"Xyleborus obesus","Xyleborus seriatus","Ambrosiodmus obliquus","Xyleborus glabratus"
0.340225993637016,0.827996381614859,0.886794950078326,0.98886864311358
0.338325892390673,0.826291383723505,0.884547575614253,0.988501288330696
0.336449821030595,0.824590229399423,0.882284448547023,0.988125790551878
0.334597300263325,0.822892939894156,0.88000584158717,0.987742061906508
0.332767863928095,0.821199535537344,0.87771202850881,0.987350014965584
0.330961058537591,0.819510035763481,0.875403284048682,0.986949562759992
0.329176442838286,0.817824459137769,0.873079883806168,0.98654061879884
0.327413587389372,0.816142823381116,0.870742104144353,0.986123097087891
0.325672074159347,0.814465145394307,0.868390222092149,0.985696912148056
0.323951496139388,0.812791441281389,0.866024515247521,0.985261979033965
0.322251456972694,0.811121726372296,0.86364526168187,0.984818213352597
0.320571570599002,0.809456015244746,0.861252739845581,0.984365531281978
0.318911460913562,0.807794321745438,0.858847228474798,0.983903849589934
0.317270761439863,0.806136659010587,0.856429006499437,0.98343308565289
0.31564911501546,0.804483039485801,0.853998352952483,0.982953157474725
0.314046173490289,0.802833474945351,0.851555546880597,0.982463983705659
0.312461597436869,0.801187976510838,0.849100867256059,0.981965483661184
0.310895055871859,0.799546554669291,0.846634592890086,0.981457577341024
0.309346225988428,0.79790921929071,0.844157002347528,0.980940185448115
0.307814792898946,0.796275979645084,0.841668373863004,0.980413229407612
0.306300449387538,0.794646844418889,0.839168985258459,0.979876631385905
0.304802895672038,0.793021821731105,0.836659113862205,0.979330314309644
0.303321839174935,0.791400919148748,0.834139036429431,0.978774201884767
0.301856994302903,0.789784143701952,0.831609029064232,0.978208218615523
0.30040808223454,0.788171501898605,0.829069367143151,0.977632289823479
0.298974830715953,0.786562999738566,0.826520325240269,0.977046341666519
0.297556973863846,0.784958642727465,0.823962177053842,0.976450301157812
0.296154251975795,0.783358435890108,0.821395195334517,0.975844096184749
0.294766411347384,0.781762383783509,0.818819651815121,0.975227655527847
0.293393204095928,0.780170490509535,0.816235817142046,0.974600908879608
0.29203438799049,0.778582759727214,0.813643960808238,0.973963786863322
0.290689726287936,0.776999194664682,0.811044351087796,0.973316221051812
0.289358987574767,0.775419798130809,0.80843725497219,0.972658143986123
0.288041945614492,0.773844572526495,0.805822938108096,0.971989489194122
0.286738379200324,0.772273519855658,0.803201664736872,0.971310191209033
0.285448072012953,0.770706641735921,0.800573697635655,0.970620185587871
0.28417081248322,0.769143939409009,0.797939298060093,0.969919408929791
0.282906393659478,0.767585413750858,0.795298725688718,0.969207798894327
0.281654613079444,0.766031065281456,0.792652238568943,0.968485294219525
0.280415272646387,0.764480894174423,0.790000093064698,0.967751834739953
0.279188178509451,0.762934900266325,0.787342543805694,0.967007361404588
0.277973140947972,0.76139308306575,0.784679843638311,0.966251816294568
0.276769974259621,0.759855441762138,0.782012243578105,0.965485142640801
0.275578496652227,0.758321975234379,0.779339992763934,0.964707284841425
0.274398530139136,0.75679268205919,0.776663338413684,0.963918188479111
0.273229900437976,0.755267560519264,0.773982525781605,0.9631178003382
0.272072436872683,0.753746608611218,0.771297798117224,0.962306068421658
0.270925972278689,0.752229824053325,0.768609396625847,0.961482941967867
0.269790342911118,0.750717204293056,0.765917560430626,0.960648371467203
0.268665388355914,0.749208746514418,0.763222526536185,0.959802308678438
0.26755095144376,0.747704447645114,0.76052452979379,0.958944706644915
0.266446878166707,0.746204304363513,0.757823802868048,0.958075519710529
0.2653530175974,0.744708313105447,0.755120576205126,0.957194703535468
0.264269221810807,0.743216470070836,0.752415078002467,0.956302215111733
0.263195345808367,0.741728771230146,0.74970753418,0.95539801277842
0.262131247444461,0.740245212330679,0.74699816835281,0.954482056236746
0.261076787355126,0.738765788902715,0.744287201805265,0.953554306564837
0.260031828888931,0.737290496265493,0.741574853466581,0.952614726232233
0.258996238039938,0.735819329533051,0.738861339887797,0.951663279114141
0.257969883382676,0.73435228361991,0.736146875220149,0.950699930505398
0.256952636009046,0.732889353246629,0.733431671194828,0.949724647134156
0.255944369467111,0.731430532945215,0.730715937104091,0.948737397175262
0.254944959701681,0.729975817064406,0.727999879783709,0.94773815026335
0.253954284996647,0.72852519977482,0.725283703596736,0.946726877505617
0.252972225918999,0.727078675073982,0.722567610418573,0.945703551494279
0.251998665264466,0.725636236791226,0.719851799623308,0.944668146318709
0.251033488004729,0.724197878592477,0.717136468071304,0.943620637577246
0.250076581236151,0.722763593984921,0.714421810098022,0.942561002388653
0.249127834129969,0.721333376321561,0.711708017504052,0.941489219403244
0.248187137883908,0.719907218805658,0.708995279546328,0.94040526881365
0.247254385675159,0.718485114495075,0.706283782930505,0.939309132365226
0.24632947261468,0.717067056306507,0.703573711804477,0.938200793366094
0.245412295702783,0.715653037019616,0.700865247753012,0.937080236696813
0.244502753785947,0.714243049281065,0.698158569793473,0.935947448819666
0.243600747514842,0.712837085608456,0.69545385437262,0.934802417787565
0.242706179303499,0.711435138394175,0.692751275364444,0.933645133252563
0.241818953289607,0.710037199909146,0.69005100406903,0.932475586473969
0.24093897529589,0.708643262306492,0.687353209212418,0.931293770326053
0.240066152792535,0.707253317625118,0.684658056947436,0.93009967930535
0.239200394860639,0.705867357793199,0.681965710855481,0.928893309537543
0.238341612156634,0.704485374631598,0.679276331949228,0.927674658783927
0.237489716877668,0.703107359857188,0.676590078676244,0.926443726447448
0.236644622727908,0.701733305086112,0.673907106923472,0.925200513578309
0.235806244885734,0.700363201836957,0.671227570022582,0.923945022879141
0.234974499971802,0.698997041533855,0.66855161875614,0.922677258709738
0.234149306017944,0.697634815509514,0.665879401364595,0.921397227091337
0.233330582436883,0.696276515008177,0.663211063554041,0.920104935710462
0.232518249992733,0.69492213118851,0.660546748504751,0.918800393922305
0.231712230772262,0.693571655126426,0.657886596880434,0.917483612753656
0.230912448156902,0.692225077817844,0.655230746838221,0.916154604905366
0.230118826795471,0.690882390181377,0.652579334039334,0.914813384754358
0.229331292577593,0.689543583060968,0.649932491660426,0.913459968355158
0.228549772607794,0.688208647228455,0.647290350405571,0.912094373440965
0.227774195180255,0.686877573386083,0.644653038518872,0.910716619424247
0.227004489754198,0.685550352168955,0.642020681797681,0.909326727396859
0.226240586929891,0.68422697414743,0.639393403606394,0.907924720129691
0.225482418425252,0.682907429829458,0.636771324890801,0.906510622071825
0.224729917053032,0.68159170966287,0.634154564192989,0.905084459349227
0.223983016698568,0.68027980403761,0.631543237666747,0.903646259762946
0.223241652298074,0.678971703287914,0.628937459093476,0.902196052786834
0.222505759817478,0.677667397694444,0.626337339898572,0.900733869564778
0.221775276231761,0.676366877486372,0.623742989168272,0.899259742907456
0.22105013950481,0.675070132843408,0.621154513666926,0.897773707288599
0.22033028856975,0.673777153897794,0.618572017854693,0.896275798840771
0.219615663309758,0.67248793073624,0.615995603905634,0.894766055350665
0.218906204539326,0.671202453401826,0.613425371726184,0.893244516253914
0.218201853985985,0.669920711895853,0.610861418973984,0.891711222629414
0.217502554272454,0.66864269617965,0.608303841077051,0.890166217193174
0.216808248899214,0.667368396176349,0.605752731253283,0.888609544291665
0.216118882227495,0.666097801772612,0.603208180530261,0.887041249894715
0.21543439946266,0.664830902820316,0.600670277765343,0.885461381587898
0.214754746637979,0.663567689138203,0.598139109666034,0.883869988564464
0.21407987059878,0.662308150513497,0.595614760810609,0.882267121616791
0.21340971898697,0.661052276703471,0.593097313668978,0.880652833127356
0.212744240225909,0.659800057436992,0.590586848623771,0.879027177059249
0.212083383505635,0.658551482416017,0.588083443991637,0.877390208946209
0.211427098768427,0.657306541317067,0.585587176044735,0.87574198588221
0.210775336694697,0.656065223792657,0.5830981190324,0.874082566510571
0.210128048689199,0.654827519472698,0.580616345202978,0.872412011012624
0.209485186867562,0.653593417965868,0.578141924825804,0.870730381095923
0.208846704043107,0.652362908860945,0.575674926213326,0.869037739982007
0.208212553713979,0.651135981728115,0.573215415743345,0.867334152393722
0.207582690050553,0.649912626120249,0.570763457881359,0.865619684542101
0.206957067883129,0.648692831574147,0.568319115203017,0.863894404112811
0.206335642689895,0.647476587611753,0.565882448416652,0.86215838025218
0.205718370585156,0.646263883741351,0.563453516385876,0.860411683552784
0.205105208307828,0.645054709458718,0.561032376152246,0.858654386038642
0.204496113210173,0.643849054248263,0.558619082957983,0.856886561149975
0.20389104324679,0.642646907584134,0.556213690268711,0.855108283727577
0.203289956963842,0.641448258931297,0.553816249796239,0.853319629996781
0.202692813488515,0.640253097746596,0.551426811521356,0.851520677551038
0.202099572518704,0.639061413479781,0.549045423716619,0.849711505335102
0.201510194312924,0.637873195574519,0.54667213296916,0.84789219362785
0.200924639680435,0.636688433469375,0.544306984203456,0.84606282402472
0.200342869971576,0.635507116598771,0.541950020704094,0.844223479419794
0.199764847068307,0.634329234393928,0.539601284138489,0.842374243987518
0.19919053337495,0.63315477628378,0.537260814579582,0.840515203164083
0.198619891809126,0.631983731695863,0.534928650528462,0.83864644362846
0.198052885792882,0.630816090057196,0.532604828936956,0.836768053283103
0.197489479244,0.629651840795126,0.530289385230138,0.834880121234335
0.196929636567495,0.628490973338162,0.527982353328774,0.83298273777241
0.196373322647284,0.627333477116784,0.525683765671682,0.83107599435128
0.195820502838028,0.62617934156424,0.523393653238009,0.829159983568054
0.195271142957144,0.625028556117315,0.521112045569414,0.827234799142175
0.194725209276978,0.623881110217086,0.518838970792147,0.825300535894316
0.194182668517142,0.622736993309657,0.516574455639031,0.823357289725006
0.193643487837007,0.62159619484688,0.514318525471318,0.821405157592993
0.193107634828342,0.620458704287052,0.512071204300442,0.819444237493361
0.192575077508113,0.619324511095602,0.509832514809639,0.817474628435399
0.192045784311419,0.618193604745755,0.507602478375441,0.815496430420237
0.19151972408457,0.617065974719185,0.505381115089036,0.813509744418272
0.190996866078311,0.615941610506646,0.503168443777492,0.811514672346363
0.190477179941172,0.614820501608592,0.500964482024835,0.809511317044837
0.189960635712957,0.613702637535782,0.498769246192981,0.807499782254296
0.189447203818358,0.612588007809867,0.496582751442517,0.805480172592243
0.188936855060699,0.611476601963963,0.494405011753327,0.803452593529536
0.188429560615799,0.610368409543208,0.492236039945056,0.801417151366674
0.187925292025958,0.609263420105312,0.490075847697412,0.79937395320994
0.187424021194058,0.608161623221084,0.487924445570312,0.797323106947395
0.186925720377784,0.60706300847495,0.485781843023841,0.795264721224739
0.186430362183951,0.60596756546546,0.483648048438051,0.793198905421059
0.185937919562946,0.604875283805775,0.481523069132588,0.791125769624455
0.18544836580327,0.603786153124151,0.479406911386129,0.78904542460757
0.184961674526195,0.602700163064399,0.477299580455651,0.786957981803032
0.184477819680514,0.601617303286345,0.475201080595514,0.784863553278809
0.183996775537398,0.600537563466268,0.473111415076358,0.782762251713503
0.183518516685344,0.599460933297334,0.471030586203812,0.780654190371568
0.183043018025225,0.59838740249001,0.468958595337025,0.778539483078501
0.182570254765432,0.597316960772479,0.466895442906996,0.776418244195972
0.182100202417102,0.596249597891029,0.464841128434722,0.774290588596936
0.181632836789444,0.595185303610446,0.462795650549144,0.772156631640728
0.181168133985148,0.594124067714386,0.460759007004909,0.770016489148137
0.180706070395877,0.593065880005743,0.458731194699934,0.767870277376491
0.180246622697849,0.592010730307001,0.456712209692769,0.765718112994753
0.179789767847494,0.590958608460582,0.454702047219774,0.763560113058626
0.179335483077199,0.589909504329184,0.45270070171209,0.761396394985707
0.17888374589112,0.588863407796101,0.450708166812414,0.759227076530658
0.178434534061088,0.58782030876555,0.448724435391582,0.75705227576045
0.177987825622566,0.586780197162967,0.446749499564942,0.754872111029647
0.177543598870705,0.585743062935319,0.44478335070854,0.75268670095577
0.177101832356454,0.584708896051385,0.442825979475099,0.750496164394735
0.176662504882745,0.583677686502045,0.440877375809801,0.748300620416372
0.176225595500753,0.582649424300549,0.438937528965876,0.746100188280057
0.17579108350621,0.581624099482785,0.437006427519975,0.743894987410423
0.175358948435802,0.580601702107538,0.435084059387369,0.741685137373209
0.174929170063617,0.579582222256736,0.433170411836926,0.739470757851218
0.174501728397659,0.578565650035697,0.431265471505907,0.737251968620409
0.17407660367643,0.577551975573363,0.429369224414551,0.735028889526128
0.173653776365567,0.576541189022522,0.427481655980477,0.732801640459484
0.173233227154538,0.575533280560039,0.425602751032874,0.730570341333884
0.172814936953397,0.574528240387057,0.42373249382651,0.728335112061733
0.1723988868896,0.573526058729215,0.421870868055534,0.726096072531298
0.171985058304871,0.572526725836839,0.420017856867091,0.723853342583754
0.171573432752126,0.57153023198514,0.418173442874741,0.721607041990421
0.171163991992447,0.5705365674744,0.416337608171683,0.719357290430187
0.170756717992113,0.56954572263015,0.414510334343795,0.717104207467135
0.170351592919678,0.568557687803349,0.412691602482474,0.714847912528376
0.169948599143106,0.567572453370547,0.410881393197292,0.712588524882099
0.169547719226943,0.56659000973405,0.409079686628466,0.710326163615839
0.16914893592955,0.565610347322077,0.407286462459133,0.708060947614973
0.168752232200377,0.564633456588909,0.405501699927444,0.705792995541445
0.168357591177286,0.563659328015035,0.403725377838478,0.70352242581274
0.167964996183912,0.562687952107292,0.401957474575963,0.701249356581095
0.167574430727081,0.561719319399,0.400197968113816,0.698973905712959
0.167185878494263,0.560753420450091,0.398446836027515,0.696696190768719
0.166799323351066,0.55979024584723,0.396704055505276,0.694416328982677
0.166414749338781,0.558829786203939,0.39496960335906,0.692134437243299
0.16603214067196,0.55787203216071,0.3932434560354,0.689850632073735
0.165651481736037,0.556916974385112,0.391525589626061,0.68756502961261
0.165272757084989,0.555964603571897,0.389815979878515,0.685277745595104
0.164895951439036,0.555014910443102,0.388114602206253,0.68298889533431
0.164521049682376,0.554067885748142,0.386421431698923,0.68069859370288
0.164148036860964,0.553123520263905,0.384736443132299,0.678406955114969
0.163776898180317,0.552181804794834,0.383059610978087,0.676114093508474
0.163407619003367,0.551242730173013,0.381390909413558,0.673820122327567
0.163040184848338,0.550306287258246,0.379730312331024,0.671525154505537
0.162674581386664,0.54937246693813,0.378077793347152,0.66922930244794
0.162310794440944,0.548441260128128,0.376433325812107,0.666932678016046
0.161948809982916,0.547512657771633,0.374796882818555,0.66463539251062
0.161588614131483,0.546586650840033,0.373168437210485,0.662337556655988
0.161230193150754,0.54566323033277,0.371547961591901,0.660039280584449
0.160873533448125,0.544742387277395,0.369935428335335,0.657740673820982
0.160518621572392,0.543824112729622,0.368330809590232,0.655441845268292
0.160165444211887,0.542908397773376,0.366734077291164,0.653142903192166
0.159813988192648,0.541995233520837,0.365145203165911,0.650843955207157
0.159464240476623,0.541084611112484,0.363564158743383,0.648545108262601
0.15911618815989,0.540176521717133,0.361990915361406,0.646246468628942
0.158769818470918,0.539270956531974,0.360425444174361,0.64394814188441
0.158425118768843,0.538367906782599,0.358867716160676,0.641650232902005
0.158082076541788,0.53746736372304,0.35731770213019,0.639352845836824
0.157740679405187,0.536569318635786,0.355775372731369,0.637056084113712
0.157400915100157,0.535673762831815,0.354240698458388,0.634760050415247
0.157062771491879,0.53478068765061,0.352713649658076,0.632464846670053
0.156726236568014,0.533890084460176,0.351194196536737,0.630170574041441
0.156391298437138,0.533001944657062,0.349682309166828,0.627877332916386
0.156057945327204,0.532116259666365,0.348177957493513,0.625585222894831
0.155726165584027,0.53123302094175,0.34668111134109,0.62329434277932
0.155395947669794,0.530352219965446,0.345191740419291,0.621004790564963
0.15506728016159,0.529473848248264,0.343709814329454,0.618716663429722
0.154740151749955,0.528597897329587,0.342235302570577,0.616430057725033
0.154414551237461,0.527724358777382,0.34076817454525,0.614145068966752
0.154090467537305,0.526853224188188,0.339308399565462,0.611861791826421
0.153767889671928,0.525984485187119,0.337855946858299,0.609580320122861
0.153446806771657,0.525118133427856,0.336410785571519,0.607300746814094
0.153127208073363,0.524254160592634,0.334972884779017,0.605023163989571
0.15280908291914,0.523392558392238,0.333542213486171,0.602747662862731
0.152492420755004,0.522533318565986,0.332118740635087,0.600474333763876
0.152177211129615,0.521676432881713,0.33070243510972,0.598203266133353
0.151863443693012,0.520821893135761,0.329293265740903,0.595934548515063
0.151551108195373,0.519969691152954,0.327891201311257,0.59366826855026
0.151240194485787,0.519119818786577,0.326496210560002,0.591404512971684
0.150930692511047,0.51827226791836,0.325108262187665,0.58914336759798
0.150622592314467,0.517427030458448,0.323727324860684,0.58688491732843
0.150315884034704,0.516584098345378,0.322353367215908,0.584629246137981
0.150010557904606,0.51574346354605,0.320986357865014,0.582376437072584
0.149706604250077,0.514905118055698,0.319626265398807,0.580126572244804
0.149404013488955,0.514069053897862,0.318273058391432,0.577879732829748
0.149102776129904,0.51323526312435,0.316926705404505,0.575635999061274
0.148802882771334,0.512403737815209,0.315587174991125,0.573395450228472
0.148504324100318,0.511574470078688,0.314254435699819,0.571158164672455
0.148207090891545,0.510747452051199,0.312928456078386,0.568924219783407
0.147911174006272,0.509922675897282,0.311609204677653,0.566693691997921
0.147616564391297,0.509100133809563,0.310296650055145,0.564466656796606
0.147323253077952,0.508279818008713,0.308990760778671,0.562243188701961
0.147031231181101,0.507461720743407,0.307691505429829,0.560023361276528
0.146740489898156,0.506645834290278,0.306398852607418,0.557807247121288
0.146451020508113,0.505832150953873,0.305112770930778,0.555594917874337
0.146162814370588,0.505020663066608,0.303833229043048,0.553386444209803
0.145875862924885,0.504211362988719,0.302560195614343,0.551181895837023
0.145590157689059,0.503404243108212,0.301293639344858,0.548981341499962
0.145305690259002,0.502599295840819,0.300033528967888,0.546784848976885
0.145022452307544,0.501796513629937,0.298779833252783,0.544592485080262
0.14474043558356,0.500995888946588,0.297532521007823,0.542404315656912
0.144459631911092,0.500197414289356,0.296291561083027,0.540220405588383
0.144180033188483,0.499401082184338,0.295056922372876,0.538040818791554
0.143901631387527,0.498606885185089,0.293828573818993,0.535865618219469
0.143624418552623,0.497814815872564,0.292606484412723,0.533694865862389
0.143348386799949,0.49702486685506,0.291390623197674,0.531528622749059
0.143073528316641,0.496237030768162,0.29018095927217,0.52936694894819
0.142799835359986,0.495451300274684,0.288977461791655,0.527209903570154
0.142527300256628,0.494667668064602,0.287780099971022,0.525057544768869
0.142255915401781,0.493886126855005,0.286588843086885,0.522909929743903
0.141985673258454,0.493106669390023,0.285403660479792,0.520767114742766
0.141716566356691,0.492329288440772,0.284224521556367,0.518629155063389
0.14144858729281,0.491553976805288,0.283051395791407,0.516496105056803
0.141181728728671,0.490780727308464,0.281884252729907,0.514368018129989
0.140915983390931,0.490009532801986,0.280723061989039,0.512244946748921
0.140651344070329,0.489240386164265,0.279567793260067,0.510126942441776
0.140387803620971,0.488473280300379,0.27841841631021,0.508014055802323
0.140125354959622,0.487708208141995,0.277274900984453,0.505906336493469
0.139863991065017,0.486945162647313,0.276137217207303,0.503803833250978
0.139603704977174,0.48618413680099,0.275005334984488,0.50170659388735
0.139344489796716,0.485425123614078,0.273879224404616,0.499614665295846
0.139086338684207,0.484668116123951,0.272758855640772,0.497528093454679
0.138829244859491,0.483913107394235,0.271644198952077,0.495446923431337
0.138573201601048,0.483160090514742,0.270535224685186,0.493371199387058
0.138318202245347,0.482409058601397,0.269431903275753,0.49130096458145
0.138064240186217,0.481660004796165,0.268334205249838,0.489236261377228
0.137811308874222,0.480912922266983,0.267242101225272,0.487177131245104
0.137559401816047,0.480167804207687,0.266155561912985,0.485123614768794
0.13730851257389,0.479424643837936,0.265074558118273,0.48307575165014
0.137058634764858,0.478683434403145,0.263999060742043,0.481033580714374
0.136809762060384,0.477944169174406,0.262929040781999,0.478997139915478
0.136561888185632,0.477206841448418,0.261864469333796,0.476966466341667
0.13631500691893,0.47647144454741,0.260805317592147,0.474941596220971
0.136069112091196,0.47573797181907,0.259751556851903,0.472922564926937
0.135824197585376,0.475006416636464,0.258703158509077,0.470909406984419
0.135580257335891,0.474276772397968,0.257660094061842,0.468902156075466
0.135337285328091,0.473549032527187,0.256622335111488,0.466900845045311
0.135095275597711,0.47282319047288,0.255589853363342,0.464905505908442
0.134854222230343,0.472099239708885,0.254562620627656,0.462916169854771
0.134614119360902,0.471377173734043,0.253540608820453,0.460932867255873
0.134374961173115,0.470656986072116,0.252523789964345,0.45895562767131
0.134136741898999,0.469938670271717,0.251512136189315,0.456984479855036
0.133899455818361,0.469222219906226,0.250505619733465,0.455019451761865
0.133663097258296,0.46850762857372,0.249504212943735,0.45306057055402
0.13342766059269,0.467794889896884,0.248507888276589,0.45110786260774
0.133193140241738,0.467083997522944,0.247516618298665,0.449161353519944
0.132959530671457,0.46637494512358,0.246530375687405,0.447221068114977
0.132726826393212,0.465667726394855,0.245549133231647,0.44528703045139
0.13249502196325,0.464962335057128,0.24457286383219,0.443359263828777
0.132264111982232,0.464258764854981,0.243601540502337,0.441437790794682
0.132034091094776,0.463557009557139,0.242635136368398,0.439522633151521
0.131804953989008,0.462857062956389,0.241673624670177,0.437613811963579
0.131576695396111,0.4621589188695,0.240716978761427,0.43571134756403
0.131349310089886,0.461462571137144,0.239765172110281,0.433815259561999
0.131122792886319,0.46076801362382,0.238818178299658,0.431925566849664
0.130897138643145,0.460075240217768,0.237875971027639,0.430042287609393
0.130672342259429,0.459384244830892,0.236938524107831,0.428165439320897
0.130448398675144,0.45869502139868,0.236005811469689,0.426295038768428
0.130225302870755,0.458007563880124,0.235077807158835,0.424431102047992
0.130003049866812,0.457321866257638,0.234154485337335,0.422573644574585
0.129781634723544,0.45663792253698,0.233235820283975,0.420722681089456
