"phy","focal","t108","t282","t178","t106","t241","t191","t174","t228","t126","t11","t204","t266","t205","t55","t120","t142","t144","t54","t247","t185","t270","t269","t238","t162","t48","t64","t77","t109","t245","t59","t175","t83","t63","t24","t90","t235","t289","t184","t68","t121","t279","t9","t239","t149","t163","t181","t84","t294","t208","t39","t27","t192","t177","t30","t274","t189","t160","t151","t134","t44","t240","t99","t250","t211","t96","t158","t125","t292","t284","t297","t34","t5","t276","t36","t215","t264","t122","t260","t17"
2,"t185",0.540765111224409,0.540765111224409,0.760684391215603,0.660118857617983,0.540765111224409,0.687355059458642,0.540765111224409,0.861450922592689,0.540765111224409,0.540765111224409,0.540765111224409,0.660118857617983,0.540765111224409,0.540765111224409,0.540765111224409,0.540765111224409,0.540765111224409,0.540765111224409,0.540765111224409,0.975876807375661,0.540765111224409,0.660118857617983,0.540765111224409,0.540765111224409,0.687355059458642,0.540765111224409,0.540765111224409,0.660118857617983,0.540765111224409,0.540765111224409,0.540765111224409,0.540765111224409,0.540765111224409,0.540765111224409,0.540765111224409,0.660118857617983,0.660118857617983,0.660118857617983,0.660118857617983,0.687355059458642,0.540765111224409,0.660118857617983,0.540765111224409,0.540765111224409,0.837850212061359,0.837850212061359,0.540765111224409,0.660118857617983,0.660118857617983,0.540765111224409,0.687355059458642,0.687355059458642,0.687355059458642,0.923509204624577,0.660118857617983,0.540765111224409,0.540765111224409,0.660118857617983,0.660118857617983,0.540765111224409,0.540765111224409,0.540765111224409,0.660118857617983,0.660118857617983,0.923509204624577,0.923509204624577,0.540765111224409,0.540765111224409,0.660118857617983,0.660118857617983,0.923509204624577,0.923509204624577,0.923509204624577,0.540765111224409,0.540765111224409,0.660118857617983,0.660118857617983,0.687355059458642,0.540765111224409
2,"t270",0.705288927321714,0.687056299466089,0.592223242555138,0.592223242555138,0.687056299466089,0.592223242555138,0.610510737486701,0.592223242555138,0.687056299466089,0.610510737486701,0.610510737486701,0.592223242555138,0.618139921026531,0.777113246180999,0.610510737486701,0.610510737486701,0.610510737486701,0.618139921026531,0.813626033736618,0.592223242555138,0.945214076455496,0.592223242555138,0.618139921026531,0.618139921026531,0.592223242555138,0.618139921026531,0.781426360037611,0.592223242555138,0.618139921026531,0.618139921026531,0.61813992102653,0.618139921026531,0.618139921026531,0.618139921026531,0.687056299466089,0.592223242555138,0.592223242555138,0.592223242555138,0.592223242555138,0.592223242555138,0.61813992102653,0.592223242555138,0.618139921026531,0.777113246180999,0.592223242555138,0.592223242555138,0.610510737486701,0.592223242555138,0.592223242555138,0.610510737486701,0.592223242555138,0.592223242555138,0.592223242555138,0.592223242555138,0.592223242555138,0.687056299466089,0.781426360037611,0.592223242555138,0.592223242555138,0.781426360037611,0.781426360037611,0.610510737486701,0.592223242555138,0.592223242555138,0.592223242555138,0.592223242555138,0.777113246180999,0.777113246180999,0.592223242555138,0.592223242555138,0.592223242555138,0.592223242555138,0.592223242555138,0.610510737486701,0.610510737486701,0.592223242555138,0.592223242555138,0.592223242555138,0.610510737486701
2,"t48",0.59416196083815,0.59416196083815,0.66662449237166,0.652730089000931,0.59416196083815,0.744012846409476,0.59416196083815,0.66662449237166,0.59416196083815,0.59416196083815,0.59416196083815,0.652730089000931,0.59416196083815,0.59416196083815,0.59416196083815,0.59416196083815,0.59416196083815,0.59416196083815,0.59416196083815,0.66662449237166,0.59416196083815,0.652730089000931,0.59416196083815,0.59416196083815,0.895405647223022,0.59416196083815,0.59416196083815,0.652730089000931,0.59416196083815,0.59416196083815,0.59416196083815,0.59416196083815,0.59416196083815,0.59416196083815,0.59416196083815,0.652730089000931,0.652730089000931,0.652730089000931,0.652730089000931,0.722493983179276,0.59416196083815,0.652730089000931,0.59416196083815,0.59416196083815,0.66662449237166,0.66662449237166,0.59416196083815,0.652730089000931,0.652730089000931,0.59416196083815,0.722493983179276,0.722493983179276,0.722493983179276,0.66662449237166,0.652730089000931,0.59416196083815,0.59416196083815,0.652730089000931,0.652730089000931,0.59416196083815,0.59416196083815,0.59416196083815,0.652730089000931,0.652730089000931,0.66662449237166,0.66662449237166,0.59416196083815,0.59416196083815,0.652730089000931,0.652730089000931,0.66662449237166,0.66662449237166,0.66662449237166,0.59416196083815,0.59416196083815,0.652730089000931,0.652730089000931,0.722493983179276,0.59416196083815
2,"t64",0.631034769737252,0.631034769737252,0.618045302852931,0.618045302852931,0.631034769737252,0.618045302852931,0.627198417602231,0.618045302852931,0.631034769737252,0.627198417602231,0.627198417602231,0.618045302852931,0.634450316958109,0.631034769737252,0.627198417602231,0.627198417602231,0.627198417602231,0.634450316958109,0.631034769737252,0.618045302852931,0.631034769737252,0.618045302852931,0.634450316958109,0.634450316958109,0.618045302852931,0.851309365086494,0.631034769737252,0.618045302852931,0.791862247038783,0.791862247038783,0.690352384868375,0.634450316958109,0.634450316958109,0.634450316958109,0.631034769737252,0.618045302852931,0.618045302852931,0.618045302852931,0.618045302852931,0.618045302852931,0.690352384868375,0.618045302852931,0.634450316958109,0.631034769737252,0.618045302852931,0.618045302852931,0.627198417602231,0.618045302852931,0.618045302852931,0.627198417602231,0.618045302852931,0.618045302852931,0.618045302852931,0.618045302852931,0.618045302852931,0.631034769737252,0.631034769737252,0.618045302852931,0.618045302852931,0.631034769737252,0.631034769737252,0.627198417602231,0.618045302852931,0.618045302852931,0.618045302852931,0.618045302852931,0.631034769737252,0.631034769737252,0.618045302852931,0.618045302852931,0.618045302852931,0.618045302852931,0.618045302852931,0.627198417602231,0.627198417602231,0.618045302852931,0.618045302852931,0.618045302852931,0.627198417602231
2,"t77",0.705602698774603,0.687238843456388,0.591663251824451,0.591663251824451,0.687238843456388,0.591663251824451,0.610098446492866,0.591663251824451,0.687238843456388,0.610098446492866,0.610098446492866,0.591663251824451,0.617788933325893,0.77787348778095,0.610098446492866,0.610098446492866,0.610098446492866,0.617788933325893,0.78220876014499,0.591663251824451,0.78220876014499,0.591663251824451,0.617788933325893,0.617788933325893,0.591663251824451,0.617788933325893,0.946070007395011,0.591663251824451,0.617788933325893,0.617788933325893,0.617788933325893,0.617788933325893,0.617788933325893,0.617788933325893,0.687238843456388,0.591663251824451,0.591663251824451,0.591663251824451,0.591663251824451,0.591663251824451,0.617788933325893,0.591663251824451,0.617788933325893,0.77787348778095,0.591663251824451,0.591663251824451,0.610098446492866,0.591663251824451,0.591663251824451,0.610098446492866,0.591663251824451,0.591663251824451,0.591663251824451,0.591663251824451,0.591663251824451,0.687238843456388,0.800193514884541,0.591663251824451,0.591663251824451,0.800193514884541,0.800193514884541,0.610098446492866,0.591663251824451,0.591663251824451,0.591663251824451,0.591663251824451,0.77787348778095,0.77787348778095,0.591663251824451,0.591663251824451,0.591663251824451,0.591663251824451,0.591663251824451,0.610098446492866,0.610098446492866,0.591663251824451,0.591663251824451,0.591663251824451,0.610098446492866
2,"t109",0.591598933879162,0.591598933879162,0.648205020275798,0.711579488777065,0.591598933879162,0.648205020275798,0.591598933879162,0.648205020275798,0.591598933879162,0.591598933879162,0.591598933879162,0.669923273006898,0.591598933879162,0.591598933879162,0.591598933879162,0.591598933879162,0.591598933879162,0.591598933879162,0.591598933879162,0.648205020275798,0.591598933879162,0.666006414496375,0.591598933879162,0.591598933879162,0.648205020275798,0.591598933879162,0.591598933879162,0.888047305477615,0.591598933879162,0.591598933879162,0.591598933879162,0.591598933879162,0.591598933879162,0.591598933879162,0.591598933879162,0.669923273006898,0.669923273006898,0.669923273006898,0.711579488777065,0.648205020275798,0.591598933879162,0.658048179860664,0.591598933879162,0.591598933879162,0.648205020275798,0.648205020275798,0.591598933879162,0.669923273006898,0.669923273006898,0.591598933879162,0.648205020275798,0.648205020275798,0.648205020275798,0.648205020275798,0.669923273006898,0.591598933879162,0.591598933879162,0.669923273006898,0.669923273006898,0.591598933879162,0.591598933879162,0.591598933879162,0.749122047037816,0.749122047037816,0.648205020275798,0.648205020275798,0.591598933879162,0.591598933879162,0.728484729365804,0.728484729365804,0.648205020275798,0.648205020275798,0.648205020275798,0.591598933879162,0.591598933879162,0.728484729365804,0.728484729365804,0.648205020275798,0.591598933879162
2,"t245",0.631001384688278,0.631001384688278,0.617977964069776,0.617977964069776,0.631001384688278,0.617977964069776,0.627155045587271,0.617977964069776,0.631001384688278,0.627155045587271,0.627155045587271,0.617977964069776,0.634425791278833,0.631001384688278,0.627155045587271,0.627155045587271,0.627155045587271,0.634425791278833,0.631001384688278,0.617977964069776,0.631001384688278,0.617977964069776,0.634425791278833,0.634425791278833,0.617977964069776,0.792175878124885,0.631001384688278,0.617977964069776,0.851682467693389,0.794756306490807,0.690466840374452,0.634425791278833,0.634425791278833,0.634425791278833,0.631001384688278,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.690466840374452,0.617977964069776,0.634425791278833,0.631001384688278,0.617977964069776,0.617977964069776,0.627155045587271,0.617977964069776,0.617977964069776,0.627155045587271,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.631001384688278,0.631001384688278,0.617977964069776,0.617977964069776,0.631001384688278,0.631001384688278,0.627155045587271,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.631001384688278,0.631001384688278,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.627155045587271,0.627155045587271,0.617977964069776,0.617977964069776,0.617977964069776,0.627155045587271
2,"t59",0.631001384688279,0.631001384688279,0.617977964069776,0.617977964069776,0.631001384688279,0.617977964069776,0.627155045587272,0.617977964069776,0.631001384688279,0.627155045587272,0.627155045587272,0.617977964069776,0.634425791278834,0.631001384688279,0.627155045587272,0.627155045587272,0.627155045587272,0.634425791278834,0.631001384688279,0.617977964069776,0.631001384688279,0.617977964069776,0.634425791278834,0.634425791278834,0.617977964069776,0.792175878124889,0.631001384688279,0.617977964069776,0.79475630649081,0.851682467693393,0.690466840374454,0.634425791278834,0.634425791278834,0.634425791278834,0.631001384688279,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.690466840374454,0.617977964069776,0.634425791278834,0.631001384688279,0.617977964069776,0.617977964069776,0.627155045587272,0.617977964069776,0.617977964069776,0.627155045587272,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.631001384688279,0.631001384688279,0.617977964069776,0.617977964069776,0.631001384688279,0.631001384688279,0.627155045587272,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.631001384688279,0.631001384688279,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.617977964069776,0.627155045587272,0.627155045587272,0.617977964069776,0.617977964069776,0.617977964069776,0.627155045587272
2,"t83",0.632848264730227,0.632848264730227,0.632753131657205,0.632753131657205,0.632848264730227,0.632753131657205,0.632820031053912,0.632753131657205,0.632848264730227,0.632820031053912,0.632820031053912,0.632753131657205,0.633691796027056,0.632848264730227,0.632820031053912,0.632820031053912,0.632820031053912,0.633679043950795,0.632848264730227,0.632753131657205,0.632848264730227,0.632753131657205,0.633863425501675,0.633863425501675,0.632753131657205,0.632873503390737,0.632848264730227,0.632753131657205,0.632873503390737,0.632873503390737,0.632873503390737,0.634920534609396,0.634271740000118,0.634271740000118,0.632848264730227,0.632753131657205,0.632753131657205,0.632753131657205,0.632753131657205,0.632753131657205,0.632873503390737,0.632753131657205,0.633039166150848,0.632848264730227,0.632753131657205,0.632753131657205,0.632820031053912,0.632753131657205,0.632753131657205,0.632820031053912,0.632753131657205,0.632753131657205,0.632753131657205,0.632753131657205,0.632753131657205,0.632848264730227,0.632848264730227,0.632753131657205,0.632753131657205,0.632848264730227,0.632848264730227,0.632820031053912,0.632753131657205,0.632753131657205,0.632753131657205,0.632753131657205,0.632848264730227,0.632848264730227,0.632753131657205,0.632753131657205,0.632753131657205,0.632753131657205,0.632753131657205,0.632820031053912,0.632820031053912,0.632753131657205,0.632753131657205,0.632753131657205,0.632820031053912
2,"t63",0.632745174337838,0.632745174337838,0.632496732690373,0.632496732690373,0.632745174337838,0.632496732690373,0.632671446141565,0.632496732690373,0.632745174337838,0.632671446141565,0.632671446141565,0.632496732690373,0.634946156131322,0.632745174337838,0.632671446141565,0.632671446141565,0.632671446141565,0.634912908635645,0.632745174337838,0.632496732690373,0.632745174337838,0.632496732690373,0.635393554477338,0.635393554477338,0.632496732690373,0.632811078238042,0.632745174337838,0.632496732690373,0.632811078238042,0.632811078238042,0.632811078238042,0.636457350641861,0.63814596514158,0.636595548584691,0.632745174337838,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632811078238042,0.632496732690373,0.633243585381404,0.632745174337838,0.632496732690373,0.632496732690373,0.632671446141565,0.632496732690373,0.632496732690373,0.632671446141565,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632745174337838,0.632745174337838,0.632496732690373,0.632496732690373,0.632745174337838,0.632745174337838,0.632671446141565,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632745174337838,0.632745174337838,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632671446141565,0.632671446141565,0.632496732690373,0.632496732690373,0.632496732690373,0.632671446141565
2,"t24",0.632745174337838,0.632745174337838,0.632496732690373,0.632496732690373,0.632745174337838,0.632496732690373,0.632671446141565,0.632496732690373,0.632745174337838,0.632671446141565,0.632671446141565,0.632496732690373,0.634946156131322,0.632745174337838,0.632671446141565,0.632671446141565,0.632671446141565,0.634912908635645,0.632745174337838,0.632496732690373,0.632745174337838,0.632496732690373,0.635393554477338,0.635393554477338,0.632496732690373,0.632811078238042,0.632745174337838,0.632496732690373,0.632811078238042,0.632811078238042,0.632811078238042,0.636457350641861,0.636595548584691,0.63814596514158,0.632745174337838,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632811078238042,0.632496732690373,0.633243585381404,0.632745174337838,0.632496732690373,0.632496732690373,0.632671446141565,0.632496732690373,0.632496732690373,0.632671446141565,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632745174337838,0.632745174337838,0.632496732690373,0.632496732690373,0.632745174337838,0.632745174337838,0.632671446141565,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632745174337838,0.632745174337838,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632496732690373,0.632671446141565,0.632671446141565,0.632496732690373,0.632496732690373,0.632496732690373,0.632671446141565
