"phy","focal","t219","t294","t57","t52","t145","t108","t248","t27","t260","t14","t76","t126","t178","t225","t45","t228","t166","t39","t62","t211","t209","t2","t291","t257","t135","t84","t98","t151","t61","t205","t229","t207","t117","t8","t154","t67","t164","t161","t75","t235","t18","t232","t223","t12","t13","t59","t214","t94","t50","t176","t55","t271","t231","t295","t70","t206","t297","t258","t89","t183","t69","t251","t37","t46","t250","t54","t38","t274","t188","t236","t158","t90","t3","t74","t285","t179","t4","t227","t283","t243","t86","t286","t140","t281","t26","t160","t58","t56","t91","t130","t125","t273","t49","t72","t216","t143","t239","t263","t266","t66","t215","t276","t300","t22","t262","t234","t241","t95","t28","t200","t107","t78","t6"
1,"t45",0.87098735410319,0.646801230435498,0.589103807146453,0.881488762406842,0.589103807146453,0.589103807146453,0.646801230435498,0.758400426634101,0.589103807146453,0.95330473236185,0.877987414591289,0.640534368775543,0.810249126844668,0.971703360705922,0.999316990925781,0.810249126844668,0.640534368775543,0.640534368775543,0.810249126844668,0.810249126844668,0.589103807146453,0.589103807146453,0.589103807146453,0.589103807146453,0.589103807146453,0.640534368775543,0.758400426634101,0.646801230435498,0.646801230435498,0.646801230435498,0.758400426634101,0.589103807146453,0.758400426634101,0.758400426634101,0.810249126844668,0.589103807146453,0.589103807146453,0.589103807146453,0.758400426634101,0.646801230435498,0.589103807146453,0.963283757945717,0.810249126844668,0.877987414591289,0.758400426634101,0.758400426634101,0.810249126844668,0.810249126844668,0.646801230435498,0.589103807146453,0.963283757945717,0.589103807146453,0.589103807146453,0.810249126844668,0.963283757945717,0.963283757945717,0.589103807146453,0.810249126844668,0.810249126844668,0.589103807146453,0.810249126844668,0.810249126844668,0.640534368775543,0.589103807146453,0.640534368775543,0.963283757945717,0.963283757945717,0.963283757945717,0.589103807146453,0.758400426634101,0.758400426634101,0.810249126844668,0.589103807146453,0.810249126844668,0.758400426634101,0.640534368775543,0.810249126844668,0.810249126844668,0.646801230435498,0.589103807146453,0.646801230435498,0.640534368775543,0.589103807146453,0.970516500307701,0.970516500307701,0.877987414591289,0.646801230435498,0.646801230435498,0.646801230435498,0.810249126844668,0.810249126844668,0.810249126844668,0.963283757945717,0.963283757945717,0.881488762406842,0.881488762406842,0.646801230435498,0.640534368775543,0.640534368775543,0.589103807146453,0.589103807146453,0.589103807146453,0.589103807146453,0.810249126844668,0.810249126844668,0.810249126844668,0.963283757945717,0.640534368775543,0.877987414591289,0.810249126844668,0.810249126844668,0.963283757945717,0.963283757945717
1,"t228",0.79875996590775,0.657441008546488,0.608698986545752,0.79875996590775,0.608698986545752,0.608698986545752,0.657441008546488,0.752960562382289,0.608698986545752,0.79875996590775,0.79875996590775,0.652140020654497,0.959583106232397,0.79875996590775,0.79875996590775,0.998321478083033,0.652140020654497,0.652140020654497,0.876788205661797,0.876788205661797,0.608698986545752,0.608698986545752,0.608698986545752,0.608698986545752,0.608698986545752,0.652140020654497,0.752960562382289,0.657441008546488,0.657441008546488,0.657441008546488,0.752960562382289,0.608698986545752,0.752960562382289,0.752960562382289,0.876788205661797,0.608698986545752,0.608698986545752,0.608698986545752,0.752960562382289,0.657441008546488,0.608698986545752,0.79875996590775,0.915453638046572,0.79875996590775,0.752960562382289,0.752960562382289,0.876788205661797,0.876788205661797,0.657441008546488,0.608698986545752,0.79875996590775,0.608698986545752,0.608698986545752,0.915453638046572,0.79875996590775,0.79875996590775,0.608698986545752,0.915453638046572,0.915453638046572,0.608698986545752,0.876788205661797,0.876788205661797,0.652140020654497,0.608698986545752,0.652140020654497,0.79875996590775,0.79875996590775,0.79875996590775,0.608698986545752,0.752960562382289,0.752960562382289,0.952569194839185,0.608698986545752,0.960524447439036,0.752960562382289,0.652140020654497,0.952569194839185,0.952569194839185,0.657441008546488,0.608698986545752,0.657441008546488,0.652140020654497,0.608698986545752,0.79875996590775,0.79875996590775,0.79875996590775,0.657441008546488,0.657441008546488,0.657441008546488,0.960524447439036,0.960524447439036,0.876788205661797,0.79875996590775,0.79875996590775,0.79875996590775,0.79875996590775,0.657441008546488,0.652140020654497,0.652140020654497,0.608698986545752,0.608698986545752,0.608698986545752,0.608698986545752,0.952569194839185,0.952569194839185,0.952569194839185,0.79875996590775,0.652140020654497,0.79875996590775,0.876788205661797,0.876788205661797,0.79875996590775,0.79875996590775
1,"t39",0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742455903547927,0.742455903547927,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742986864129938,0.745195399644399,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.745195399644399,0.759019712882772,0.742986864129938,0.742986864129938,0.742455903547927,0.742455903547927,0.742455903547927,0.742455903547927,0.742455903547927,0.745195399644399,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742986864129938,0.742986864129938,0.742455903547927,0.742455903547927,0.742455903547927,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742455903547927,0.742455903547927,0.742986864129938,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742986864129938,0.750745414237361,0.742455903547927,0.745195399644399,0.742986864129938,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.742986864129938,0.745195399644399,0.742986864129938,0.742986864129938,0.742986864129938,0.742455903547927,0.742986864129938,0.746486900580468,0.742455903547927,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.750745414237361,0.750745414237361,0.742455903547927,0.742455903547927,0.742455903547927,0.742455903547927,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.746486900580468,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938,0.742986864129938
1,"t211",0.815357357000546,0.652650758862226,0.594762721789385,0.815357357000546,0.594762721789385,0.594762721789385,0.652650758862226,0.763983336350066,0.594762721789385,0.815357357000546,0.815357357000546,0.646372887927397,0.897680339630932,0.815357357000546,0.815357357000546,0.897680339630932,0.646372887927397,0.646372887927397,0.918028004503633,0.999374389936542,0.594762721789385,0.594762721789385,0.594762721789385,0.594762721789385,0.594762721789385,0.646372887927397,0.763983336350066,0.652650758862226,0.652650758862226,0.652650758862226,0.763983336350066,0.594762721789385,0.763983336350066,0.763983336350066,0.946212250305772,0.594762721789385,0.594762721789385,0.594762721789385,0.763983336350066,0.652650758862226,0.594762721789385,0.815357357000546,0.897680339630932,0.815357357000546,0.763983336350066,0.763983336350066,0.966317393836576,0.966317393836576,0.652650758862226,0.594762721789385,0.815357357000546,0.594762721789385,0.594762721789385,0.897680339630932,0.815357357000546,0.815357357000546,0.594762721789385,0.897680339630932,0.897680339630932,0.594762721789385,0.946212250305772,0.946212250305772,0.646372887927397,0.594762721789385,0.646372887927397,0.815357357000546,0.815357357000546,0.815357357000546,0.594762721789385,0.763983336350066,0.763983336350066,0.897680339630932,0.594762721789385,0.897680339630932,0.763983336350066,0.646372887927397,0.897680339630932,0.897680339630932,0.652650758862226,0.594762721789385,0.652650758862226,0.646372887927397,0.594762721789385,0.815357357000546,0.815357357000546,0.815357357000546,0.652650758862226,0.652650758862226,0.652650758862226,0.897680339630932,0.897680339630932,0.918028004503633,0.815357357000546,0.815357357000546,0.815357357000546,0.815357357000546,0.652650758862226,0.646372887927397,0.646372887927397,0.594762721789385,0.594762721789385,0.594762721789385,0.594762721789385,0.897680339630932,0.897680339630932,0.897680339630932,0.815357357000546,0.646372887927397,0.815357357000546,0.946212250305772,0.946212250305772,0.815357357000546,0.815357357000546
1,"t209",0.761582071984498,0.761582071984498,0.701555694081687,0.761582071984498,0.701555694081687,0.626894715943413,0.761582071984498,0.761582071984498,0.701555694081687,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.320446047823642,0.701555694081687,0.727679589783552,0.681885606547741,0.701555694081687,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.681885606547741,0.761582071984498,0.761582071984498,0.761582071984498,0.701555694081687,0.701555694081687,0.727679589783552,0.761582071984498,0.761582071984498,0.704025413091451,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.727679589783552,0.761582071984498,0.727679589783552,0.727679589783552,0.761582071984498,0.761582071984498,0.761582071984498,0.701555694081687,0.761582071984498,0.761582071984498,0.681885606547741,0.761582071984498,0.761582071984498,0.761582071984498,0.727679589783552,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.568138543861742,0.761582071984498,0.761582071984498,0.761582071984498,0.701555694081687,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.681885606547741,0.761582071984498,0.761582071984498,0.727679589783552,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.727679589783552,0.727679589783552,0.727679589783552,0.727679589783552,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498,0.761582071984498
1,"t2",0.756270602884574,0.756270602884574,0.691325757929123,0.756270602884574,0.691325757929123,0.714416025465513,0.756270602884574,0.756270602884574,0.685556763717232,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.714416025465513,0.447316521968049,0.732424578972537,0.714416025465513,0.685556763717232,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.714416025465513,0.756270602884574,0.756270602884574,0.756270602884574,0.685556763717232,0.685556763717232,0.732424578972537,0.756270602884574,0.756270602884574,0.716107587667148,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.732424578972537,0.756270602884574,0.732424578972537,0.732424578972537,0.756270602884574,0.756270602884574,0.756270602884574,0.685556763717232,0.756270602884574,0.756270602884574,0.714416025465513,0.756270602884574,0.756270602884574,0.756270602884574,0.732424578972537,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.714416025465513,0.756270602884574,0.756270602884574,0.756270602884574,0.685556763717232,0.756270602884575,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.714416025465513,0.756270602884574,0.756270602884574,0.732424578972537,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884575,0.756270602884575,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.732424578972537,0.732424578972537,0.732424578972537,0.732424578972537,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574,0.756270602884574
1,"t291",0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.753869909244174,0.753869909244174,0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.753869909244174,0.753869909244174,0.913981827020105,0.753869909244174,0.753869909244174,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.729356988380375,0.729356988380375,0.753869909244174,0.753869909244174,0.849878547073421,0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.849878547073421,0.729356988380375,0.813558303551261,0.813558303551261,0.729356988380375,0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.729356988380375,0.729356988380375,0.811565534830437,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.753869909244174,0.729356988380375,0.729356988380375,0.813558303551261,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.849878547073421,0.849878547073421,0.811565534830437,0.811565534830437,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375,0.729356988380375
1,"t135",0.754031078472319,0.754031078472319,0.707572668454545,0.754031078472319,0.707572668454545,0.723900942535124,0.754031078472319,0.754031078472319,0.681434318677203,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.723900942535124,0.703517352770718,0.736767226091116,0.723900942535124,0.536169195352646,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.723900942535124,0.754031078472319,0.754031078472319,0.754031078472319,0.639821748702123,0.639821748702123,0.736767226091116,0.754031078472319,0.754031078472319,0.725104089836176,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.736767226091116,0.754031078472319,0.736767226091116,0.736767226091116,0.754031078472319,0.754031078472319,0.754031078472319,0.698374082309177,0.754031078472319,0.754031078472319,0.723900942535124,0.754031078472319,0.754031078472319,0.754031078472319,0.736767226091116,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.723900942535124,0.754031078472319,0.754031078472319,0.754031078472319,0.69622437178674,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.723900942535124,0.754031078472319,0.754031078472319,0.736767226091116,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.736767226091116,0.736767226091116,0.736767226091116,0.736767226091116,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319,0.754031078472319
1,"t84",0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.763161156275612,0.763161156275612,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.751727967773228,0.599314590428292,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.64840817540579,0.700158880395811,0.751727967773228,0.751727967773228,0.763161156275612,0.763161156275612,0.763161156275612,0.763161156275612,0.763161156275612,0.30721919496488,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.751727967773228,0.751727967773228,0.763161156275612,0.763161156275612,0.763161156275612,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.763161156275612,0.763161156275612,0.751727967773228,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.751727967773228,0.700158880395811,0.763161156275612,0.599314590428292,0.751727967773228,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.751727967773228,0.64840817540579,0.751727967773228,0.751727967773228,0.751727967773228,0.763161156275612,0.751727967773228,0.700158880395811,0.763161156275612,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.700158880395811,0.700158880395811,0.763161156275612,0.763161156275612,0.763161156275612,0.763161156275612,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.700158880395811,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228,0.751727967773228
1,"t98",0.85033601723065,0.660758610508792,0.545000627367236,0.85033601723065,0.545000627367236,0.545000627367236,0.660758610508792,0.993947531085358,0.545000627367236,0.85033601723065,0.85033601723065,0.648487660920136,0.85033601723065,0.85033601723065,0.85033601723065,0.85033601723065,0.648487660920136,0.648487660920136,0.85033601723065,0.85033601723065,0.545000627367236,0.545000627367236,0.545000627367236,0.545000627367236,0.545000627367236,0.648487660920136,0.999999119699636,0.660758610508792,0.660758610508792,0.660758610508792,0.999646812894935,0.545000627367236,0.997488905018819,0.997488905018819,0.85033601723065,0.545000627367236,0.545000627367236,0.545000627367236,0.878022616485318,0.660758610508792,0.545000627367236,0.85033601723065,0.85033601723065,0.85033601723065,0.999646812894935,0.999646812894935,0.85033601723065,0.85033601723065,0.660758610508792,0.545000627367236,0.85033601723065,0.545000627367236,0.545000627367236,0.85033601723065,0.85033601723065,0.85033601723065,0.545000627367236,0.85033601723065,0.85033601723065,0.545000627367236,0.85033601723065,0.85033601723065,0.648487660920136,0.545000627367236,0.648487660920136,0.85033601723065,0.85033601723065,0.85033601723065,0.545000627367236,0.878022616485318,0.878022616485318,0.85033601723065,0.545000627367236,0.85033601723065,0.878022616485318,0.648487660920136,0.85033601723065,0.85033601723065,0.660758610508792,0.545000627367236,0.660758610508792,0.648487660920136,0.545000627367236,0.85033601723065,0.85033601723065,0.85033601723065,0.660758610508792,0.660758610508792,0.660758610508792,0.85033601723065,0.85033601723065,0.85033601723065,0.85033601723065,0.85033601723065,0.85033601723065,0.85033601723065,0.660758610508792,0.648487660920136,0.648487660920136,0.545000627367236,0.545000627367236,0.545000627367236,0.545000627367236,0.85033601723065,0.85033601723065,0.85033601723065,0.85033601723065,0.648487660920136,0.85033601723065,0.85033601723065,0.85033601723065,0.85033601723065,0.85033601723065
1,"t205",0.742586322425493,0.75765504330983,0.728146626177612,0.742586322425493,0.728146626177612,0.728146626177612,0.75765504330983,0.742586322425493,0.728146626177612,0.742586322425493,0.742586322425493,0.74099935564619,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.74099935564619,0.74099935564619,0.742586322425493,0.742586322425493,0.728146626177612,0.728146626177612,0.728146626177612,0.728146626177612,0.728146626177612,0.74099935564619,0.742586322425493,0.75765504330983,0.75765504330983,0.95631382225895,0.742586322425493,0.728146626177612,0.742586322425493,0.742586322425493,0.742586322425493,0.728146626177612,0.728146626177612,0.728146626177612,0.742586322425493,0.771641780087927,0.728146626177612,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.75765504330983,0.728146626177612,0.742586322425493,0.728146626177612,0.728146626177612,0.742586322425493,0.742586322425493,0.742586322425493,0.728146626177612,0.742586322425493,0.742586322425493,0.728146626177612,0.742586322425493,0.742586322425493,0.74099935564619,0.728146626177612,0.74099935564619,0.742586322425493,0.742586322425493,0.742586322425493,0.728146626177612,0.742586322425493,0.742586322425493,0.742586322425493,0.728146626177612,0.742586322425493,0.742586322425493,0.74099935564619,0.742586322425493,0.742586322425493,0.75765504330983,0.728146626177612,0.75765504330983,0.74099935564619,0.728146626177612,0.742586322425493,0.742586322425493,0.742586322425493,0.75765504330983,0.75765504330983,0.771641780087927,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.844643114732345,0.74099935564619,0.74099935564619,0.728146626177612,0.728146626177612,0.728146626177612,0.728146626177612,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.74099935564619,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493,0.742586322425493
1,"t229",0.85030812272808,0.660765358629109,0.545036164303636,0.85030812272808,0.545036164303636,0.545036164303636,0.660765358629109,0.993941497543351,0.545036164303636,0.85030812272808,0.85030812272808,0.648497404183056,0.85030812272808,0.85030812272808,0.85030812272808,0.85030812272808,0.648497404183056,0.648497404183056,0.85030812272808,0.85030812272808,0.545036164303636,0.545036164303636,0.545036164303636,0.545036164303636,0.545036164303636,0.648497404183056,0.999646224437788,0.660765358629109,0.660765358629109,0.660765358629109,0.99999911700074,0.545036164303636,0.997485877119149,0.997485877119149,0.85030812272808,0.545036164303636,0.545036164303636,0.545036164303636,0.877993240684661,0.660765358629109,0.545036164303636,0.85030812272808,0.85030812272808,0.85030812272808,0.999814299471347,0.999814299471347,0.85030812272808,0.85030812272808,0.660765358629109,0.545036164303636,0.85030812272808,0.545036164303636,0.545036164303636,0.85030812272808,0.85030812272808,0.85030812272808,0.545036164303636,0.85030812272808,0.85030812272808,0.545036164303636,0.85030812272808,0.85030812272808,0.648497404183056,0.545036164303636,0.648497404183056,0.85030812272808,0.85030812272808,0.85030812272808,0.545036164303636,0.877993240684661,0.877993240684661,0.85030812272808,0.545036164303636,0.85030812272808,0.877993240684661,0.648497404183056,0.85030812272808,0.85030812272808,0.660765358629109,0.545036164303636,0.660765358629109,0.648497404183056,0.545036164303636,0.85030812272808,0.85030812272808,0.85030812272808,0.660765358629109,0.660765358629109,0.660765358629109,0.85030812272808,0.85030812272808,0.85030812272808,0.85030812272808,0.85030812272808,0.85030812272808,0.85030812272808,0.660765358629109,0.648497404183056,0.648497404183056,0.545036164303636,0.545036164303636,0.545036164303636,0.545036164303636,0.85030812272808,0.85030812272808,0.85030812272808,0.85030812272808,0.648497404183056,0.85030812272808,0.85030812272808,0.85030812272808,0.85030812272808,0.85030812272808
1,"t117",0.850595263633035,0.660710018715752,0.544692876618356,0.850595263633035,0.544692876618356,0.544692876618356,0.660710018715752,0.994002180168472,0.544692876618356,0.850595263633035,0.850595263633035,0.648412179366583,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.648412179366583,0.648412179366583,0.850595263633035,0.850595263633035,0.544692876618356,0.544692876618356,0.544692876618356,0.544692876618356,0.544692876618356,0.648412179366583,0.997516272822242,0.660710018715752,0.660710018715752,0.660710018715752,0.997516272822242,0.544692876618356,0.999999143793546,0.999829400557576,0.850595263633035,0.544692876618356,0.544692876618356,0.544692876618356,0.878294060222061,0.660710018715752,0.544692876618356,0.850595263633035,0.850595263633035,0.850595263633035,0.997516272822242,0.997516272822242,0.850595263633035,0.850595263633035,0.660710018715752,0.544692876618356,0.850595263633035,0.544692876618356,0.544692876618356,0.850595263633035,0.850595263633035,0.850595263633035,0.544692876618356,0.850595263633035,0.850595263633035,0.544692876618356,0.850595263633035,0.850595263633035,0.648412179366583,0.544692876618356,0.648412179366583,0.850595263633035,0.850595263633035,0.850595263633035,0.544692876618356,0.878294060222061,0.878294060222061,0.850595263633035,0.544692876618356,0.850595263633035,0.878294060222061,0.648412179366583,0.850595263633035,0.850595263633035,0.660710018715752,0.544692876618356,0.660710018715752,0.648412179366583,0.544692876618356,0.850595263633035,0.850595263633035,0.850595263633035,0.660710018715752,0.660710018715752,0.660710018715752,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.660710018715752,0.648412179366583,0.648412179366583,0.544692876618356,0.544692876618356,0.544692876618356,0.544692876618356,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.648412179366583,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035
1,"t8",0.850595263633035,0.660710018715752,0.544692876618356,0.850595263633035,0.544692876618356,0.544692876618356,0.660710018715752,0.994002180168472,0.544692876618356,0.850595263633035,0.850595263633035,0.648412179366583,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.648412179366583,0.648412179366583,0.850595263633035,0.850595263633035,0.544692876618356,0.544692876618356,0.544692876618356,0.544692876618356,0.544692876618356,0.648412179366583,0.997516272822242,0.660710018715752,0.660710018715752,0.660710018715752,0.997516272822242,0.544692876618356,0.999829400557576,0.999999143793546,0.850595263633035,0.544692876618356,0.544692876618356,0.544692876618356,0.878294060222061,0.660710018715752,0.544692876618356,0.850595263633035,0.850595263633035,0.850595263633035,0.997516272822242,0.997516272822242,0.850595263633035,0.850595263633035,0.660710018715752,0.544692876618356,0.850595263633035,0.544692876618356,0.544692876618356,0.850595263633035,0.850595263633035,0.850595263633035,0.544692876618356,0.850595263633035,0.850595263633035,0.544692876618356,0.850595263633035,0.850595263633035,0.648412179366583,0.544692876618356,0.648412179366583,0.850595263633035,0.850595263633035,0.850595263633035,0.544692876618356,0.878294060222061,0.878294060222061,0.850595263633035,0.544692876618356,0.850595263633035,0.878294060222061,0.648412179366583,0.850595263633035,0.850595263633035,0.660710018715752,0.544692876618356,0.660710018715752,0.648412179366583,0.544692876618356,0.850595263633035,0.850595263633035,0.850595263633035,0.660710018715752,0.660710018715752,0.660710018715752,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.660710018715752,0.648412179366583,0.648412179366583,0.544692876618356,0.544692876618356,0.544692876618356,0.544692876618356,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.648412179366583,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035,0.850595263633035
1,"t154",0.811611283442323,0.653054652991103,0.597034669846211,0.811611283442323,0.597034669846211,0.597034669846211,0.653054652991103,0.761255411722698,0.597034669846211,0.811611283442323,0.811611283442323,0.646975291226349,0.893381242075761,0.811611283442323,0.811611283442323,0.893381242075761,0.646975291226349,0.646975291226349,0.913909191021555,0.942670948698143,0.597034669846211,0.597034669846211,0.597034669846211,0.597034669846211,0.597034669846211,0.646975291226349,0.761255411722698,0.653054652991103,0.653054652991103,0.653054652991103,0.761255411722698,0.597034669846211,0.761255411722698,0.761255411722698,0.999230473190262,0.597034669846211,0.597034669846211,0.597034669846211,0.761255411722698,0.653054652991103,0.597034669846211,0.811611283442323,0.893381242075761,0.811611283442323,0.761255411722698,0.761255411722698,0.942670948698143,0.942670948698143,0.653054652991103,0.597034669846211,0.811611283442323,0.597034669846211,0.597034669846211,0.893381242075761,0.811611283442323,0.811611283442323,0.597034669846211,0.893381242075761,0.893381242075761,0.597034669846211,0.98804963052609,0.98804963052609,0.646975291226349,0.597034669846211,0.646975291226349,0.811611283442323,0.811611283442323,0.811611283442323,0.597034669846211,0.761255411722698,0.761255411722698,0.893381242075761,0.597034669846211,0.893381242075761,0.761255411722698,0.646975291226349,0.893381242075761,0.893381242075761,0.653054652991103,0.597034669846211,0.653054652991103,0.646975291226349,0.597034669846211,0.811611283442323,0.811611283442323,0.811611283442323,0.653054652991103,0.653054652991103,0.653054652991103,0.893381242075761,0.893381242075761,0.913909191021555,0.811611283442323,0.811611283442323,0.811611283442323,0.811611283442323,0.653054652991103,0.646975291226349,0.646975291226349,0.597034669846211,0.597034669846211,0.597034669846211,0.597034669846211,0.893381242075761,0.893381242075761,0.893381242075761,0.811611283442323,0.646975291226349,0.811611283442323,0.990309671168168,0.990309671168168,0.811611283442323,0.811611283442323
