"Pest","FocalHost","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %"
"Phytoplasma3142","alnus",2.11523910974933,2.58097697225801,0.81954977998071,0.412472812694999,-2.9433828008036,7.17386102030226,-2.71727768421156,1.27347161871385,-2.13375598190079,0.0328627608511977,-5.21323619222463,-0.22131917619849
"Phytoplasma3142","ulmus",15.3093827086731,20.0246671732511,0.764526200421614,0.444553729303353,-23.9382437533005,54.5570091706466,-8.51710830567678,9.03897200534088,-0.942265149249744,0.346056906244608,-26.2331678934107,9.19895128205713
"Phytoplasma1196","carica",32.6564597576092,13.3276578451526,2.45027747088261,0.0142746166352082,6.53473038283744,58.778189132381,-14.6250985521677,5.77020746972542,-2.53458798992952,0.0112579649757487,-25.9344973761535,-3.31569972818186
"Phytoplasma1196","cicer",6.6493938245269,2.7259522686655,2.43929209654949,0.0147160678054573,1.30662555436726,11.9921620946865,-3.65552987300235,1.23983304371962,-2.94840494171329,0.00319418357009086,-6.08555798553547,-1.22550176046922
"Phytoplasma1196","cucumis",32.9598551352841,12.8202830285913,2.57091478103707,0.0101430282767155,7.83256212763506,58.0871481429332,-15.0675224725533,5.69770019807138,-2.6444919790012,0.00818136456971507,-26.2348096554799,-3.90023528962668
"Phytoplasma1196","cucurbita",32.959855135284,12.8202830285912,2.57091478103709,0.0101430282767151,7.8325621276352,58.0871481429329,-15.0675224725533,5.69770019807133,-2.64449197900122,0.00818136456971468,-26.2348096554798,-3.90023528962674
"Phytoplasma1196","fragaria",10.8321677371741,4.67378930827497,2.31764143026211,0.0204688165921165,1.67170902162683,19.9926264527215,-5.39768708413724,2.07752514541188,-2.59813321444402,0.00937321227011738,-9.46956154612086,-1.32581262215361
"Phytoplasma1196","medicago",5.64483058052652,2.53570273652429,2.22614050898724,0.0260047712977701,0.674944541439257,10.6147166196138,-3.21421137160524,1.15156061003715,-2.79117863496698,0.00525164794646207,-5.47122869329303,-0.95719404991745
"Phytoplasma1196","phaseolus",5.49836796695434,2.64221310768612,2.08097066469005,0.0374365912450882,0.319725436409904,10.6770104974988,-3.13798771635268,1.19438470954598,-2.62728389879129,0.00860694916869872,-5.47893873074813,-0.797036701957217
"Phytoplasma1196","prunus",10.8321677371741,4.67378930827498,2.31764143026209,0.0204688165921171,1.67170902162677,19.9926264527214,-5.39768708413722,2.07752514541188,-2.598133214444,0.00937321227011774,-9.46956154612086,-1.32581262215359
"Phytoplasma1196","rubus",10.8321677371741,4.67378930827498,2.3176414302621,0.0204688165921166,1.67170902162682,19.9926264527215,-5.39768708413724,2.07752514541188,-2.59813321444401,0.00937321227011748,-9.46956154612088,-1.32581262215361
"Phytoplasma1196","trifolium",5.64483058052653,2.53570273652429,2.22614050898724,0.0260047712977698,0.674944541439267,10.6147166196138,-3.21421137160524,1.15156061003715,-2.79117863496699,0.00525164794646198,-5.47122869329303,-0.957194049917456
"Phytoplasma1196","vigna",5.49836796695435,2.64221310768612,2.08097066469005,0.0374365912450881,0.319725436409907,10.6770104974988,-3.13798771635268,1.19438470954598,-2.62728389879129,0.00860694916869871,-5.47893873074814,-0.797036701957218
"Phytoplasma1196","vitis",412.012381111308,46722.4392824479,0.0088182977481248,0.992964107562278,-91162.2858823459,91986.3106445685,-179.731155740801,20363.0969933843,-0.00882631732290984,0.992957709116383,-40090.6678764699,39731.2055649883
"Phytoplasma757","chrysanthemum",2.30029064585343,3.16881328695622,0.725915488716901,0.46789058071853,-3.91046927031274,8.5110505620196,-2.373720301744,1.39875623335681,-1.69702214377084,0.0896924741301565,-5.11523214227425,0.367791538786255
"Phytoplasma757","vicia",0.861691686667224,1.86592387308892,0.461804309969382,0.644221659848917,-2.79545190248054,4.51883527581499,-1.84932865559259,0.928834988337003,-1.99101958777807,0.0464787338344397,-3.66981178031379,-0.0288455308713809
"Phytoplasma757","vitis",6.30218108024165,16.9900854641068,0.370932865143947,0.710687535758807,-26.9977745236651,39.6021366841484,-4.07488213221045,7.24384832183433,-0.562530018737137,0.573754956987178,-18.2725639524766,10.1227996880558
"Phytoplasma320","convolvulus",1.38956027979015,2.31952785092097,0.599070314779114,0.549125996226616,-3.15663076915255,5.93575132873285,-1.40532023325973,1.00147513147107,-1.40325025464732,0.160542226480222,-3.36817542235554,0.557534955836074
"Phytoplasma320","corylus",1.32150982399029,2.01772553675982,0.654950239720139,0.512499792277654,-2.63315955874571,5.27617920672629,-1.40962511373115,0.892718706090268,-1.57902495390145,0.114330333447004,-3.15932162599328,0.340071398530971
"Phytoplasma320","cynodon",1.61023431270755,2.5585946641988,0.629343262236411,0.529124354261334,-3.40451908015846,6.62498770557356,-1.44467192163051,1.06046259687953,-1.36230351346811,0.173102119287588,-3.52314041846621,0.633796575205196
"Phytoplasma320","dahlia",1.01207281719407,1.97939849574021,0.511303216291267,0.609138753232731,-2.86747694550951,4.89162257989765,-1.24396286707317,0.859410642900139,-1.44746039317751,0.14776802163765,-2.92837677508785,0.440451040941515
"Phytoplasma320","malus",4.85106179682462,4.4419726570232,1.09209627599904,0.274790786116021,-3.85504463125254,13.5571682249018,-2.98883518106687,1.97546941253717,-1.5129746692601,0.13028609327769,-6.86068408220021,0.883013720066474
"Phytoplasma320","prunus",4.8510617968246,4.4419726570232,1.09209627599904,0.274790786116022,-3.85504463125256,13.5571682249018,-2.98883518106686,1.97546941253717,-1.5129746692601,0.130286093277691,-6.86068408220021,0.883013720066484
