"phy","focal","t168","t289","t3","t154","t161","t234","t52","t218","t36","t17","t151","t129","t271","t107","t89","t171","t246","t227","t189","t286","t214","t103","t40","t262","t256","t9","t269","t158","t91","t106","t26","t208","t220","t28","t82","t146","t205","t173","t162","t285","t156","t178","t231","t125","t248","t127","t49","t261","t60","t45","t41","t67","t98","t230","t148","t283","t131","t118","t75","t66","t113","t258","t19","t155"
3,"t154",0.484737795633039,0.484737795633039,0.48621708111991,0.897608184229725,0.620068021727666,0.48621708111991,0.48621708111991,0.484737795633039,0.484737795633039,0.484737795633039,0.48621708111991,0.484737795633039,0.484737795633039,0.484737795633039,0.484737795633039,0.484737795633039,0.48621708111991,0.484737795633039,0.484737795633039,0.484737795633039,0.48621708111991,0.484737795633039,0.484737795633039,0.48621708111991,0.48621708111991,0.48621708111991,0.48621708111991,0.48621708111991,0.484737795633039,0.484737795633039,0.484737795633039,0.484737795633039,0.484737795633039,0.549174642385869,0.549174642385869,0.48621708111991,0.48621708111991,0.484737795633039,0.484737795633039,0.484737795633039,0.484737795633039,0.484737795633039,0.484737795633039,0.48621708111991,0.48621708111991,0.48621708111991,0.48621708111991,0.48621708111991,0.484737795633039,0.484737795633039,0.549174642385869,0.48621708111991,0.48621708111991,0.484737795633039,0.484737795633039,0.484737795633039,0.484737795633039,0.549174642385869,0.48621708111991,0.48621708111991,0.48621708111991,0.620068021727666,0.484737795633039,0.48621708111991
3,"t161",0.487537594427516,0.487537594427516,0.488605603191839,0.586076884021663,0.826517409451473,0.488605603191839,0.488605603191839,0.487537594427516,0.487537594427516,0.487537594427516,0.488605603191839,0.487537594427516,0.487537594427516,0.487537594427516,0.487537594427516,0.487537594427516,0.488605603191839,0.487537594427516,0.487537594427516,0.487537594427516,0.488605603191839,0.487537594427516,0.487537594427516,0.488605603191839,0.488605603191839,0.488605603191839,0.488605603191839,0.488605603191839,0.487537594427516,0.487537594427516,0.487537594427516,0.487537594427516,0.487537594427516,0.534109550415605,0.534109550415605,0.488605603191839,0.488605603191839,0.487537594427516,0.487537594427516,0.487537594427516,0.487537594427516,0.487537594427516,0.487537594427516,0.488605603191839,0.488605603191839,0.488605603191839,0.488605603191839,0.488605603191839,0.487537594427516,0.487537594427516,0.534109550415605,0.488605603191839,0.488605603191839,0.487537594427516,0.487537594427516,0.487537594427516,0.487537594427516,0.534109550415605,0.488605603191839,0.488605603191839,0.488605603191839,0.635692269477256,0.487537594427516,0.488605603191839
3,"t234",0.519437414345088,0.519437414345088,0.504289055730685,0.518407715612629,0.518407715612629,0.18591582516016,0.420274866335675,0.519437414345088,0.519437414345088,0.519437414345088,0.504289055730685,0.519437414345088,0.519437414345088,0.519437414345088,0.519437414345088,0.519437414345088,0.504289055730685,0.519437414345088,0.519437414345088,0.519437414345088,0.463483567175847,0.519437414345088,0.519437414345088,0.463483567175847,0.504289055730685,0.504289055730685,0.504289055730685,0.504289055730685,0.519437414345088,0.519437414345088,0.519437414345088,0.519437414345088,0.519437414345088,0.518407715612629,0.518407715612629,0.504289055730685,0.504289055730685,0.519437414345088,0.519437414345088,0.519437414345088,0.519437414345088,0.519437414345088,0.519437414345088,0.484390490317937,0.504289055730685,0.463483567175847,0.463483567175847,0.386489494568423,0.519437414345088,0.519437414345088,0.518407715612629,0.504289055730685,0.504289055730685,0.519437414345088,0.519437414345088,0.519437414345088,0.519437414345088,0.518407715612629,0.463483567175847,0.504289055730685,0.504289055730685,0.518407715612629,0.519437414345088,0.375176024832894
3,"t218",0.498215710061343,0.706916110801186,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.999996052879539,0.995991158210665,0.498215710061343,0.396703210973911,0.706916110801186,0.706916110801186,0.765090187273882,0.498215710061343,0.498215710061343,0.396703210973911,0.498215710061343,0.765090187273882,0.498215710061343,0.396703210973911,0.498215710061343,0.498215710061343,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.498215710061343,0.498215710061343,0.706916110801186,0.706916110801186,0.765090187273882,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.498215710061343,0.498215710061343,0.498215710061343,0.498215710061343,0.498215710061343,0.498215710061343,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.706916110801186,0.706916110801186,0.396703210973911,0.396703210973911,0.396703210973911,0.498215710061343,0.498215710061343,0.498215710061343,0.498215710061343,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.498215710061343,0.396703210973911
3,"t36",0.498215710061344,0.706916110801186,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.995991158210665,0.999996052879539,0.498215710061344,0.396703210973911,0.706916110801186,0.706916110801186,0.765090187273882,0.498215710061344,0.498215710061344,0.396703210973911,0.498215710061344,0.765090187273882,0.498215710061344,0.396703210973911,0.498215710061344,0.498215710061344,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.498215710061344,0.498215710061344,0.706916110801186,0.706916110801186,0.765090187273882,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.498215710061344,0.498215710061344,0.498215710061344,0.498215710061344,0.498215710061344,0.498215710061344,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.706916110801186,0.706916110801186,0.396703210973911,0.396703210973911,0.396703210973911,0.498215710061344,0.498215710061344,0.498215710061344,0.498215710061344,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.396703210973911,0.498215710061344,0.396703210973911
3,"t17",0.506671025553588,0.446337917182729,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.446337917182729,0.446337917182729,0.997304484456437,0.396912537497246,0.446337917182729,0.446337917182729,0.446337917182729,0.573882306868023,0.573882306868023,0.396912537497246,0.506671025553588,0.446337917182729,0.802121644651351,0.396912537497246,0.624369357971575,0.868733716058791,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.860866004549069,0.860866004549069,0.446337917182729,0.446337917182729,0.446337917182729,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.506671025553588,0.506671025553588,0.624369357971575,0.624369357971575,0.802121644651351,0.775394252516748,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.446337917182729,0.446337917182729,0.396912537497246,0.396912537497246,0.396912537497246,0.506671025553588,0.506671025553588,0.868733716058791,0.868733716058791,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.396912537497246,0.573882306868023,0.396912537497246
3,"t271",0.474510388526063,0.714555941629411,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.558339603861211,0.558339603861211,0.474510388526063,0.435790984036922,0.905190090376181,0.990218605726357,0.558339603861211,0.474510388526063,0.474510388526063,0.435790984036922,0.474510388526063,0.558339603861211,0.474510388526063,0.435790984036922,0.474510388526063,0.474510388526063,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.474510388526063,0.474510388526063,0.781024669692368,0.781024669692368,0.558339603861211,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.474510388526063,0.474510388526063,0.474510388526063,0.474510388526063,0.474510388526063,0.474510388526063,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.781024669692368,0.781024669692368,0.435790984036922,0.435790984036922,0.435790984036922,0.474510388526063,0.474510388526063,0.474510388526063,0.474510388526063,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.435790984036922,0.474510388526063,0.435790984036922
3,"t89",0.614683886230779,0.466665177407363,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.466665177407363,0.466665177407363,0.757532361263754,0.346001325136458,0.466665177407363,0.466665177407363,0.466665177407363,0.999999713814256,0.999657436122656,0.346001325136458,0.614683886230779,0.466665177407363,0.757532361263754,0.346001325136458,0.757532361263754,0.757532361263754,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.757532361263754,0.757532361263754,0.466665177407363,0.466665177407363,0.466665177407363,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.614683886230779,0.614683886230779,0.757532361263754,0.757532361263754,0.757532361263754,0.757532361263754,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.466665177407363,0.466665177407363,0.346001325136458,0.346001325136458,0.346001325136458,0.614683886230779,0.614683886230779,0.757532361263754,0.757532361263754,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.346001325136458,0.895827989394904,0.346001325136458
3,"t171",0.614683886230782,0.466665177407367,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.466665177407367,0.466665177407367,0.757532361263755,0.346001325136461,0.466665177407367,0.466665177407367,0.466665177407367,0.999657436122656,0.999999713814256,0.346001325136461,0.614683886230782,0.466665177407367,0.757532361263755,0.346001325136461,0.757532361263755,0.757532361263755,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.757532361263755,0.757532361263755,0.466665177407367,0.466665177407367,0.466665177407367,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.614683886230782,0.614683886230782,0.757532361263755,0.757532361263755,0.757532361263755,0.757532361263755,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.466665177407367,0.466665177407367,0.346001325136461,0.346001325136461,0.346001325136461,0.614683886230782,0.614683886230782,0.757532361263755,0.757532361263755,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.346001325136461,0.895827989394904,0.346001325136461
3,"t103",0.582097439193309,0.451956037922385,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.451956037922385,0.451956037922385,0.797941998878864,0.347085395127402,0.451956037922385,0.451956037922385,0.451956037922385,0.714637463785078,0.714637463785078,0.347085395127402,0.582097439193309,0.451956037922385,0.797941998878864,0.347085395127402,0.999997899302706,0.797941998878864,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.797941998878864,0.797941998878864,0.451956037922385,0.451956037922385,0.451956037922385,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.582097439193309,0.582097439193309,0.999453690127152,0.999453690127152,0.797941998878864,0.797941998878864,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.451956037922385,0.451956037922385,0.347085395127402,0.347085395127402,0.347085395127402,0.582097439193309,0.582097439193309,0.797941998878864,0.797941998878864,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.347085395127402,0.714637463785078,0.347085395127402
3,"t40",0.501224397356454,0.444676300152091,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.444676300152091,0.444676300152091,0.852222654709934,0.398323605691898,0.444676300152091,0.444676300152091,0.444676300152091,0.564406191604876,0.564406191604876,0.398323605691898,0.501224397356454,0.444676300152091,0.78455802754718,0.398323605691898,0.612160581005722,0.996032098502915,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.844095248156676,0.844095248156676,0.444676300152091,0.444676300152091,0.444676300152091,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.501224397356454,0.501224397356454,0.612160581005722,0.612160581005722,0.78455802754718,0.758016165065573,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.444676300152091,0.444676300152091,0.398323605691898,0.398323605691898,0.398323605691898,0.501224397356454,0.501224397356454,0.957614225013703,0.957614225013703,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.398323605691898,0.564406191604876,0.398323605691898
3,"t269",0.498026546174478,0.498026546174478,0.502133606161809,0.49812810134011,0.49812810134011,0.499519396106667,0.499519396106667,0.498026546174478,0.498026546174478,0.498026546174478,0.499871927623987,0.498026546174478,0.498026546174478,0.498026546174478,0.498026546174478,0.498026546174478,0.515161912262666,0.498026546174478,0.498026546174478,0.498026546174478,0.499519396106667,0.498026546174478,0.498026546174478,0.499519396106667,0.499871927623987,0.499871927623987,0.536238548049249,0.521733248920242,0.498026546174478,0.498026546174478,0.498026546174478,0.498026546174478,0.498026546174478,0.49812810134011,0.49812810134011,0.502133606161809,0.499871927623987,0.498026546174478,0.498026546174478,0.498026546174478,0.498026546174478,0.498026546174478,0.498026546174478,0.499519396106667,0.499871927623987,0.499519396106667,0.499519396106667,0.499519396106667,0.498026546174478,0.498026546174478,0.49812810134011,0.502133606161809,0.502133606161809,0.498026546174478,0.498026546174478,0.498026546174478,0.498026546174478,0.49812810134011,0.499519396106667,0.499871927623987,0.502133606161809,0.49812810134011,0.498026546174478,0.499519396106667
