"pd","t82","t175","t124","t233","t206","t81","t209","t199","t110","t300","t296","t145","t213","t150","t147","t266","t76","t190","t53","t11","t5","t154","t188","t30","t37","t189","t254","t288","t98","t185","t151","t176","t128","t122","t144","t26","t17","t9","t73","t56","t10","t31","t178","t87","t89","t20","t85","t95","t217"
10,0.85912431346746,0.461913586022221,0.850982325140064,0.598011312828048,0.560935039168462,0.32701399001713,0.448697573634767,0.463542572337218,0.508402578115731,0.305717743696341,0.68122698753801,0.846237391461781,0.792391366166864,0.81755088993337,0.275905308711641,0.482729761568563,0.482729761568562,0.478252149369661,0.810733541476614,0.475438864223067,0.475438864223067,0.646533909739155,0.646533909739155,0.32454708968738,0.324547089687379,0.790479703426853,0.790479703426852,0.807694043030141,0.807694043030141,0.658741697034738,0.310706051443485,0.310706051443486,0.837077973650488,0.837077973650488,0.656661321901144,0.656661321901144,0.794198565234478,0.794198565234478,0.782237026106166,0.782237026106166,0.809514462245081,0.809514462245081,0.772644659715334,0.331564180085199,0.3315641800852,0.787334832172351,0.787334832172351,0.771171699652285,0.771171699652285
11,0.845035524848447,0.454833337775063,0.837199744946463,0.585479452546387,0.550042458491821,0.325105425749846,0.441999193717053,0.455633767463513,0.498915856807324,0.304748992021578,0.667064907375063,0.831453677535686,0.776261228248764,0.801769186480862,0.276119804381314,0.474651641960207,0.474651641960206,0.470291907672638,0.79479448203038,0.466991192756792,0.466991192756792,0.63313700650458,0.63313700650458,0.322748814875464,0.322748814875463,0.773900474275186,0.773900474275186,0.791692896103297,0.791692896103297,0.644902735042144,0.309519789109203,0.309519789109204,0.821995231810336,0.821995231810336,0.642859433520091,0.642859433520091,0.777684207852407,0.777684207852407,0.765731908802546,0.765731908802546,0.793554205952638,0.793554205952638,0.756004414883869,0.329456443817849,0.329456443817849,0.770712599164149,0.770712599164149,0.754520394996874,0.754520394996874
12,0.831078194698587,0.448336160546457,0.823630860226043,0.573852328532432,0.539979454204892,0.323354828294691,0.435855803153278,0.448377984890689,0.490189447410121,0.303859351446367,0.653764313414544,0.816872991308751,0.76065227944193,0.786363118233629,0.276317212330364,0.467232090171406,0.467232090171406,0.462982421470039,0.779271399093726,0.459236652640885,0.459236652640885,0.620628095234191,0.620628095234191,0.3210991794672,0.321099179467199,0.757847304638295,0.757847304638294,0.776125442489696,0.776125442489696,0.631953815317327,0.308430743755731,0.308430743755732,0.807173874766037,0.807173874766037,0.629949461653315,0.629949461653316,0.761675315416313,0.761675315416313,0.749798991154408,0.749798991154408,0.778017156650678,0.778017156650678,0.739984879118576,0.327523550468116,0.327523550468116,0.754633682342311,0.754633682342311,0.738497068863906,0.738497068863906
13,0.817279318868163,0.442336346553655,0.810289913564399,0.563013705559322,0.53063323254179,0.321738426655262,0.430185371228849,0.441679646490197,0.482115264084333,0.303036979239428,0.641231288493774,0.802517847394619,0.745549309756958,0.771337885647847,0.276500061305883,0.460375482753938,0.460375482753938,0.456228979278354,0.764164510244199,0.452074543752298,0.452074543752298,0.608901523360518,0.608901523360518,0.319575826323724,0.319575826323723,0.742307933992353,0.742307933992352,0.760989612481542,0.760989612481542,0.619792479117354,0.307424340655294,0.307424340655295,0.79263055517979,0.79263055517979,0.617828251547884,0.617828251547884,0.746162480310667,0.746162480310667,0.734417613791596,0.734417613791596,0.762902568438457,0.762902568438457,0.724558186242573,0.325739170618971,0.325739170618971,0.739083307905747,0.739083307905747,0.723072679666481,0.723072679666481
14,0.80366056377063,0.436765703620762,0.7971873323497,0.552868587469166,0.521912614396127,0.320237418893073,0.424922705979594,0.43546260942228,0.474606677646751,0.30227250101657,0.62938695515334,0.788405494057296,0.73093610703606,0.75669494053551,0.276670356807509,0.454005532000171,0.454005532000171,0.449956056561517,0.749470870018938,0.445424512354635,0.445424512354635,0.597869814303735,0.597869814303735,0.318161070736141,0.31816107073614,0.72726835284247,0.727268352842469,0.746280457435123,0.746280457435123,0.608333409780896,0.306489045522023,0.306489045522024,0.778377146450261,0.778377146450261,0.606409972040369,0.60640997204037,0.731134158146074,0.731134158146074,0.7195667304868,0.7195667304868,0.748206654445703,0.748206654445703,0.709697165692232,0.324082480565742,0.324082480565742,0.724045310135621,0.724045310135621,0.708219069244654,0.708219069244654
15,0.790239196520599,0.431569089366229,0.784330483359834,0.543338275125806,0.513742807385445,0.318836679597798,0.420015145333803,0.42966523418905,0.46759317736447,0.301558369914922,0.618164313653447,0.774548898696781,0.716795932517026,0.742432866704601,0.276829716226579,0.448060399995041,0.448060399995041,0.444102460106593,0.735185178221701,0.439221415690084,0.439221415690084,0.587459629691122,0.587459629691122,0.316840685218208,0.316840685218207,0.712713439897095,0.712713439897095,0.731990920131999,0.731990920132,0.597504707469594,0.305615574684976,0.305615574684976,0.764421701266815,0.764421701266815,0.595622340010451,0.595622340010452,0.716577362822532,0.716577362822532,0.705225306449954,0.705225306449954,0.733923378539371,0.733923378539371,0.695375557083436,0.322536729934213,0.322536729934213,0.709502712666583,0.709502712666583,0.693909143732275,0.693909143732275
16,0.777028826812185,0.426701283946423,0.771724261613706,0.53435679794875,0.506061677673793,0.317523861633503,0.415419543695121,0.424236924669304,0.461016599817316,0.30088842097884,0.607505893067206,0.760957527307261,0.703111860010453,0.728548054190082,0.276979462982841,0.442489266038564,0.442489266038564,0.438617918543738,0.721300391809495,0.433411712272296,0.433411712272296,0.577608814187666,0.577608814187666,0.315603054956138,0.315603054956137,0.698627425888954,0.698627425888954,0.718112414544004,0.718112414544005,0.587245145762012,0.304796345969816,0.304796345969816,0.75076920196863,0.75076920196863,0.585403842114733,0.585403842114733,0.702478178207648,0.702478178207648,0.691372591428625,0.691372591428625,0.720045053206184,0.720045053206184,0.681568136261852,0.321088246281415,0.321088246281415,0.695438146584526,0.695438146584526,0.680116972967302,0.680116972967302
17,0.764040007499134,0.422124746834796,0.759371556654179,0.525868281245125,0.498817030850209,0.316288756191469,0.411100112944076,0.419135642217202,0.454828402166687,0.300257553506468,0.597361971510939,0.747637969617325,0.689867018272339,0.715035221574092,0.277120693738845,0.437249857164929,0.437249857164929,0.433460630661687,0.707808193164297,0.427950863824319,0.427950863824319,0.568264187561102,0.568264187561102,0.314438576098846,0.314438576098845,0.684994233110251,0.68499423311025,0.704635266700846,0.704635266700846,0.577502109999905,0.30402508733539,0.304025087335391,0.737422155828619,0.737422155828619,0.575701648474359,0.575701648474359,0.688822137608203,0.688822137608203,0.6779883052161,0.6779883052161,0.70656279591445,0.70656279591445,0.668250781689078,0.319725725972583,0.319725725972583,0.681834152183011,0.681834152183011,0.666817835551112,0.666817835551112
18,0.751280726693697,0.417807973644832,0.747273626227409,0.517824967173153,0.491964589481621,0.315122826901012,0.407026842672966,0.414326082076432,0.448987650223016,0.299661499666599,0.587689204227188,0.734594446135266,0.677044763600599,0.701887824365889,0.277254327434806,0.432306634373403,0.432306634373403,0.428595465505798,0.694699351416268,0.4228014263481,0.4228014263481,0.559379865117413,0.559379865117413,0.313339217689519,0.313339217689519,0.671797724400048,0.671797724400048,0.69154905249408,0.69154905249408,0.568230020431845,0.303296551849236,0.303296551849237,0.72438107242587,0.72438107242587,0.566470018069064,0.566470018069064,0.675594506333228,0.675594506333228,0.665052761070353,0.665052761070353,0.693466880245254,0.693466880245254,0.655400500399165,0.318439717956385,0.318439717956385,0.668673396479544,0.668673396479544,0.653988227551352,0.653988227551352
19,0.738756814966956,0.413724270091221,0.735430398717664,0.510185702306081,0.485466462655874,0.314018864147095,0.403174322640242,0.40977831095433,0.443459507218705,0.299096652724855,0.57844954998845,0.72182922317682,0.664628801528006,0.689098376565864,0.277381141743539,0.427629435976884,0.427629435976884,0.423992616648746,0.681964002906781,0.417931621832697,0.417931621832697,0.55091595971796,0.55091595971796,0.312298196613647,0.312298196613647,0.65902188531123,0.659021885311229,0.67884285786069,0.67884285786069,0.559389107346348,0.302606306126933,0.302606306126934,0.711644849805515,0.711644849805515,0.557669060898374,0.557669060898374,0.662780492260241,0.662780492260241,0.652546944709482,0.652546944709482,0.680747007590876,0.680747007590876,0.642995426585839,0.317222240753377,0.317222240753377,0.65593882898953,0.65593882898953,0.641605847006502,0.641605847006502
20,0.726472285018718,0.40985082211627,0.723840719917707,0.50291476474488,0.47928996996186,0.312970724222617,0.399520850502,0.405466732488029,0.438214080576512,0.298559937358901,0.569609419671604,0.709342955099537,0.652603271037763,0.6766587052073,0.277501800630515,0.423192446339357,0.423192446339357,0.419626579618045,0.669591869742114,0.413314252233544,0.413314252233544,0.542837564542953,0.542837564542953,0.311309732309707,0.311309732309707,0.646650956463943,0.646650956463942,0.666505479785565,0.666505479785565,0.550944446494184,0.301950570634753,0.301950570634754,0.699211089050753,0.699211089050753,0.549263763796716,0.549263763796716,0.650365402330071,0.650365402330071,0.640452561335066,0.640452561335066,0.668392518141918,0.668392518141918,0.631014801816576,0.316066493454649,0.316066493454649,0.64361379182123,0.64361379182123,0.6296495625581,0.6296495625581
21,0.714429616887634,0.40616798026893,0.712502555730566,0.495980942579512,0.47340672537662,0.311973129515138,0.396047745720977,0.401369290226201,0.433225529342457,0.298048710268827,0.561138992955022,0.697134968211458,0.640952801004405,0.664560152586194,0.277616875503043,0.418973400568886,0.418973400568886,0.415475363568977,0.657572430449955,0.408925861738016,0.408925861738016,0.535113945852421,0.535113945852421,0.310368858867022,0.310368858867022,0.634669528471995,0.634669528471995,0.654525581721608,0.654525581721608,0.542865190144833,0.301326097317275,0.301326097317275,0.687076351980067,0.687076351980067,0.54122321429089,0.541223214290891,0.638334758081785,0.638334758081785,0.628752059586453,0.628752059586453,0.656392554990572,0.656392554990572,0.619438943137515,0.314966634353611,0.314966634353611,0.63168209574124,0.63168209574124,0.618099371967877,0.618099371967877
22,0.702629998726801,0.402658701699672,0.70141315958658,0.489356801274972,0.467791914788243,0.311021513367183,0.392738815015183,0.397466845549513,0.428471364533716,0.297560682971834,0.553011664065776,0.685203497439582,0.629662545964866,0.652793737284436,0.277726861659034,0.414952963176502,0.414952963176502,0.41151987559958,0.645895053257635,0.40474608214569,0.40474608214569,0.527717895161951,0.527717895161951,0.309471279128889,0.309471279128888,0.623062608586218,0.623062608586217,0.642891813607387,0.642891813607388,0.53512394733465,0.300730074553087,0.300730074553088,0.675236373190862,0.675236373190862,0.533519975397782,0.533519975397782,0.62667437995236,0.62667437995236,0.617428638866825,0.617428638866825,0.644736191718104,0.644736191718104,0.608249203463752,0.313917609079195,0.313917609079195,0.620128070770517,0.620128070770517,0.606936354525419,0.606936354525419
23,0.691073530963871,0.399308109869517,0.690569211333357,0.483018095029477,0.462423719856794,0.310111898145155,0.389579930888083,0.393742686386214,0.423931894372132,0.297093861095106,0.545203587862026,0.673545884385877,0.618718206479937,0.641350282484055,0.277832191235974,0.41111423692773,0.41111423692773,0.407743434223356,0.634549099992381,0.400757115325907,0.400757115325907,0.520625204053311,0.520625204053311,0.30861325002179,0.308613250021789,0.611815665882544,0.611815665882544,0.631592904201291,0.631592904201291,0.527696279386012,0.300160052431248,0.300160052431249,0.663686235135787,0.663686235135787,0.526129576979047,0.526129576979047,0.615370447639369,0.615370447639369,0.606466244744714,0.606466244744714,0.633412531342062,0.633412531342062,0.597427927351398,0.312915015525024,0.312915015525024,0.608936597670268,0.608936597670268,0.596142620140313,0.596142620140313
24,0.679759400033926,0.396103143382244,0.679966932868568,0.476943289223758,0.457282853908283,0.309240798342532,0.386558695707494,0.390182135054695,0.419589779787567,0.296646496111107,0.537693304832922,0.662158743577698,0.608106038016412,0.630220518151341,0.277933243517424,0.407442370454343,0.407442370454343,0.404131380785706,0.623524006757025,0.396943319683392,0.396943319683392,0.513814234466771,0.513814234466771,0.30779149142505,0.30779149142505,0.600914660142245,0.600914660142245,0.62061773165006,0.62061773165006,0.520560285547711,0.299613883350988,0.299613883350989,0.65242051304291,0.65242051304291,0.519030098173806,0.519030098173806,0.604409542059127,0.604409542059127,0.595849555891435,0.595849555891435,0.622410782672539,0.622410782672539,0.586958404335292,0.311954996516035,0.311954996516035,0.598093125085579,0.598093125085579,0.585701257064854,0.585701257064854
25,0.668686026646044,0.393032273136733,0.669602184674875,0.471113169567131,0.452352184613892,0.308405142796974,0.383664171316247,0.386772232165648,0.41542967486665,0.296217046576721,0.530461428825734,0.651038102346852,0.597812851308683,0.619395162235702,0.278030353218952,0.403924241709968,0.403924241709968,0.400670766074434,0.612809346160328,0.393290876514953,0.393290876514953,0.507265564150963,0.507265564150963,0.307003113014404,0.307003113014403,0.590346058336262,0.590346058336262,0.609955376872049,0.609955376872049,0.513696259854648,0.299089674324204,0.299089674324205,0.64143339508084,0.64143339508084,0.512201821769876,0.512201821769876,0.59377867312989,0.59377867312989,0.585563965114118,0.585563965114118,0.611720318769037,0.611720318769037,0.576824821368366,0.311034153652034,0.311034153652034,0.587583675948504,0.587583675948504,0.575596279594433,0.575596279594433
26,0.657851192605419,0.390085272450127,0.659470546574528,0.465510519607211,0.447616424623427,0.307602211671798,0.38088665941653,0.383501479546403,0.411437933465527,0.295804146716493,0.523490385111384,0.640179518720468,0.587826006440521,0.608864984942164,0.278123817211028,0.400548200329056,0.400548200329056,0.397350095312285,0.602394874844878,0.389787518424444,0.389787518424444,0.500961691865697,0.500961691865697,0.306245554989757,0.306245554989756,0.580096841706521,0.580096841706521,0.599595163329469,0.59959516332947,0.5070864048237,0.298585748320175,0.298585748320175,0.630718782093747,0.630718782093747,0.505626945956991,0.505626945956992,0.583465296636822,0.583465296636822,0.575595556384552,0.575595556384552,0.601330721166782,0.601330721166782,0.567012215435035,0.310149477508522,0.310149477508522,0.577394845878098,0.577394845878098,0.565812576666716,0.565812576666716
27,0.647252149483735,0.387253028680789,0.649567385374617,0.460119852661679,0.443061875935705,0.306829584964305,0.378217521706695,0.380359629442792,0.407602367882903,0.295406580741797,0.51676418920247,0.629578180890993,0.578133402351826,0.598620859304098,0.278213900019925,0.397303856206652,0.397303856206652,0.39415911894883,0.59227056926537,0.386422306442189,0.386422306442189,0.494886790527247,0.494886790527247,0.305516539642939,0.305516539642938,0.570154505746381,0.57015450574638,0.589526685998497,0.589526685998497,0.500714590916752,0.29810061267164,0.29810061267164,0.620270370399029,0.620270370399029,0.49928934226491,0.49928934226491,0.573457322701348,0.573457322701348,0.565931079276894,0.565931079276894,0.591231812762207,0.591231812762207,0.557506427077275,0.309298290607436,0.309298290607436,0.567513795667956,0.567513795667956,0.556335861976157,0.556335861976157
28,0.636885711856647,0.384527387677258,0.639887911571158,0.454927187454462,0.438676217150985,0.306085100102074,0.375649031442454,0.377337510353185,0.403912048880286,0.295023261694047,0.510268258930485,0.619228991191245,0.568723463071618,0.58865380063816,0.278300838363877,0.394181904693032,0.394181904693032,0.39108865972407,0.582426652061292,0.383185445732301,0.383185445732301,0.489026499145399,0.489026499145399,0.304814031472158,0.304814031472157,0.560507054858626,0.560507054858625,0.57973983175802,0.57973983175802,0.494566153163483,0.29763293304966,0.297632933049661,0.61008172048937,0.61008172048937,0.493174350983454,0.493174350983455,0.563743117818413,0.563743117818413,0.55655792186467,0.55655792186467,0.581413681647784,0.581413681647784,0.548294055330823,0.308478200455503,0.308478200455503,0.557928239463399,0.557928239463399,0.547152626002036,0.547152626002036
29,0.626748337370234,0.381901024423171,0.630427226884983,0.449919859134357,0.434448325231852,0.305366816769583,0.373174250060857,0.374426882115983,0.400357138825334,0.294653213888519,0.503989253869535,0.609126636990856,0.559585121672403,0.578954996959476,0.278384844920702,0.391173981049108,0.391173981049108,0.388130468711523,0.572853610894826,0.380068132141405,0.380068132141405,0.48336774639323,0.48336774639323,0.304136204096331,0.304136204096331,0.551142993069206,0.551142993069206,0.570224792961936,0.570224792961936,0.488627718186388,0.297181511870107,0.297181511870108,0.600146313966332,0.600146313966332,0.487268607235039,0.48726860723504,0.554311501995987,0.554311501995987,0.547464082855989,0.547464082855989,0.571866697720801,0.571866697720801,0.539362414394323,0.307687060591998,0.307687060591998,0.548626429858962,0.548626429858962,0.538250090191708,0.538250090191708
30,0.616836195530394,0.37936733475941,0.621180364088634,0.445086359154244,0.430368125250998,0.304672987535701,0.370786923958484,0.371620314549386,0.39692875158302,0.294295558247997,0.497914937400383,0.59926565052145,0.550707802707365,0.569515832037876,0.27846611147805,0.388272538476364,0.388272538476364,0.385277104703828,0.563542211253969,0.377062423598039,0.377062423598039,0.477898600158324,0.477898600158324,0.303481412625104,0.303481412625103,0.542051311867012,0.542051311867011,0.560972075603719,0.560972075603719,0.48288705627583,0.29674527025653,0.29674527025653,0.590457600622017,0.590457600622017,0.48155989229283,0.481559892292831,0.545151742199271,0.545151742199271,0.538638143541462,0.538638143541462,0.562581523526388,0.562581523526388,0.530699492227752,0.30692293806214,0.30692293806214,0.539597140862456,0.539597140862456,0.529616163428675,0.529616163428675
31,0.607145226810126,0.376920344194698,0.612142320332153,0.440416198855776,0.426426463001663,0.304002033171601,0.36848139760112,0.368911085197647,0.393618834167437,0.293949499973865,0.492034057638811,0.589640459306778,0.542081403712393,0.560327902460572,0.278544811583853,0.38547074528405,0.38547074528405,0.382521832543075,0.554483504428278,0.374161131687154,0.374161131687154,0.47260813857714,0.47260813857714,0.302848170440299,0.302848170440298,0.533221476001727,0.533221476001727,0.551972503201829,0.551972503201829,0.477332954241069,0.296323232879333,0.296323232879334,0.581009037255154,0.581009037255154,0.47603700582868,0.47603700582868,0.536253543043972,0.536253543043972,0.530069239974909,0.530069239974909,0.553549120507964,0.553549120507964,0.522293911185199,0.306184086085884,0.306184086085884,0.530829649452986,0.530829649452986,0.521239400835426,0.521239400835426
32,0.597671193424543,0.374554630669429,0.603308084972731,0.435899792652067,0.422614996411016,0.303352521788854,0.366252539961862,0.366293092686996,0.390420066219967,0.293614318121628,0.486336244175855,0.58024542860398,0.533696276216676,0.551383029814555,0.278621102789225,0.382762397701243,0.382762397701243,0.379858536935364,0.545668831632307,0.371357729719229,0.371357729719229,0.467486338944198,0.467486338944198,0.302235129570431,0.30223512957043,0.524643407886529,0.524643407886528,0.543217217312743,0.543217217312743,0.471955105598164,0.295914515138173,0.295914515138174,0.571794119540348,0.571794119540348,0.470689655619494,0.470689655619494,0.527607035481065,0.527607035481065,0.521747035689932,0.521747035689932,0.544760751610561,0.544760751610561,0.51413489072153,0.305468920958003,0.305468920958003,0.522313716291096,0.522313716291096,0.513108964904809,0.513108964904809
33,0.588409722920986,0.372265258788579,0.594672662748188,0.431528357511229,0.418926102515398,0.302723151110094,0.36409568190947,0.363760782918831,0.38732577418558,0.2932893567386,0.480811918145239,0.571074897040263,0.52554320659846,0.542673268899316,0.27869512855678,0.380141845563053,0.380141845563053,0.37728164900474,0.537089825066255,0.3686462743737,0.3686462743737,0.462523981580708,0.462523981580708,0.301641064011622,0.301641064011622,0.516307471107682,0.516307471107682,0.534697675401916,0.534697675401916,0.46674401530777,0.295518312266248,0.295518312266248,0.562806408051022,0.562806408051022,0.465508361900016,0.465508361900017,0.519202764056893,0.519202764056893,0.51366169516664,0.51366169516664,0.53620798100095,0.53620798100095,0.506212212165877,0.3047760024177,0.3047760024177,0.514039566007814,0.514039566007814,0.505214588914725,0.505214588914725
