"pd","t168","t289","t154","t161","t234","t218","t36","t17","t271","t89","t171","t103","t40","t269","t158","t91","t106","t26","t208","t28","t82","t173","t162","t285","t156","t49","t60","t45","t230","t148","t283","t131"
143,0.101000991985399,0.156161302296834,0.181979639241612,0.183736235081375,0.216738688552486,0.163307473736178,0.163307473736178,0.132046582676699,0.162980539692969,0.148817998534092,0.148817998534092,0.112409104573054,0.132777674903676,0.187379977699003,0.187379977699003,0.132631297251517,0.132631297251516,0.155552192385293,0.155669206930709,0.178211203430123,0.178211203430123,0.164860699797627,0.164860699797628,0.112455985574316,0.112455985574316,0.22673566897449,0.154063162798172,0.154063162798173,0.101830264178593,0.101830264178593,0.133505521407965,0.133505521407965
144,0.0981216355358218,0.155272215066012,0.1813810127284,0.183302040935594,0.21746275594388,0.162465573580021,0.162465573580021,0.130860281750805,0.162360684501789,0.147687808211781,0.147687808211781,0.110481660857426,0.131655727130279,0.187221835737841,0.187221835737841,0.131477262333607,0.131477262333606,0.154864982718588,0.154984406904882,0.177412208555047,0.177412208555047,0.164170858349832,0.164170858349832,0.110529415952487,0.110529415952487,0.227602386428753,0.153354957226672,0.153354957226673,0.098968084100472,0.098968084100472,0.132404283737292,0.132404283737293
145,0.0953346992068973,0.154393331728852,0.180788018744131,0.182871618968106,0.218183574034407,0.161632925549313,0.161632925549313,0.129691106296912,0.161746971874543,0.146572417786485,0.146572417786485,0.108596172806095,0.130549460850617,0.187064882357291,0.187064882357291,0.130339603831396,0.130339603831396,0.154184952350031,0.154306750082473,0.17662148852306,0.17662148852306,0.163488055750125,0.163488055750125,0.108644755997196,0.108644755997196,0.228465457212002,0.152654259711336,0.152654259711338,0.0961966734190894,0.0961966734190894,0.131318242702482,0.131318242702482
146,0.0926370918617794,0.153524476705831,0.180200569030622,0.182444911958428,0.218901175150205,0.160809374015831,0.160809374015831,0.128538722029909,0.161139302849149,0.145471555817742,0.145471555817742,0.106751583114275,0.129458575074685,0.186909100624634,0.186909100624634,0.129218004992108,0.129218004992107,0.153511982617855,0.153636118482467,0.175838908527928,0.175838908527928,0.162812177284084,0.162812177284084,0.106800950064298,0.106800950064298,0.229324914239075,0.151960945278622,0.151960945278623,0.0935130278224933,0.0935130278224933,0.130247108648976,0.130247108648976
147,0.0900258164768723,0.152665478434999,0.179618577267156,0.182021863924687,0.21961559109328,0.159994766873109,0.159994766873109,0.127402802762626,0.160537580672733,0.144384957201512,0.144384957201512,0.104946862822042,0.128382776067788,0.186754473961103,0.186754473961103,0.128112156713551,0.12811215671355,0.152845957543234,0.152972396790547,0.175064336761148,0.175064336761148,0.162143110807047,0.162143110807048,0.104996970802014,0.104996970802014,0.230180789931471,0.151274891789932,0.151274891789933,0.0909142336735937,0.0909142336735937,0.129190598885278,0.129190598885278
148,0.0874979687064847,0.151816169257472,0.179041959015813,0.181602420088844,0.22032685315341,0.159188955436399,0.159188955436399,0.126283030175043,0.15994171073863,0.14331236299215,0.14331236299215,0.103181010607956,0.127321777142408,0.18660098613216,0.18660098613216,0.127021757325393,0.127021757325393,0.152186763753351,0.152315472282645,0.17429764432749,0.17429764432749,0.161480746670902,0.161480746670903,0.103231818445773,0.103231818445773,0.231033116227921,0.150595979860256,0.150595979860257,0.0883974666283426,0.0883974666283426,0.128148437482974,0.128148437482975
149,0.08505073529904,0.150976385306836,0.17847063166868,0.181186526843106,0.221034992119689,0.158391794346047,0.158391794346047,0.12517909359092,0.159351600525569,0.142253520230177,0.142253520230177,0.101453052091959,0.126275298456916,0.186448621238099,0.186448621238099,0.125946512377562,0.125946512377561,0.15153429040716,0.151665234751146,0.173538705163422,0.173538705163422,0.160824977653406,0.160824977653406,0.101504520122342,0.101504520122342,0.231881924594668,0.149924092779627,0.149924092779629,0.0859599901148093,0.0859599901148093,0.127120355083366,0.127120355083366
150,0.082681392388163,0.150145966402289,0.177904514396877,0.1807741317175,0.221740038291741,0.157603141474154,0.157603141474154,0.124090689761622,0.158767159538954,0.141208181775638,0.141208181775638,0.0997620391483129,0.125243066820883,0.186297363704966,0.186297363704966,0.124886134435505,0.124886134435504,0.150888429123685,0.151021576433642,0.172787395958293,0.172787395958293,0.16017569888993,0.16017569888993,0.0998141291640047,0.0998141291640047,0.232727246035455,0.149259116437289,0.14925911643729,0.0835991536949298,0.0835991536949298,0.126106088710465,0.126106088710466
151,0.0803873036797134,0.149324755945384,0.177343528101305,0.180365183348538,0.222442021490618,0.156822857834373,0.156822857834373,0.123017522656868,0.158188299254152,0.140176106146836,0.140176106146836,0.0981070492291977,0.124224815506736,0.186147198275788,0.186147198275788,0.123840342882086,0.123840342882086,0.150249073912795,0.150384391944119,0.172043596078181,0.172043596078181,0.159532807807536,0.159532807807537,0.0981597244333995,0.0981597244333995,0.233569111101245,0.148600939248458,0.148600939248459,0.0813123913286116,0.0813123913286116,0.125105381590133,0.125105381590134
152,0.078165918553791,0.148512600820231,0.17678759536507,0.179959631448949,0.223140971069374,0.156050807494751,0.156050807494751,0.121959303262162,0.157614933061719,0.139157057364262,0.139157057364262,0.0964871846995334,0.123220284067549,0.185998110002088,0.185998110002087,0.122808863725859,0.122808863725859,0.149616121108322,0.149753578206496,0.171307187492275,0.171307187492275,0.158896204061287,0.158896204061287,0.0965404096595878,0.0965404096595878,0.234407549899668,0.147949452083584,0.147949452083586,0.0790972195579803,0.0790972195579803,0.124117982975117,0.124117982975118
153,0.0760147700988026,0.147709351297018,0.176236640407492,0.179557426778423,0.22383691592335,0.155286857493461,0.155286857493461,0.120915749382674,0.157046976214466,0.13815080479951,0.13815080479951,0.0949015721834773,0.122229218160721,0.185850084235682,0.185850084235682,0.1217914294155,0.121791429415499,0.148989469303453,0.14912903439041,0.17057805470172,0.17057805470172,0.158265789472698,0.158265789472699,0.0949553127857897,0.0949553127857897,0.235242592104217,0.147304548200001,0.147304548200002,0.0769512356277556,0.0769512356277556,0.123143647975779,0.12314364797578
154,0.0739314730929325,0.146914860938735,0.175690589039661,0.179158521115334,0.224529884500154,0.154530877757341,0.154530877757341,0.119886585453352,0.156484345776314,0.13715712302902,0.13715712302902,0.0933493619229819,0.121251369377354,0.185703106620754,0.185703106620754,0.120787778660179,0.120787778660179,0.148369019288293,0.148510661849161,0.169856084670808,0.169856084670808,0.157641467970261,0.157641467970262,0.0934035853291719,0.0934035853291719,0.236074266963183,0.146666123175877,0.146666123175878,0.0748721155561186,0.0748721155561186,0.122182137396315,0.122182137396316
155,0.0719137219467287,0.146128986510958,0.175149368621458,0.178762867229398,0.22521990480938,0.15378274102311,0.15378274102311,0.11887154235503,0.155926960572853,0.136175791692449,0.136175791692449,0.0918297271487206,0.120286495077102,0.185557163086174,0.185557163086174,0.119797656255666,0.119797656255665,0.147754673989512,0.147898364059732,0.169141166760433,0.169141166760433,0.157023145531938,0.157023145531938,0.0918844017529951,0.0918844017529951,0.236902603308368,0.146034074846375,0.146034074846376,0.0728576121689161,0.0728576121689161,0.12123321757625,0.121233217576251
156,0.0699592886190202,0.145351587894598,0.174612908019998,0.178370418855231,0.225907004432036,0.153042322761174,0.153042322761174,0.117870357236345,0.155374741143541,0.135206595355537,0.135206595355537,0.090341863463625,0.119334358228316,0.185412239838083,0.185412239838083,0.118820812915948,0.118820812915948,0.147146338412005,0.147292046564811,0.168433192663718,0.168433192663718,0.156410730129563,0.156410730129563,0.0903969588513595,0.0903969588513595,0.237727629563545,0.145408303241934,0.145408303241935,0.0709055531086616,0.0709055531086616,0.120296660237032,0.120296660237032
157,0.0680660205170214,0.144582528001488,0.17408113756943,0.177981130666773,0.226591210529727,0.152309501101911,0.152309501101911,0.116882773341242,0.154827609695485,0.134249323377274,0.134249323377274,0.0888849882392206,0.118394727253277,0.185268323352701,0.185268323352701,0.117857005110193,0.117857005110192,0.146543919582473,0.146691616916715,0.167732056343742,0.167732056343742,0.155804131675073,0.155804131675073,0.0889404751467345,0.0889404751467345,0.23854937375271,0.144788710528593,0.144788710528594,0.0690138388285151,0.0690138388285151,0.11937224233353,0.119372242333531
158,0.0662318383902278,0.143821672692698,0.173553989032048,0.177594958252549,0.227272549853572,0.151584156764349,0.151584156764349,0.115908539841891,0.154285490058727,0.133303769781237,0.133303769781237,0.0874583400248958,0.11746737587835,0.185125400369377,0.185125400369377,0.116905994904843,0.116905994904842,0.145947326494869,0.14609698462317,0.167037653973271,0.167037653973271,0.155203261968498,0.155203261968498,0.0875141903004036,0.0875141903004036,0.239367863508107,0.144175200950269,0.14417520095027,0.067180440580273,0.067180440580273,0.118459745910272,0.118459745910273
159,0.0644547342265624,0.143068890699495,0.173031395560662,0.177211858091721,0.227951048752889,0.150866172987137,0.150866172987137,0.114947411676808,0.153748307643004,0.132369733130942,0.132369733130942,0.0860611779701829,0.116552082988873,0.184983457883857,0.184983457883857,0.115967549810678,0.115967549810677,0.145356470057608,0.145508061094854,0.166349883876424,0.166349883876424,0.154608034647635,0.154608034647636,0.0861173645359047,0.0861173645359047,0.240183126078045,0.143567680772926,0.143567680772927,0.0654033984043184,0.0654033984043184,0.117558957962238,0.117558957962239
160,0.0627327691581993,0.142324053546821,0.172513291662178,0.176831787530916,0.228626733183634,0.150155435461738,0.150155435461738,0.113999149394024,0.153215989395892,0.131447016409065,0.131447016409065,0.084692781260104,0.115648632488624,0.184842483141762,0.184842483141761,0.115041442634664,0.115041442634664,0.14477126304251,0.144924759594644,0.165668646472214,0.165668646472214,0.154018365139361,0.154018365139362,0.0847492780755139,0.0847492780755139,0.240995188334509,0.142966058230556,0.142966058230557,0.0636808191285288,0.0636808191285288,0.11666967030006,0.116669670300061
161,0.0610640713835423,0.141587035479219,0.171999613162338,0.176454704761792,0.229299628716615,0.149451832267745,0.149451832267745,0.11306351899911,0.152688463762312,0.13053542690041,0.13053542690041,0.0833524485635735,0.114756813163691,0.184702463632271,0.184702463632271,0.114127451336429,0.114127451336428,0.144191620035377,0.144346995188506,0.164993844219862,0.164993844219862,0.153434170612497,0.153434170612497,0.0834092305897658,0.0834092305897658,0.241804076780583,0.142370243472901,0.142370243472902,0.062010874382245,0.062010874382245,0.115791679419458,0.115791679419459
162,0.0594468341109829,0.140857713389107,0.171490297171592,0.176080568799315,0.22996976054549,0.148755253810245,0.148755253810246,0.112140291807898,0.152165660645323,0.12963477607847,0.12963477607847,0.08203949749484,0.113876418550606,0.184563387082012,0.184563387082012,0.113225358889189,0.113225358889189,0.143617457388164,0.143774684697953,0.16432538156586,0.164325381565861,0.152855369932184,0.152855369932184,0.0820965406599916,0.0820965406599916,0.242609817557668,0.141780148514857,0.141780148514859,0.060391798630619,0.060391798630619,0.114924786374783,0.114924786374783
163,0.0578793135292868,0.140135966747309,0.170985282052036,0.175709339460723,0.230637153494545,0.148065592759171,0.148065592759171,0.111229244303742,0.151647511368171,0.128744879495481,0.128744879495481,0.0807532640878971,0.113007246808581,0.184425241449125,0.184425241449125,0.112334953144996,0.112334953144995,0.143048693172674,0.143207746654032,0.163663164892678,0.163663164892678,0.152281883615712,0.152281883615712,0.080810545253803,0.080810545253803,0.243412436452527,0.14119568718749,0.141195687187492,0.0588218872339144,0.0588218872339144,0.114068796656491,0.114068796656491
164,0.0563598268087533,0.139421677535765,0.170484507385395,0.175340977345153,0.231301832026267,0.147382743990536,0.147382743990536,0.110330157999156,0.151133948637531,0.127865556675827,0.127865556675827,0.0794931022837823,0.112149100595709,0.184288014917524,0.184288014917524,0.111456026704128,0.111456026704128,0.142485247135722,0.142646101252756,0.163007102469079,0.163007102469079,0.151713633789737,0.151713633789737,0.0795505992134401,0.0795505992134401,0.244211958904146,0.140616775090608,0.140616775090609,0.0572994945356993,0.0572994945356993,0.113223520072445,0.113223520072445
165,0.0548867501366683,0.13871473018235,0.169987913942007,0.174975443813891,0.23196382024872,0.146706604529519,0.146706604529519,0.109442819301687,0.150624906507916,0.12699663101269,0.12699663101269,0.0782583834306479,0.111301786948982,0.184151695891329,0.184151695891329,0.110588376788509,0.110588376788509,0.141927040655714,0.142089670311957,0.162357104401982,0.162357104401982,0.151150544148843,0.151150544148843,0.0783160747568697,0.0783160747568697,0.245008410010421,0.140043329546827,0.140043329546828,0.0558230319832619,0.0558230319832619,0.11238877063288,0.11238877063288
166,0.0534585167899963,0.1380150114977,0.169495443650767,0.17461270097125,0.232623141922726,0.146037073495304,0.146037073495305,0.10856701938387,0.150120320347188,0.126137929667836,0.126137929667836,0.0770484957964765,0.11046511716802,0.184016272989462,0.184016272989462,0.109731805118992,0.109731805118992,0.141373996700586,0.141538377229484,0.161713082589803,0.161713082589803,0.150592539915401,0.150592539915401,0.0771063609915013,0.0771063609915013,0.24580181453468,0.139475269557086,0.139475269557087,0.0543909662830596,0.0543909662830596,0.111564366438926,0.111564366438926
167,0.0520736152477531,0.137322410614007,0.169007039569999,0.174252711646028,0.233279820468857,0.145374052047628,0.145374052047628,0.107702554057141,0.149620126803151,0.12528928347442,0.12528928347442,0.0758628440942863,0.109638906702341,0.183881735040421,0.183881735040421,0.108886117796398,0.108886117796397,0.140826039787063,0.140992146942704,0.161074950677231,0.161074950677231,0.150039547800671,0.150039547800671,0.075920863440371,0.075920863440371,0.246592196912039,0.138912515757542,0.138912515757544,0.0530018175935281,0.0530018175935281,0.110750129574549,0.11075012957455
168,0.0507305873450405,0.136636818925677,0.168522645859222,0.173895439373532,0.233933878974251,0.144717443334959,0.144717443334959,0.106849223649561,0.149124263771174,0.124450526842711,0.124450526842711,0.0747008490196617,0.108822975042095,0.183748071077197,0.183748071077197,0.108051125186161,0.10805112518616,0.14028309594117,0.140450905889268,0.160442624011391,0.160442624011391,0.149491495967105,0.149491495967105,0.0747590035806239,0.0747590035806239,0.247379581255606,0.138354990377806,0.138354990377807,0.0516541577571461,0.0516541577571461,0.109945886001803,0.109945886001804
169,0.0494280264703171,0.135958130031813,0.16804220775178,0.173540848378159,0.234585340199244,0.144067152444275,0.144067152444275,0.106006832887229,0.148632670362812,0.123621497668641,0.123621497668641,0.0735619468004276,0.108017145612105,0.183615270332352,0.183615270332352,0.107226641806477,0.107226641806477,0.139745092659972,0.139914581969077,0.159816019599327,0.159816019599327,0.148948313991811,0.148948313991811,0.0736202183941181,0.0736202183941181,0.248163991362524,0.137802617200468,0.137802617200469,0.0503466085732748,0.0503466085732748,0.109151465459273,0.109151465459273
170,0.0481645758071206,0.135286239680443,0.167565671528303,0.173188903556492,0.235234226583842,0.143423086352345,0.143423086352345,0.105175190779262,0.148145286875381,0.122802037245075,0.122802037245075,0.0724455887582779,0.107221245669129,0.183483322233242,0.183483322233242,0.106412486219822,0.106412486219821,0.139211958874482,0.139383104507423,0.15919505606678,0.15919505606678,0.148409932831127,0.148409932831128,0.0725039599299552,0.0725039599299552,0.248945450719871,0.137255321521867,0.137255321521868,0.0490778401129449,0.0490778401129449,0.108366701363597,0.108366701363598
171,0.0469389266211241,0.134621045714432,0.167092984490962,0.172839570460917,0.23588056025402,0.142785153878501,0.142785153878501,0.104354110506217,0.147662054762464,0.121991990175719,0.121991990175719,0.0713512408821495,0.106435106202216,0.183352216397379,0.183352216397379,0.10560848092773,0.105608480927729,0.138683624913701,0.13885640421925,0.1585796536182,0.1585796536182,0.147876284786276,0.147876284786276,0.0714096948787349,0.0714096948787349,0.249723982510416,0.136713030114053,0.136713030114054,0.0478465690764553,0.0478465690764553,0.107591430713973,0.107591430713974
172,0.0457498165931388,0.133962448019031,0.166624094938505,0.172492815283719,0.236524363027868,0.142153265638817,0.142153265638817,0.103543409311846,0.14718291660531,0.121191204291568,0.121191204291568,0.070278383413139,0.105658561836061,0.183221942627932,0.183221942627932,0.104814452268728,0.104814452268727,0.138160022469757,0.138334413174503,0.157969733997954,0.157969733997954,0.147347303470053,0.147347303470053,0.0703369041583258,0.0703369041583258,0.250499609618235,0.136175671187909,0.13617567118791,0.0466515571943918,0.0466515571943918,0.106825493999531,0.106825493999531
173,0.0445960281984064,0.133310348470982,0.166158952142031,0.172148604841661,0.237165656421577,0.141527334001663,0.141527334001663,0.10274290839807,0.146707816085089,0.120399530569815,0.120399530569815,0.069226510440738,0.104891450737258,0.18309249090936,0.18309249090936,0.104030230319313,0.104030230319313,0.137641084564082,0.137817064764519,0.157365220452683,0.157365220452683,0.146822923774518,0.146822923774518,0.0692850825109319,0.0692850825109319,0.25127235463419,0.135643174357386,0.135643174357387,0.0454916096724164,0.0454916096724164,0.10606873510949,0.106068735109491
174,0.0434763871323131,0.132664650889156,0.165697506321492,0.171806906561017,0.237804461655278,0.140907273044582,0.140907273044582,0.101952432823064,0.146236697955977,0.119616823055133,0.119616823055133,0.0681951295101656,0.104133614523334,0.18296385140317,0.18296385140317,0.103255648797875,0.103255648797874,0.137126745514618,0.137304293669432,0.156766037694781,0.156766037694781,0.14630308183965,0.14630308183965,0.0682537381112316,0.0682537381112316,0.252042239861279,0.135115470604809,0.13511547060481,0.0443655736799836,0.0443655736799836,0.105321001245999,0.105321001245999
175,0.0423897607824611,0.132025260986641,0.165239708622877,0.171467688463036,0.238440799658736,0.140292998512439,0.140292998512439,0.101171811402352,0.14576950801905,0.11884293878326,0.11884293878326,0.0671837612405722,0.103384898174509,0.182836014443799,0.182836014443798,0.102490544971461,0.10249054497146,0.136616940903997,0.136796035826547,0.15617211186694,0.15617211186694,0.145787715022933,0.145787715022933,0.0672423921853651,0.0672423921853651,0.25280928731986,0.134592492247226,0.134592492247227,0.0432723368829503,0.0432723368829503,0.10458214283956,0.104582142839561
176,0.0413350567468616,0.13139208632425,0.164785511096074,0.171130919149848,0.239074691076902,0.139684427776803,0.139684427776803,0.10040087661282,0.145306193096938,0.118077737706802,0.118077737706802,0.0661919389538794,0.102645149948045,0.182708970534614,0.182708970534614,0.101734759565296,0.101734759565296,0.136111607548664,0.136292228399654,0.155583370507733,0.155583370507733,0.145276761869845,0.145276761869845,0.0662505786405347,0.0662505786405347,0.253573518752746,0.134074172903748,0.134074172903749,0.0422108260198778,0.0422108260198778,0.103852013466974,0.103852013466974
177,0.040311221397865,0.130765036265391,0.164334866673373,0.170796567790765,0.23970615627533,0.139081479796522,0.139081479796522,0.0996394644995312,0.144846701009235,0.117321082623183,0.117321082623183,0.0652192083140253,0.101914221295135,0.182582710344031,0.182582710344031,0.100988136674964,0.100988136674963,0.135610683468915,0.135792809749251,0.154999742518208,0.154999742518208,0.144770162085205,0.144770162085205,0.0652778437049877,0.0652778437049877,0.254334955630183,0.133560447463865,0.133560447463866,0.041180005521697,0.041180005521697,0.103130469771691,0.103130469771691
178,0.0393172384913245,0.130144021932261,0.1638877291486,0.170464604108988,0.240335215345458,0.138484075079444,0.138484075079444,0.0988874145852768,0.144390980548624,0.116572839104677,0.116572839104677,0.0642651269763817,0.101191966780229,0.182457224701733,0.182457224701733,0.100250523681153,0.100250523681153,0.135114107859817,0.135297719403642,0.154421158129434,0.154421158129434,0.144267856505371,0.144267856505372,0.0643237455781474,0.0643237455781474,0.255093619154717,0.133051252056687,0.133051252056688,0.0401788761742779,0.0401788761742779,0.102417371386514,0.102417371386515
179,0.03835212782037,0.129528956163302,0.163444053156847,0.170134998368692,0.240961888109766,0.137892135645244,0.137892135645244,0.0981445697827526,0.143938981457702,0.11583287543044,0.11583287543044,0.0633292642471013,0.100478244002715,0.182332504595009,0.182332504595009,0.0995217711669008,0.0995217711669003,0.134621821062975,0.134806898030876,0.153847548870999,0.153847548870999,0.143769787071236,0.143769787071236,0.0633878540906543,0.0633878540906543,0.255849530265936,0.132546524021088,0.132546524021089,0.0392064738233396,0.0392064738233396,0.10171258085856,0.101712580858561
180,0.0374149439130829,0.1289197534719,0.163003794154784,0.169807721362482,0.241586194126802,0.137305584989336,0.137305584989336,0.0974107763092877,0.143490654406467,0.115101062520499,0.115101062520499,0.0624112007521654,0.0997729135208894,0.182208541165187,0.182208541165187,0.0988017328372342,0.0988017328372336,0.134133764539122,0.134320287411507,0.153278847540394,0.153278847540394,0.143275896802006,0.143275896802007,0.0624697503740858,0.0624697503740858,0.256602709645113,0.132046201876716,0.132046201876717,0.0382618681210556,0.0382618681210556,0.101015963576409,0.10101596357641
181,0.0365047747732897,0.128316330006265,0.162566908401539,0.169482744399207,0.242208152696097,0.136724348047804,0.136724348047804,0.0966858836040376,0.143045950970467,0.114377273871607,0.114377273871607,0.0615105281158954,0.0990758387781326,0.182085325704169,0.182085325704169,0.0980902654411448,0.0980902654411442,0.133649880841499,0.133837830412139,0.152714988173285,0.152714988173285,0.142786129769744,0.142786129769744,0.0615690265401167,0.0615690265401167,0.257353177719736,0.131550225295846,0.131550225295847,0.0373441613136284,0.0373441613136284,0.100327387699371,0.100327387699372
182,0.0356207406636114,0.12771860351046,0.162133352940118,0.169160039292119,0.242827782862952,0.136148351163348,0.136148351163348,0.0959697442475639,0.14260482360956,0.113661385494928,0.113661385494928,0.0606268486486918,0.0983868860312151,0.181962849651063,0.181962849651063,0.097387228695812,0.0973872286958114,0.133170113590011,0.133359470959733,0.152155906014617,0.152155906014617,0.142300431074626,0.142300431074626,0.0606852853688884,0.0606852853688884,0.258100954667938,0.131058535076042,0.131058535076043,0.0364524870690438,0.0364524870690438,0.0996467240887981,0.0996467240887987
183,0.034761992929872,0.127126493286548,0.161703085579351,0.168839578347361,0.243445103423116,0.135577522052193,0.135577522052193,0.0952622138837218,0.142167225647295,0.112953275855476,0.112953275855476,0.0597597750437707,0.0977059242806739,0.181841104588909,0.181841104588909,0.0966924852130058,0.0966924852130053,0.132694407446107,0.132885154016651,0.151601537490541,0.151601537490541,0.141818746820916,0.141818746820917,0.0598181400063559,0.0598181400063559,0.25884606042282,0.130571073113606,0.130571073113607,0.0355860093441698,0.0355860093441698,0.0989738462413753,0.0989738462413758
184,0.033927712865913,0.126539920157807,0.161276064876341,0.168521334352786,0.244060132927356,0.135011789771934,0.135011789771934,0.0945631511437834,0.141733111250865,0.112252825813266,0.112252825813266,0.0589089300826679,0.0970328252031847,0.181720082241492,0.181720082241492,0.0960059004275985,0.096005900427598,0.132222708088393,0.132414825556412,0.151051820181125,0.151051820181125,0.141341024093618,0.141341024093618,0.0589672136703808,0.0589672136703808,0.259588514676687,0.130087782377776,0.130087782377777,0.0347439212903172,0.0347439212903172,0.0983086302243278,0.0983086302243283
185,0.0331171106178324,0.125958806432982,0.160852250119413,0.16820528056708,0.244672889685914,0.134451084690286,0.134451084690286,0.0938724175727236,0.141302435411636,0.111559918566104,0.111559918566104,0.0580739463492818,0.096367463085867,0.181599774470248,0.181599774470248,0.0953273425281151,0.0953273425281145,0.131754962188922,0.131948432540129,0.150506692793832,0.150506692793832,0.140867210935778,0.140867210935778,0.0581321393653454,0.0581321393653454,0.260328336885176,0.129608606885664,0.129608606885665,0.0339254441963487,0.0339254441963487,0.097650954612479,0.0976509546124796
186,0.032329424126643,0.125383075871551,0.160431601311532,0.167891390709188,0.245283391772863,0.133895338454708,0.133895338454708,0.0931898775575998,0.140875153926213,0.110874439593981,0.110874439593981,0.0572544659522305,0.0957097147624611,0.181480173271247,0.181480173271247,0.09465668238926,0.0946566823892595,0.131291117390163,0.131485922893621,0.149966095137729,0.149966095137729,0.140397256326439,0.140397256326439,0.0573125596050624,0.0573125596050624,0.261065546271302,0.129133491677903,0.129133491677903,0.033129826468399,0.033129826468399,0.0970007004271016,0.0970007004271023
187,0.0315639181083225,0.124812653649951,0.160014079154178,0.167579638948037,0.245891657030361,0.133344483962879,0.133344483962879,0.092515398257959,0.140451223378044,0.110196276605012,0.110196276605012,0.0564501402553024,0.0950594595513137,0.181361270772263,0.181361270772263,0.0939937935063539,0.0939937935063534,0.130831122282611,0.131027245485154,0.149429968098417,0.149429968098417,0.139931110159195,0.139931110159195,0.0565081261437583,0.0565081261437583,0.261800161829408,0.128662382794965,0.128662382794966,0.0323563426452461,0.0323563426452461,0.0963577510765026,0.0963577510765032
188,0.0308198830702224,0.124247466328752,0.15959964503167,0.167269999892534,0.246497703072803,0.132798455333987,0.132798455333987,0.0918488495382084,0.140030601119526,0.109525319482872,0.109525319482872,0.0556606296157811,0.0944165791951178,0.181243059229922,0.181243059229922,0.0933385519316222,0.0933385519316217,0.130374926383024,0.130572350103819,0.148898253613645,0.148898253613645,0.139468723221352,0.139468723221352,0.0557184997149166,0.0557184997149166,0.262532202329026,0.128195227254161,0.128195227254162,0.0316042924483683,0.0316042924483683,0.0957219922982879,0.0957219922982884
189,0.030096634362788,0.12368744182074,0.159188260995919,0.166962448581839,0.247101547290885,0.132257187880813,0.132257187880813,0.0911901039018859,0.139613245254615,0.10886146023568,0.10886146023568,0.0548856031304309,0.0937809578023482,0.181125531026927,0.181125531026927,0.0926908362122745,0.092690836212274,0.129922480113262,0.130121187438495,0.148370894649596,0.148370894649596,0.13901004717366,0.13901004717366,0.0549433497777596,0.0549433497777596,0.263261686318661,0.12773197302726,0.127731973027261,0.0308729998657066,0.0308729998657066,0.0950933121032515,0.095093312103252
190,0.0293935112655519,0.123132509359879,0.158779889751593,0.166656960475905,0.24770320685557,0.131720618082585,0.131720618082585,0.0905390364277716,0.139199114621911,0.10820459294629,0.10820459294629,0.0541247383889296,0.0931524817903389,0.181008678669352,0.181008678669352,0.0920505273303185,0.092050527330318,0.129473734779714,0.129673709057408,0.147847835177821,0.147847835177821,0.138555034530602,0.138555034530603,0.0541823542711666,0.0541823542711666,0.263988632129484,0.127272569018744,0.127272569018745,0.0301618122681561,0.0301618122681561,0.0944716007208373,0.0944716007208379
191,0.0287098761063562,0.122582599471121,0.158374494641685,0.16635351144627,0.248302698721957,0.131188683558566,0.131188683558566,0.0898955247077838,0.138788168778198,0.107554613723942,0.107554613723942,0.0533777212345462,0.0925310398299523,0.180892494784016,0.180892494784016,0.0914175086440552,0.0914175086440546,0.129028642553295,0.129229867388239,0.147329020152791,0.147329020152791,0.138103638641227,0.138103638641227,0.0534351993748152,0.0534351993748152,0.264713057878947,0.126816965044653,0.126816965044654,0.029470099557812,0.029470099557812,0.0938567505461254,0.0938567505461259
192,0.0280451134127721,0.122037643941051,0.157972039633478,0.166052077767097,0.248900039633079,0.130661323042373,0.130661323042373,0.0892594487865993,0.138380367982448,0.106911420657226,0.106911420657226,0.0526442455318541,0.0919165227917861,0.180776972115919,0.180776972115919,0.0907916658311999,0.0907916658311993,0.128587156449979,0.128789615698787,0.146814395490065,0.146814395490065,0.137655813670496,0.137655813670497,0.0527015792773467,0.0527015792773467,0.265434981474321,0.126365111812012,0.126365111812013,0.0287972533469933,0.0287972533469933,0.0932486560882911,0.0932486560882916
193,0.0273986290946931,0.121497575789322,0.157572489304875,0.165752636106456,0.249495246123597,0.130138476356983,0.130138476356983,0.0886306911029496,0.137975673180242,0.106274913768334,0.106274913768334,0.0519240129412877,0.0913088236938741,0.18066210352575,0.18066210352575,0.0901728868335805,0.0901728868335799,0.128149230311872,0.128352908078154,0.146303908045037,0.146303908045037,0.137211514581146,0.137211514581147,0.0519811959513568,0.0519811959513568,0.266154420616158,0.125916960898818,0.125916960898819,0.0281426861670877,0.0281426861670877,0.0926472139204942,0.0926472139204947
194,0.026769849657092,0.120962329240867,0.157175808831106,0.165455163517833,0.250088334523424,0.129620084390412,0.129620084390412,0.0880091364325364,0.137574045988627,0.105644994968536,0.105644994968536,0.0512167327003419,0.0907078376508298,0.180547881987458,0.180547881987458,0.0895610618033618,0.0895610618033613,0.127714818788798,0.12791969941844,0.145797505592259,0.145797505592259,0.136770697116031,0.136770697116031,0.0512737589350156,0.0512737589350156,0.266871392801673,0.125472464734574,0.125472464734575,0.0275058307062617,0.0275058307062617,0.0920523226311502,0.0920523226311507
