"pd","t82","t175","t124","t233","t206","t81","t209","t199","t110","t300","t296","t145","t213","t150","t147","t266","t76","t190","t53","t11","t5","t154","t188","t30","t37","t189","t254","t288","t98","t185","t151","t176","t128","t122","t144","t26","t17","t9","t73","t56","t10","t31","t178","t87","t89","t20","t85","t95","t217"
10,0.843521275945031,0.949219901042403,0.841082758957984,0.846224848474266,0.974185764343812,0.474389779248855,0.837990528100545,0.661127672562832,0.846224848474266,0.529072541420121,0.953419225134546,0.879019499856161,0.889542706322873,0.884877650695576,0.719830211868863,0.798027063136073,0.798027063136073,0.733279979595747,0.881528926330973,0.674286675699668,0.674286675699669,0.962886705148947,0.962886705148947,0.532018869670159,0.532018869670159,0.819896130454943,0.819896130454943,0.87985283197162,0.87985283197162,0.942885004261217,0.55945473600213,0.55945473600213,0.873495553105689,0.873495553105689,0.942279796068801,0.942279796068801,0.820737061750366,0.820737061750366,0.791869581832395,0.791869581832395,0.88046870830621,0.88046870830621,0.792653874181413,0.541390244976659,0.541390244976659,0.817733964518881,0.817733964518881,0.791642558996051,0.791642558996051
11,0.83560033157228,0.944470960064349,0.833562354048643,0.838874253570908,0.970931484739854,0.478369093034942,0.83111857632057,0.657569378527418,0.838874253570908,0.530705810640191,0.948702182864955,0.871112506627752,0.881718264431519,0.876929504915856,0.714858620568533,0.791449488668637,0.791449488668637,0.727894363956389,0.873517870440095,0.670243615254131,0.670243615254132,0.95877147140378,0.95877147140378,0.533596359161002,0.533596359161002,0.81150134730626,0.81150134730626,0.871813992898355,0.871813992898356,0.937619240011132,0.559869787630693,0.559869787630693,0.865510389905607,0.865510389905606,0.936985507101422,0.936985507101422,0.812350052026506,0.812350052026506,0.783957189619012,0.783957189619012,0.872442712584963,0.872442712584963,0.784667188812108,0.542578733633285,0.542578733633285,0.8093480961297,0.8093480961297,0.78366746739897,0.78366746739897
12,0.828032272595292,0.939735964901167,0.826395172903963,0.831864057472478,0.967588750046944,0.482032144750495,0.824593707661975,0.654280331219615,0.831864057472478,0.532207692879159,0.9439669413721,0.863453989280154,0.874101093602624,0.869205726714235,0.710238682484721,0.785260575801456,0.785260575801456,0.722880377718243,0.865743635275899,0.666501972408379,0.666501972408379,0.954602972735974,0.954602972735974,0.535046916506395,0.535046916506395,0.803516510823625,0.803516510823625,0.864018133594489,0.86401813359449,0.932378197829082,0.560251524223858,0.560251524223858,0.857792749303739,0.857792749303738,0.9317184343432,0.9317184343432,0.804371179187666,0.804371179187666,0.776488052208179,0.776488052208178,0.864657495094796,0.864657495094796,0.777125090036143,0.54367160971653,0.54367160971653,0.801376225969432,0.801376225969432,0.776137975185666,0.776137975185666
13,0.820781648500101,0.935017543075893,0.819544049372307,0.825158629057458,0.964164718159736,0.485425332240315,0.818377163004589,0.651221928041823,0.825158629057458,0.53359769912598,0.939218881789371,0.856025158418416,0.866678089375453,0.861691196767643,0.705922026776223,0.779412528825343,0.779412528825343,0.718187700689983,0.858189513706346,0.663018939995497,0.663018939995498,0.950388108792294,0.950388108792294,0.536389395041432,0.536389395041432,0.795898251438615,0.795898251438615,0.856447740715729,0.85644774071573,0.92716441200665,0.5606048935828,0.5606048935828,0.850321246595001,0.850321246595,0.926480922576285,0.926480922576286,0.796757361561258,0.796757361561258,0.769410362308364,0.769410362308364,0.857095821201761,0.857095821201761,0.769975885090311,0.544683080417405,0.544683080417405,0.793774216293731,0.793774216293731,0.769002140169094,0.769002140169095
14,0.813818696746439,0.930317901555929,0.812977960580978,0.818728214499614,0.960665839804267,0.488585528863294,0.812436840887483,0.648363377340088,0.818728214499614,0.534891295695201,0.934462657919705,0.848809789819259,0.859437760537858,0.854372724026679,0.70186979243771,0.77386626988471,0.77386626988471,0.713775798512973,0.850840985021107,0.65976031456882,0.659760314568821,0.946132963126227,0.946132963126227,0.537638739137985,0.537638739137985,0.788610354049119,0.788610354049119,0.849087620552833,0.849087620552833,0.921979976859077,0.560933817372906,0.560933817372906,0.843077506212231,0.84307750621223,0.921274898166943,0.921274898166943,0.789472615134129,0.789472615134129,0.762681423329969,0.762681423329969,0.849742730335502,0.849742730335502,0.763176939291192,0.545624406035567,0.545624406035567,0.78650524530662,0.78650524530662,0.762217136871707,0.762217136871707
15,0.807118115662823,0.925638906466193,0.806670675623118,0.81254764579737,0.957097973930408,0.49154252650793,0.806745794633605,0.645679715337839,0.81254764579737,0.536100950059393,0.929702327061525,0.841793718364487,0.852369925630955,0.847238677526284,0.698050265776229,0.768589388478435,0.768589388478435,0.709611511353108,0.843685292595153,0.65669832325271,0.656698323252711,0.941842943686063,0.941842943686064,0.538806995075525,0.538806995075525,0.781622188894267,0.781622188894267,0.841924448469616,0.841924448469616,0.916826630944467,0.561241456581297,0.561241456581297,0.836045559164774,0.836045559164773,0.91610194955843,0.916101949558431,0.782486498170044,0.782486498170044,0.756265563137428,0.756265563137428,0.842585095045996,0.842585095045996,0.756692607105879,0.546504662344552,0.546504662344551,0.779538197663661,0.779538197663661,0.755747171851659,0.75574717185166
16,0.800658162315808,0.920982143712732,0.800599767010173,0.806595395788843,0.953466477082572,0.494320741779823,0.801281140539523,0.643150416509809,0.806595395788843,0.537236859112743,0.924941450219591,0.834964458815855,0.845465483752174,0.840278708936593,0.694437212778938,0.763554669083837,0.763554669083837,0.705667347269822,0.836711126222665,0.653810098240697,0.653810098240697,0.937522890991076,0.937522890991076,0.539904014926656,0.539904014926656,0.774907562553272,0.774907562553272,0.834946430319299,0.834946430319299,0.911705821126275,0.561530396329333,0.561530396329333,0.829211392749601,0.8292113927496,0.910963388469995,0.910963388469996,0.775772972035755,0.775772972035755,0.750132624035914,0.750132624035914,0.835611289552204,0.835611289552204,0.750492733586482,0.547331271360868,0.547331271360868,0.772846486837313,0.772846486837313,0.749561974211093,0.749561974211093
17,0.79441997516885,0.916348965982425,0.794745871914883,0.800852871793373,0.949776273883043,0.496940437069145,0.796023247272199,0.640758395936322,0.800852871793373,0.538307468981514,0.920183170343743,0.828310915785249,0.838716237913468,0.833483539198478,0.69100867380449,0.758739009907309,0.758739009907309,0.701920245663468,0.829908378271593,0.651076579830252,0.651076579830252,0.933177163010613,0.933177163010613,0.540937958946109,0.540937958946109,0.76844385851987,0.76844385851987,0.828143042779705,0.828143042779705,0.906618752244217,0.561802777761889,0.561802777761889,0.822562607101167,0.822562607101166,0.905860297324528,0.905860297324528,0.76930954895799,0.76930954895799,0.74425684563696,0.74425684563696,0.828810935474414,0.828810935474414,0.744551544951121,0.54811038012375,0.54811038012375,0.766407174933247,0.766407174933247,0.743635678420728,0.743635678420729
18,0.788387056103197,0.911740529794171,0.789092129736753,0.795303877726401,0.9460319135112,0.499418613231669,0.790955122545502,0.638489277800814,0.795303877726401,0.539319854116789,0.915430274437573,0.821823157948166,0.832114756471316,0.826844791511616,0.687746074286332,0.754122613181049,0.754122613181049,0.698350662825148,0.823267953160477,0.648481710892745,0.648481710892746,0.928809702869083,0.928809702869083,0.541915661944028,0.541915661944028,0.76221138237226,0.76221138237226,0.821504830653809,0.821504830653809,0.901566426271349,0.562060394217801,0.562060394217801,0.816088148525153,0.816088148525153,0.900793566618448,0.900793566618449,0.763076642543745,0.763076642543745,0.738616022466251,0.738616022466251,0.82217470329157,0.82217470329157,0.738846811474687,0.54884713689234,0.54884713689234,0.760200302521852,0.760200302521852,0.737945981594811,0.737945981594811
19,0.782544867870259,0.907157825138369,0.783623746859312,0.789934197766061,0.942237615604073,0.501769674523638,0.786061941277897,0.636330848992457,0.789934197766061,0.540279999041005,0.91068524358876,0.815492239507713,0.825654262717664,0.820354858556351,0.684633556597026,0.749688368293332,0.749688368293332,0.694941883426195,0.816781616164042,0.646011834343813,0.646011834343814,0.924424093642049,0.924424093642049,0.542842905569539,0.542842905569539,0.756192854656826,0.756192854656826,0.815023246157486,0.815023246157486,0.896549673634588,0.562304762695097,0.562304762695097,0.809778099186709,0.809778099186709,0.895763924797119,0.895763924797119,0.757057064716656,0.757057064716656,0.733190858002454,0.733190858002454,0.815694154880342,0.815694154880342,0.733359205191394,0.549545896389806,0.549545896389806,0.754208369996941,0.754208369996941,0.732473497056798,0.732473497056798
20,0.776880516753379,0.902601699496148,0.778327654929298,0.784731269410398,0.938397308033145,0.504005932175639,0.781330677202848,0.634272644211375,0.784731269410398,0.541193011283547,0.905950293795325,0.809310057058499,0.819328545687653,0.814006795468638,0.681657469945689,0.745421374611205,0.745421374611205,0.691679493801127,0.810441871765592,0.643655235031332,0.643655235031333,0.920023603281232,0.920023603281232,0.54372462408774,0.54372462408774,0.75037301247007,0.75037301247007,0.808690519730088,0.808690519730088,0.891569178589958,0.562537177855748,0.562537177855748,0.803623508931796,0.803623508931796,0.890771962446102,0.890771962446102,0.751235630414371,0.751235630414371,0.727964461926226,0.727964461926226,0.809361616903719,0.809361616903719,0.728071799709762,0.550210374900608,0.550210374900608,0.748415930368837,0.748415930368837,0.727201251060015,0.727201251060016
21,0.771382499196388,0.898072877529286,0.77319223907856,0.779683923399147,0.934514658350543,0.506137991448969,0.776749811440416,0.632305626273196,0.779683923399147,0.542063284735203,0.901227409667917,0.803269233410473,0.813131887215946,0.807794232507812,0.678805975306215,0.741308567306161,0.741308567306161,0.688550973235331,0.804241864573504,0.64140178630929,0.641401786309291,0.91561122187483,0.91561122187483,0.544565062237569,0.544565062237569,0.744738292393768,0.744738292393768,0.802499554902141,0.802499554902141,0.886625500015966,0.562758753451209,0.56275875345121,0.797616259131085,0.797616259131084,0.885818152103024,0.885818152103025,0.745598842950459,0.745598842950459,0.722921953604947,0.722921953604947,0.803170077747807,0.803170077747807,0.722969675507254,0.550843769239932,0.550843769239931,0.742809265408234,0.742809265408234,0.722114285736132,0.722114285736132
22,0.766040497179652,0.893571977388017,0.768207119254849,0.774782174415675,0.930593100236684,0.508175053114727,0.772309099211868,0.630421936503217,0.774782174415675,0.542894626659932,0.896518372540608,0.797363022248281,0.807059001620318,0.801711303005012,0.676068735471074,0.737338420341729,0.737338420341729,0.685545372744519,0.798175297723444,0.639242673780368,0.639242673780369,0.911189692874049,0.911189692874049,0.545367897966348,0.545367897966348,0.739276575246034,0.739276575246034,0.796443841793417,0.796443841793418,0.881719088625879,0.562970454528675,0.562970454528675,0.791748951222398,0.791748951222398,0.880902864647568,0.880902864647568,0.740134640678308,0.740134640678308,0.718050145617109,0.718050145617109,0.797113102698642,0.797113102698642,0.718039604736774,0.551448849245032,0.551448849245032,0.737376125087116,0.737376125087116,0.717199342101002,0.717199342101002
23,0.760845211251396,0.889099524343041,0.763362972433998,0.770017050884269,0.926635855954043,0.51012515111211,0.767999381094174,0.628614697521973,0.770017050884269,0.543690357653835,0.891824784137409,0.791585229106873,0.801104985328461,0.795752583325854,0.673436669044419,0.733500708094375,0.733500708094375,0.682653059688402,0.792236365010533,0.637170176788301,0.637170176788302,0.906761539510401,0.906761539510401,0.546136339019974,0.546136339019974,0.733976978446943,0.733976978446943,0.790517385230123,0.790517385230124,0.876850301345513,0.563173122775473,0.563173122775473,0.7860148145563,0.786014814556299,0.876026382983766,0.876026382983766,0.734832190880653,0.734832190880653,0.713337288427678,0.713337288427678,0.79118476343477,0.79118476343477,0.713269796811367,0.552028030559119,0.552028030559119,0.732105515747838,0.732105515747838,0.712444604242212,0.712444604242212
24,0.755788223004122,0.884655962276183,0.758651386692587,0.765380455240944,0.922645955575199,0.511995341948597,0.763812428824812,0.626877855734069,0.765380455240944,0.544453391183682,0.887148086665796,0.785930145277713,0.795265274428426,0.789913042392413,0.670901753112064,0.729786312106557,0.729786312106557,0.679865512588824,0.786419693931652,0.635177493722042,0.635177493722043,0.902329087336359,0.902329087336359,0.546873199798947,0.546873199798947,0.728829685514388,0.728829685514388,0.784714644471134,0.784714644471134,0.872019413421697,0.563367496684403,0.563367496684403,0.780407629509514,0.780407629509513,0.871188913555141,0.871188913555141,0.729681720491347,0.729681720491347,0.708772862377261,0.708772862377261,0.785379578890317,0.785379578890317,0.708649691036882,0.552583432540976,0.552583432540976,0.726987526250366,0.726987526250366,0.707839490856904,0.707839490856904
25,0.750861880833552,0.880241663439463,0.75406474039128,0.760865048225692,0.918626253579808,0.513791857148159,0.759740818215426,0.625206054282699,0.760865048225692,0.545186297514697,0.882489580007758,0.780392492074193,0.789535608602187,0.784187998894069,0.668456863425549,0.726187062989296,0.726187062989296,0.677175154701573,0.780720297491581,0.633258600973045,0.633258600973046,0.897894483608829,0.897894483608829,0.547580963128678,0.547580963128678,0.723825804840424,0.723825804840424,0.779030482253369,0.779030482253369,0.867226628694991,0.56355422776025,0.56355422776025,0.774921662806359,0.774921662806358,0.866390596107266,0.866390596107266,0.724674375866594,0.724674375866594,0.704347406701846,0.704347406701846,0.779692465247569,0.779692465247569,0.704169786084046,0.553116924804855,0.553116924804855,0.722013184053021,0.722013184053021,0.70337448385822,0.70337448385822
26,0.746059204295158,0.875856936800585,0.749596101353063,0.756464152305372,0.914579443286016,0.515520227078044,0.75577782355845,0.623594529649405,0.756464152305372,0.545891355565461,0.877850436530506,0.77496737347879,0.783912000252524,0.778573084744214,0.666095643822461,0.722695609994359,0.722695609994359,0.674575217836787,0.77513353311886,0.631408138037332,0.631408138037333,0.893459714077006,0.893459714077006,0.548261830363244,0.548261830363244,0.718957251795032,0.718957251795032,0.773460121392404,0.773460121392404,0.862472088373276,0.563733893664897,0.563733893664897,0.769551612698861,0.769551612698861,0.861631512019556,0.861631512019557,0.719802105702705,0.719802105702705,0.700052377840462,0.700052377840462,0.774118693332577,0.774118693332577,0.699821498610107,0.553630164968199,0.553630164968199,0.717174335128861,0.717174335128861,0.699040986306947,0.699040986306947
27,0.741373803454906,0.871502035224385,0.745239142113292,0.752171670476142,0.910508069484591,0.517185382372071,0.751917329237792,0.622039026798295,0.752171670476142,0.546570595326376,0.873231713927996,0.76965023563375,0.778390707893723,0.773064213656833,0.663812398666579,0.719305312582875,0.719305312582875,0.672059630031127,0.769655067401946,0.629621313141532,0.629621313141533,0.889026617617709,0.889026617617709,0.54891776237052,0.54891776237052,0.714216649589524,0.714216649589524,0.767999107564047,0.767999107564048,0.85775587857051,0.563907008969785,0.563907008969785,0.764292562181001,0.764292562181,0.856911691458933,0.856911691458933,0.715057562570407,0.715057562570407,0.69588003113085,0.69588003113085,0.768653852068443,0.768653852068443,0.695597045167876,0.554124629527824,0.554124629527824,0.712463543040995,0.712463543040995,0.694831203766445,0.694831203766445
28,0.736799810432947,0.867177161688002,0.740988068200419,0.747982017537254,0.906414539569783,0.518791737646816,0.748153755232143,0.620535729004783,0.747982017537254,0.547225832830007,0.868634366420245,0.764436831966209,0.772968213072346,0.767657553955119,0.661602003585043,0.716010149639075,0.716010149639075,0.669622922204693,0.764280845629947,0.62789382513541,0.627893825135411,0.884596899071294,0.884596899071294,0.549550513320186,0.549550513320186,0.709597245356802,0.709597245356802,0.762643277184851,0.762643277184851,0.853078036820234,0.564074034019978,0.564074034019979,0.759139938805131,0.75913993880513,0.852231119555628,0.852231119555628,0.71043401955188,0.71043401955188,0.691823321347801,0.691823321347801,0.763293816926861,0.763293816926861,0.691489342884003,0.554601639312876,0.554601639312876,0.707874003551261,0.707874003551261,0.69073804453293,0.69073804453293
29,0.732331820940996,0.862882474688051,0.736837557066454,0.743890061559045,0.902301133403807,0.520343261096793,0.74448199392831,0.619081199416041,0.743890061559045,0.547858699189402,0.864059254572946,0.759323192988093,0.767641200233198,0.762349504905221,0.659459830875982,0.712804642957314,0.712804642957314,0.667260150060163,0.75900706533008,0.626221798391048,0.626221798391048,0.880172140562074,0.880172140562074,0.550161658739736,0.550161658739736,0.705092838673343,0.705092838673343,0.757388729531428,0.757388729531428,0.848438557731628,0.564235382294334,0.564235382294334,0.754089479965826,0.754089479965826,0.847589741761477,0.847589741761477,0.705925299227733,0.705925299227733,0.687875818546742,0.687875818546742,0.758034722535634,0.758034722535634,0.687491925388842,0.555062380618814,0.555062380618814,0.703399471923535,0.703399471923535,0.68675503520086,0.68675503520086
30,0.727964844070922,0.858618092967508,0.732782705785868,0.739891073745596,0.898170012107288,0.521843532734826,0.740897356211539,0.617672332061507,0.739891073745596,0.548470664872236,0.859507153949934,0.754305600002325,0.762406539060122,0.757136676007315,0.65738168677417,0.709683792364417,0.709683792364417,0.664966828317922,0.753830153153575,0.624601728187575,0.624601728187575,0.875753811533575,0.875753811533575,0.550752618967063,0.550752618967063,0.700697720329112,0.700697720329112,0.752231802408677,0.752231802408678,0.843837397923602,0.564391426557906,0.564391426557906,0.749137202743867,0.749137202743866,0.842987468520116,0.842987468520116,0.701525712837525,0.701525712837525,0.684031636433723,0.684031636433722,0.75287293876646,0.75287293876646,0.68359887123354,0.555507922872987,0.555507922872987,0.699034200678576,0.699034200678576,0.682876248781808,0.682876248781808
31,0.72369425894237,0.854384099666218,0.728818986023735,0.735980685257827,0.894023225933032,0.523295793431318,0.737395525218611,0.616306310533918,0.735980685257827,0.549063060118931,0.854978762771988,0.749380562094849,0.757261268910203,0.75201586878407,0.655363758373594,0.706643020395342,0.706643020395342,0.662738875009687,0.748746744585457,0.623030434613577,0.623030434613578,0.871343277686861,0.871343277686861,0.551324678877185,0.551324678877185,0.696406619596355,0.696406619596355,0.747169050808975,0.747169050808976,0.839274480347204,0.564542504036875,0.564542504036876,0.74427937757888,0.744279377578879,0.838424179354421,0.838424179354421,0.697230007878477,0.697230007878477,0.680285371059849,0.680285371059848,0.747805049756448,0.747805049756448,0.67980474260301,0.55593923349311,0.555939233493109,0.694772886012823,0.694772886012823,0.679096243172153,0.679096243172153
32,0.719515777088259,0.850180545980189,0.724942205068923,0.732154849844873,0.889862721352798,0.524702986444006,0.733972516461639,0.614980572940888,0.732154849844873,0.549637092217142,0.850474708724646,0.744544795907569,0.752202585029687,0.746984060691123,0.653402568469538,0.703678124865322,0.703678124865322,0.660572564030747,0.743753666050506,0.621505023437796,0.621505023437796,0.866941808976987,0.866941808976987,0.551879004571511,0.551879004571511,0.692214658591807,0.692214658591807,0.74219722810764,0.74219722810764,0.834749698086794,0.564688920796611,0.564688920796611,0.739512505176372,0.739512505176371,0.83389972645756,0.833899726457561,0.69303332274775,0.69303332274775,0.676632048081168,0.676632048081167,0.742827835417881,0.742827835417881,0.67610453257371,0.556357190457416,0.556357190457416,0.690610621445289,0.690610621445289,0.675410008208129,0.675410008208129
33,0.715425409668698,0.846007454399994,0.721148471957915,0.72840981135131,0.885690347464586,0.526067792777635,0.730624643280637,0.613692782016748,0.72840981135131,0.550193860196031,0.84599555503316,0.739795207778449,0.747227826295062,0.742038390840957,0.651494936937834,0.700785238009925,0.700785238009925,0.658464484517054,0.738847919064126,0.620022852718402,0.620022852718403,0.86255058679612,0.86255058679612,0.55241665757409,0.55241665757409,0.688117312594545,0.688117312594545,0.737313269421438,0.737313269421438,0.83026291771467,0.564830955465723,0.564830955465723,0.734833296162854,0.734833296162854,0.829413937858956,0.829413937858956,0.688931147299188,0.688931147299188,0.673067077168313,0.673067077168313,0.73793825507051,0.73793825507051,0.672493619506364,0.556762592996727,0.556762592996727,0.686542857530654,0.686542857530654,0.67181291989026,0.67181291989026
