"pd","t168","t289","t154","t161","t234","t218","t36","t17","t271","t89","t171","t103","t40","t269","t158","t91","t106","t26","t208","t28","t82","t173","t162","t285","t156","t49","t60","t45","t230","t148","t283","t131"
10,0.999999188771503,0.991187830762271,0.749338425325035,0.686676403532477,0.325752436457071,0.99805986319458,0.99805986319458,0.945909098464448,0.906133512430719,0.999445844145497,0.999445844145497,0.998448934050467,0.934830790792155,0.517845431236572,0.517845431236572,0.94057929330275,0.94057929330275,0.955597142683178,0.955597142683178,0.741695576638155,0.741695576638154,0.964825404543716,0.964825404543716,0.998444068618861,0.998444068618861,0.284056727120345,0.953622096942773,0.953622096942773,0.999999167735507,0.999999167735507,0.930485879523497,0.930485879523497
11,0.999998658062838,0.989540994645514,0.741934678042757,0.680582387253368,0.331752420146431,0.997571614906571,0.997571614906571,0.939954812243651,0.898624614763576,0.999270814638142,0.999270814638142,0.998029611768344,0.928210502635968,0.517176794877192,0.517176794877192,0.934294379900068,0.934294379900068,0.950450258056636,0.950450258056636,0.734327702121699,0.734327702121698,0.960463180260342,0.960463180260343,0.998023655780108,0.998023655780108,0.29119332934899,0.948337578904661,0.948337578904661,0.999998624506376,0.999998624506376,0.923636472258131,0.923636472258131
12,0.999997867866374,0.987758906984508,0.734999186845774,0.674921359013998,0.337320601622187,0.997014972490171,0.997014972490171,0.933940561018456,0.891251306054626,0.999061410268384,0.999061410268384,0.997544685618171,0.921577802046819,0.516561654675011,0.516561654675011,0.927972243606294,0.927972243606294,0.945220443946521,0.945220443946521,0.727432635578976,0.727432635578975,0.955995844201206,0.955995844201207,0.997537521974705,0.997537521974705,0.297850751048043,0.942977833099979,0.942977833099979,0.999997816363084,0.999997816363084,0.916794345594719,0.916794345594719
13,0.99999672668865,0.98584319002625,0.728472649806908,0.669634066238347,0.342516520475026,0.996386864727567,0.996386864727567,0.927877585869792,0.884009036385431,0.99881433649407,0.99881433649407,0.996990242768812,0.914941727280553,0.515992079013789,0.51599207901379,0.921623186447736,0.921623186447736,0.9399185583708,0.9399185583708,0.720949964962213,0.720949964962212,0.951433633147254,0.951433633147255,0.996981755064861,0.996981755064861,0.304091983658323,0.937553551062775,0.937553551062775,0.999996650194053,0.999996650194053,0.909967324364523,0.909967324364524
14,0.999995121234984,0.98379555661825,0.722306758087784,0.664672842780277,0.347388013976913,0.995684370290115,0.995684370290115,0.921775758926204,0.876893576948755,0.998526272905701,0.998526272905701,0.996362493118566,0.908310038499419,0.515461779381252,0.515461779381252,0.91525616428807,0.91525616428807,0.934554251051555,0.934554251051555,0.714830542406815,0.714830542406814,0.946785765114932,0.946785765114933,0.996352566184592,0.996352566184592,0.309968047892978,0.932074200905625,0.932074200905625,0.999995010792292,0.999995010792292,0.903162047049248,0.903162047049249
15,0.999992913332699,0.981617808222522,0.716461583209908,0.659998744227675,0.351974121395663,0.994904711077377,0.994904711077377,0.915643809957593,0.86990097350737,0.998193878409268,0.998193878409268,0.995657767570362,0.901689441233086,0.514965685659783,0.514965685659783,0.908879015602788,0.908879015602788,0.929136159289628,0.929136159289628,0.709033795935334,0.709033795935333,0.942060600170378,0.942060600170378,0.995646287976599,0.995646287976599,0.315520890346277,0.926548227590415,0.926548227590415,0.999992757756388,0.999992757756388,0.896384178171409,0.896384178171409
16,0.999989936677504,0.979311832502995,0.710903706428566,0.655579522322586,0.356307135068502,0.994045247187129,0.994045247187129,0.909489502239547,0.863027510305502,0.997813796354035,0.997813796354035,0.994872517434195,0.895085758984763,0.514499650357056,0.514499650357056,0.902498638650067,0.902498638650067,0.923672060023745,0.923672060023745,0.703525807139287,0.703525807139286,0.937265765367044,0.937265765367045,0.994859373962175,0.994859373962175,0.320785445973966,0.920983208296669,0.920983208296669,0.999989722215841,0.999989722215841,0.889638571960425,0.889638571960425
17,0.999985993406007,0.976879600565346,0.705604848828603,0.651388158669979,0.360414083457291,0.993103473149302,0.993103473149302,0.903319771678925,0.856269681468453,0.997382659660699,0.997382659660699,0.994003314727873,0.888504069111099,0.514060237477409,0.514060237477409,0.896121131318881,0.896121131318881,0.918168990139291,0.918168990139291,0.698277905067696,0.698277905067694,0.932408253638109,0.932408253638109,0.993988398813678,0.993988398813678,0.325791140757627,0.915385975270153,0.915385975270153,0.999985703383792,0.999985703383792,0.882929400878585,0.882929400878586
18,0.999980850497228,0.974323163909333,0.70054084816874,0.647401781363698,0.364317825745282,0.992077015148209,0.992077015148209,0.897140838728318,0.8496241678997,0.996897095991591,0.996897095991591,0.993046853198316,0.881948811568182,0.513644568533807,0.513644568533807,0.889751903364758,0.889751903364758,0.912633343256357,0.912633343256357,0.693265617182885,0.693265617182884,0.927494503370853,0.927494503370854,0.993030059350671,0.993030059350671,0.330563008628919,0.909762714591406,0.909762714591405,0.999980464940155,0.999980464940155,0.876260258218352,0.876260258218353
19,0.999974236005975,0.971644651141007,0.695690881363849,0.643600849997733,0.368037874449602,0.990963629021465,0.990963629021465,0.890958299744195,0.843087818302154,0.99635373299408,0.99635373299408,0.991999949921703,0.87542387720622,0.513250208091202,0.513250208091202,0.88339576780688,0.88339576780688,0.907070948752418,0.907070948752418,0.688467872994824,0.688467872994823,0.922530463380354,0.922530463380355,0.991981176117192,0.991981176117192,0.335122536412035,0.904119046762585,0.904119046762585,0.999973731248107,0.999973731248107,0.869634241181324,0.869634241181324
20,0.999965835130962,0.968846264483446,0.691036864497475,0.639968532717814,0.371591023609304,0.989761198869916,0.989761198869916,0.88477720254156,0.83665763335342,0.995749203640315,0.995749203640315,0.990859547366809,0.868932680375122,0.512875077255293,0.512875077255294,0.877057016319097,0.877057016319097,0.901487137133849,0.901487137133849,0.68386639013067,0.683866390130669,0.917521646662238,0.917521646662239,0.990838695423831,0.990838695423831,0.339488313062842,0.898460093326755,0.898460093326755,0.999965183406903,0.999965183406903,0.863054019002604,0.863054019002605
21,0.999955286120635,0.965930276118541,0.686562983444237,0.636490223233335,0.374991835406544,0.98846773614651,0.98846773614651,0.878602109607265,0.830330752335079,0.995080151679837,0.995080151679837,0.989622715824958,0.862478219303495,0.51251738729853,0.51251738729853,0.87073948213198,0.87073948213198,0.895886794755022,0.895886794755022,0.67944519449504,0.679445194495039,0.912473175392374,0.912473175392375,0.98959969175751,0.98959969175751,0.343676535528256,0.892790532589808,0.892790532589808,0.999954455144115,0.999954455144115,0.856521889435908,0.856521889435908
22,0.999942176019846,0.962899024387892,0.68225532212427,0.633153161523696,0.37825302199468,0.987081379117128,0.987081379117128,0.872437151538807,0.824104441701332,0.994343237216298,0.994343237216298,0.98828665612428,0.856063126814225,0.51217558804769,0.51217558804769,0.864446593051682,0.864446593051682,0.890274410108845,0.890274410108845,0.675190240573676,0.675190240573675,0.907389819006244,0.907389819006245,0.988261370476303,0.988261370476303,0.347701407851648,0.887114646721091,0.887114646721091,0.999941128550486,0.999941128550486,0.850039826051598,0.850039826051598
23,0.999926036260719,0.959754909877592,0.678101564791515,0.629946132515143,0.381385748594987,0.985600392605401,0.985600392605401,0.866286072642154,0.817976085202088,0.993535142414947,0.993535142414947,0.986848702556858,0.849689713304908,0.511848327260554,0.511848327260555,0.858181416557348,0.858181416557348,0.884654113363927,0.884654113363927,0.67108910760993,0.671089107609929,0.902276026739877,0.902276026739878,0.986821070717515,0.986821070717515,0.35157545963159,0.881436361946786,0.881436361946786,0.999924729660874,0.999924729660874,0.843609518191049,0.843609518191049
24,0.99990633810134,0.956500391409173,0.674090755194039,0.626859224175724,0.384399876642554,0.984023167948229,0.984023167948229,0.860152270166158,0.811943175268109,0.992652577343639,0.992652577343639,0.985306325955681,0.843360003465087,0.511534418298171,0.511534418298171,0.851946698475575,0.851946698475575,0.879029710428081,0.879029710428081,0.667130754018048,0.667130754018047,0.89713595568863,0.897135955688632,0.985276268455731,0.985276268455731,0.35530980275063,0.875759283145221,0.875759283145221,0.999904723885018,0.999904723885018,0.837232404983493,0.837232404983494
25,0.999882487916323,0.953137981957003,0.670213099940936,0.623883631444962,0.387304160721187,0.982348223100203,0.982348223100203,0.854038828317596,0.806003305432993,0.991692285946632,0.991692285946632,0.98365713686499,0.83707576786895,0.511232814139354,0.511232814139354,0.84574489639178,0.84574489639178,0.87340471252845,0.87340471252845,0.663305317028305,0.663305317028304,0.891973495201315,0.891973495201316,0.983624579654218,0.983624579654218,0.358914340285594,0.870086723857099,0.870086723857099,0.999880511292243,0.999880511292243,0.830909704512339,0.830909704512339
26,0.999853822343701,0.949670244510851,0.66645980660299,0.621011495915375,0.390106409478659,0.980574202834323,0.980574202834323,0.847948547953317,0.800154163616185,0.990651052147325,0.990651052147325,0.981898888752869,0.830838550335066,0.510942586300458,0.510942586300458,0.839578208707141,0.839578208707141,0.867782362083576,0.867782362083576,0.659603947844698,0.659603947844697,0.886792288249579,0.88679228824958,0.981863763458382,0.981863763458382,0.362397937969259,0.864421732503732,0.864421732503732,0.99985142175471,0.99985142175471,0.824642438981476,0.824642438981476
27,0.999819603293207,0.94609978790099,0.662822949374982,0.618235773686901,0.39281361817743,0.978699878993773,0.978699878993773,0.841883972659791,0.79439352612821,0.989525706073229,0.989525706073229,0.980029481219303,0.824649691759058,0.510662907589541,0.510662907589541,0.833448600060941,0.833448600060941,0.862165655481038,0.862165655481038,0.656018674961905,0.656018674961904,0.881595750278662,0.881595750278663,0.979991725384404,0.979991725384404,0.365768566029356,0.858767115440978,0.858767115440978,0.999816709954338,0.999816709954338,0.818431456554505,0.818431456554506
28,0.999779012821632,0.94242926260207,0.659295356808196,0.615550125631225,0.395432078697764,0.976724150755634,0.976724150755634,0.835847411788594,0.788719252287221,0.988313130393842,0.988313130393842,0.9780469631566,0.818510350983897,0.510393037887238,0.510393037887239,0.827357823694402,0.827357823694402,0.856557363251161,0.856557363251161,0.652542290015304,0.652542290015304,0.876387085943686,0.876387085943687,0.978006520459858,0.978006520459858,0.369033417378523,0.853125457350696,0.853125457350696,0.999775550259233,0.999775550259233,0.81227745040478,0.81227745040478
29,0.99973114788174,0.938661356530982,0.65587051736475,0.612948825637076,0.39796747146074,0.97464604487246,0.97464604487246,0.829840960907235,0.783129279557435,0.987010266759606,0.987010266759606,0.975949535822193,0.812421523163785,0.510132312338446,0.510132312338446,0.821307441221478,0.821307441221478,0.850960048032546,0.850960048032546,0.649168251814434,0.649168251814433,0.871169304057101,0.871169304057102,0.975906356276305,0.975906356276305,0.372199006762811,0.847499139374657,0.847499139374657,0.999727031476212,0.999727031476212,0.806180975410279,0.806180975410279
30,0.999675014952107,0.934798790852987,0.652542499475548,0.610426683399179,0.400424942736237,0.972464715861972,0.972464715861972,0.823866520039818,0.777621619136582,0.985614122327881,0.985614122327881,0.973735555786687,0.80638405599309,0.509880131480349,0.509880131480349,0.815298840185999,0.815298840185999,0.845376080651428,0.845376080651428,0.645890605164784,0.645890605164784,0.865945231011765,0.865945231011767,0.973689595916662,0.973689595916662,0.375271254457303,0.841890355320466,0.841890355320466,0.999670151486909,0.999670151486909,0.800142462846592,0.800142462846592
31,0.99960952455627,0.930844315809532,0.649305883486993,0.607978979058704,0.402809170048143,0.970179446118813,0.970179446118813,0.81792581000535,0.772194351932473,0.98412177635967,0.98412177635967,0.971403537722511,0.80039866410539,0.509635952937819,0.509635952937819,0.809333249716952,0.809333249716952,0.839807654579058,0.839807654579058,0.642703911804224,0.642703911804223,0.860717522896194,0.860717522896195,0.971354760722736,0.971354760722736,0.378255557328901,0.836301126209946,0.836301126209946,0.999603811776011,0.999603811776011,0.794162233367898,0.794162233367898
32,0.999533485680768,0.926800706580346,0.6461557034189,0.605601407568772,0.405124417817902,0.967789645925553,0.967789645925553,0.812020387108622,0.766845624879071,0.982530386868831,0.982530386868831,0.968952157000957,0.794465941895087,0.509399284396727,0.509399284396727,0.803411754540091,0.803411754540091,0.834256798985458,0.834256798985458,0.63960319133097,0.639603191330969,0.855488676480477,0.855488676480479,0.968900532870695,0.968900532870695,0.381156849500961,0.830733313393555,0.830733313393555,0.999526811861313,0.999526811861313,0.7882405085156,0.788240508515601
33,0.999445600102939,0.922670759191618,0.643087396870086,0.603290031092037,0.40737458495007,0.965294853343005,0.965294853343005,0.806151656396338,0.76157364755061,0.980837197303625,0.980837197303624,0.966380252067638,0.788586374971983,0.509169677626201,0.509169677626201,0.797535307561225,0.797535307561225,0.828725390571304,0.828725390571304,0.636583870424212,0.636583870424211,0.850261039221065,0.850261039221066,0.966325757724542,0.966325757724542,0.383979654404474,0.825188630417019,0.825188630417019,0.999437843636642,0.999437843636642,0.782377420954135,0.782377420954136
34,0.999344456640863,0.918457286481272,0.640096761730141,0.601041238072525,0.409563245725579,0.962694733962516,0.962694733962516,0.800320883657128,0.756376689038869,0.979039543238677,0.979039543238676,0.963686826568623,0.782760350425309,0.508946723367377,0.508946723367377,0.791704741202003,0.791704741202003,0.823215164330278,0.823215164330278,0.633641738988099,0.633641738988098,0.845036818408209,0.84503681840821,0.963629445939885,0.963629445939885,0.386728129651451,0.81966865379624,0.81966865379624,0.999335485640177,0.999335485640177,0.776573023601169,0.77657302360117
35,0.999228525339472,0.914163114131613,0.637179918608178,0.598851707885123,0.411693685105067,0.959989080505226,0.959989080505226,0.794529206316436,0.751253075064079,0.977134859053853,0.977134859053853,0.960871051201709,0.776988166046197,0.508730046942134,0.508730046942134,0.785920777640961,0.785920777640961,0.817727723370334,0.817727723370334,0.630772912107962,0.630772912107961,0.839818089560135,0.839818089560136,0.960810775292526,0.960810775292526,0.389406105893346,0.814174832832139,0.814174832832139,0.999218197262365,0.999218197262365,0.770827297793135,0.770827297793136
36,0.999096151608716,0.909791076778854,0.634333278088657,0.596718380171316,0.413768929337934,0.957177812255497,0.957177812255497,0.788777643354688,0.746201185294236,0.975120684575042,0.975120684575042,0.957932265269468,0.771270038635088,0.508519304463443,0.508519304463443,0.78018403808971,0.78018403808971,0.812264547902876,0.812264547902876,0.627973796911447,0.627973796911447,0.834606804151908,0.834606804151909,0.957869092208576,0.957869092208576,0.392017120612377,0.808708498577175,0.808708498577175,0.99908431290949,0.99908431290949,0.765140160605642,0.765140160605642
37,0.998945550331686,0.905344014208297,0.631553512082835,0.594638428132144,0.415791772609261,0.954260974317719,0.954260974317719,0.783067104358541,0.741219450851225,0.97299467165055,0.97299467165055,0.954869977912974,0.765606111502028,0.50831417955105,0.508314179551051,0.774495051215223,0.774495051215223,0.806827003492854,0.806827003492854,0.625241063589174,0.625241063589174,0.829404796753773,0.829404796753774,0.954803912975048,0.954803912975048,0.394564447623045,0.803270872048895,0.803270872048894,0.998932036140993,0.998932036140993,0.75951147143064,0.75951147143064
38,0.998774799962885,0.900824767643231,0.628837528671296,0.592609235178684,0.417764800326561,0.951238736687589,0.951238736687589,0.777398397799648,0.736306351985084,0.970754590635679,0.970754590635679,0.951683869007305,0.75999646125251,0.508114380473735,0.508114380473735,0.768854260803591,0.768854260803591,0.801416348649536,0.801416348649536,0.622571619959165,0.622571619959165,0.824213791642881,0.824213791642883,0.951614924612143,0.951614924612143,0.397051122924915,0.797863071772352,0.797863071772352,0.998759433800907,0.998759433800907,0.75394103789763,0.753941037897631
39,0.998581836639244,0.896236176134848,0.626182449935208,0.590628374444085,0.419690409543998,0.948111393130798,0.948111393130798,0.771772238622528,0.731460415900224,0.968398336757067,0.968398336757067,0.948373789702285,0.754441103938702,0.507919637653314,0.507919637653315,0.763262032747562,0.763262032747562,0.79603374182679,0.79603374182679,0.619962589063648,0.619962589063648,0.819035408943289,0.819035408943291,0.948301985390752,0.948301985390752,0.399479967438193,0.79248612072199,0.79248612072199,0.998564430166213,0.998564430166213,0.748428621214044,0.748428621214044
40,0.998364448329201,0.891581073059819,0.623585592356826,0.588693590744836,0.421570826937574,0.944879359863714,0.944879359863714,0.766189255212393,0.726680214719492,0.965923936327611,0.965923936327611,0.944939762594196,0.748940000645229,0.507729701476826,0.507729701476826,0.757718661429295,0.757718661429295,0.790680247892457,0.790680247892457,0.617411289371382,0.617411289371381,0.8138711703416,0.813871170341601,0.944865124981028,0.944865124981028,0.401853607065034,0.787140952724145,0.787140952724145,0.998344801137629,0.998344801137629,0.742973940989742,0.742973940989742
41,0.998120269048041,0.886862282731416,0.621044449437262,0.586802784646845,0.423408124676576,0.941543174032297,0.941543174032297,0.760649995804747,0.721964363573697,0.963329552782215,0.963329552782215,0.941381981516617,0.743493062569642,0.507544340372297,0.507544340372298,0.752224375560509,0.752224375560509,0.78535684411876,0.78535684411876,0.614915217227531,0.61491521722753,0.808722504419327,0.808722504419329,0.941304544220253,0.941304544220253,0.404174490447496,0.781828418373454,0.781828418373454,0.998098168501228,0.998098168501228,0.737576679602018,0.737576679602018
42,0.997846773170832,0.882082617129435,0.618556676234875,0.584953998347242,0.42520423448093,0.938103491987052,0.938103491987052,0.755154934390894,0.717311518805711,0.960613492504226,0.960613492504225,0.937700810940942,0.738100155650083,0.507363339110907,0.507363339110907,0.746779343534492,0.746779343534492,0.780064425739118,0.780064425739118,0.612472031249511,0.612472031249511,0.803590751637773,0.803590751637774,0.937620614490683,0.937620614490683,0.406444904734131,0.776549290509755,0.776549290509755,0.997821994292437,0.997821994292437,0.73223648615023,0.732236486150231
43,0.997541269877671,0.877244872753463,0.616120075573184,0.583145403128278,0.426960960108518,0.934561087353256,0.934561087353256,0.749704476166989,0.712720376279522,0.957774210412286,0.957774210412286,0.93389678497954,0.73276110478617,0.507186497304297,0.507186497304297,0.741383678337742,0.741383678337742,0.774803811111253,0.774803811111253,0.61007953841367,0.610079538413669,0.79847716900671,0.798477169006711,0.933813876700419,0.933813876700419,0.408666989618771,0.771304269296395,0.771304269296394,0.997513575297304,0.997513575297304,0.726952980043047,0.726952980043048
44,0.997200897769512,0.872351827603387,0.613732585704928,0.581375288177056,0.428679988478957,0.930916848897161,0.930916848897161,0.744298962568682,0.708189669785666,0.954810315277406,0.954810315277406,0.929970605987001,0.727475697693557,0.50701362807073,0.50701362807073,0.736037442063382,0.736037442063382,0.769575746521742,0.769575746521742,0.607735681616049,0.607735681616048,0.793382934464387,0.793382934464389,0.929885039862869,0.929885039862869,0.410842749875099,0.766093986936025,0.766093986936025,0.997170037729527,0.997170037729527,0.721725754256014,0.721725754256014
45,0.996822619696697,0.867406238290429,0.611392269250207,0.579642050595838,0.430362899609252,0.927171778190185,0.927171778190185,0.738938675928643,0.703718169535434,0.951720574740366,0.951720574740366,0.925923142757358,0.722243688427905,0.506844556847813,0.506844556847814,0.730740650063628,0.730740650063628,0.764380910663162,0.764380910663162,0.60543852852241,0.60543852852241,0.788309150993125,0.788309150993126,0.925834979272783,0.925834979272783,0.412974066577399,0.760919012055835,0.760919012055835,0.99678833212552,0.99678833212552,0.716554378292653,0.716554378292654
46,0.99640321784631,0.862410837281335,0.609097303252818,0.577944186453429,0.43201117551089,0.923326987074402,0.923326987074402,0.733623843790088,0.699304680737032,0.948503920000128,0.948503920000128,0.921755428317611,0.717064800609855,0.506679120332892,0.506679120332892,0.725493274774367,0.725493274774367,0.759219918811461,0.759219918811461,0.60318626154931,0.603186261549309,0.783256850491975,0.783256850491976,0.921664734279292,0.921664734279292,0.415062707170225,0.755779853790589,0.755779853790589,0.996365228503827,0.996365228503827,0.711438400878436,0.711438400878436
47,0.995939289138699,0.857368330277797,0.606845970220829,0.576280282749639,0.4336262081764,0.919383694933852,0.919383694933852,0.728354642905911,0.694948042247564,0.945159450144725,0.945159450144725,0.917468657320291,0.711938730379086,0.506517165534965,0.506517165534966,0.720295249241305,0.720295249241305,0.754093326728263,0.754093326728263,0.600977168840328,0.600977168840328,0.778226997425582,0.778226997425583,0.917375505658801,0.917375505658801,0.41711033452661,0.750676965588764,0.750676965588764,0.995897311839365,0.995897311839365,0.706377352413586,0.706377352413586
48,0.995427240987931,0.852281393732566,0.604636650035898,0.574649010182869,0.435209306765285,0.915343225777336,0.915343225777336,0.72313120294986,0.690647125295339,0.941686436097137,0.941686436097137,0.91306418304022,0.706865149102434,0.506358548924353,0.506358548924354,0.715146470373963,0.715146470373963,0.749001634310149,0.749001634310149,0.598809636120347,0.598809636120347,0.773220492266278,0.773220492266279,0.912968652592976,0.912968652592976,0.419118515114957,0.745610748764417,0.745610748764417,0.995380977907384,0.995380977907384,0.701370747207806,0.701370747207807
49,0.994863287485448,0.847152672503225,0.602467812631435,0.573049116626055,0.436761704084042,0.911207005139422,0.911207005139422,0.71795360996354,0.686400832267509,0.938084324149949,0.938084324149949,0.908543513982901,0.701843705858389,0.506203135668237,0.506203135668237,0.710046801951057,0.710046801951057,0.743945289004753,0.743945289004753,0.596682139326602,0.596682139326602,0.768238174744702,0.768238174744703,0.908445689259352,0.908445689259352,0.421088726378395,0.740581555815087,0.740581555815087,0.994812429556507,0.994812429556507,0.696418085517467,0.696418085517467
50,0.9942434460709,0.841984777644027,0.600338011352928,0.571479421229036,0.438284562442146,0.906976556807417,0.906976556807417,0.712821909560608,0.682208095558527,0.934352739064106,0.934352739064107,0.903908310114259,0.696874029717922,0.506050798941894,0.506050798941895,0.704996077398394,0.704996077398394,0.738924689011504,0.738924689011504,0.594593237928689,0.594593237928688,0.763280826922663,0.763280826922665,0.903808281044377,0.903808281044377,0.423022363416472,0.735589693523985,0.735589693523985,0.994187673474878,0.994187673474878,0.69151885540358,0.691518855403581
51,0.993563534758832,0.836780284335717,0.598245876925021,0.569938809076269,0.43977897895495,0.902653499382935,0.902653499382935,0.707736109907469,0.678067876475332,0.930491486708836,0.930491486708836,0.899160378723607,0.691955731839555,0.505901419306795,0.505901419306795,0.699994102358287,0.699994102358287,0.733940186283145,0.733940186283145,0.592541568861134,0.592541568861133,0.758349176100641,0.758349176100642,0.899058240390841,0.899058240390841,0.424920745047279,0.730635425862983,0.730635425862983,0.993502517518093,0.993502517518093,0.68667253442699,0.686672534426991
52,0.992819169994656,0.831541729952829,0.596190111959518,0.568426226338105,0.44124599035522,0.898239542687605,0.898239542687605,0.702696184497919,0.673979164195519,0.926500556221783,0.926500556221783,0.894301669933794,0.687088407394762,0.505754884147924,0.505754884147924,0.695040657067636,0.695040657067636,0.728992089342606,0.728992089342606,0.59052584100188,0.59052584100188,0.753443897571113,0.753443897571114,0.894197522293714,0.894197522293714,0.426785119318037,0.725718976711297,0.725718976711297,0.992752568672312,0.992752568672312,0.68187859119546,0.68187859119546
