"pd","t82","t175","t124","t233","t206","t81","t209","t199","t110","t300","t296","t145","t213","t150","t147","t266","t76","t190","t53","t11","t5","t154","t188","t30","t37","t189","t254","t288","t98","t185","t151","t176","t128","t122","t144","t26","t17","t9","t73","t56","t10","t31","t178","t87","t89","t20","t85","t95","t217"
10,0.827951489332912,0.313931167054613,0.789811708243247,0.507329161926197,0.272218959244698,0.253755600184158,0.268994477367424,0.356726074100082,0.432019107361587,0.200271462677239,0.440475049638138,0.782567736082175,0.561797084544336,0.678660468605889,0.13008716824968,0.306012878318454,0.306012878318454,0.30473293998188,0.621383953836664,0.367737222605612,0.367737222605611,0.386962823203205,0.386962823203204,0.198734073888445,0.198734073888445,0.752474814003956,0.752474814003956,0.609125218257222,0.609125218257222,0.440700212579157,0.20923193427905,0.209231934279051,0.768570420341362,0.768570420341358,0.439527291365395,0.439527291365396,0.758025380937738,0.758025380937738,0.754261094636074,0.754261094636068,0.666130186025186,0.666130186025188,0.740062822163689,0.20398994775837,0.20398994775837,0.748876976874087,0.748876976874087,0.738530097174883,0.738530097174883
11,0.808679124389979,0.307282701596468,0.770052356992608,0.491236920001995,0.267368488339863,0.249578395916161,0.26436995550111,0.347201673513904,0.419107623053375,0.19871579554755,0.427277336048533,0.761466275004273,0.542300591308481,0.656499875195341,0.131238629565078,0.299559972624586,0.299559972624587,0.29829299505238,0.600089271113656,0.357606730775767,0.357606730775767,0.376372270678932,0.376372270678931,0.197201335544252,0.197201335544252,0.730154538150497,0.730154538150497,0.588107731794628,0.588107731794628,0.427402280987911,0.20725474512133,0.20725474512133,0.747153772345209,0.747153772345206,0.426277021358807,0.426277021358808,0.735804372967905,0.735804372967905,0.732163195622848,0.732163195622842,0.644068520826309,0.64406852082631,0.7177368073545,0.202209179562633,0.202209179562633,0.726505734302239,0.726505734302239,0.716189169963282,0.716189169963282
12,0.789532895372636,0.301236504426031,0.750755913522309,0.476448727115693,0.262955261495969,0.245776485209564,0.260161054246808,0.338546575771431,0.407326818823934,0.197292760898866,0.415226908790566,0.740848742023793,0.524248969559187,0.635491145344123,0.13230550095825,0.293693236623176,0.293693236623176,0.292438504272908,0.580158178515684,0.348398367384996,0.348398367384995,0.366732890400828,0.366732890400827,0.195799242836394,0.195799242836394,0.708536051893639,0.708536051893639,0.568483587883999,0.568483587883998,0.415260866218316,0.205448123423036,0.205448123423037,0.726328565218181,0.726328565218177,0.414180266118865,0.414180266118866,0.714243546137343,0.714243546137343,0.710756290382262,0.710756290382255,0.623216179280006,0.623216179280008,0.6962034166542,0.200581302893224,0.200581302893224,0.704862889383297,0.704862889383297,0.694651535399835,0.694651535399835
13,0.770585875103297,0.295699427644597,0.731951284508638,0.462793147400598,0.258911265140387,0.242291443575778,0.256303164207466,0.330628228172342,0.396513372640759,0.195982101027632,0.404159306384279,0.720756235803747,0.507478045176113,0.615566598738597,0.133299813977699,0.288321794989921,0.288321794989921,0.28707866125985,0.561467266772577,0.33997237725883,0.339972377258829,0.357902109687646,0.357902109687646,0.194507843212683,0.194507843212684,0.687639123943988,0.687639123943988,0.550119303879922,0.550119303879922,0.404110330698653,0.203785886266757,0.203785886266757,0.706121983094363,0.706121983094359,0.403071627896326,0.403071627896327,0.693368630870742,0.693368630870742,0.690059108431762,0.690059108431755,0.603492426416876,0.603492426416878,0.675466237574084,0.19908289449257,0.19908289449257,0.683964180580352,0.683964180580352,0.673919038037576,0.673919038037576
14,0.751897637139504,0.290597999653566,0.713657358073497,0.450129656292664,0.255182957300301,0.239077297268385,0.252745422928599,0.32334158537192,0.386536166565069,0.194767834180625,0.393942276961422,0.70121684490466,0.491848762760456,0.596660561785392,0.134231173867564,0.283374006274818,0.283374006274818,0.282141885045591,0.543907097467694,0.332217826990409,0.332217826990408,0.349766497350112,0.349766497350111,0.193311395483782,0.193311395483782,0.667471467780413,0.667471467780413,0.532897834850219,0.532897834850219,0.393817436779812,0.20224739374387,0.20224739374387,0.686549431746549,0.686549431746545,0.392818096387471,0.392818096387472,0.673192670602606,0.673192670602606,0.670078772929982,0.670078772929975,0.584821071602084,0.584821071602085,0.655519017658583,0.197695484249052,0.197695484249052,0.663813755919541,0.663813755919541,0.653983911455591,0.653983911455591
15,0.733516225006207,0.285873287620245,0.695885103675553,0.438341643623912,0.251727461943007,0.236097243542857,0.249447099127587,0.31660205202767,0.37728839224252,0.193637134389922,0.384467928403373,0.682248274909938,0.477242360748578,0.578710164139737,0.135107374538137,0.278792432702461,0.278792432702462,0.277570790887298,0.527380376027049,0.325045252890544,0.325045252890544,0.342234384374929,0.342234384374929,0.192197266604733,0.192197266604733,0.648031647187741,0.648031647187741,0.516716135008051,0.516716135008051,0.384273460593327,0.200816093946665,0.200816093946666,0.667617171237222,0.667617171237218,0.383311158244298,0.383311158244298,0.65371895359138,0.65371895359138,0.6508136016607,0.650813601660693,0.567130764611649,0.567130764611651,0.636348339181745,0.19640425600562,0.19640425600562,0.644407048665052,0.644407048665052,0.634831429965676,0.634831429965676
16,0.715479834974724,0.281477328133353,0.678639236303106,0.427331299624382,0.248509932725523,0.233321380367312,0.246375088282418,0.310340544620855,0.368681933787017,0.192579554901822,0.375647131669613,0.663859960779253,0.463556659381688,0.561655774801419,0.135934829664798,0.274530347522026,0.274530347522027,0.273318698607814,0.511800379970283,0.318381505141957,0.318381505141956,0.335230675479988,0.335230675479987,0.191155166847249,0.19115516684725,0.629311337490583,0.629311337490583,0.501483136899659,0.501483136899659,0.375388566749215,0.199478514918631,0.199478514918632,0.6493243898516,0.649324389851596,0.374461170513496,0.374461170513496,0.634943313955164,0.634943313955164,0.63225528456696,0.632255284566953,0.550355035062422,0.550355035062423,0.617935652271312,0.195197147245081,0.195197147245081,0.625733002487229,0.625733002487229,0.616441918809855,0.616441918809855
17,0.697818263289133,0.277370585764351,0.661919545539062,0.417015803032149,0.245501680787426,0.230725095128573,0.243502134220724,0.304499953255395,0.360643281981099,0.19158647617426,0.367405442349243,0.646054774650769,0.450703162874082,0.545441201555427,0.136718882307616,0.270549249546975,0.270549249546975,0.2693471480327,0.497089609240036,0.312166046294011,0.312166046294011,0.328693115330431,0.32869311533043,0.190176606140902,0.190176606140902,0.611297092338048,0.611297092338048,0.487118068261786,0.487118068261786,0.36708770724422,0.198223548555112,0.198223548555113,0.631664846590326,0.631664846590322,0.36619325984608,0.36619325984608,0.616855945093729,0.616855945093729,0.61439058386923,0.614390583869223,0.534432176089083,0.534432176089085,0.600258825632244,0.194064209376279,0.194064209376279,0.607775799874044,0.607775799874044,0.598792283039315,0.598792283039315
18,0.680554155327653,0.273520104390023,0.645721962818845,0.407324430610412,0.242678815998596,0.228287895881018,0.240805538533846,0.299032553568561,0.35311050451839,0.190650704863537,0.359680071240769,0.628830411419293,0.438604768169878,0.530013735772435,0.137464032028306,0.266817056106441,0.266817056106442,0.26562409272446,0.483178627421018,0.306348238888854,0.306348238888854,0.322569546517604,0.322569546517603,0.189254499118677,0.189254499118677,0.59397172694624,0.59397172694624,0.473549043188441,0.473549043188441,0.359307574049816,0.197041930685296,0.197041930685296,0.614628176312779,0.614628176312776,0.358444276135341,0.358444276135342,0.599442832021278,0.599442832021278,0.597202664499405,0.597202664499398,0.519305036803576,0.519305036803577,0.583293330698162,0.192997143172545,0.192997143172545,0.590516207147336,0.590516207147336,0.581857171447864,0.581857171447864
19,0.663704085676658,0.269898136892136,0.630039421693483,0.39819633192966,0.24002124185912,0.225992547212287,0.238266205953531,0.29389807882675,0.34603096084324,0.189766176870549,0.35241759589536,0.612180515157319,0.427193932794809,0.515324097530012,0.138174104609188,0.2633067642196,0.2633067642196,0.262122561827495,0.470005065974473,0.300885321722982,0.300885321722981,0.316815859560691,0.31681585956069,0.188382872647862,0.188382872647862,0.577315401492647,0.577315401492647,0.46071187727039,0.46071187727039,0.351994296275319,0.195925856285384,0.195925856285384,0.598200928644719,0.598200928644715,0.351160491044819,0.351160491044819,0.582686883497308,0.582686883497308,0.580672135915407,0.5806721359154,0.504920765040052,0.504920765040053,0.567013145038189,0.191988954880738,0.191988954880738,0.573932621267124,0.573932621267124,0.565609861632927,0.565609861632927
20,0.647279492430168,0.266481112352451,0.614862552910327,0.389578793088634,0.237511899327847,0.223824420401947,0.235867926184893,0.289062260396308,0.339359552373018,0.18892773368308,0.345572205803334,0.596095595635691,0.416411195022067,0.501326318154944,0.138852380982765,0.25999544194255,0.25999544194255,0.258819651984418,0.45751276723519,0.295740875531666,0.295740875531666,0.311394435765661,0.311394435765661,0.187556645548585,0.187556645548585,0.561306468760294,0.561306468760294,0.448549086529796,0.448549086529796,0.345101673786904,0.19486868982382,0.19486868982382,0.582367395324151,0.582367395324147,0.344295833076989,0.34429583307699,0.56656882632361,0.56656882632361,0.564777867226491,0.564777867226483,0.491230527057408,0.491230527057409,0.551391439515241,0.191033697298623,0.191033697298623,0.558001883366099,0.558001883366099,0.550022930739935,0.550022930739935
21,0.631287485056407,0.263248845931632,0.600180246728412,0.381425865510798,0.235136189278011,0.221770997275958,0.233596825404113,0.284495706716026,0.33305736444186,0.188130951354303,0.339104338622925,0.580563773981771,0.406203967755497,0.487977585317727,0.139501696622805,0.2568634570277,0.256863457027701,0.255695756477237,0.445651045385782,0.290883642956662,0.290883642956662,0.306272947546971,0.306272947546971,0.186771460152866,0.186771460152866,0.545922135675299,0.545922135675299,0.437009037923155,0.437009037923155,0.338589804070103,0.193864743889488,0.193864743889488,0.567110268576888,0.567110268576885,0.337810515851325,0.337810515851326,0.551067910453628,0.551067910453628,0.549497623494015,0.549497623494008,0.478189221205116,0.478189221205117,0.536401098194734,0.190126271851479,0.190126271851479,0.542699909075203,0.542699909075203,0.53506876083734,0.53506876083734
22,0.615731542238731,0.260183926257052,0.585980107929543,0.373697271223023,0.232881525362895,0.219821486219183,0.231440941615771,0.280173030999342,0.327090599366959,0.187372007940923,0.332979607437757,0.565571388755887,0.396525547424373,0.475238067694222,0.140124519180596,0.253893879091425,0.253893879091425,0.252733967802457,0.434374047747514,0.286286609223853,0.286286609223853,0.301423422276209,0.301423422276208,0.186023551742128,0.186023551742128,0.531138977516821,0.531138977516821,0.426045225433978,0.426045225433978,0.332424001853713,0.192909107688007,0.192909107688007,0.552411164039049,0.552411164039046,0.331669959051943,0.331669959051944,0.536162463188732,0.536162463188732,0.534808560533444,0.534808560533436,0.465755196205493,0.465755196205494,0.522015108549239,0.18926227522542,0.18926227522542,0.528002174558773,0.528002174558773,0.520719916352648,0.520719916352648
23,0.600612113820649,0.25727123465665,0.572248823731513,0.366357520216359,0.230736983579498,0.217966521318581,0.229389891846793,0.276072164452539,0.321429728943425,0.186647579483587,0.327167947661373,0.551103487717848,0.387334293463161,0.463070730656537,0.140723009853975,0.251072010606673,0.251072010606673,0.249919609008652,0.423640201452928,0.281926277535805,0.281926277535805,0.29682150328404,0.29682150328404,0.185309646095829,0.185309646095829,0.516933335290411,0.516933335290411,0.415615650709654,0.415615650709654,0.326573939753324,0.191997512529692,0.191997512529692,0.538251034810139,0.538251034810136,0.325843930278903,0.325843930278904,0.52183032277421,0.52183032277421,0.520687607526354,0.520687607526347,0.453889980511466,0.453889980511467,0.508206850922428,0.188437879058286,0.188437879058286,0.51388408871383,0.51388408871383,0.506949422385461,0.506949422385461
24,0.585927139141062,0.254497563692964,0.55897246077384,0.359375192386461,0.228693024547453,0.216197923996533,0.227434608397465,0.272173809745655,0.316048814455697,0.185954757470086,0.32164293183184,0.537144225826074,0.378592944357307,0.451441150631662,0.141299072424297,0.248385014885501,0.248385014885502,0.247239861971741,0.413411732899854,0.277782091855198,0.277782091855198,0.292445860336898,0.292445860336898,0.184626878198466,0.184626878198466,0.503281620360043,0.503281620360043,0.405682291110208,0.405682291110208,0.321012957899134,0.191126225147319,0.191126225147319,0.52461049784945,0.524610497849447,0.320305855761926,0.320305855761926,0.508049175522224,0.508049175522224,0.507111760579638,0.507111760579631,0.442558026427806,0.442558026427807,0.494950309713686,0.187649734504817,0.187649734504817,0.500321275485839,0.500321275485839,0.493730966199088,0.493730966199088
25,0.571672492503542,0.251851311436835,0.546136704203407,0.352722348547572,0.226741271171726,0.214508512224334,0.225567127688502,0.268461001830362,0.310924956071513,0.185290982676297,0.316381214227169,0.523677186244232,0.370268043926133,0.440317333122988,0.141854392827163,0.245821618014225,0.245821618014225,0.244683469579291,0.403654249363801,0.273835972628624,0.273835972628624,0.288277714822899,0.288277714822899,0.183972727077114,0.183972727077114,0.490160545453735,0.490160545453735,0.396210641156189,0.396210641156188,0.315717504262536,0.190291962221192,0.190291962221192,0.51147008972279,0.511470089722786,0.315032261654609,0.315032261654609,0.494796815738702,0.494796815738702,0.49405830557313,0.494058305573123,0.431726470859646,0.431726470859647,0.482220223774672,0.186894895760046,0.186894895760046,0.48728978521323,0.48728978521323,0.481039039221998,0.481039039221998
26,0.557842365202413,0.249322234181477,0.53372704941216,0.346374043658047,0.224874328983674,0.212891946389756,0.223780419637488,0.264918751849649,0.30603784323497,0.184653991639863,0.311362076931832,0.510685638100406,0.362329457266589,0.429669537559659,0.142390471373409,0.243371867831993,0.243371867831993,0.242240494921842,0.394336373809941,0.270071940025015,0.270071940025015,0.284300453948981,0.284300453948981,0.18334496308106,0.18334496308106,0.477547297251854,0.477547297251854,0.387169315861754,0.387169315861754,0.31066667714263,0.189491821255227,0.189491821255227,0.498810465384952,0.498810465384949,0.310002317378572,0.310002317378572,0.48205134390032,0.48205134390032,0.481504984882023,0.481504984882016,0.421364913362213,0.421364913362214,0.469992189682331,0.186170758202007,0.186170758202007,0.474766249978484,0.474766249978484,0.468849033070697,0.468849033070697
27,0.544429592378843,0.246901244729178,0.521728955011531,0.340307921708667,0.223085639723641,0.211342603706255,0.222068248602638,0.26153375603274,0.301369384676733,0.184041772982959,0.306567055958342,0.498152742289892,0.3547499601335,0.41947011087301,0.142908649203712,0.241026937379372,0.241026937379373,0.239902124923792,0.385429425341722,0.266475805686101,0.2664758056861,0.280499314715076,0.280499314715076,0.182741604861974,0.182741604861974,0.465419662686702,0.465419662686702,0.378529706450206,0.378529706450206,0.305841848283542,0.188723224195927,0.188723224195927,0.486612551042095,0.486612551042092,0.305197459498592,0.305197459498592,0.469791315485154,0.469791315485154,0.469430119603013,0.469430119603005,0.41144521140265,0.411445211402651,0.45824272858898,0.185475007929502,0.185475007929502,0.462727994854883,0.462727994854883,0.457137300152739,0.457137300152739
28,0.531425931970183,0.244580246564536,0.510127964052391,0.334503876393655,0.221369361071192,0.209855475067441,0.220425059157098,0.258294155900483,0.296903401754518,0.183452531490053,0.301979631108642,0.486061714614299,0.347504888858192,0.409693330827869,0.143410130175339,0.238778963355357,0.238778963355357,0.237660508957173,0.376907138891861,0.263034918621751,0.263034918621751,0.276861123102877,0.276861123102877,0.182160883992116,0.182160883992116,0.453756118641413,0.453756118641413,0.370265680575543,0.370265680575543,0.301226350201973,0.187983871080854,0.187983871080854,0.474857660026418,0.474857660026415,0.300601079718762,0.300601079718762,0.457995850433166,0.457995850433166,0.457812696572509,0.457812696572502,0.401941292269269,0.40194129226927,0.446949325043206,0.184805580269921,0.184805580269921,0.451153114501908,0.451153114501908,0.445881187114636,0.445881187114636
29,0.518822302123758,0.242351996542653,0.49890979922923,0.328943765176318,0.219720267130947,0.208426079714332,0.218845881573349,0.255189339342039,0.292625372590618,0.18288465834766,0.297584967007437,0.474395953915566,0.340571840473765,0.400315259541423,0.143895999098172,0.236620912384178,0.236620912384178,0.235508625243759,0.368745418739615,0.259737954271355,0.259737954271354,0.273374077336466,0.273374077336465,0.181601215651669,0.18160121565167,0.442535892795673,0.442535892795673,0.362353320494639,0.362353320494639,0.29680521507316,0.18727170165336,0.18727170165336,0.463527578919812,0.463527578919809,0.296198264358086,0.296198264358087,0.446644711269465,0.446644711269465,0.446632427605655,0.446632427605648,0.392828980781661,0.392828980781662,0.436090444372657,0.184160625412855,0.184160625412855,0.44002052263403,0.44002052263403,0.435059047610219,0.435059047610219
30,0.506608982656689,0.240209990424896,0.488060436778219,0.323611167000901,0.218133665533348,0.20705039415894,0.217326253085649,0.252209774514263,0.288522217270099,0.182336706321823,0.293369695534703,0.463139141522871,0.333930414712648,0.39131360722158,0.144367237028922,0.234546469559078,0.234546469559078,0.233440169516012,0.360922121257325,0.256574738258442,0.256574738258441,0.27002756660475,0.27002756660475,0.181061174179381,0.181061174179382,0.431739001818168,0.431739001818168,0.354770693712445,0.354770693712445,0.292564955335268,0.186584863358423,0.186584863358424,0.452604629796549,0.452604629796546,0.291975575474998,0.291975575474998,0.435718356363065,0.435718356363065,0.435869786902631,0.435869786902624,0.384085841802762,0.384085841802763,0.425645533806406,0.183538479752417,0.183538479752417,0.429309980356466,0.429309980356466,0.42465023946475,0.42465023946475
31,0.494775785444133,0.238148366863843,0.477566162941523,0.318491175917156,0.216605327940303,0.205724792607733,0.215862151882266,0.249346870300828,0.284582116469337,0.181807368923417,0.289321731991528,0.452275317227943,0.327561991109231,0.382667605892712,0.14482473417658,0.232549944970202,0.232549944970202,0.23144946164682,0.353416862975795,0.253536098239663,0.253536098239663,0.266812018531942,0.266812018531941,0.180539472550967,0.180539472550967,0.421346271868555,0.421346271868555,0.347497651505743,0.347497651505743,0.288493378292144,0.185921684490159,0.185921684490159,0.44207171335061,0.442071713350607,0.287920865929285,0.287920865929286,0.4251979735385,0.4251979735385,0.425506031384206,0.425506031384199,0.375691036487744,0.375691036487745,0.415595011403388,0.182937641839027,0.182937641839027,0.419002108142836,0.419002108142836,0.414635110211305,0.414635110211305
32,0.483312197999765,0.236161826393853,0.467413616186383,0.313570224436173,0.215131431445005,0.204445996729551,0.214449941443367,0.24659285841569,0.280794357485923,0.181295462817713,0.285430118936964,0.441788936095888,0.321449535679184,0.374357892708637,0.145269300854354,0.230626194856531,0.230626194856531,0.229531366890231,0.346210850634479,0.250613738664725,0.250613738664725,0.263718770116403,0.263718770116402,0.180034945052909,0.180034945052909,0.411339345380857,0.411339345380857,0.340515651457512,0.340515651457512,0.284579428608209,0.185280651528925,0.185280651528925,0.431912336778493,0.431912336778491,0.284023122282814,0.284023122282815,0.415065498245592,0.415065498245592,0.41552320776987,0.415523207769863,0.367625191194564,0.367625191194564,0.405920245977829,0.182356752080367,0.182356752080367,0.409078385257627,0.409078385257627,0.404994974111748,0.404994974111748
33,0.472207503965878,0.234245562709154,0.457589817807418,0.308835931641757,0.213708508886034,0.203211033068547,0.213086323344461,0.243940693262109,0.27714920286982,0.180799912891324,0.281684892865196,0.431664909668943,0.315577432633198,0.366366402351937,0.145701676823376,0.228770554730271,0.228770554730271,0.227681229083544,0.339286730367157,0.247800134343237,0.247800134343237,0.260739957953094,0.260739957953094,0.179546532573644,0.179546532573644,0.401700677305224,0.401700677305224,0.333807600734152,0.333807600734152,0.28081305382901,0.184660389908972,0.184660389908972,0.422110629562007,0.422110629562005,0.280272330679257,0.280272330679257,0.405303619675679,0.405303619675679,0.405904149450796,0.405904149450789,0.359870278006813,0.359870278006814,0.396603530521539,0.181794575512639,0.181794575512639,0.399521139649855,0.399521139649855,0.395712083093846,0.395712083093846
