"Xylosandrus crassiusculus","Euwallacea validus","mutillatus","Xyleborus affinis"
0.702762621644262,0.800794343958019,0.231048173890744,0.65578293251262
0.701728880661089,0.798219004794938,0.229596414783464,0.654845404889593
0.700700900873843,0.795638585729238,0.22816195540797,0.653913760742113
0.699678617490996,0.793053326997567,0.226744494779572,0.652987926405028
0.698661966872254,0.790463466878497,0.225343738757688,0.652067829633781
0.69765088650017,0.787869241657441,0.223959399854631,0.651153399567172
0.696645314952663,0.785270885593011,0.222591197050696,0.650244566691344
0.695645191876406,0.782668630884784,0.221238855615321,0.649341262804967
0.694650457961028,0.780062707642489,0.219902106934091,0.648443420985552
0.693661054914132,0.777453343856579,0.218580688341357,0.647550975556866
0.692676925437074,0.774840765370189,0.217274342958271,0.646663862057392
0.691698013201476,0.772225195852452,0.215982819536036,0.645782017209797
0.690724262826459,0.769606856773174,0.214705872304163,0.644905378891384
0.689755619856565,0.766985967378832,0.213443260823575,0.644033886105459
0.688792030740323,0.764362744669896,0.212194749844353,0.643167478953612
0.687833442809472,0.761737403379447,0.210960109167981,0.642306098608848
0.686879804258781,0.759110155953079,0.209739113513913,0.641449687289563
0.685931064126472,0.75648121253006,0.208531542390296,0.640598188234308
0.6849871722752,0.753850780925748,0.207337179968731,0.639751545677332
0.684048079373598,0.751219066615224,0.206155814962892,0.63890970482486
0.683113736878342,0.748586272718139,0.204987240510888,0.638072611832094
0.682184097016729,0.745952599984742,0.203831254061231,0.637240213780892
0.68125911276975,0.74331824678309,0.20268765726228,0.636412458658123
0.680338737855646,0.740683409087388,0.201556255855037,0.635589295334653
0.679422926713912,0.73804828046747,0.200436859569185,0.634770673544951
0.678511634489754,0.735413052079384,0.19932928202225,0.633956543867288
0.677604817018979,0.732777912657061,0.19823334062178,0.633146857704516
0.676702430813289,0.730143048505056,0.197148856470438,0.632341567265396
0.675804433045985,0.727508643492322,0.196075654273908,0.63154062554646
0.674910781538055,0.724874879047017,0.195013562251517,0.630743986314394
0.674021434744642,0.722241934152316,0.193962412049486,0.629951604088913
0.673136351741867,0.719609985343187,0.192922038656713,0.629163434126127
0.672255492214007,0.716979206704144,0.191892280323008,0.628379432402357
0.671378816441012,0.714349769867927,0.1908729784797,0.62759955559842
0.670506285286354,0.711721844015099,0.189863977662525,0.626823761084329
0.669637860185185,0.709095595874541,0.18886512543674,0.626052006904426
0.668773503132812,0.706471189724814,0.187876272324367,0.625284251762914
0.667913176673465,0.703848787396376,0.186897271733509,0.624520455009786
0.667056843889352,0.701228548274623,0.185927979889673,0.623760576627129
0.66620446839,0.698610629303746,0.184968255769023,0.623004577215797
0.665356014301862,0.695995184991364,0.184017961033511,0.622252417982442
0.664511446258183,0.693382367413932,0.183076959967818,0.621504060726884
0.663670729389132,0.69077232622288,0.182145119418052,0.62075946782982
0.662833829312167,0.688165208651491,0.181222308732144,0.620018602240846
0.662000712122647,0.68556115952246,0.180308399701885,0.6192814274668
0.661171344384675,0.682960321256154,0.179403266506562,0.618547907560404
0.660345693122164,0.680362833879516,0.178506785658123,0.617818007109197
0.659523725810119,0.677768835035615,0.177618835947849,0.617091691224753
0.658705410366139,0.675178459993814,0.176739298394463,0.616368925532175
0.657890715142115,0.672591841660538,0.175868056193639,0.615649676159852
0.657079608916129,0.670009110590613,0.175004994668874,0.614933909729478
0.656272060884552,0.667430394999173,0.174150001223669,0.614221593346318
0.655468040654325,0.664855820774101,0.17330296529499,0.613512694589721
0.654667518235421,0.662285511488991,0.172463778307959,0.612807181503862
0.65387046403349,0.659719588416609,0.171632333631743,0.612105022588719
0.653076848842668,0.657158170542835,0.170808526536609,0.611406186791267
0.652286643838563,0.654601374581076,0.169992254152098,0.610710643496887
0.651499820571392,0.652049314987108,0.169183415426292,0.610018362520991
0.650716350959287,0.649502103974359,0.168381911086146,0.609329314100835
0.649936207281743,0.646959851529597,0.167587643598836,0.608643468887546
0.649159362173227,0.644422665428999,0.166800517134113,0.607960797938322
0.648385788616922,0.641890651254609,0.166020437527617,0.607281272708835
0.647615459938617,0.639363912411142,0.165247312245132,0.606604865045799
0.646848349800733,0.636842550143132,0.164481050347753,0.605931547179724
0.646084432196479,0.634326663552398,0.16372156245793,0.605261291717829
0.645323681444149,0.631816349615826,0.162968760726376,0.604594071637133
0.644566072181526,0.629311703203438,0.162222558799803,0.603929860277696
0.643811579360427,0.62681281709673,0.161482871789474,0.60326863133602
0.64306017824136,0.624319782007281,0.160749616240528,0.602610358858601
0.642311844388293,0.621832686595605,0.160022710102077,0.601955017235629
0.641566553663544,0.619351617490225,0.159302072698041,0.601302581194831
0.640824282222776,0.616876659306972,0.158587624698698,0.600653025795452
0.640085006510103,0.614407894668488,0.157879288092943,0.600006326422373
0.639348703253296,0.611945404223908,0.157176986161213,0.599362458780362
0.638615349459095,0.60948926666872,0.15648064344908,0.598721398888451
0.63788492240862,0.607039558764798,0.155790185741485,0.598083123074437
0.637157399652871,0.604596355360561,0.155105540037593,0.597447607969509
0.636432759008335,0.602159729411296,0.154426634526254,0.596814830502988
0.635710978552675,0.599729751999576,0.153753398562053,0.596184767897185
0.634992036620508,0.597306492355816,0.153085762641931,0.595557397662373
0.634275911799279,0.59489001787891,0.152423658382371,0.594932697591861
0.63356258292521,0.592480394156967,0.151767018497112,0.594310645757182
0.632852029079339,0.590077684988122,0.1511157767754,0.593691220503381
0.632144229583633,0.587681952401415,0.150469868060749,0.593074400444402
0.631439163997185,0.58529325667772,0.149829228230197,0.592460164458579
0.630736812112489,0.582911656370734,0.14919379417405,0.591848491684215
0.630037153951782,0.580537208327983,0.148563503776095,0.591239361515259
0.629340169763466,0.578169967711877,0.14793829589428,0.590632753597076
0.628645840018603,0.575809988020759,0.147318110341823,0.590028647822297
0.627954145407469,0.573457321109981,0.146702887868779,0.589427024326766
0.627265066836188,0.571112017212968,0.14609257014401,0.58882786348556
0.626578585423426,0.568774124962278,0.145487099737579,0.588231145909103
0.625894682497148,0.56644369141064,0.14488642010354,0.58763685243935
0.625213339591444,0.56412076205197,0.144290475563118,0.587044964146052
0.62453453844341,0.561805380842355,0.143699211288276,0.586455462323101
0.623858260990095,0.559497590220989,0.143112573285642,0.585868328484943
0.623184489365504,0.557197431131065,0.142530508380804,0.585283544363065
0.622513205897655,0.554904943040618,0.141952964202953,0.58470109190256
0.6218443931057,0.552620163963293,0.141379889169874,0.584120953258749
0.621178033697095,0.550343130479052,0.140811232473258,0.583543110793877
0.620514110564822,0.548073877754807,0.140246944064353,0.582967547073874
0.619852606784668,0.545812439564972,0.139686974639924,0.58239424486518
0.619193505612553,0.543558848311923,0.139131275628518,0.581823187131632
0.618536790481906,0.541313135046368,0.138579799177042,0.581254357031412
0.617882445001095,0.539075329487626,0.138032498137618,0.580687737914052
0.617230452950898,0.536845460043791,0.137489326054739,0.580123313317505
0.616580798282021,0.534623553831798,0.13695023715269,0.579561066965262
0.615933465112671,0.532409636697373,0.136415186323251,0.579000982763533
0.615288437726162,0.530203733234861,0.135884129113659,0.578443044798478
0.61464570056857,0.528005866806943,0.135357021714828,0.577887237333494
0.614005238246427,0.525816059564218,0.134833820949823,0.577333544806549
0.613367035524465,0.523634332464658,0.13431448426258,0.576781951827571
0.61273107732339,0.521460705292929,0.133798969706862,0.576232443175883
0.6120973487177,0.519295196679581,0.133287235935449,0.57568500379769
0.611465834933549,0.517137824120087,0.132779242189561,0.57513961880361
0.610836521346634,0.514988603993745,0.132274948288497,0.57459627346625
0.610209393480134,0.512847551582438,0.131774314619494,0.574054953217833
0.609584437002676,0.510714681089227,0.131277302127797,0.573515643647861
0.608961637726341,0.508590005656814,0.130783872306933,0.572978330500827
0.608340981604705,0.506473537385834,0.130293987189193,0.572442999673968
0.60772245473091,0.504365287352994,0.129807609336304,0.571909637215054
0.607106043335775,0.502265265629056,0.129324701830297,0.571378229320228
0.606491733785933,0.500173481296653,0.12884522826456,0.570848762331874
0.605879512582004,0.498089942467947,0.128369152735074,0.570321222736528
0.6052693663568,0.496014656302111,0.12789643983183,0.569795597162831
0.604661281873557,0.493947629022661,0.127427054630419,0.569271872379508
0.6040552460242,0.491888865934598,0.126960962683794,0.568750035293399
0.603451245827638,0.489838371441401,0.126498130014192,0.568230072947505
0.602849268428085,0.487796149061829,0.126038523105225,0.56771197251909
0.602249301093409,0.485762201446567,0.125582108894133,0.567195721317798
0.601651331213516,0.483736530394685,0.125128854764177,0.566681306783815
0.60105534629875,0.481719136869929,0.124678728537202,0.566168716486061
0.600461333978325,0.479710021016837,0.124231698466332,0.565657938120406
0.599869281998791,0.477709182176675,0.123787733228822,0.565148959507931
0.599279178222504,0.475716618903197,0.123346801919043,0.564641768593204
0.598691010626149,0.473732328978229,0.122908874041606,0.564136353442601
0.598104767299262,0.471756309427071,0.122473919504627,0.563632702242639
0.597520436442791,0.46978855653373,0.122041908613112,0.563130803298354
0.596938006367677,0.46782906585596,0.121612812062488,0.562630645031695
0.596357465493459,0.465877832240135,0.121186600932238,0.562132215979954
0.595778802346894,0.463934849835939,0.120763246679681,0.561635504794214
0.595202005560613,0.462000112110877,0.120342721133855,0.56114050023783
0.594627063871783,0.460073611864609,0.11992499648953,0.560647191184933
0.594053966120804,0.458155341243097,0.119510045301326,0.560155566618958
0.593482701250021,0.456245291752589,0.11909784047795,0.559665615631202
0.592913258302451,0.454343454273412,0.118688355276543,0.559177327419396
0.592345626420542,0.45244981907359,0.118281563297127,0.558690691286314
0.59177979484494,0.450564375822289,0.11787743847717,0.558205696638391
0.591215752913285,0.44868711360308,0.117475955086238,0.557722332984375
0.590653490059017,0.446818020927028,0.117077087720763,0.557240589933995
0.590092995810209,0.44495708574561,0.116680811298898,0.556760457196655
0.589534259788412,0.443104295463443,0.116287101055476,0.556281924580142
0.58897727170752,0.441259636950859,0.115895932537056,0.555804981989365
0.588422021372655,0.439423096556289,0.115507281597067,0.55532961942511
0.587868498679062,0.437594660118481,0.115121124391038,0.554855826982807
0.587316693611031,0.435774312978552,0.114737437371922,0.554383594851334
0.586766596240828,0.433962039991854,0.114356197285499,0.553912913311824
0.586218196727643,0.432157825539685,0.113977381165867,0.553443772736502
0.585671485316559,0.430361653540826,0.113600966331017,0.552976163587533
0.585126452337528,0.428573507462906,0.113226930378487,0.552510076415892
0.584583088204374,0.426793370333604,0.112855251181095,0.552045501860255
0.584041383413799,0.425021224751688,0.112485906882751,0.551582430645899
0.583501328544413,0.423257052897885,0.112118875894344,0.551120853583628
0.582962914255773,0.421500836545585,0.111754136889702,0.55066076156871
0.582426131287439,0.419752557071394,0.111391668801627,0.550202145579834
0.581890970458043,0.418012195465512,0.111031450818002,0.549744996678081
0.581357422664372,0.416279732341963,0.110673462377963,0.549289306005913
0.580825478880465,0.414555147948658,0.110317683168143,0.548835064786176
0.580295130156722,0.41283842217731,0.109964093118985,0.548382264321119
0.579766367619029,0.411129534573181,0.109612672401113,0.547930895991427
0.57923918246789,0.409428464344687,0.109263401421777,0.547480951255274
0.578713565977578,0.407735190372842,0.108916260821352,0.547032421647381
0.578189509495296,0.406049691220553,0.108571231469903,0.546585298778095
0.577667004440347,0.404371945141764,0.108228294463811,0.546139574332486
0.577146042303322,0.402701930090456,0.107887431122455,0.545695240069443
0.576626614645293,0.401039623729487,0.107548622984955,0.545252287820801
0.576108713097024,0.399385003439302,0.107211851806968,0.544810709490472
0.575592329358189,0.397738046326487,0.106877099557544,0.544370497053583
0.575077455196601,0.396098729232185,0.106544348416033,0.543931642555643
0.574564082447455,0.39446702874037,0.106213580769046,0.54349413811171
0.574052203012581,0.392842921185975,0.105884779207472,0.543057975905572
0.573541808859701,0.391226382662894,0.105557926523537,0.542623148188943
0.573032892021711,0.389617389031835,0.105233005707928,0.542189647280672
0.572525444595955,0.388015915928041,0.104909999946948,0.541757465565958
0.572019458743524,0.38642193876888,0.104588892619736,0.54132659549558
0.571514926688556,0.384835432761299,0.104269667295523,0.540897029585143
0.571011840717551,0.383256372909149,0.103952307730941,0.540468760414324
0.570510193178691,0.381684734020379,0.103636797867374,0.540041780626138
0.570009976481173,0.380120490714099,0.103323121828353,0.539616082926213
0.569511183094547,0.378563617427525,0.103011263916998,0.53919166008207
0.569013805548072,0.377014088422792,0.102701208613501,0.538768504922422
0.568517836430065,0.375471877793643,0.102392940572649,0.538346610336477
0.56802326838728,0.373936959472003,0.102086444621395,0.53792596927325
0.567530094124273,0.372409307234422,0.101781705756458,0.537506574740893
0.567038306402793,0.370888894708409,0.101478709141975,0.537088419806023
0.566547898041175,0.369375695378644,0.101177440107184,0.53667149759307
0.566058861913736,0.367869682593071,0.100877884144145,0.536255801283625
0.565571190950189,0.366370829568884,0.100580026905506,0.535841324115807
0.565084878135058,0.364879109398396,0.100283854202296,0.535428059383631
0.564599916507103,0.363394495054791,0.0999893520017595,0.535016000436387
0.564116299158751,0.361916959397777,0.0996965064252264,0.53460514067803
0.563634019235538,0.360446475179121,0.099405303746014,0.534195473566576
0.563153069935556,0.358983015048083,0.0991157303873648,0.533786992613507
0.562673444508905,0.357526551556742,0.0988277729204176,0.533379691383184
0.562195136257161,0.356077057165215,0.0985414180622101,0.53297356349227
0.561718138532836,0.354634504246779,0.098256652673715,0.532568602609158
0.561242444738863,0.353198865092886,0.0979734637579071,0.532164802453409
0.56076804832807,0.351770111918084,0.0976918384578608,0.531762156795196
0.560294942802678,0.350348216864834,0.097411764054879,0.531360659454761
0.55982312171379,0.348933152008229,0.0971332279666507,0.530960304301866
0.559352578660897,0.347524889360629,0.0968562177454386,0.530561085255271
0.558883307291387,0.346123400876183,0.0965807210762955,0.530162996282199
0.55841530130006,0.344728658455276,0.0963067257753077,0.529766031397826
0.557948554428648,0.343340633948871,0.0960342197878682,0.529370184664762
0.557483060465343,0.341959299162771,0.0957631911869743,0.528975450192554
0.557018813244335,0.340584625861781,0.0954936281715543,0.528581822137182
0.556555806645346,0.339216585773798,0.0952255190648195,0.528189294700571
0.556094034593176,0.337855150593795,0.094958852312641,0.527797862130105
0.555633491057259,0.336500291987738,0.0946936164819534,0.527407518718151
0.555174170051214,0.335151981596408,0.0944298002591817,0.527018258801586
0.554716065632413,0.333810191039147,0.0941673924486942,0.52663007676133
0.554259171901542,0.332474891917517,0.0939063819712772,0.526242967021887
0.553803483002183,0.331146055818889,0.0936467578626355,0.525856924050896
0.553348993120386,0.329823654319938,0.0933885092719138,0.525471942358677
0.552895696484253,0.328507658990076,0.0931316254602425,0.525088016497791
0.552443587363533,0.3271980413948,0.0928760957993049,0.524705141062609
0.551992660069211,0.325894773098966,0.0926219097699255,0.524323310688874
0.551542908953107,0.324597825669996,0.0923690569606818,0.523942520053285
0.551094328407483,0.323307170680999,0.0921175270665349,0.523562763873069
0.55064691286465,0.322022779713837,0.0918673098874827,0.523184036905574
0.550200656796584,0.320744624362104,0.0916183953272322,0.522806333947856
0.54975555471454,0.319472676234052,0.0913707733918919,0.522429649836279
0.549311601168682,0.318206906955438,0.0911244341886853,0.522053979446115
0.548868790747704,0.316947288172304,0.090879367924681,0.521679317691151
0.548427118078466,0.315693791553701,0.0906355649055447,0.521305659523303
0.547986577825629,0.314446388794339,0.0903930155343075,0.52093299993223
0.547547164691299,0.313205051617175,0.0901517103101538,0.520561333944958
0.547108873414667,0.311969751775944,0.0899116398272274,0.520190656625504
0.546671698771664,0.310740461057621,0.0896727947734537,0.51982096307451
0.546235635574613,0.309517151284825,0.089435165929381,0.519452248428877
0.545800678671885,0.308299794318172,0.0891987441670381,0.519084507861407
0.545366822947566,0.307088362058554,0.088963520448809,0.518717736580446
0.544934063321116,0.305882826449373,0.0887294858263233,0.518351929829533
0.544502394747044,0.304683159478715,0.088496631439364,0.517987082887055
0.544071812214583,0.303489333181466,0.0882649485147907,0.517623191065907
0.543642310747361,0.302301319641379,0.088034428365478,0.517260249713148
0.543213885403092,0.301119090993083,0.0878050623892703,0.516898254209673
0.542786531273253,0.299942619424038,0.087576842067951,0.516537199969881
0.542360243482777,0.298771877176445,0.0873497589662265,0.51617708244135
0.541935017189744,0.297606836549102,0.0871238047307262,0.515817897104514
0.54151084758508,0.296447469899207,0.0868989710890145,0.515459639472349
0.541087729892253,0.295293749644116,0.0866752498486198,0.515102305090052
0.540665659366978,0.294145648263051,0.0864526328960749,0.514745889534741
0.540244631296923,0.293003138298764,0.0862311121959724,0.51439038841514
0.539824641001421,0.291866192359152,0.0860106797900341,0.51403579737128
0.539405683831179,0.290734783118825,0.0857913277961919,0.513682112074201
0.538987755168,0.289608883320632,0.0855730484076834,0.513329328225655
0.538570850424498,0.288488465777144,0.0853558338921594,0.512977441557814
0.538154965043823,0.287373503372093,0.0851396765908041,0.512626447832984
0.537740094499387,0.286263969061765,0.0849245689174684,0.512276342843316
0.537326234294596,0.285159835876361,0.0847105033578142,0.511927122410529
0.536913379962577,0.284061076921303,0.0844974724684718,0.511578782385629
0.536501527065917,0.282967665378518,0.0842854688762085,0.511231318648636
0.536090671196401,0.281879574507666,0.0840744852771087,0.510884727108309
0.535680807974751,0.280796777647341,0.0838645144357664,0.510539003701882
0.535271933050375,0.279719248216229,0.0836555491844872,0.510194144394796
0.534864042101107,0.278646959714231,0.083447582422503,0.509850145180437
0.534457130832965,0.27757988572355,0.0832406071151974,0.509507002079877
0.534051194979896,0.276517999909739,0.0830346162933399,0.509164711141619
0.533646230303536,0.275461276022721,0.0828296030523336,0.508823268441342
0.533242232592969,0.274409687897768,0.0826255605514711,0.508482670081653
0.532839197664483,0.273363209456449,0.0824224820132006,0.508142912191838
0.532437121361337,0.272321814707546,0.0822203607224041,0.507803990927618
0.532035999553527,0.271285477747942,0.082019190025683,0.507465902470907
0.531635828137553,0.270254172763463,0.0818189633306544,0.507128643029576
0.53123660303619,0.269227874029707,0.0816196741052578,0.506792208837211
0.530838320198264,0.268206555912831,0.08142131587707,0.506456596152886
0.530440975598425,0.267190192870314,0.0812238822326292,0.506121801260927
0.53004456523693,0.266178759451684,0.08102736681677,0.505787820470689
0.529649085139417,0.265172230299228,0.0808317633319648,0.505454650116325
0.529254531356696,0.26417058014866,0.0806370655376763,0.505122286556568
0.528860899964528,0.263173783829774,0.0804432672497173,0.504790726174506
0.528468187063416,0.262181816267063,0.0802503623396194,0.504459965377368
0.528076388778398,0.261194652480316,0.0800583447340107,0.504130000596305
0.527685501258834,0.26021226758518,0.0798672084140011,0.503800828286181
0.527295520678202,0.259234636793714,0.0796769474145757,0.503472444925358
0.526906443233899,0.258261735414899,0.0794875558239973,0.503144847015491
0.526518265147036,0.25729353885514,0.0792990277832156,0.502818031081317
0.526130982662239,0.256330022618731,0.0791113574852845,0.50249199367046
0.525744592047454,0.25537116230831,0.0789245391747876,0.502166731353219
0.525359089593753,0.254416933625276,0.0787385671472713,0.501842240722378
0.52497447161514,0.253467312370203,0.0785534357486839,0.501518518393002
0.524590734448358,0.252522274443211,0.0783691393748243,0.501195561002246
0.524207874452707,0.251581795844332,0.0781856724707961,0.500873365209161
0.523825888009851,0.250645852673852,0.0780030295304692,0.500551927694505
0.523444771523637,0.249714421132622,0.0778212050959495,0.500231245160549
0.523064521419911,0.248787477522365,0.0776401937570539,0.499911314330898
0.522685134146336,0.247864998245955,0.0774599901507933,0.499592131950302
0.522306606172216,0.246946959807672,0.0772805889608616,0.499273694784474
0.521928933988317,0.24603333881345,0.0771019849171314,0.49895599961991
0.521552114106692,0.245124111971101,0.0769241727951569,0.49863904326371
0.521176143060506,0.244219256090516,0.0767471474156822,0.498322822543403
