"Xyleborus posticus","Sampsonius dampfi","Xylosandrus compactus","Xylosandrus crassiusculus"
0.269605637657912,0.26856658386761,0.538416276440507,0.944358179728399
0.267897274932506,0.265072429347079,0.536160594663293,0.943730862009324
0.266214979727785,0.261646464664628,0.533928945403598,0.943104098877491
0.264558115679078,0.258287019398352,0.531720894780146,0.942477892784484
0.262926067834127,0.25499246867224,0.529536020282246,0.941852246101107
0.261318241734554,0.251761231985237,0.527373910372317,0.941227161120008
0.259734062545202,0.248591772052996,0.525234164105962,0.940602640058178
0.258172974228411,0.245482593664402,0.523116390768646,0.939978685059362
0.256634438760514,0.242432242554655,0.521020209528092,0.939355298196365
0.255117935388001,0.239439304296381,0.518945249101586,0.938732481473254
0.253622959920997,0.236502403210052,0.516891147437391,0.938110236827491
0.252149024061846,0.233620201294726,0.514857551409568,0.937488566131961
0.250695654766769,0.230791397179941,0.512844116525501,0.936867471196932
0.249262393638649,0.228014725099438,0.510850506645499,0.936246953771937
0.247848796349192,0.225288953887201,0.508876393713858,0.935627015547578
0.246454432088765,0.222612885996195,0.506921457500826,0.935007658157265
0.245078883042367,0.219985356540045,0.504985385354927,0.93438888317889
0.243721743890282,0.217405232357802,0.503067871965145,0.933770692136434
0.242382621332018,0.214871411101844,0.501168619132496,0.933153086501517
0.241061133632288,0.212382820348878,0.499287335550524,0.932536067694894
0.239756910187811,0.209938416733936,0.497423736594322,0.931919637087886
0.238469591113821,0.207537185107209,0.495577544117654,0.931303796003773
0.237198826849227,0.20517813771349,0.493748486257821,0.930688545719126
0.235944277779434,0.202860313393958,0.491936297247899,0.930073887465099
0.234705613875901,0.20058277681001,0.490140717236021,0.92945982242867
0.23348251435155,0.19834461768879,0.488361492111381,0.928846351753845
0.232274667331229,0.196144950090053,0.486598373336651,0.928233476542813
0.231081769536431,0.193982911693971,0.48485111778654,0.927621197857069
0.229903525983564,0.191857663109475,0.48311948759221,0.927009516718493
0.228739649695071,0.189768387202706,0.481403249991296,0.926398434110396
0.227589861422775,0.187714288445141,0.479702177183287,0.925787950978531
0.226453889382819,0.185694592280937,0.47801604619004,0.925178068232069
0.225331469001651,0.183708544513059,0.476344638721197,0.924568786744547
0.224222342672498,0.181755410707722,0.47468774104431,0.923960107354776
0.223126259521828,0.179834475616687,0.473045143859462,0.923352030867732
0.222042975185309,0.177945042616966,0.471416642178208,0.922744558055409
0.220972251592832,0.176086433167468,0.469802035206651,0.922137689657654
0.219913856762133,0.17425798628213,0.468201126232477,0.921531426382961
0.218867564600648,0.172459058019087,0.466613722515798,0.920925768909258
0.217833154715184,0.170689020985435,0.465039635183644,0.920320717884659
0.216810412229063,0.168947263857151,0.463478679127953,0.919716273928193
0.215799127606381,0.167233190913716,0.461930672906922,0.919112437630516
0.214799096483067,0.165546221587046,0.460395438649593,0.918509209554596
0.213810119504428,0.163885790024286,0.458872801963526,0.917906590236383
0.212832002168885,0.162251344664063,0.457362591845468,0.917304580185454
0.21186455467763,0.160642347825811,0.455864640594872,0.916703179885641
0.210907591789931,0.159058275311742,0.454378783730172,0.916102389795645
0.209960932683841,0.157498616021117,0.452904859907712,0.91550221034962
0.209024400822078,0.155962871576409,0.451442710843211,0.914902641957756
0.208097823822838,0.154450555961006,0.449992181235689,0.914303685006834
0.207181033335341,0.152961195168099,0.448553118693742,0.913705339860768
0.206273864919899,0.1514943268604,0.447125373664094,0.913107606861133
0.205376157932314,0.150049500040355,0.44570879936233,0.912510486327679
0.204487755412419,0.148626274730518,0.444303251705743,0.911913978558828
0.203608503976601,0.147224221663773,0.442908589248195,0.911318083832157
0.202738253714116,0.145842921983085,0.441524673116951,0.910722802404874
0.201876858087061,0.144481966950486,0.440151366951384,0.910128134514272
0.201024173833841,0.143140957664993,0.438788536843503,0.909534080378175
0.200180060875984,0.141819504789174,0.437436051280233,0.908940640195377
0.199344382228176,0.1405172282841,0.436093781087381,0.908347814146058
0.198517003911382,0.139233757152392,0.434761599375238,0.9077556023922
0.197697794868921,0.13796872918912,0.433439381485753,0.907164005077985
0.196886626885397,0.136721790740301,0.432127004941222,0.906573022330188
0.196083374508346,0.135492596468738,0.430824349394453,0.90598265425855
0.195287914972508,0.134280809126983,0.429531296580335,0.905392900956158
0.194500128126624,0.133086099337179,0.428247730268785,0.904803762499797
0.193719896362645,0.131908145377573,0.426973536219011,0.904215238950306
0.192947104547268,0.130746632975466,0.425708602135054,0.903627330352918
0.192181639955715,0.129601255106419,0.424452817622564,0.903040036737596
0.19142339220765,0.12847171179949,0.423206074146768,0.902453358119358
0.190672253205178,0.127357709948321,0.421968264991596,0.901867294498591
0.18992811707282,0.126258963127879,0.420739285219912,0.901281845861366
0.189190880099417,0.12517519141668,0.419519031634839,0.900697012179736
0.188460440681864,0.124106121224304,0.418307402742114,0.900112793412034
0.187736699270626,0.123051485124048,0.417104298713463,0.899529189503155
0.187019558316961,0.122011021690538,0.415909621350947,0.898946200384843
0.186308922221787,0.120984475342147,0.41472327405226,0.898363825975961
0.185604697286134,0.119971596188071,0.413545161776939,0.897782066182756
0.184906791663127,0.118972139879901,0.412375191013462,0.897200920899128
0.184215115311438,0.117985867467556,0.411213269747208,0.896620390006874
0.183529579950158,0.117012545259439,0.410059307429247,0.896040473375947
0.182850099015036,0.116051944686672,0.408913214945936,0.895461170864692
0.182176587616041,0.115103842171296,0.4077749045893,0.894882482320085
0.181508962496193,0.11416801899829,0.406644290028166,0.894304407577969
0.180847141991625,0.113244261191308,0.405521286280034,0.893726946463274
0.180191045992826,0.112332359391999,0.404405809683662,0.893150098790242
0.179540595907032,0.111432108742808,0.403297777872334,0.892573864362646
0.178895714621719,0.11054330877315,0.402197109747808,0.891998242973994
0.178256326469161,0.109665763288831,0.401103725454904,0.891423234407744
0.17762235719202,0.108799280264644,0.400017546356728,0.890848838437501
0.176993733909925,0.107943671740018,0.398938495010505,0.890275054827216
0.176370385087016,0.107098753717626,0.397866495144004,0.889701883331381
0.175752240500417,0.106264346064873,0.396801471632544,0.889129323695214
0.175139231209601,0.105440272418166,0.395743350476554,0.88855737565485
0.174531289526626,0.104626360089868,0.394692058779677,0.887986038937515
0.173928348987205,0.103822439977881,0.393647524727403,0.887415313261708
0.173330344322592,0.103028346477745,0.392609677566213,0.886845198337373
0.172737211432246,0.102243917397197,0.391578447583218,0.886275693866067
0.172148887357256,0.101468993873108,0.390553766086285,0.885706799541127
0.171565310254498,0.100703420290717,0.38953556538463,0.885138515047834
0.170986419371503,0.0999470442051072,0.388523778769868,0.884570840063569
0.170412155022011,0.0991997162648409,0.387518340497504,0.884003774257968
0.169842458562189,0.0984612901376949,0.38651918576886,0.88343731729308
0.169277272367489,0.0977316224384317,0.385526250713416,0.88287146882351
0.168716539810141,0.0970105726585418,0.384539472371558,0.882306228496567
0.16816020523723,0.0962980030979017,0.383558788677731,0.881741595952409
0.167608213949377,0.0955937787982847,0.382584138443961,0.88117757082418
0.167060512179973,0.094897767478673,0.381615461343772,0.88061415273815
0.166517047074963,0.094209839472314,0.380652697896446,0.880051341313847
0.165977766673167,0.0935298676654699,0.379695789451657,0.879489136164192
0.165442619887111,0.0928577274378101,0.378744678174437,0.878927536895625
0.164911556484358,0.0921932966043957,0.377799307030485,0.878366543108233
0.164384527069324,0.0915364553592106,0.376859619771798,0.877806154395873
0.163861483065559,0.0908870862201928,0.375925560922623,0.877246370346294
0.163342376698488,0.0902450739757198,0.37499707576572,0.876687190541258
0.162827160978594,0.089610305632509,0.374074110328925,0.876128614556654
0.162315789685019,0.0889826703648864,0.373156611372005,0.875570641962612
0.161808217349593,0.0883620594653877,0.372244526373801,0.875013272323619
0.161304399241255,0.0877483662966505,0.371337803519652,0.874456505198627
0.160804291350875,0.0871414862445606,0.370436391689086,0.873900340141157
0.160307850376442,0.0865413166726157,0.369540240443778,0.873344776699413
0.159815033708635,0.0859477568774716,0.368649300015764,0.872789814416378
0.159325799416741,0.0853607080456357,0.367763521295908,0.872235452829921
0.158840106234923,0.0847800732112745,0.366882855822615,0.871681691472894
0.158357913548826,0.0842057572151066,0.366007255770778,0.871128529873232
0.157879181382509,0.0836376666643435,0.36513667394096,0.870575967554045
0.157403870385695,0.0830757098936542,0.364271063748802,0.870024004033719
0.15693194182133,0.0825197969271205,0.363410379214658,0.869472638826003
0.156463357553445,0.0819698394411586,0.362554574953431,0.868921871440102
0.155998080035299,0.0814257507283744,0.361703606164638,0.868371701380764
0.155536072297822,0.0808874456623296,0.360857428622662,0.867822128148371
0.155077297938318,0.080354840663195,0.360015998667219,0.867273151239023
0.154621721109442,0.0798278536642578,0.359179273194008,0.866724770144621
0.154169306508438,0.0793064040792702,0.358347209645563,0.866176984352951
0.15372001936663,0.0787904127706048,0.357519766002276,0.865629793347767
0.153273825439156,0.0782798020182024,0.356696900773615,0.865083196608865
0.152830690994941,0.0777744954892867,0.355878572989516,0.864537193612169
0.152390582806909,0.0772744182088229,0.355064742191937,0.8639917838298
0.151953468142413,0.0767794965307041,0.354255368426594,0.863446966730159
0.15151931475389,0.0762896581096419,0.353450412234856,0.862902741777995
0.151088090869732,0.0758048318737427,0.352649834645797,0.86235910843448
0.150659765185357,0.0753249479977514,0.351853597168413,0.861816066157281
0.150234306854492,0.0748499378769443,0.351061661783981,0.861273614400631
0.149811685480651,0.0743797341016516,0.350273990938582,0.860731752615394
0.149391871108802,0.073914270432396,0.349490547535754,0.860190480249138
0.148974834217222,0.0734534817756266,0.348711294929299,0.859649796746197
0.14856054570954,0.0729973041600357,0.347936196916229,0.85910970154774
0.148148976906946,0.0725456747134388,0.347165217729836,0.858570194091832
0.147740099540585,0.0720985316402071,0.346398322032917,0.8580312738135
0.147333885744113,0.0716558141992344,0.3456354749111,0.857492940144792
0.146930308046412,0.0712174626824252,0.344876641866328,0.85695519251484
0.146529339364478,0.0707834183936898,0.344121788810443,0.85641803034992
0.146130952996452,0.070353623628434,0.3433708820589,0.855881453073511
0.145735122614807,0.0699280216535286,0.342623888324606,0.855345460106349
0.145341822259683,0.0695065566877477,0.341880774711864,0.85481005086649
0.144951026332369,0.0690891738826618,0.341141508710434,0.854275224769361
0.144562709588917,0.068675819303975,0.34040605818971,0.853740981227816
0.144176847133901,0.0682664399132946,0.339674391392997,0.853207319652194
0.143793414414303,0.0678609835503209,0.338946476931903,0.852674239450364
0.143412387213536,0.0674593989154466,0.338222283780824,0.852141740027786
0.143033741645584,0.067061635552756,0.337501781271539,0.851609820787554
0.142657454149275,0.0666676438334127,0.336784939087902,0.851078481130455
0.142283501482671,0.0662773749394261,0.336071727260627,0.85054772045501
0.141911860717569,0.0658907808477862,0.335362116162174,0.85001753815753
0.14154250923413,0.0655078143149596,0.334656076501721,0.849487933632158
0.141175424715607,0.065128428861734,0.333953579320235,0.848958906270921
0.140810585143189,0.0647525787584049,0.333254595985625,0.848430455463774
0.140447968790951,0.0643802190102951,0.33255909818798,0.847902580598644
0.140087554220904,0.0640113053435981,0.331867057934905,0.84737528106148
0.13972932027815,0.0636457941915375,0.331178447546924,0.846848556236291
0.139373246086136,0.0632836426808349,0.330493239652975,0.846322405505194
0.139019311042001,0.0629248086184773,0.329811407185983,0.845796828248453
0.13866749481202,0.062569250478778,0.329132923378506,0.845271823844523
0.138317777327143,0.0622169273907225,0.328457761758466,0.844747391670094
0.137970138778612,0.0618677991255923,0.327785896144946,0.844223531100126
0.137624559613684,0.0615218260848614,0.327117300644069,0.843700241507892
0.137281020531422,0.0611789692883558,0.326451949644938,0.843177522265017
0.136939502478578,0.0608391903626723,0.325789817815661,0.842655372741517
0.136599986645561,0.0605024515298478,0.325130880099428,0.842133792305838
0.136262454462476,0.0601687155962759,0.32447511171067,0.84161278032489
0.135926887595247,0.0598379459418605,0.323822488131276,0.841092336164088
0.135593267941814,0.059510106509406,0.323172985106874,0.840572459187383
0.135261577628405,0.0591851617942324,0.322526578643183,0.840053148757305
0.13493179900588,0.0588630768340151,0.321883245002418,0.839534404234992
0.134603914646148,0.0585438171988404,0.321242960699762,0.839016224980227
0.134277907338648,0.0582273489814729,0.320605702499897,0.838498610351471
0.133953760086906,0.0579136387878305,0.319971447413589,0.837981559705898
0.133631456105148,0.057602653727659,0.319340172694333,0.837465072399426
0.133310978814989,0.0572943614054059,0.31871185583506,0.836949147786751
0.132992311842177,0.0569887299112846,0.318086474564886,0.836433785221379
0.132675439013402,0.0566857278125265,0.317464006845929,0.835918984055656
0.132360344353164,0.0563853241448165,0.316844430870167,0.8354047436408
0.132047012080703,0.0560874884039069,0.316227725056357,0.834891063326929
0.131735426606982,0.0557921905374057,0.315613868046999,0.834377942463097
0.131425572531735,0.0554994009367358,0.31500283870535,0.833865380397316
0.131117434640558,0.0552090904292596,0.314394616112493,0.833353376476591
0.130810997902065,0.0549212302705667,0.313789179564444,0.832841930046945
0.130506247465094,0.0546357921369203,0.313186508569317,0.832331040453447
0.130203168655959,0.0543527481178581,0.312586582844524,0.831820707040244
0.129901746975762,0.0540720707089447,0.311989382314028,0.831310929150583
0.129601968097747,0.0537937328046722,0.31139488710564,0.830801706126841
0.129303817864703,0.0535177076915042,0.310803077548352,0.83029303731055
0.129007282286424,0.053243969041062,0.310213934169723,0.829784922042423
0.128712347537199,0.0529724909034476,0.309627437693298,0.829277359662382
0.128418999953363,0.0527032477007023,0.309043569036074,0.828770349509581
0.128127226030882,0.0524362142203962,0.308462309306004,0.82826389092243
0.127837012422988,0.0521713656093458,0.307883639799538,0.827757983238621
0.127548345937851,0.0519086773674591,0.307307541999209,0.827252625795154
0.127261213536299,0.0516481253417008,0.306733997571249,0.826747817928355
0.126975602329571,0.0513896857201797,0.30616298836325,0.826243558973907
0.126691499577119,0.0511333350263524,0.305594496401856,0.825739848266866
0.12640889268444,0.0508790501133415,0.305028503890494,0.825236685141689
0.126127769200953,0.0506268081583664,0.304464993207139,0.82473406893225
0.125848116817912,0.0503765866572833,0.303903946902115,0.824231998971871
0.125569923366353,0.0501283634192322,0.303345347695927,0.823730474593336
0.125293176815079,0.049882116561389,0.302789178477128,0.823229495128915
0.125017865268679,0.0496378245038192,0.302235422300224,0.822729059910385
0.124743976965587,0.0493954659644331,0.301684062383599,0.822229168269052
0.124471500276165,0.049155019954037,0.301135082107485,0.821729819535767
0.124200423700826,0.048916465771482,0.300588465011952,0.821231013040953
0.123930735868191,0.048679782998905,0.300044194794937,0.820732748114618
0.123662425533268,0.0484449514970621,0.299502255310297,0.820235024086378
0.123395481575677,0.0482119514007512,0.298962630565893,0.819737840285477
0.123129892997889,0.0479807631143223,0.298425304721706,0.819241196040803
0.12286564892351,0.0477513673072734,0.297890262087974,0.818745090680908
0.122602738595581,0.0475237449099308,0.297357487123367,0.818249523534026
0.122341151374918,0.0472978771092101,0.296826964433181,0.817754493928095
0.122080876738475,0.0470737453444593,0.296298678767559,0.817260001190765
0.121821904277729,0.0468513313033786,0.295772615019746,0.816766044649428
0.121564223697107,0.0466306169180184,0.29524875822436,0.816272623631224
0.121307824812421,0.0464115843608517,0.294727093555698,0.815779737463068
0.121052697549345,0.0461942160409204,0.294207606326058,0.815287385471657
0.120798831941908,0.0459784946000535,0.293690281984092,0.814795566983494
0.120546218131013,0.0457644029091558,0.293175106113182,0.814304281324901
0.120294846362988,0.0455519240645659,0.292662064429834,0.813813527822037
0.120044706988146,0.0453410413844807,0.292151142782108,0.813323305800909
0.119795790459388,0.0451317384054475,0.291642327148052,0.812833614587394
0.11954808733081,0.0449239988789197,0.291135603634182,0.812344453507251
0.119301588256347,0.0447178067678759,0.29063095847396,0.811855821886135
0.119056283988431,0.0445131462435019,0.290128378026312,0.811367719049613
0.118812165376674,0.0443100016819321,0.289627848774159,0.810880144323182
0.118569223366574,0.0441083576610515,0.289129357322971,0.810393097032276
0.118327448998234,0.0439081989573558,0.288632890399339,0.809906576502287
0.118086833405113,0.0437095105428672,0.288138434849573,0.809420582058577
0.11784736781279,0.0435122775821081,0.287645977638314,0.80893511302649
0.117609043537746,0.0433164854291277,0.287155505847169,0.808450168731368
0.117371851986174,0.0431221196245832,0.286667006673365,0.807965748498562
0.117135784652798,0.0429291658928732,0.286180467428421,0.807481851653448
0.116900833119719,0.0427376101393221,0.285695875536838,0.806998477521439
0.11666698905527,0.0425474384474156,0.28521321853481,0.806515625427995
0.116434244212904,0.0423586370760846,0.284732484068951,0.80603329469864
0.116202590430081,0.042171192457038,0.28425365989504,0.805551484658972
0.115972019627188,0.0419850911921431,0.283776733876785,0.805070194634675
0.115742523806466,0.0418003200508513,0.283301693984598,0.804589423951534
0.115514095050961,0.0416168659676703,0.2828285282944,0.804109171935442
0.115286725523485,0.0414347160396806,0.282357224986426,0.803629437912416
0.115060407465596,0.0412538575240947,0.28188777234406,0.803150221208607
0.114835133196595,0.0410742778358608,0.281420158752677,0.80267152115031
0.114610895112539,0.0408959645453067,0.280954372698509,0.802193337063978
0.114387685685263,0.0407189053758253,0.280490402767518,0.801715668276232
0.114165497461425,0.0405430882016013,0.280028237644289,0.801238514113871
0.113944323061561,0.0403685010453759,0.27956786611094,0.800761873903882
0.113724155179156,0.040195132076251,0.27910927704604,0.800285746973452
0.11350498657973,0.0400229696075312,0.278652459423551,0.799810132649981
0.113286810099932,0.0398520020946027,0.278197402311773,0.799335030261088
0.113069618646659,0.0396822181328489,0.277744094872315,0.79886043913462
0.112853405196177,0.0395136064556019,0.277292526359069,0.798386358598668
0.112638162793262,0.0393461559321284,0.276842686117209,0.797912787981572
0.11242388455035,0.0391798555656503,0.276394563582188,0.797439726611932
0.112210563646705,0.039014694491399,0.275948148278767,0.796967173818619
0.111998193327593,0.038850661974703,0.275503429820043,0.79649512893078
0.111786766903474,0.0386877474091068,0.275060397906492,0.796023591277853
0.1115762777492,0.0385259403145232,0.274619042325031,0.795552560189572
0.111366719303232,0.0383652303354149,0.274179352948086,0.795082034995978
0.111158085066864,0.0382056072390083,0.273741319732677,0.794612015027426
0.110950368603457,0.038047060913536,0.273304932719508,0.794142499614596
0.11074356353769,0.0378895813665097,0.272870182032079,0.793673488088499
0.110537663554817,0.0377331587230208,0.272437057875798,0.793204979780489
0.110332662399938,0.0375777832240704,0.272005550537116,0.792736974022267
0.110128553877275,0.0374234452249264,0.271575650382666,0.792269470145892
0.10992533184947,0.0372701351935077,0.271147347858413,0.791802467483791
0.109722990236879,0.0371178437087955,0.270720633488819,0.79133596536876
0.109521523016888,0.0369665614592707,0.270295497876018,0.79086996313398
0.109320924223231,0.0368162792413768,0.269871931698996,0.790404460113018
0.109121187945323,0.036666987958008,0.269449925712791,0.789939455639841
0.1089223083276,0.0365186786170224,0.269029470747694,0.789474949048817
0.108724279568868,0.0363713423297792,0.268610557708468,0.789010939674727
0.108527095921665,0.0362249703096998,0.26819317757357,0.788547426852771
0.108330751691626,0.0360795538708518,0.267777321394387,0.788084409918574
0.108135241236864,0.0359350844265573,0.267362980294482,0.787621888208195
0.107940558967352,0.035791553488022,0.26695014546885,0.787159861058131
0.107746699344324,0.0356489526629879,0.266538808183176,0.786698327805328
0.107553656879672,0.0355072736544063,0.266128959773115,0.786237287787185
0.107361426135363,0.0353665082591338,0.265720591643568,0.785776740341561
0.107170001722857,0.0352266483666475,0.265313695267979,0.78531668480678
0.106979378302536,0.0350876859577818,0.26490826218763,0.784857120521641
0.10678955058314,0.034949613103485,0.264504284010955,0.784398046825423
0.106600513321211,0.0348124219635959,0.264101752412852,0.78393946305789
0.106412261320547,0.0346761047856394,0.263700659134013,0.783481368559296
0.106224789431659,0.0345406539036415,0.263300995980256,0.783023762670396
0.106038092551238,0.0344060617369633,0.262902754821869,0.782566644732447
0.105852165621633,0.0342723207891525,0.26250592759296,0.782110014087215
0.10566700363033,0.0341394236468142,0.262110506290813,0.781653870076985
0.105482601609439,0.034007362978498,0.261716482975262,0.781198212044559
0.105298954635195,0.0338761315336041,0.261323849768055,0.780743039333269
0.105116057827456,0.0337457221413048,0.260932598852244,0.780288351286977
0.104933906349215,0.0336161277094846,0.260542722471571,0.779834147250085
0.104752495406116,0.0334873412236953,0.260154212929864,0.779380426567536
0.104571820245975,0.0333593557461278,0.259767062590446,0.778927188584824
0.104391876158312,0.0332321644146006,0.259381263875538,0.778474432647993
0.104212658473886,0.0331057604415625,0.258996809265686,0.778022158103649
0.104034162564234,0.0329801371131119,0.258613691299182,0.77757036429896
0.103856383841223,0.0328552877880304,0.258231902571496,0.777119050581662
0.103679317756603,0.0327312058968319,0.257851435734719,0.776668216300068
0.103502959801564,0.0326078849408257,0.257472283497004,0.776217860803065
0.103327305506308,0.0324853184911939,0.257094438622023,0.775767983440124
0.103152350439615,0.0323635001880836,0.256717893928422,0.775318583561307
0.102978090208423,0.0322424237397118,0.256342642289291,0.774869660517263
0.102804520457412,0.0321220829214851,0.255968676631632,0.774421213659243
0.10263163686859,0.0320024715751315,0.25559598993584,0.773973242339094
0.102459435160891,0.0318835836078467,0.255224575235184,0.773525745909273
0.10228791108977,0.0317654129914513,0.254854425615302,0.773078723722844
0.10211706044681,0.0316479537615633,0.254485534213692,0.772632175133486
0.101946879059331,0.0315312000167807,0.254117894219219,0.772186099495495
0.101777362790006,0.0314151459178771,0.25375149887162,0.77174049616379
0.101608507536481,0.0312997856870105,0.25338634146102,0.771295364493917
0.101440309230999,0.0311851136069418,0.253022415327451,0.770850703842051
0.101272763840029,0.0310711240202665,0.252659713860374,0.770406513565001
0.101105867363902,0.0309578113286573,0.252298230498216,0.769962793020214
0.100939615836451,0.0308451699921177,0.2519379587279,0.76951954156578
0.100774005324654,0.0307331945282471,0.251578892084389,0.769076758560431
0.10060903192828,0.0306218795115167,0.251221024150236,0.768634443363552
0.100444691779549,0.0305112195725553,0.250864348555127,0.768192595335177
0.100280981042782,0.0304012093974466,0.250508858975449,0.767751213835998
0.100117895914066,0.0302918437270363,0.250154549133845,0.767310298227364
0.0999554326209212,0.0301831173562494,0.249801412798782,0.76686984787129
0.0997935874219713,0.0300750251334171,0.249449443784126,0.766429862130456
0.0996323566066162,0.0299675619596146,0.249098635948716,0.765990340368211
0.0994717364947124,0.0298607227880071,0.24874898319595,0.765551281948575
0.0993117234362553,0.0297545026232065,0.248400479473366,0.765112686236247
0.0991523138110663,0.0296488965206363,0.248053118772237,0.764674552596603
