"Pest","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error.1","z value.1","Pr(>|z|).1","2.5 %.1","97.5 %.1"
"X1.1",3.20169930749781,3.53539834764955,0.868255543771663,0.434944300043233,-3.72755412489773,10.1309527398933,-2.22320927283367,2.30172078107121,-0.920577217493057,0.415961490814447,-6.73449910620063,2.2880805605333
