"Xyleborus affinis","Xyleborus xylographus","Euwallacea fornicatus","Xyleborinus saxeseni","mutillatus","Ambrosiodmus obliquus","Xyleborus glabratus","Xyleborus seriatus","Xyleborus germanus","Euwallacea validus","Xyleborus ferrugineus"
0.840320220628657,0.172723492591641,0.451081740510136,0.320572568323917,0.187244540012354,0.0934278593977292,0.762631911144324,0.173061289236589,0.355899661018325,0.394685455890772,0.553007635695867
0.83895368730242,0.170030604024437,0.449227161143772,0.319371686884086,0.186155309968299,0.0928460055764109,0.758410415713659,0.17218618878297,0.354948317442781,0.392822108959122,0.551419900428332
0.837587984882344,0.167390854999362,0.447387765316848,0.318182099280721,0.185079017347275,0.0922716965564014,0.754169998928685,0.171321064000906,0.354005179729179,0.390975696447285,0.54984293280927
0.836223144129458,0.164803071078619,0.445563367355316,0.317003632117042,0.184015430588936,0.0917047841338537,0.749911544953846,0.170465737501799,0.353070124337794,0.38914599287098,0.548276612229983
0.834859195262999,0.162266102852847,0.443753784599813,0.315836115717446,0.18296432366087,0.0911451239950818,0.745635939142745,0.169620036182958,0.352143030404036,0.387332776666842,0.546720820027111
0.833496167969403,0.159778825637202,0.44195883734473,0.31467938402457,0.181925475893886,0.0905925755890395,0.741344067376448,0.168783791096809,0.351223779662717,0.385535830109001,0.545175439440683
0.832134091411095,0.157340139149535,0.440178348778755,0.313533274499845,0.180898671823173,0.0900470020048035,0.737036815411055,0.167956837324917,0.350312256374968,0.383754939227747,0.543640355573319
0.830772994235115,0.154948967172956,0.43841214492685,0.312397628027399,0.179883701035088,0.0895082698538306,0.732715068235312,0.167139013856625,0.349408347257684,0.381989893730208,0.542115455350542
0.829412904581543,0.152604257204877,0.436660054593612,0.311272288821183,0.178880358019353,0.0889762491567753,0.728379709439054,0.166330163472099,0.348511941415414,0.380240486922992,0.540600627482172
0.828053850091766,0.150304980094482,0.434921909307985,0.310157104335178,0.177888442026421,0.088450813234659,0.724031620593175,0.165530132629606,0.347622930274579,0.37850651563674,0.539095762424754
0.826695857916571,0.148050129670418,0.433197543269296,0.30905192517658,0.176907756929808,0.0879318386042006,0.719671680641832,0.164738771356832,0.346741207519927,0.376787780152531,0.537600752344997
0.825338954724075,0.145838722360328,0.431486793294558,0.30795660502183,0.175938111093203,0.0874192048771191,0.715300765307533,0.163955933146079,0.345866669033142,0.375084084130086,0.536115491084186
0.823983166707493,0.143669796803751,0.429789498767017,0.306871000535387,0.174979317242138,0.086912794663236,0.710919746509701,0.163181474853178,0.344999212833505,0.373395234537732,0.534639874123527
0.822628519592758,0.141542413459755,0.428105501585917,0.305794971291133,0.174031192340058,0.0864124934772094,0.706529491797311,0.16241525659996,0.344138739020544,0.371721041584062,0.533173798550416
0.821275038645978,0.139455654210571,0.426434646117427,0.304728379696321,0.173093557468598,0.085918189648742,0.702130863796115,0.161657141680139,0.343285149718583,0.37006131865126,0.531717163025576
0.819922748680764,0.137408621962383,0.424776779146721,0.303671090917944,0.172166237711924,0.0854297742361118,0.697724719670955,0.160906996468479,0.342438349023105,0.368415882230027,0.530269867751055
0.8185716740654,0.135400440244313,0.42313174983117,0.302622972811462,0.171249062044947,0.0849471409428836,0.69331191060362,0.160164690333085,0.341598242948888,0.366784551856086,0.528831814439047
0.817221838729881,0.133430252806573,0.42149940965461,0.301583895851778,0.170341863225286,0.0844701860376646,0.688893281286639,0.159430095550723,0.340764739379812,0.365167150048202,0.527402906281516
0.815873266172816,0.131497223218639,0.419879612382672,0.300553733066388,0.169444477688817,0.0839988082767744,0.684469669433415,0.158703087225024,0.339937748020291,0.363563502247688,0.525983047920587
0.8145259794682,0.129600534468235,0.418272214019132,0.299532359970617,0.16855674544868,0.083532908829707,0.680041905305,0.157983543207466,0.339117180348269,0.361973436759353,0.524572145419697
0.813180001272053,0.127739388561854,0.41667707276326,0.298519654504876,0.167678509997604,0.0830723912072671,0.675610811253827,0.157271344021021,0.338302949569707,0.360396784693852,0.523170106235466
0.811835353828942,0.125913006127425,0.415094048968142,0.297515496973847,0.166809618213424,0.0826171611922689,0.671177201284631,0.156566372786369,0.337494970574514,0.358833379911405,0.521776839190276
0.810492058978375,0.124120626019739,0.413523005099945,0.296519769987546,0.165949920267675,0.082167126772692,0.666741880632801,0.155868515150564,0.336693159893873,0.357283058966835,0.520392254445532
0.809150138161079,0.122361504929114,0.411963805698106,0.295532358404179,0.165099269537131,0.0817221980771919,0.662305645360306,0.155177659218071,0.335897435658889,0.35574566105591,0.519016263475586
0.807809612425163,0.120634916993794,0.410416317336418,0.294553149274734,0.164257522518205,0.0812822873128696,0.657869281969369,0.154493695484071,0.335107717560539,0.354221027962937,0.517648779042302
0.806470502432167,0.118940153416457,0.40888040858498,0.293582031789252,0.163424538744071,0.0808473087052076,0.653433567033959,0.153816516769955,0.334323926810846,0.352709004009575,0.516289715170247
0.805132828463001,0.117276522085222,0.407355949973014,0.292618897224698,0.162600180704433,0.080417178440085,0.648999266849196,0.153146018160916,0.333545986105255,0.351209436004854,0.514938987122482
0.803796610423782,0.115643347199455,0.405842813952493,0.291663638894397,0.161784313767825,0.0799918146077872,0.644567137098682,0.152482096945565,0.332773819586157,0.349722173196335,0.513596511376942
0.802461867851555,0.114039968900665,0.404340874862591,0.290716152098971,0.160976806106365,0.0795711371489324,0.640137922539771,0.151824652557486,0.332007352807514,0.348247067222421,0.512262205603386
0.801128619919926,0.112465742908716,0.402850008894905,0.289776334078715,0.160177528622852,0.0791550678022346,0.635712356706721,0.15117358651867,0.331246512700565,0.346783972065745,0.510935988640891
0.799796885444582,0.110920040163577,0.401370094059454,0.288844083967379,0.159386354880148,0.078743530054036,0.631291161631704,0.150528802384745,0.330491227540541,0.345332744007645,0.5096177804759
0.798466682888726,0.109402246472781,0.39990101015142,0.287919302747293,0.158603161032733,0.0783364490895337,0.626875047583529,0.149890205691939,0.329741426914397,0.343893241583675,0.508307502220769
0.797138030368408,0.107911762164739,0.398442638718614,0.287001893205798,0.157827825760381,0.0779337517456386,0.622464712823994,0.149257703905715,0.328997041689479,0.342465325540131,0.507005076092833
0.795810945657765,0.106448001748027,0.396994863029654,0.286091759892927,0.157060230203859,0.0775353664654,0.618060843381691,0.148631206371016,0.328258003983127,0.341048858791565,0.505710425393962
0.794485446194174,0.105010393576756,0.395557568042833,0.285188809080313,0.156300257902594,0.0771412232539374,0.613664112843096,0.148010624264052,0.327524247133167,0.339643706379265,0.504423474490587
0.793161549083314,0.103598379522085,0.394130640375661,0.284292948721256,0.155547794734227,0.0767512536358208,0.609275182160737,0.147395870545591,0.32679570566926,0.338249735430672,0.503144148794197
0.791839271104142,0.102211414649952,0.39271396827506,0.283404088411931,0.154802728855991,0.0763653906138435,0.604894699478213,0.146786859915674,0.326072315285086,0.336866815119706,0.501872374742281
0.790518628713781,0.10084896690504,0.391307441588204,0.282522139353691,0.154064950647853,0.0759835686291358,0.600523299971819,0.146183508769733,0.325354012811323,0.335494816627988,0.50060807977971
0.789199638052331,0.0995105168010119,0.38991095173398,0.281647014316429,0.153334352657352,0.0756057235225675,0.596161605708494,0.145585735156032,0.324640736189406,0.33413361310693,0.499351192340546
0.787882314947595,0.0981955571170268,0.388524391675056,0.280778627602959,0.152610829546072,0.0752317924973913,0.591810225519814,0.144993458734404,0.323932424446033,0.332783079640661,0.498101641830259
0.786566674919728,0.0969035926005122,0.387147655890548,0.27991689501439,0.151894278037711,0.0748617140830812,0.58746975489172,0.144406600736232,0.323229017668389,0.331443093209788,0.496859358608349
0.78525273318581,0.0956341396761913,0.38578064034926,0.279061733816462,0.151184596867662,0.0744954281003203,0.583140775869652,0.143825083925629,0.322530456980072,0.330113532655955,0.495624273971363
0.783940504664335,0.0943867261613248,0.38442324248349,0.278213062706795,0.150481686734083,0.0741328756270967,0.578823856978739,0.143248832561773,0.321836684517694,0.328794278647176,0.494396320136287
0.782630003979638,0.0931608909871329,0.383075361163389,0.277370801783047,0.149785450250387,0.0737739989658651,0.574519553158719,0.142677772362364,0.321147643408131,0.327485213643947,0.493175430224308
0.78132124546624,0.0919561839263456,0.381736896671857,0.276534872511933,0.149095791899106,0.0734187416117376,0.570228405713183,0.142111830468152,0.320463277746406,0.326186221866087,0.491961538244941
0.780014243173128,0.090772165326826,0.380407750679958,0.275705197699077,0.148412617987099,0.0730670482216627,0.565950942272794,0.141550935408515,0.31978353257418,0.324897189260309,0.490754579080497
0.778709010867963,0.0896084058512059,0.379087826222853,0.27488170145969,0.147735836602028,0.0727188645845608,0.56168767677208,0.14099501706804,0.319108353858836,0.323618003468499,0.489554488470904
0.777405562041215,0.0884644862224589,0.377777027676228,0.27406430919002,0.147065357570093,0.0723741375923778,0.5574391094394,0.140444006654064,0.318437688473131,0.322348553796678,0.48836120299885
0.776103909910246,0.087339996975341,0.37647526073321,0.273252947539569,0.14640109241496,0.0720328152120265,0.55320572679967,0.139897836665174,0.317771484175396,0.321088731184643,0.48717466007525
0.774804067423309,0.0862345382136171,0.375182432381762,0.272447544384051,0.145742954317855,0.0716948464581835,0.548988001689471,0.139356440860594,0.317109689590282,0.319838428176257,0.485994797925037
0.773506047263497,0.0851477193729888,0.373898450882533,0.271648028799057,0.145090858078778,0.0713601813669108,0.544786393284061,0.138819754230454,0.316452254190007,0.31859753889038,0.484821555573242
0.772209861852623,0.0840791589896387,0.372623225747169,0.270854331034411,0.144444720078811,0.0710287709700726,0.540601347135931,0.138287712966914,0.315799128276119,0.317365958992422,0.483654872831391
0.770915523355043,0.0830284844742978,0.371356667717064,0.270066382489207,0.143804458243469,0.0707005672705215,0.536433295224436,0.13776025443609,0.315150262961733,0.316143585666505,0.482494690284175
