"Xyleborus posticus","Xylosandrus crassiusculus","Xylosandrus compactus","Xyleborus obesus","Xyleborus ferrugineus","Ambrosiodmus obliquus","Xyleborus germanus","Ambrosiodmus rubricollis","Euwallacea fornicatus","Xyleborinus saxeseni","Xyleborus seriatus"
0.312037491599507,0.876765119612798,0.57454768919596,0.228384132060021,0.700858791567452,0.252192442000906,0.543438618974133,0.586486606128276,0.706677502698913,0.529623368932174,0.420865940145271
0.306651203078292,0.873809917956564,0.568223624602914,0.222588762849995,0.696116008301423,0.246716686496305,0.538688352360807,0.575703286029477,0.700528775183725,0.523891698301093,0.41400675531499
0.301480530749176,0.870888004862317,0.562072857226488,0.217072631254467,0.691479018121415,0.241486284273692,0.534077547833256,0.565182471816921,0.694499461162706,0.518330387723054,0.407390307478509
0.296511929384264,0.867998449666149,0.556087413460019,0.211816255409536,0.686943264598321,0.236484755553852,0.529598820880239,0.554919242303079,0.688585733833169,0.512930754661932,0.401003309081096
0.291733008555895,0.865140372097663,0.550259848557282,0.206801911641954,0.68250449559389,0.231697083165985,0.52524535783375,0.544908427861442,0.68278394854153,0.507684753557816,0.394833458364082
0.287132408879422,0.86231293809346,0.544583200175775,0.202013441582679,0.678158735427473,0.227109552295047,0.521010857958809,0.535144669389089,0.677090630568143,0.502584914577215,0.388869347034566
0.282699694155592,0.85951535607264,0.539050947031065,0.197436084011668,0.673902260269201,0.222709611003422,0.51688948277836,0.52562246914737,0.671502464017191,0.497624289642091,0.383100378378033
0.278425257041429,0.85674687361171,0.533656971985802,0.193056327827296,0.669731576309295,0.218485748431816,0.512875811565561,0.516336234499072,0.666016281683047,0.492796404710835,0.377516694430507
0.274300236279487,0.854006774466255,0.528395529001464,0.188861783120216,0.665643400326268,0.214427388103199,0.508964802116495,0.507280315433878,0.660629055782838,0.488095217451395,0.372109111036718
0.27031644384077,0.851294375894835,0.52326121346692,0.184841067813224,0.661634642336369,0.21052479417612,0.505151756062723,0.498449036663659,0.655337889460221,0.483515079583107,0.366869059794811
0.266466300602181,0.848609026247345,0.518248935489226,0.180983707725968,0.657702390055545,0.206768988839586,0.501432288102367,0.489836724972782,0.650140008978181,0.479050703275755,0.361788536033094
0.262742779397051,0.845950102785578,0.51335389579141,0.177280048252299,0.653843894945608,0.203151679325887,0.497802298626079,0.481437732424349,0.645032756529377,0.4746971310868,0.356860052085688
0.25913935445674,0.843317009708387,0.508571563911754,0.173721176111388,0.650056559649749,0.199665193252505,0.494257949294656,0.473246455949566,0.640013583601702,0.470449708994364,0.352076595235845
0.255649956409782,0.840709176357699,0.503897658440755,0.170298849861725,0.646337926650494,0.196302421198884,0.490795641191604,0.465257353782762,0.635080044844385,0.466304062147375,0.347431589781726
0.252268932128504,0.838126055584896,0.499328129067286,0.167005438057875,0.64268566800655,0.193056765585842,0.487411995229216,0.457464959147932,0.630229792386633,0.462256073007774,0.342918862752278
0.248991008816068,0.835567122259789,0.494859140235303,0.163833864090094,0.639097576044642,0.189922095060859,0.484103834532888,0.449863891552958,0.625460570566389,0.458301861604568,0.338532612862697
0.245811261813279,0.833031871906771,0.490487056237893,0.160777556881841,0.635571554899049,0.186892703706048,0.480868168567116,0.442448866003983,0.620770211031709,0.45443776765742,0.334267382351771
0.242725085677109,0.830519819454678,0.486208427597174,0.157830406734269,0.632105612805599,0.183963274481253,0.477702178799131,0.43521470041412,0.616156628181417,0.450660334359586,0.330118031388536
0.239728168144227,0.828030498088585,0.482019978597158,0.154986725703416,0.628697855068859,0.181128846395459,0.474603205723695,0.428156321446996,0.611617814915381,0.446966293637296,0.326079714774414
0.236816466644785,0.825563458193205,0.477918595852698,0.152241211977976,0.625346477631479,0.17838478496817,0.471568737095869,0.421268769006043,0.607151838667896,0.443352552725968,0.322147860700368
0.233986187075847,0.823118266378804,0.473901317811442,0.149588917795564,0.622049761183382,0.175726755600563,0.468596397238455,0.414547199554465,0.60275683770046,0.439816181923565,0.318318151347362
0.231233764581511,0.820694504581597,0.469965325097666,0.147025220495227,0.618806065756057,0.17315069952583,0.465683937307731,0.40798688842795,0.59843101763262,0.436354403398537,0.31458650514337
0.228555846118969,0.818291769231542,0.466107931617222,0.144545796355263,0.615613825753664,0.170652812050535,0.46282922641565,0.401583231282133,0.594172648191747,0.432964580944534,0.310949060511757
0.225949274617376,0.815909670481226,0.462326576351857,0.14214659690945,0.612471545378306,0.16822952283518,0.460030243519124,0.395331744799126,0.589980060164432,0.429644210586787,0.307402160964681
0.223411074560131,0.81354783149025,0.458618815779037,0.139823827472769,0.609377794411657,0.165877477993431,0.457285069997781,0.389228066761941,0.585851642533879,0.426390911956129,0.303942341411579
0.220938438841709,0.811205887760125,0.4549823168603,0.137573927640438,0.606331204319413,0.16359352381641,0.45459188285087,0.383267955591974,0.581785839789157,0.423202420356168,0.300566315567115
0.21852871676784,0.808883486515223,0.451414850547189,0.13539355355245,0.603330464648696,0.16137469195174,0.451948948452029,0.377447289432706,0.577781149393447,0.42007657945751,0.297270964355542
0.216179403083259,0.806580286125794,0.44791428575914,0.133279561740369,0.60037431969177,0.159218185887225,0.449354616807645,0.371762064852261,0.573836119399617,0.417011334560193,0.294053325219463
0.213888127924538,0.804295955569478,0.444478583792387,0.131228994394533,0.597461565392291,0.157121368606521,0.446807316270619,0.366208395228162,0.569949346202481,0.414004726371881,0.290910582250662
0.211652647607187,0.802030173928086,0.44110579312304,0.129239065908402,0.594591046472761,0.15508175129944,0.444305548666657,0.360782508869496,0.566119472418027,0.411054885254957,0.287840057069254
0.209470836166339,0.799782629916768,0.437794044571214,0.12730715057303,0.591761653764073,0.153096983022803,0.441847884794888,0.355480746924523,0.562345184880751,0.408160025900585,0.284839200384935
0.207340677579213,0.797553021442945,0.434541546796253,0.125430771308877,0.588972321719963,0.151164841219357,0.439432960268682,0.350299561115493,0.55862521275096,0.405318442392128,0.281905584180822
0.205260258605354,0.795341055192656,0.431346582096052,0.123607589334566,0.586222026100889,0.149283223012492,0.437059471666128,0.345235511336889,0.554958325724598,0.402528503624158,0.279036894466284
0.20322776218748,0.793146446242166,0.428207502485971,0.121835394683168,0.583509781813369,0.147450137203371,0.434726172962799,0.340285263148464,0.551343332338755,0.399788649046649,0.276230924550436
0.201241461361795,0.790968917692916,0.425122726035199,0.120112097486175,0.580834640892181,0.145663696904976,0.432431872222239,0.335445585190205,0.547779078366565,0.397097384706988,0.273485568792672
0.199299713631935,0.788808200328041,0.422090733440393,0.118435719953778,0.578195690613996,0.143922112754459,0.430175428522056,0.330713346542566,0.544264445295692,0.394453279565061,0.270798816790748
0.197400955765417,0.786664032288858,0.419110064818313,0.116804388987571,0.575592051732097,0.142223686651316,0.427955749095701,0.326085514052097,0.540798348885076,0.391854962059074,0.268168747970692
0.195543698975614,0.784536158769866,0.416179316700775,0.115216329368366,0.573022876822791,0.140566805974267,0.425771786671972,0.321559149639663,0.537379737794989,0.389301116901863,0.265593526546132
0.19372652445596,0.782424331730919,0.413297139216725,0.113669857467666,0.570487348734978,0.138949938234532,0.423622536995993,0.317131407605972,0.534007592285862,0.386790482089357,0.263071396817607
0.191948079236384,0.780328309625369,0.410462233447573,0.11216337543654,0.56798467913509,0.137371626127399,0.421507036516961,0.312799531946894,0.530680922981634,0.384321846104517,0.26060067878513
0.190207072334855,0.778247857143043,0.407673348943107,0.110695365830223,0.565514107140318,0.135830482947771,0.419424360229358,0.308560853689151,0.527398769693746,0.381894045301612,0.258179764049635
0.188502271179548,0.776182744967055,0.404929281386387,0.109264386630888,0.563074898033655,0.134325188338721,0.417373619655502,0.304412788255239,0.524160200302127,0.379505961457035,0.255807111981137
0.186832498279439,0.774132749543501,0.402228870396991,0.107869066634659,0.560666342054825,0.132854484345052,0.415353960958468,0.300352832865018,0.520964309689822,0.37715651947409,0.253481246133351
0.185196628123221,0.772097652863185,0.399570997462872,0.106508101172218,0.558287753261704,0.131417171746561,0.413364563175365,0.296378563980054,0.517810218728118,0.374844685230259,0.251200750886286
0.183593584288276,0.770077242254574,0.39695458399186,0.105180248135246,0.555938468457242,0.130012106648041,0.411404636561844,0.292487634795761,0.514697073309268,0.372569463556485,0.248964268299905
0.18202233674313,0.768071310187269,0.394378589474603,0.103884324283559,0.553617846177363,0.128638197305233,0.409473421039533,0.288677772785335,0.511624043424094,0.370329896338852,0.246770495163373
0.180481899328263,0.766079654085297,0.391842009751351,0.102619201810108,0.551325265735624,0.127294401167816,0.407570184738782,0.284946777298692,0.508590322281945,0.368125060733881,0.244618180225723
0.178971327401549,0.764102076149627,0.389343875375625,0.101383805143133,0.549060126320826,0.125979722122261,0.405694222629772,0.281292517218852,0.505595125470646,0.365954067489382,0.242506121594914
0.177489715635761,0.762138383189316,0.386883250068326,0.10017710796662,0.546821846143994,0.124693207918908,0.403844855235635,0.277712928677591,0.502637690154239,0.363816059363468,0.240433164293353
0.176036195956694,0.760188386460771,0.38445922925636,0.0989981304419015,0.544609861631493,0.123433947768998,0.402021427421727,0.274206012831633,0.499717274306463,0.361710209634905,0.238398197958899
0.174609935611426,0.758251901514614,0.382070938690278,0.0978459366147653,0.542423626661258,0.122201070098685,0.40022330725571,0.270769833700198,0.496833155978033,0.359635720698583,0.23640015468125
0.173210135357145,0.756328748049725,0.379717533135873,0.0967196319938168,0.540262611839343,0.120993740448127,0.398449884933533,0.267402516064281,0.493984632595933,0.357591822740304,0.234438006964414
0.171836027761762,0.754418749774003,0.377398195135024,0.0956183612870566,0.538126303814243,0.119811159504812,0.396700571766767,0.264102243427748,0.49117102029302,0.355577772485605,0.232510765806702
0.170486875608253,0.752521734271488,0.375112133831448,0.0945413062847743,0.536014204626592,0.118652561261184,0.394974799227139,0.260867256039995,0.488391653266363,0.353592852017708,0.23061747889033
0.169161970395351,0.750637532875446,0.372858583857322,0.0934876838778597,0.533925831092034,0.117517211287461,0.393272018044433,0.257695848979685,0.485645883162834,0.351636367660064,0.228757228873329
0.167860630927795,0.748765980547107,0.370636804277029,0.0924567442015509,0.531860714215233,0.116404405111308,0.391591697354203,0.254586370298887,0.482933078490551,0.349707648919321,0.226929131777036
0.166582201989901,0.746906915759712,0.368446077584559,0.0914477688954719,0.529818398633119,0.115313466696701,0.389933323892035,0.251537219226734,0.480252624054861,0.347806047484836,0.225132335462914
0.1653260530967,0.745060180387595,0.366285708751318,0.0904600694715625,0.52779844208561,0.114243747014946,0.388296401231349,0.248546844431603,0.477603920417643,0.345930936281153,0.223366018192927
0.164091577317355,0.743225619600011,0.36415502432136,0.0894929857821898,0.52580041491218,0.113194622701377,0.386680449061924,0.245613742340685,0.474986383378758,0.344081708570116,0.221629387268148
0.162878190165972,0.741403081759458,0.362053371551226,0.0885458845813532,0.523823899572741,0.112165494791796,0.385085002506573,0.24273645551573,0.472399443478561,0.342257777099556,0.219921677740605
0.161685328555305,0.739592418324255,0.359980117591783,0.0876181581724598,0.521868490191429,0.111155787533144,0.38350961147358,0.23991357108367,0.469842545520457,0.340458573295664,0.21824215119381
0.160512449809185,0.737793483755137,0.35793464870965,0.0867092231366664,0.519933792121967,0.110164947263373,0.381953840042651,0.237143719220769,0.467315148112507,0.338683546496425,0.216590094587663
0.159359030729835,0.736006135425682,0.355916369545915,0.085818519136251,0.51801942153339,0.109192441355822,0.380417265882341,0.234425571688903,0.464816723227201,0.336932163223607,0.2149648191638
0.158224566716504,0.734230233536343,0.353924702410047,0.0849455077879093,0.516125005014952,0.108237757223828,0.378899479697028,0.231757840422553,0.462346755778516,0.335203906491043,0.213365659407671
0.157108570932123,0.732465641031922,0.351959086607016,0.0840896716012649,0.514250179199176,0.107300401381545,0.377400084701656,0.229139276165069,0.459904743215447,0.333498275147035,0.211791972063934
0.156010573514936,0.730712223522303,0.350018977795769,0.0832505129782376,0.512394590402021,0.106379898557325,0.375918696122592,0.226568667152746,0.457490195131254,0.331814783248902,0.210243135201966
0.154930120832266,0.728969849206281,0.348103847377335,0.0824275532692455,0.510557894279238,0.105475790856233,0.374454940723048,0.224044837845275,0.455102632887682,0.330152959467809,0.208718547328513
0.15386677477379,0.727238388798334,0.346213181910935,0.0816203318825168,0.508739755498031,0.104587636968537,0.373008456351641,0.221566647701107,0.452741589253482,0.328512346522138,0.207217626544717
0.152820112081877,0.725517715458198,0.344346482556587,0.0808284054430635,0.506939847423211,0.103715011421254,0.371578891512743,0.21913298999632,0.450406608056568,0.326892500637786,0.20573980974491
0.151789723716727,0.723807704723106,0.342503264542764,0.0800513469981207,0.505157851817057,0.102857503870028,0.370165904957376,0.216742790685548,0.448097243849208,0.325292991033861,0.204284551854793
0.150775214254192,0.722108234442559,0.340683056657801,0.0792887452660901,0.503393458552183,0.10201471842883,0.368769165293477,0.214395007303603,0.445813061585656,0.323713399432388,0.202851325106702
0.149776201314316,0.720419184715518,0.338885400763769,0.0785402039262382,0.501646365336708,0.101186273035116,0.367388350614453,0.212088627906391,0.443553636311681,0.322153319590664,0.201439618349901
0.148792315018772,0.7187404378299,0.337109851331653,0.0778053409465961,0.499916277451111,0.100371798848292,0.366023148145006,0.209822670049811,0.441318552865459,0.320612356855056,0.200048936393884
0.147823197475475,0.717071878204262,0.335355974996741,0.0770837879476908,0.49820290749617,0.0995709396794389,0.364673253903256,0.207596179805293,0.439107405589337,0.319090127735051,0.19867879938287
0.146868502288798,0.715413392331594,0.333623350133155,0.0763751895999004,0.496505975151415,0.098783351450424,0.363338372378299,0.20540823081072,0.436919798052006,0.317586259496487,0.197328742199765
0.145927894093893,0.713764868725095,0.33191156644658,0.0756792030523846,0.494825206943573,0.0980087016806347,0.362018216222342,0.203257923355457,0.434755342780616,0.316100389772945,0.195998313897944
0.145001048113734,0.712126197865873,0.330220224584248,0.0749954973916779,0.493160336024507,0.097246668999703,0.360712505956631,0.201144383498293,0.432613661002423,0.314632166194318,0.194687077159379
0.144087649737595,0.71049727215246,0.328548935761326,0.0743237531281671,0.491511101958174,0.0964969426846904,0.359420969690455,0.199066762217101,0.430494382395565,0.313181246031694,0.193394607777645
0.143187394119744,0.708877985852077,0.326897321402882,0.0736636617087963,0.489877250516173,0.0957592222203089,0.35814334285252,0.197024234589072,0.428397144848571,0.311747295857674,0.192120494164514
0.142299985797219,0.707268235053562,0.32526501280067,0.0730149250544493,0.488258533481451,0.0950332168808472,0.356879367934046,0.195015999000407,0.426321594228249,0.310329991221348,0.190864336878844
0.141425138325633,0.705667917621895,0.323651650784,0.0723772551205686,0.486654708459788,0.0943186453325593,0.355628794242992,0.193041276384388,0.424267384155601,0.30892901633718,0.189625748176615
0.140562573932011,0.704076933154252,0.322056885404014,0.0717503734796622,0.485065538698681,0.0936152352553523,0.354391377668817,0.191099309486798,0.422234175789441,0.307544063787086,0.188404351580995
0.139712023183731,0.702495182937515,0.320480375630724,0.0711340109244373,0.48349079291328,0.0929227229826859,0.353166880457264,0.189189362157648,0.420221637617386,0.306174834235057,0.187199781471388
0.138873224672688,0.700922569907191,0.318921789062202,0.0705279070903863,0.481930245119053,0.0922408531586674,0.351955070994634,0.187310718668273,0.418229445253943,0.304821036153694,0.186011682690503
0.138045924713875,0.699358998607664,0.317380801645337,0.0699318100967204,0.480383674470851,0.0915693784113859,0.350755723601095,0.185462683052827,0.416257281245383,0.303482385562069,0.184839710168508
0.137229877057607,0.697804375153739,0.315857097407627,0.0693454762046232,0.478850865108095,0.0909080590415962,0.349568618332568,0.183644578473272,0.414304834881151,0.302158605774357,0.183683528563412
0.136424842614666,0.696258607193417,0.314350368199489,0.0687686694918564,0.47733160600579,0.0902566627259129,0.348393540790764,0.181855746607001,0.412371802011537,0.300849427158715,0.182542811916849
0.135630589193685,0.694721603871858,0.312860313446586,0.0682011615428159,0.475825690831122,0.0896149642337294,0.347230281940984,0.180095547056213,0.410457884871368,0.299554586905914,0.181417243324504
0.134846891250146,0.69319327579647,0.311386639911734,0.0676427311531877,0.474332917805356,0.0889827451571265,0.346078637937291,0.178363356778262,0.408562791909486,0.298273828807255,0.180306514620445
0.134073529646381,0.691673535003103,0.309929061465929,0.0670931640484116,0.472853089570835,0.0883597936530762,0.344938409954713,0.176658569536163,0.406686237623784,0.297006903041338,0.179210326074688
0.133310291422016,0.690162294923276,0.308487298868091,0.0665522526152049,0.471386013062821,0.087745904197292,0.343809404028132,0.174980595368515,0.404827942401581,0.295753565969249,0.17812838610333
0.132556969574332,0.68865947035242,0.307061079553142,0.0660197956454456,0.469931499385992,0.0871408773491149,0.34269143089755,0.173328860078101,0.402987632365143,0.294513579937792,0.177060410990667
0.131813362848031,0.687164977419088,0.305650137428023,0.0654955980917596,0.46848936369537,0.0865445195268602,0.341584305859421,0.171702804738474,0.401165039222143,0.293286713090376,0.176006124622689
0.131079275533947,0.685678733555085,0.304254212675323,0.06497947083419,0.467059425081507,0.0859566427930832,0.340487848623777,0.170101885217835,0.399359900120868,0.292072739185214,0.174965258231432
0.130354517276259,0.684200657466509,0.302873051564165,0.0644712304573712,0.465641506459732,0.0853770646492573,0.339401883176879,0.168525571719572,0.397571957510018,0.290871437420496,0.173937550149663
0.129638902887766,0.682730669105638,0.301506406268046,0.0639706990376588,0.464235434463294,0.0848056078393837,0.338326237649129,0.166973348338818,0.395800959002889,0.289682592266222,0.172922745575403
0.128932252172864,0.68126868964365,0.300154034689321,0.0634777039397016,0.462841039340239,0.0842421001620825,0.337260744188018,0.165444712634438,0.394046657245817,0.288505993302393,0.171920596345846
0.128234389757815,0.679814641444145,0.298815700290051,0.0629920776219718,0.461458154853847,0.0836863742907382,0.336205238835869,0.163939175215856,0.392308809790687,0.287341435063271,0.170930860720213
0.127545144927982,0.678368448037432,0.29749117192893,0.0625136574507963,0.46008661818651,0.0831382676013,0.335159561412169,0.162456259344176,0.390587178971389,0.286188716887456,0.169953303171153
0.126864351471681,0.676930034095548,0.296180223704056,0.0620422855224603,0.458726269846876,0.082597622007358,0.33412355540028,0.160995500547045,0.388881531784052,0.2850476427735,0.168987694184279
0.126191847530346,0.675499325408006,0.294882634801272,0.0615778084929776,0.457376953580157,0.0820642838021372,0.33309706783834,0.159556446246768,0.387191639770942,0.283918021240832,0.168033810065484
0.125527475454703,0.674076248858215,0.293598189347864,0.0611200774151456,0.45603851628144,0.0815381035070736,0.332079949214161,0.158138655401155,0.38551727890787,0.282799665195756,0.167091432755672
0.124871081666667,0.672660732400569,0.292326676271384,0.0606689475825234,0.454710807911909,0.0810189357266526,0.331072053363966,0.156741698156642,0.383858229494999,0.281692391802314,0.166160349652581
0.124222516526707,0.671252705038181,0.291067889163385,0.0602242783799949,0.45339368141784,0.0805066390092097,0.330073237374782,0.155365155513219,0.382214276050926,0.280596022357782,0.16524035343937
0.12358163420642,0.669852096801218,0.289821626147877,0.0597859331405935,0.45208699265227,0.0800010757134079,0.329083361490337,0.154008619000733,0.380585207209911,0.279510382172632,0.164331241919694
0.122948292566071,0.668458838725848,0.288587689754288,0.0593537790082854,0.450790600299231,0.0795021118801244,0.32810228902032,0.152671690366139,0.378970815622164,0.278435300454749,0.163432817858943
0.122322353036879,0.667072862833749,0.287365886794781,0.0589276868064253,0.449504365800443,0.0790096171094894,0.327129886252852,0.151353981271299,0.377370897857066,0.277370610197728,0.162544888831412
0.121703680507833,0.665694102112181,0.286156028245718,0.0585075309116123,0.448228153284376,0.0785234644428392,0.326166022370033,0.150055113000925,0.375785254309218,0.276316148073094,0.161667267073127
0.121092143216831,0.664322490494587,0.284957929133127,0.0580931891326901,0.446961829497597,0.0780435302493528,0.325210569366443,0.148774716180318,0.374213689107246,0.275271754326267,0.160799769340077
0.120487612645952,0.662957962841714,0.283771408422007,0.0576845425946481,0.445705263738285,0.0775696941171577,0.324263401970467,0.14751243050251,0.37265601002523,0.274237272676123,0.159942216771637
0.119889963420676,0.661600454923238,0.282596288909312,0.0572814756271952,0.444458327791875,0.0771018387486991,0.323324397568336,0.146267904464493,0.371112028396706,0.273212550218008,0.159094434758948
0.11929907321288,0.660249903399864,0.281432397120478,0.0568838756577863,0.443220895868701,0.076639849860179,0.322393436130766,0.145040795112184,0.369581559031115,0.272197437330061,0.158256252818044
0.118714822647439,0.658906245805902,0.280279563209358,0.0564916331088983,0.441992844543609,0.0761836160848812,0.321470400142085,0.143830767793809,0.368064420132649,0.271191787582715,0.157427504467533
0.118137095212287,0.657569420532289,0.279137620861418,0.0561046412993575,0.440774052697429,0.0757330288802074,0.320555174531767,0.142637495921414,0.366560433221395,0.270195457651243,0.156608027110638
0.117565777171773,0.65623936681005,0.278006407200086,0.0557227963495363,0.439564401460261,0.075287982438259,0.319647646608253,0.141460660740181,0.365069423056703,0.269208307231232,0.155797661921417
0.117000757483183,0.654916024694182,0.276885762696113,0.0553459970902408,0.438363774156495,0.0748483735998066,0.318747705994979,0.140299951105292,0.363591217562707,0.268230198956878,0.154996253734984
0.116441927716289,0.653599335047948,0.275775531079858,0.0549741449751254,0.437172056251504,0.0744141017715002,0.317855244568529,0.139155063266055,0.362125647755925,0.267260998321967,0.154203650941577
0.115889181975791,0.652289239527566,0.27467555925636,0.0546071439964748,0.435989135299957,0.0739850688461749,0.316970156398818,0.138025700657027,0.360672547674871,0.266300573603465,0.153419705384308
0.115342416826541,0.650985680567282,0.273585697223104,0.0542449006042039,0.43481490089568,0.0735611791261209,0.316092337691232,0.136911573695895,0.359231754311613,0.265348795787597,0.152644272260448
0.114801531221427,0.649688601364814,0.272505797990387,0.0538873236279339,0.433649244623012,0.0731423392491865,0.315221686730646,0.13581239958786,0.357803107545212,0.264405538498322,0.151877210026103
0.114266426431796,0.648397945867161,0.271435717504174,0.0535343242020085,0.432492060009619,0.0727284581175955,0.314358103827255,0.134727902136299,0.35638645007698,0.263470677928125,0.151118380304151
0.113737005980339,0.647113658756746,0.270375314571356,0.0531858156933221,0.431343242480686,0.07231944682936,0.31350149126414,0.133657811559478,0.354981627367508,0.262544092771015,0.150367647795299
0.113213175576301,0.64583568543792,0.269324450787331,0.0528417136318386,0.430202689314466,0.0719152186121818,0.312651753246498,0.132601864313106,0.353588487575389,0.261625664157668,0.149624880192148
0.11269484305295,0.64456397202377,0.268282990465809,0.0525019356436832,0.429070299599113,0.0715156887597343,0.311808795852498,0.131559802918509,0.3522068814976,0.260715275592618,0.148889948096139
