"Xyleborus xylographus","Xyleborus germanus","Sampsonius dampfi","Euwallacea fornicatus"
0.0944441043398592,0.999631562320783,0.401410905503748,0.7377434815211
0.0936271221474455,0.999619012323474,0.396872672101148,0.736318359266713
0.0928199263132777,0.999606091275473,0.392371355210505,0.734894384683663
0.0920223709798415,0.999592789867108,0.387907255055475,0.733471581574817
0.09123431281522,0.999579098596884,0.383480648192856,0.732049973449154
0.0904556109651357,0.999565007768404,0.379091787978876,0.730629583523847
0.0896861270059228,0.999550507487272,0.374740905046546,0.729210434726346
0.0889257248984161,0.999535587657949,0.370428207792813,0.727792549696458
0.088174270942739,0.999520237980584,0.366153882874321,0.72637595078842
0.0874316337339739,0.999504447947806,0.361918095710609,0.724960660072972
0.0866976841187024,0.999488206841484,0.357720990993608,0.723546699339427
0.0859722951523965,0.999471503729455,0.353562693202382,0.722134090097734
0.0852553420576472,0.999454327462214,0.349443307122028,0.720722853580539
0.0845467021832147,0.999436666669572,0.345362918365756,0.719313010745243
0.0838462549638857,0.999418509757283,0.341321593899203,0.717904582276053
0.0831538818811219,0.999399844903628,0.337319382566013,0.716497588586031
0.0824694664244861,0.999380660055975,0.333356315613874,0.715092049819138
0.0817928940538294,0.9993609429273,0.329432407220124,0.713687985852271
0.0811240521622285,0.999340680992668,0.325547655016173,0.7122854162973
0.0804628300396554,0.999319861485695,0.321702040609973,0.710884360503092
0.0798091188373678,0.999298471394957,0.317895530105849,0.709484837557541
0.0791628115330046,0.999276497460381,0.314128074621,0.708086866289578
0.0785238028963748,0.999253926169589,0.310399610798079,0.706690465271191
0.0778919894559251,0.999230743754219,0.30671006131324,0.705295652819428
0.0772672694658745,0.999206936186201,0.303059335379131,0.7039024469984
0.0766495428739997,0.999182489174008,0.2994473292423,0.702510865621274
0.0760387112900616,0.999157388158864,0.295873926674573,0.701120926252264
0.0754346779548612,0.99913161831093,0.292338999457947,0.699732646208612
0.0748373477099066,0.999105164525443,0.288842407862606,0.698346042562568
0.0742466269676871,0.999078011418828,0.285384001117717,0.696961132143355
0.0736624236825356,0.999050143324779,0.281963617874632,0.695577931539136
0.0730846473220712,0.999021544290297,0.27858108666224,0.694196457098971
0.0725132088392092,0.998992198071705,0.275236226334166,0.692816724934764
0.0719480206447275,0.998962088130622,0.271928846507599,0.691438750923206
0.0713889965803779,0.998931197629909,0.268658747993533,0.690062550707713
0.0708360518925318,0.998899509429577,0.265425723218223,0.688688139700355
0.070289103206349,0.998867006082666,0.262229556635713,0.687315533083773
0.0697480685004588,0.99883366983109,0.259070025131301,0.685944745813097
0.0692128670821446,0.998799482601451,0.255946898415816,0.684575792617851
0.0686834195630199,0.998764426000818,0.252859939410634,0.683208688003849
0.0681596478351861,0.998728481312476,0.249808904623358,0.681843446255092
0.0676414750478639,0.998691629491645,0.246793544514117,0.680480081435644
0.0671288255844856,0.998653851161161,0.243813603852453,0.679118607391512
0.0666216250402432,0.998615126607138,0.240868822064792,0.677759037752515
0.0661198002000775,0.998575435774585,0.237958933572488,0.676401385934135
0.0656232790171046,0.998534758263006,0.235083668120493,0.675045665139377
0.0651319905914671,0.998493073321959,0.232242751096652,0.673691888360607
0.064645865149603,0.998450359846591,0.2294359038417,0.672340068381386
0.0641648340239236,0.998406596373147,0.226662843950018,0.670990217778301
0.0636888296328907,0.99836176107444,0.223923285561205,0.669642348922777
0.0632177854614866,0.998315831755305,0.221216939642587,0.668296473982887
0.0627516360420689,0.998268785848016,0.218543514262723,0.666952604925158
0.0622903169355994,0.998220600407679,0.215902714856032,0.665610753516352
0.0618337647132436,0.998171252107598,0.213294244478646,0.664270931325264
0.0613819169383289,0.998120717234619,0.210717804055625,0.66293314972448
0.0609347121486578,0.998068971684438,0.208173092619638,0.661597419892154
0.0604920898391669,0.998015990956893,0.205659807541263,0.660263752813762
0.0600539904449229,0.997961750151231,0.203177644751042,0.658932159283843
0.0596203553244542,0.997906223961346,0.200726298953432,0.657602649907748
0.0591911267434035,0.997849386670997,0.198305463832802,0.65627523510336
0.0587662478585024,0.997791212149007,0.195914832251634,0.65494992510282
0.0583456627018549,0.997731673844431,0.193554096441073,0.653626729954236
0.0579293161655282,0.997670744781716,0.191222948184005,0.652305659523384
0.057517153986442,0.997608397555827,0.188921078990803,0.650986723495402
0.0571091227315506,0.997544604327367,0.186648180267917,0.649669931376473
0.0567051697833114,0.997479336817668,0.184403943479469,0.648355292495498
0.0563052433254361,0.99741256630387,0.182188060302021,0.647042816005763
0.0559092923289145,0.997344263613984,0.180000222772678,0.64573251088659
0.0555172665383108,0.997274399121936,0.1778401234307,0.644424385944986
0.0551291164583208,0.997202942742597,0.175707455452776,0.643118449817279
0.0547447933405902,0.997129863926805,0.173601912782149,0.641814710970741
0.0543642491707842,0.997055131656364,0.171523190251731,0.640513177705213
0.0539874366559068,0.996978714439044,0.169470983701399,0.639213858154703
0.0536143092118614,0.996900580303559,0.167444990089609,0.637916760288992
0.0532448209512506,0.996820696794545,0.165444907599515,0.636621891915216
0.0528789266714081,0.996739030967526,0.163470435739741,0.63532926067945
0.0525165818426597,0.996655549383873,0.161521275439966,0.634038874068276
0.0521577425968069,0.99657021810576,0.159597129141481,0.632750739410339
0.0518023657158304,0.996483002691114,0.157697700882872,0.631464863877902
0.0514504086208081,0.996393868188565,0.155822696380989,0.630181254488381
0.0511018293610418,0.99630277913239,0.153971823107339,0.628899918105881
0.0507565866033918,0.996209699537467,0.152144790360061,0.627620861442712
0.0504146396218119,0.996114592894219,0.150341309331628,0.626344091060902
0.0500759482870816,0.996017422163568,0.148561093172415,0.6250696133737
0.0497404730567332,0.995918149771899,0.146803857050276,0.623797434647064
0.0494081749651669,0.995816737606017,0.145069318206274,0.622527561001146
0.0490790156139523,0.995713147008127,0.143357196006678,0.621259998411762
0.0487529571623122,0.995607338770817,0.141667211991394,0.619994752711856
0.0484299623177838,0.995499273132052,0.139999089918926,0.618731829592952
0.0481099943270547,0.995388909770188,0.138352555808008,0.617471234606598
0.0477930169669707,0.995276207798995,0.136727337976038,0.616212973165797
0.0474789945357103,0.995161125762702,0.135123167074415,0.614957050546432
0.0471678918441237,0.995043621631062,0.133539776120915,0.613703471888682
0.0468596742072326,0.994923652794438,0.131976900529213,0.612452242198421
0.0465543074358881,0.994801176058915,0.130434278135663,0.611203366348616
0.0462517578285823,0.994676147641432,0.128911649223439,0.609956849080712
0.0459519921634123,0.994548523164952,0.127408756544165,0.608712695006005
0.045654977690191,0.994418257653658,0.125925345337099,0.607470908607009
0.0453606821227045,0.994285305528181,0.124461163346015,0.606231494238812
0.0450690736311121,0.994149620600868,0.123015960833847,0.60499445613042
0.0447801208344837,0.994011156071082,0.121589490595201,0.603759798386094
0.0444937927934771,0.993869864520552,0.120181507966838,0.602527524986678
0.0442100590031471,0.99372569790876,0.118791770836191,0.60129763979092
0.0439288893858859,0.993578607568373,0.117420039648035,0.600070146536768
0.0436502542844941,0.99342854420073,0.11606607740936,0.598845048842683
0.0433741244553755,0.993275457871376,0.114729649692559,0.597622350208914
0.0431004710618577,0.993119298005652,0.113410524636987,0.596402054018789
0.0428292656676321,0.992960013384345,0.112108472948979,0.595184163539974
0.0425604802303137,0.992797552139394,0.110823267900394,0.593968681925742
0.0422940870951174,0.992631861749666,0.109554685325765,0.592755612216217
0.0420300589886477,0.99246288903679,0.108302503618114,0.59154495733962
0.0417683690128009,0.992290580161076,0.107066503723503,0.590336720113498
0.041508990638777,0.992114880617487,0.105846469134384,0.589130903245947
0.0412518977011981,0.991935735231711,0.104642185881816,0.587927509336826
0.0409970643923342,0.991753088156291,0.103453442526597,0.586726540878961
0.0407444652564295,0.991566882866859,0.102280030149382,0.585528000259339
0.0404940751841329,0.991377062158443,0.101121742339831,0.584331889760291
0.0402458694070258,0.991183568141872,0.0999783751848488,0.583138211560674
0.0399998234922481,0.990986342240275,0.0988497272559642,0.581946967737031
0.0397559133372192,0.990785325185679,0.0977355995958999,0.580758160264754
0.0395141151644533,0.990580457015707,0.0966357957043832,0.57957179101923
0.0392744055164653,0.990371677070389,0.0955501215232345,0.57838786177698
0.0390367612507684,0.990158923989076,0.0944783854207927,0.577206374216791
0.038801159534958,0.989942135707477,0.0934203981757072,0.576027329920838
0.0385675778418834,0.989721249454806,0.0923759729601429,0.574850730375796
0.0383359939449042,0.989496201751063,0.0913449253224377,0.573676576973938
0.0381063859132294,0.989266928404435,0.0903270731692514,0.572504871014239
0.0378787321073386,0.98903336450883,0.0893222367472367,0.571335613703455
0.0376530111744825,0.988795444441553,0.0883302386242752,0.570168806157201
0.037429202044263,0.988553101861121,0.0873509036703045,0.569004449401019
0.0372072839242898,0.988306269705219,0.0863840590377744,0.567842544371441
0.0369872362959111,0.988054880188816,0.0854295341417569,0.566683091917032
0.0367690389100213,0.987798864802429,0.0844871606397461,0.565526092799439
0.0365526717829383,0.987538154310554,0.0835567724111695,0.564371547694417
0.036338115192354,0.987272678750259,0.0826382055366431,0.56321945719286
0.0361253496733537,0.987002367429946,0.0817312982769929,0.562069821801816
0.0359143560145049,0.986727148928295,0.0808358910520674,0.560922641945487
0.0357051152540121,0.986446951093386,0.0799518264193663,0.559777917966237
0.035497608675939,0.986161701042005,0.0790789490525087,0.558635650125577
0.0352918178064944,0.985871325159148,0.0782171057195571,0.557495838605151
0.0350877244103816,0.985575749097716,0.0773661452612224,0.556358483507702
0.0348853104872111,0.985274897778415,0.0765259185689719,0.555223584858047
0.0346845582679733,0.984968695389872,0.0756962785630484,0.554091142604025
0.0344854502115715,0.984657065388951,0.0748770801704309,0.552961156617453
0.0342879690014138,0.984339930501302,0.0740681803027429,0.551833626695059
0.0340920975420635,0.984017212722127,0.0732694378341344,0.550708552559424
0.033897818955944,0.983688833317188,0.0724807135791411,0.549585933859894
0.0337051165801021,0.983354712824036,0.0717018702705476,0.548465770173507
0.0335139739630234,0.983014771053504,0.0709327725372591,0.547348061005894
0.0333243748615032,0.982668927091432,0.070173286882198,0.546232805792182
0.0331363032375679,0.982317099300662,0.0694232816602399,0.545120003897887
0.03294974325545,0.981959205323284,0.0686826270561952,0.544009654619794
0.0327646792786124,0.981595162083157,0.067951195062854,0.542901757186838
0.0325810958668226,0.981224885788704,0.0672288594590974,0.541796310760968
0.032398977773276,0.980848291935985,0.0665154957880949,0.540693314438014
0.0322183099417665,0.980465295312061,0.0658109813355835,0.539592767248531
0.0320390775039048,0.980075809998652,0.0651151951082525,0.538494668158654
0.0318612657763819,0.979679749376092,0.0644280178122292,0.537399016070929
0.0316848602582787,0.979277026127592,0.0637493318316828,0.536305809825143
0.0315098466284192,0.978867552243823,0.0630790212075478,0.535215048199153
0.0313362107427682,0.978451239027809,0.0624169716163758,0.534126729909693
0.0311639386318709,0.978027997100154,0.0617630703493233,0.533040853613187
0.0309930164983352,0.977597736404603,0.0611172062912785,0.531957417906546
0.0308234307143549,0.977160366213936,0.0604792699001356,0.530876421327963
0.0306551678192735,0.976715795136219,0.0598491531862204,0.529797862357698
0.030488214517188,0.976263931121403,0.0592267496918727,0.528721739418854
0.0303225576745909,0.975804681468281,0.0586119544711867,0.527648050878152
0.0301581843180522,0.975337952831821,0.0580046640699213,0.526576795046691
0.029995081631937,0.974863651230864,0.0574047765055738,0.525507970180707
0.0298332369561616,0.974381682056207,0.0568121912476284,0.524441574482321
0.0296726377839852,0.973891950079075,0.0562268091979812,0.523377606100283
0.0295132717598378,0.973394359459988,0.0556485326715407,0.522316063130708
0.0293551266771821,0.97288881375802,0.0550772653770112,0.521256943617802
0.029198190476411,0.972375215940478,0.0545129123978587,0.520200245554586
0.0290424512427779,0.971853468392988,0.0539553801734631,0.519145966883609
0.0288878972043607,0.971323472930005,0.053404576480456,0.518094105497658
0.0287345167300583,0.970785130805748,0.0528604104142506,0.517044659240458
0.0285822983276188,0.970238342725571,0.0523227923707591,0.515997625907369
0.0284312306416994,0.969683008857779,0.0517916340283038,0.514953003246069
0.0282813024519572,0.969119028845879,0.0512668483297213,0.513910788957239
0.0281325026711699,0.968546301821297,0.050748349464658,0.512870980695239
0.027984820343387,0.967964726416551,0.0502360528520655,0.51183357606877
0.0278382446421096,0.967374200778884,0.0497298751228844,0.510798572641543
0.027692764868499,0.966774622584378,0.0492297341029293,0.50976596793293
0.027548370449614,0.966165889052539,0.0487355487959669,0.508735759418612
0.0274050509366757,0.965547896961373,0.048247239366991,0.507707944531226
0.0272627960033589,0.96492054266294,0.0477647271256926,0.506682520660998
0.0271215954441115,0.964283722099419,0.0472879345101273,0.50565948515637
0.0269814391724995,0.963637330819659,0.0468167850705764,0.50463883532463
0.0268423172195775,0.962981263996248,0.0463512034536056,0.503620568432527
0.0267042197322853,0.962315416443087,0.0458911153863161,0.502604681706881
0.0265671369718693,0.961639682633478,0.0454364476607913,0.501591172335189
0.0264310593123279,0.960953956718743,0.0449871281187366,0.500580037466224
0.0262959772388815,0.960258132547362,0.0445430856363123,0.499571274210631
0.0261618813464664,0.95955210368464,0.0441042501091575,0.49856487964151
