"mutillatus","Xyleborus seriatus","Xyleborus ferrugineus","Xyleborinus saxeseni","Ambrosiodmus tachygraphus","Xylosandrus compactus","Ambrosiodmus rubricollis","Xyleborus affinis","Xyleborus germanus","Xyleborus glabratus","Euwallacea validus"
0.494937883358047,0.397112405612689,0.903013750788635,0.587990645146498,0.463856935299426,0.642721381978718,0.584925745566274,0.972367099973852,0.531178728544024,0.995275414981104,0.767997645716994
0.487346160380539,0.391169848932536,0.899874406627176,0.582423793951714,0.452963061172395,0.636641920914389,0.574815374145054,0.97121884558763,0.527194304326714,0.994812817008899,0.76193427777627
0.479993599235658,0.385440788060607,0.896745815653402,0.57700812326012,0.442447158154613,0.63070756431833,0.564955965998672,0.970061813891944,0.523329183810175,0.994321518910765,0.755954365275865
0.472868792803665,0.379912928909973,0.893628274980108,0.571736378922018,0.432294194426292,0.624912338080922,0.555341480175356,0.96889631474279,0.519576780762504,0.993800736827612,0.750056553305494
0.465961063618413,0.374574953462081,0.890522056480125,0.56660181841743,0.422489611151604,0.619250633213321,0.545965828792722,0.967722644197484,0.515931039842162,0.99324969673286,0.744239493371076
0.459260405195606,0.369416421120778,0.887427408841856,0.561598162882047,0.413019342479276,0.613717175498962,0.536822912366687,0.966541085518715,0.512386380679514,0.992667634866128,0.738501845883136
0.452757429061865,0.3644276821421,0.884344559413765,0.556719554745331,0.403869827083329,0.608306998371133,0.527906649429367,0.965351910077006,0.508937649177597,0.992053798175808,0.732842282259319
0.446443316832639,0.359599801409107,0.881273715864754,0.551960520196601,0.395028012920902,0.603015418597983,0.519211001240817,0.964155378164434,0.505580074935893,0.991407444769663,0.727259486695289
0.440309776773103,0.354924491104412,0.878215067683305,0.547315935821758,0.386481356590628,0.597838014420279,0.510729992285924,0.962951739730509,0.502309233891185,0.990727844372635,0.721752157649954
0.434349004349407,0.350394051064308,0.875168787534848,0.542780998856949,0.378217818431536,0.592770605840052,0.502457727151126,0.961741235049555,0.499121015422802,0.990014278791008,0.716319009084121
0.428553646340033,0.346001315788313,0.87213503249404,0.538351200590639,0.370225854300418,0.587809236802027,0.494388404293061,0.960524095327587,0.496011593293872,0.989266042382065,0.710958771485913
0.422916768130444,0.341739607234554,0.869113945166276,0.534022302515847,0.362494404797983,0.582950159046241,0.486516327140619,0.959300543255566,0.492977399901392,0.988482442528387,0.705670192711561
0.417431823860104,0.337602692661268,0.866105654710809,0.529790314892725,0.355012882574981,0.578189817440812,0.478835912911279,0.958070793515008,0.490015103390971,0.987662800115922,0.700452038666077
0.412092629130499,0.333584746882751,0.863110277776198,0.525651477430308,0.347771158234099,0.573524836629592,0.471341699470576,0.956835053241095,0.487121587260345,0.986806450014914,0.695303093845006
0.406893336016982,0.329680318398457,0.860127919357396,0.521602241837061,0.340759545247759,0.568952008851136,0.464028350518756,0.95559352244781,0.48429393213236,0.985912741562838,0.690222161755509
0.401828410156917,0.325884298929835,0.857158673582625,0.517639256024142,0.333968784232624,0.564468282803956,0.456890659350103,0.954346394419018,0.481529399425063,0.984981039048387,0.685208065232626
0.396892609712372,0.322191895963391,0.854202624437152,0.5137593497743,0.327390026855917,0.560070753448697,0.449923551397123,0.953093856068953,0.47882541668578,0.984010722195636,0.680259646664468
0.392080966028112,0.318598607952554,0.851259846430221,0.509959521713873,0.321014819594339,0.55575665265138,0.443122085743044,0.951836088275123,0.476179564388926,0.983001186647417,0.675375768138294
0.387388765825244,0.315100201876842,0.848330405210661,0.506236927446267,0.314835087521375,0.551523340583403,0.436481455761204,0.950573266186338,0.47358956402497,0.981951844447004,0.670555311517911
0.38281153478814,0.311692692895871,0.845414358136035,0.502588868723175,0.308843118261735,0.547368297803938,0.429996989018433,0.94930555950819,0.471053267331331,0.980862124517133,0.665797178461495
0.378345022417342,0.308372325869219,0.842511754799634,0.499012783545068,0.30303154622107,0.543289117958978,0.423664146560895,0.948033132768109,0.468568646535798,0.979731473135426,0.661100290387802
0.373985188034472,0.305135558541727,0.839622637519183,0.495506237095663,0.297393337173959,0.53928350103875,0.417478521684712,0.94675614556184,0.466133785499926,0.978559354405248,0.656463588397748
0.369728187836925,0.301979046218462,0.836747041790627,0.492066913426413,0.29192177327254,0.535349247141683,0.411435838279725,0.945474752783011,0.463746871664217,0.977345250721045,0.65188603315747
0.365570362910473,0.298899627774781,0.833884996710096,0.488692607816874,0.286610438521245,0.531484250698798,0.405531948822607,0.944189104837267,0.461406188709234,0.976088663227192,0.647366604748259
0.361508228117124,0.295894312865271,0.831036525366728,0.48538121974531,0.281453204749373,0.527686495117316,0.399762832084989,0.942899347842301,0.459110109857359,0.974789112269388,0.642904302488055
0.357538461783718,0.292960270211224,0.828201645208847,0.4821307464113,0.276444218102003,0.523954047806626,0.394124590613176,0.941605623814968,0.456857091749007,0.973446137837636,0.638498144728695
0.353657896123992,0.290094816860158,0.82538036838565,0.478939276758565,0.271577886060785,0.520285055553571,0.388613448028022,0.940308070846558,0.45464566883499,0.97205929999984,0.634147168632539
0.34986350833331,0.287295408322875,0.822572702066425,0.475804985951865,0.266848864998831,0.516677740217363,0.383225746186711,0.939006823267178,0.452474448233518,0.970628179325076,0.629850429931715
0.346152412301008,0.284559629504095,0.819778648739061,0.472726130266764,0.262252048268218,0.5131303947174,0.377957942242164,0.937702011800133,0.450342105006253,0.969152377295562,0.625607002672806
0.342521850890438,0.281885186351867,0.81699820648948,0.469701042355412,0.257782554814013,0.509641379289907,0.372806605630611,0.93639376370707,0.44824737781299,0.967631516706423,0.621415978949488
0.338969188741417,0.27926989815905,0.814231369263458,0.466728126855283,0.253435718305222,0.506209117991612,0.367768415013354,0.935082202924607,0.446189064908993,0.966065242052285,0.617276468625317
0.335491905553907,0.276711690457212,0.811478127112169,0.463805856311223,0.249207076770327,0.502832095430787,0.362840155194843,0.933767450193098,0.444166020453006,0.964453219899804,0.613187599048605
0.332087589815439,0.274208588449553,0.808738466422644,0.460932767384092,0.245092362723042,0.49950885370779,0.358018714035762,0.932449623178103,0.44217715109734,0.962795139245233,0.609148514761101
0.328753932938159,0.271758710934965,0.806012370134273,0.458107457321979,0.241087493762461,0.496237989548905,0.353301079376898,0.931128836585125,0.440221412834514,0.961090711856127,0.605158377201976
0.325488723774337,0.269360264680204,0.803299817942338,0.45532858067226,0.23718856363072,0.493018151618751,0.348684335987012,0.929805202268062,0.43829780807756,0.959339672596341,0.601216364408441
0.322289843481891,0.267011539201456,0.800600786489503,0.452594846214886,0.233391833710668,0.489848037997844,0.3441656625457,0.928478829331863,0.43640538295348,0.957541779733484,0.597321670714159
0.319155260713942,0.264710901920425,0.797915249546099,0.449905014099133,0.229693724945681,0.486726393813076,0.339742328670331,0.927149824229754,0.434543224791398,0.955696815228005,0.593473506446476
0.316083027108567,0.262456793663445,0.795243178179978,0.447257893167707,0.226090810163631,0.483652009009951,0.335411691994493,0.925818290855435,0.432710459788798,0.953804585003132,0.58967109762337
0.313071273056974,0.260247724475175,0.792584540916639,0.444652338453562,0.222579806787121,0.480623716256352,0.331171195303941,0.924484330630571,0.430906250840887,0.951864919194922,0.58591368565089
0.31011820373007,0.258082269721107,0.789939303890283,0.44208724883615,0.219157569912301,0.477640388968503,0.327018363734814,0.923148042587903,0.429129795519546,0.949877672381673,0.582200527021791
0.307222095345076,0.255959066455567,0.787307430986389,0.439561564844963,0.21582108573895,0.474700939450545,0.322950802037828,0.921809523450257,0.42738032418966,0.947842723792037,0.578530893015938
0.304381291655305,0.253876810033997,0.784688883976362,0.437074266599346,0.212567465334919,0.471804317139867,0.318966191911233,0.920468867705723,0.425657098251729,0.945759977491166,0.574904069403019
0.301594200647583,0.251834250950305,0.782083622644769,0.434624371874483,0.209393938718551,0.468949506950953,0.315062289404546,0.919126167679241,0.423959408500732,0.943629362544286,0.571319356147995
0.298859291433022,0.249830191881732,0.779491604909624,0.432210934284337,0.206297849243243,0.466135527711116,0.311236922394408,0.917781513600832,0.422286573592112,0.941450833157125,0.567776067119692
0.296175091317968,0.247863484925316,0.776912786936162,0.429833041573124,0.203276648268877,0.463361430681965,0.307487988133333,0.916434993670667,0.420637938606587,0.939224368792668,0.564273529802854
0.293540183042981,0.245933029011384,0.774347123244504,0.427489814007575,0.200327890105477,0.460626298160993,0.303813450871644,0.915086694121175,0.419012873706236,0.936949974263754,0.560811085013937
0.290953202178633,0.244037767480791,0.771794566811585,0.425180402862899,0.197449227215046,0.457929242158046,0.300211339552479,0.913736699276371,0.417410772874962,0.934627679801074,0.557388086620892
0.288412834667753,0.242176685813764,0.769255069167685,0.422903988995947,0.194638405658157,0.455269403141875,0.296679745579394,0.91238509160856,0.415831052737053,0.932257541096185,0.554003901267131
0.285917814504546,0.240348809499235,0.766728580487897,0.420659781499573,0.191893260772489,0.452645948852312,0.293216820655837,0.911031951792578,0.414273151448085,0.929839639319195,0.550657908099834
0.283466921541725,0.23855320203449,0.764215049678821,0.418447016432694,0.189211713071092,0.450058073173958,0.289820774695483,0.90967735875771,0.412736527652919,0.927374081110836,0.547349498502742
0.281058979417415,0.236788963045784,0.761714424460763,0.416264955620977,0.186591764348772,0.447504995067543,0.286489873802262,0.908321389737417,0.411220659505958,0.924860998548672,0.544078075833533
0.278692853594257,0.235055226521362,0.759226651445705,0.414112885523452,0.184031493985549,0.444985957555446,0.283222438318732,0.906964120316995,0.409725043749266,0.922300549087272,0.54084305516587
0.276367449503614,0.233351159149008,0.756751676211273,0.411990116160765,0.181529055436701,0.442500226758064,0.280016840941333,0.905605624479278,0.408249194844477,0.919692915472213,0.537643863036176
0.274081710788348,0.231675958750877,0.75428944337095,0.409895980101035,0.179082672899457,0.44004709097798,0.276871504900945,0.904245974648499,0.40679264415477,0.91703830562782,0.53447993719518
0.271834617638065,0.230028852808942,0.751839896640719,0.407829831499668,0.176690638146892,0.437625859829102,0.273784902207112,0.902885241732405,0.405354939173488,0.914336952518648,0.531350726364261
0.269625185211181,0.228409097074905,0.749402978902356,0.405791045189675,0.174351307520121,0.435235863408116,0.27075555195423,0.901523495162713,0.403935642796237,0.911589113984712,0.528255689996595
0.267452462138526,0.226815974258913,0.746978632263544,0.403779015819346,0.172063099070303,0.432876451505799,0.267782018687954,0.900160802934004,0.402534332633548,0.908795072550574,0.525194298043106
0.265315529103601,0.225248792791836,0.744566798114978,0.401793157034342,0.16982448984248,0.430546992855896,0.264862910830062,0.898797231641133,0.401150600361435,0.905955135208415,0.522166030723209
0.263213497494904,0.223706885656281,0.742167417184637,0.399832900701476,0.167634013293662,0.428246874419419,0.261996879160006,0.897432846515224,0.399784051107347,0.903069633175306,0.519170378300306
0.261145508126092,0.222189609281857,0.73978042958936,0.397897696171648,0.165490256838014,0.425975500702371,0.259182615351367,0.896067711458338,0.398434302869235,0.900138921624917,0.516206840862025
0.259110730019985,0.220696342500571,0.73740577488387,0.395987009579602,0.163391859512366,0.423732293105036,0.256418850561446,0.894701889076858,0.397100985965612,0.897163379393987,0.513274928105136
0.257108359252719,0.219226485558503,0.73504339210739,0.394100323178284,0.161337509755659,0.42151668930107,0.25370435407225,0.893335440713678,0.395783742514636,0.894143408663909,0.510374159125119
0.25513761785459,0.217779459180221,0.732693219827968,0.392237134705793,0.159325943296283,0.419328142644788,0.251037931981132,0.891968426479237,0.3944822259404,0.89107943461785,0.507504062210308
0.253197752764344,0.216354703682635,0.730355196184623,0.39039695678301,0.157355941141596,0.417166121605093,0.248418425939387,0.89060090528146,0.393196100504739,0.887971905073867,0.50466417464057
0.251288034833908,0.214951678135216,0.72802925892744,0.388579316340141,0.15542632766422,0.415030109224635,0.245844711937145,0.88923293485466,0.391925040862993,0.884821290094548,0.501854042490454
0.249407757880705,0.213569859563767,0.725715345455702,0.386783754070515,0.153535968780047,0.412919602602844,0.243315699132907,0.887864571787449,0.390668731642257,0.881628081573735,0.499073220436731
0.247556237784942,0.212208742195066,0.723413392854168,0.385009823910102,0.151683770213104,0.410834112401591,0.240830328726147,0.886495871549697,0.38942686704078,0.878392792800949,0.496321271570269
0.245732811629352,0.210867836739949,0.72112333792758,0.383257092541315,0.149868675842768,0.408773162372281,0.23838757287141,0.8851268885186,0.388199150447242,0.875115958004179,0.49359776721217
0.243936836879099,0.209546669712525,0.718845117233505,0.381525138919727,0.14808966612901,0.406736288903279,0.235986433632402,0.883757676003872,0.386985294078741,0.871798131871735,0.490902286734085
0.242167690599641,0.208244782783399,0.716578667113566,0.379813553822468,0.146345756611623,0.40472304058663,0.233625941974591,0.882388286272131,0.385785018636394,0.868439889053922,0.488234417382646
0.240424768710529,0.206961732164905,0.714323923723167,0.378121939417104,0.144635996479609,0.402732977803074,0.231305156794896,0.881018770570482,0.384598052977549,0.86504182364531,0.485593754107926
0.238707485273198,0.2056970880265,0.712080823059773,0.376449908849901,0.142959467207089,0.400765672324456,0.229023163987082,0.879649179149365,0.383424133803622,0.861604548648438,0.48297989939586
0.237015271810973,0.204450433938581,0.709849300989815,0.37479708585243,0.141315281252333,0.398820706932644,0.226779075541512,0.87827956128467,0.382263005362717,0.858128695419802,0.480392463104542
0.235347576659574,0.203221366343104,0.707629293274288,0.373163104365551,0.139702580816666,0.396897675054154,0.224572028677968,0.876909965299174,0.381114419166156,0.854614913099032,0.477831062304322
0.233703864346547,0.202009494049497,0.705420735593101,0.371547608179849,0.138120536660204,0.394996180409696,0.222401185010279,0.875540438583316,0.379978133718179,0.851063868022166,0.475295321121627
0.232083614998109,0.200814437754447,0.70322356356825,0.369950250591685,0.136568346971534,0.393115836677924,0.220265729741557,0.874171027615337,0.378853914258064,0.847476243119996,0.472784870586422
0.230486323772001,0.199635829584236,0.701037712785849,0.368370694074035,0.135045236288604,0.391256267172697,0.218164870888866,0.872801777980824,0.377741532513998,0.843852737302436,0.470299348483242
0.228911500315033,0.198473312658391,0.698863118817093,0.366808609961371,0.13355045446825,0.389417104533217,0.21609783853619,0.871432734391666,0.37664076646806,0.84019406482994,0.467838399205709
0.227358668244055,0.197326540673475,0.696699717238187,0.365263678147878,0.132083275701923,0.387597990426418,0.214063884114632,0.870063940704455,0.375551400131729,0.836500954672965,0.465401673614464
0.22582736464919,0.196195177505937,0.694547443649304,0.363735586798321,0.130642997575302,0.385798575261034,0.212062279708787,0.868695439938358,0.374473223331335,0.832774149860529,0.462988828898433
0.224317139618206,0.195078896833002,0.6924062336926,0.362224032070943,0.129228940169616,0.384018517912807,0.210092317388274,0.867327274292472,0.373406031502954,0.829014406818906,0.460599528439349
0.222827555781001,0.193977381770625,0.690276023069346,0.360728717851796,0.127840445202626,0.382257485460307,0.208153308563481,0.865959485162683,0.372349625496237,0.825222494701532,0.458233441679475
0.22135818787318,0.192890324527626,0.688156747556201,0.359249355499939,0.12647687520728,0.380515152930887,0.206244583364563,0.864592113158062,0.371303811386716,0.821399194711167,0.455890243992419
0.219908622317831,0.191817426075155,0.686048343020685,0.357785663602985,0.125137612746233,0.378791203056306,0.204365490042816,0.863225198116793,0.37026840029615,0.817545299415413,0.453569616557011
0.218478456824581,0.19075839583068,0.683950745435863,0.356337367742489,0.123822059660456,0.377085326037574,0.202515394393548,0.861858779121674,0.369243208220501,0.81366161205664,0.451271246234133
0.217067300005129,0.18971295135576,0.681863890894302,0.354904200268706,0.122529636350288,0.375397219318625,0.200693679199637,0.86049289451519,0.36822805586516,0.809748945857424,0.448994825446455
0.215674771004455,0.188680818066904,0.679787715621314,0.353485900084277,0.121259781087363,0.373726587368403,0.19889974369496,0.859127581914182,0.367222768487049,0.805808123322534,0.446740052061009
0.214300499146963,0.187661728958832,0.677722155987527,0.352082212436431,0.120011949355929,0.372073141471003,0.197133003046933,0.857762878224127,0.366227175743271,0.80183997553857,0.444506629274511
0.212944123596853,0.186655424339537,0.67566714852081,0.350692888717281,0.118785613222143,0.370436599523503,0.195392887857432,0.856398819653037,0.365241111545971,0.797845341472282,0.442294265501393
0.211605293032068,0.185661651576545,0.673622629917581,0.349317686271869,0.117580260730017,0.368816685841166,0.19367884368138,0.855035441725003,0.364264413923122,0.793825067268635,0.44010267426446
0.210283665331164,0.184680164853818,0.67158853705353,0.347956368213575,0.116395395322756,0.367213130969671,0.19199033056233,0.85367277929338,0.363296924884927,0.789780005549641,0.437931574088119
0.208978907272526,0.183710724938791,0.669564806993776,0.346608703246577,0.115230535288269,0.365625671504097,0.190326822584375,0.852310866553644,0.362338490295589,0.785711014714983,0.435780688394111
0.207690694245361,0.182753098959022,0.667551377002487,0.345274465495031,0.11408521322775,0.364054049914352,0.188687807439782,0.850949737055914,0.361388959750179,0.781618958245423,0.433649745399687
0.206418709971913,0.181807060188022,0.665548184551984,0.343953434338663,0.112958975546219,0.362498014376783,0.18707278601173,0.849589423717164,0.360448186456362,0.77750470400997,0.431538478018175
0.205162646240422,0.180872387839795,0.663555167331357,0.342645394254503,0.111851381964021,0.360957318611702,0.185481271971581,0.848229958833136,0.359516027120762,0.773369123577774,0.429446623761861
0.20392220264832,0.179948866871688,0.661572263254608,0.341350134664473,0.110762005048313,0.359431721726593,0.183912791390137,0.846871374089952,0.358592341839738,0.769213091535657,0.427373924647153
0.202697086355223,0.179036287795157,0.659599410468347,0.340067449788586,0.109690429763604,0.357920988064743,0.182366882362336,0.845513700575446,0.357676993994374,0.765037484812205,0.425320127101948
0.201487011845266,0.178134446494068,0.657636547359052,0.338797138503496,0.108636253040497,0.356424887059102,0.180843094644892,0.844156968790226,0.356769850149493,0.760843182009274,0.423284981875162
0.200291700698398,0.177243144050188,0.655683612559922,0.337539004206179,0.107599083361779,0.354943193091127,0.179340989306376,0.842801208658462,0.355870779956497,0.75663106274177,0.421268243948359
0.199110881370211,0.176362186575534,0.653740544957339,0.336292854682516,0.106578540365096,0.353475685354432,0.177860138389282,0.841446449538428,0.354979656059885,0.752402006986512,0.419269672449443
0.197944288979962,0.175491385051256,0.651807283696948,0.335058501980579,0.10557425446144,0.352022147723047,0.176400124583602,0.84009272023279,0.354096354007255,0.748156894440946,0.417289030568339
0.196791665106411,0.174630555172767,0.649883768189375,0.333835762288404,0.104585866468762,0.350582368624078,0.174960540911511,0.838740048998656,0.353220752162658,0.743896603892473,0.415326085474638
0.195652757591152,0.173779517200823,0.647969938115614,0.33262445581608,0.103613027260013,0.349156140914629,0.173540990422712,0.837388463557393,0.352352731623146,0.739622012599093,0.413380608237132
0.19452732034912,0.172938095818299,0.646065733432061,0.331424406681962,0.102655397424986,0.34774326176279,0.172141085900063,0.836037991104218,0.351492176138369,0.735333995682029,0.411452373745221
0.19341511318595,0.172106119992392,0.644171094375257,0.330235442802837,0.101712646945343,0.34634353253254,0.170760449575097,0.834688658317578,0.350638972033109,0.731033425530989,0.409541160632113
0.192315901621925,0.171283422842024,0.642285961466311,0.329057395787886,0.100784454882246,0.344956758672418,0.169398712853058,0.833340491368307,0.349793008132589,0.726721171222646,0.4076467511998
0.191229456722222,0.170469841510201,0.64041027551504,0.327890100836283,0.099870509076035,0.343582749607804,0.168055516047117,0.831993515928589,0.34895417569048,0.722398097952902,0.405768931345753
0.190155554933188,0.169665217041121,0.638543977623836,0.326733396638281,0.0989705058574422,0.342221318636684,0.166730508121412,0.830647757180716,0.348122368319451,0.718065066483464,0.403907490491289
0.18909397792442,0.168869394261821,0.636687009191261,0.325587125279647,0.0980841497698232,0.340872282828752,0.165423346442593,0.829303239825658,0.347297481924182,0.713722932603213,0.402062221511578
0.188044512436377,0.168082221668165,0.634839311915395,0.324451132149308,0.0972111533019427,0.339535462927734,0.164133696539561,0.827959988091439,0.346479414636728,0.709372546604796,0.400232920667249
0.187006950133334,0.167303551314986,0.633000827796938,0.323325265850087,0.0963512366308556,0.338210683256813,0.1628612318711,0.826618025741343,0.345668066754134,0.705014752776872,0.398419387537543
0.185981087461427,0.166533238710211,0.631171499142077,0.322209378112395,0.0955041273744518,0.336897771627014,0.161605633601107,0.825277376081933,0.344863340678201,0.70065038891235,0.396621424954987
0.184966725511608,0.16577114271279,0.629351268565139,0.321103323710777,0.0946695603532568,0.335596559248481,0.160366590381148,0.823938061970906,0.344065140857336,0.696280285832968,0.394838838941552
0.183963669887304,0.165017125434274,0.627540078991027,0.320006960383187,0.0938472773610918,0.334306880644499,0.159143798140078,0.822600105824777,0.343273373730377,0.691905266930485,0.393071438646243
0.182971730576582,0.164271052143895,0.625737873657448,0.318920148752893,0.0930370269442226,0.33302857356818,0.157936959880462,0.821263529626406,0.342487947672327,0.68752614772475,0.391319036284103
0.181990721828667,0.163532791176984,0.623944596116953,0.31784275225291,0.0922385641886405,0.331761478921713,0.156745785481551,0.819928354932369,0.341708772941912,0.683143735438841,0.389581447076587
0.181020462034608,0.162802213846617,0.622160190238789,0.316774637052858,0.0914516505151367,0.330505440678084,0.155569991508582,0.818594602880167,0.340935761630902,0.678758828591482,0.387858489193272
0.180060773611958,0.162079194358321,0.620384600210572,0.315715671988167,0.0906760534818448,0.32926030580517,0.154409301028175,0.817262294195304,0.340168827615105,0.674372216606831,0.386149983694872
0.179111482893294,0.161363609727755,0.61861777053979,0.314665728491521,0.0899115465939447,0.328025924192132,0.153263443429605,0.815931449198202,0.339407886506991,0.669984679441796,0.384455754477527
0.178172420018437,0.160655339701207,0.616859646055138,0.313624680526468,0.0891579091202312,0.326802148578016,0.15213215425174,0.81460208781099,0.338652855609864,0.665596987230895,0.38277562821833
0.177243418830221,0.159954266678821,0.615110171907711,0.312592404523121,0.0884149259162697,0.325588834482491,0.15101517501545,0.813274229564152,0.337903653873525,0.661209899948743,0.381109434322065
0.176324316773686,0.159260275640429,0.613369293572027,0.311568779315847,0.0876823872538648,0.324385840138639,0.149912253061281,0.811947893603037,0.337160201851384,0.656824167090128,0.379457004869127
0.175414954798549,0.158573254073895,0.611636956846928,0.310553686082909,0.0869600886565944,0.323193026427737,0.148823141392227,0.810623098694251,0.336422421658933,0.652440527367677,0.377818174564591
0.174515177264849,0.157893091905861,0.609913107856329,0.309547008287949,0.0862478307411553,0.322010256815948,0.147747598521398,0.809299863231912,0.335690236933569,0.648059708427039,0.376192780688404
0.173624831851623,0.157219681434807,0.608197693049845,0.308548631623276,0.0855454190642939,0.320837397292864,0.146685388324432,0.80797820524379,0.334963572795675,0.643682426579492,0.374580663046676
