"Sampsonius dampfi","Xylosandrus compactus","Xyleborus posticus","Xyleborus glabratus","Xyleborus seriatus","Xyleborus xylographus","Coptoborus pseudotenuis","Xyleborus ferrugineus","Ambrosiodmus obliquus","mutillatus","Xyleborus germanus"
0.888838674945236,0.55323257312519,0.347217485937218,0.986570383761183,0.337342827334762,0.739830260919938,0.924923276768946,0.921104292766615,0.245652917969165,0.398240073962864,0.538627633991202
0.884014618499567,0.550091518698533,0.34392076842965,0.985839021502828,0.334509527240368,0.731217680804318,0.921982501860442,0.919436902240216,0.242734210288338,0.394536785023664,0.536550119446492
0.879093932711382,0.54699848331069,0.340693141679452,0.985081500101814,0.331734652171608,0.72257369944494,0.91898784911317,0.917765775381898,0.239886816974691,0.390906480765191,0.534505706905721
0.874078621231438,0.543952196959624,0.337532350394831,0.984297398106043,0.329016255723527,0.713905194091308,0.915939979834902,0.916091089362927,0.237108112876322,0.387346951495994,0.532493406155669
0.86897079128669,0.540951438778303,0.334436239508058,0.983486299798338,0.326352481400789,0.705218893303746,0.912839584226444,0.914413016784203,0.234395601444087,0.383856078048972,0.530512270874778
0.863772649146286,0.537995034497488,0.331402748533285,0.982647795470247,0.323741557302857,0.696521364276423,0.909687380485374,0.912731725836754,0.231746906891977,0.380431827094161,0.528561396056856
0.858486495387992,0.535081854073371,0.328429906309034,0.981781481696468,0.321181791191771,0.687819001406383,0.906484113888917,0.91104738045382,0.229159766927628,0.377072246745509,0.52663991562246
0.853114719982458,0.532210809467155,0.325515826094563,0.980886961609647,0.318671565910107,0.679118016100848,0.903230555857251,0.90936014045511,0.226632026004916,0.373775462439933,0.524747000201668
0.847659797213461,0.529380852564815,0.322658700992141,0.979963845175293,0.316209335119834,0.670424427806894,0.899927502998671,0.907670161683792,0.224161629055182,0.370539673068805,0.522881855073627
0.842124280452868,0.526590973226359,0.319856799669805,0.979011749466544,0.313793619335623,0.66174405624003,0.896575776138027,0.905977596136682,0.221746615657714,0.367363147343697,0.521043718249657
0.836510796809485,0.523840197454856,0.317108462361436,0.978030298938519,0.311423002228638,0.653082514781487,0.893176219329942,0.904282592088102,0.219385114613838,0.364244220379689,0.519231858688017
0.830822041671369,0.521127585676371,0.314412097123072,0.977019125701962,0.309096127179112,0.644445205007986,0.889729698858327,0.902585294207822,0.217075338892187,0.361181290480944,0.517445574629563
0.825060773161338,0.518452231122684,0.31176617632617,0.975977869795904,0.306811694057981,0.635837312312534,0.886237102223766,0.900885843673455,0.214815580915744,0.358172816114474,0.515684192044544
0.819229806525567,0.515813258309398,0.309169233370244,0.974906179459029,0.304568456219675,0.627263802570299,0.882699337120344,0.899184378277678,0.21260420816384,0.355217313059153,0.513947063181695
0.813332008475108,0.513209821602644,0.306619859598759,0.973803711399455,0.302365217689741,0.618729419799896,0.879117330403546,0.897481032530581,0.210439659064723,0.352313351718066,0.51223356521162
0.807370291500026,0.510641103868163,0.304116701403543,0.97267013106261,0.300200830532453,0.610238684767383,0.875492027050825,0.895775937757461,0.20832043915642,0.349459554583191,0.510543098957137
0.801347608175623,0.508106315197067,0.301658457504209,0.971505112896885,0.298074192384842,0.601795894477953,0.871824389116486,0.894069222192333,0.206245117495589,0.346654593842292,0.508875087703968
0.795266945479836,0.505604691703015,0.299243876390166,0.970308340616748,0.295984244144772,0.593405122498604,0.868115394682511,0.892361011067404,0.204212323295765,0.343897189118648,0.507228976085701
0.789131319140416,0.503135494385998,0.296871753913837,0.969079507462992,0.293929967801718,0.585070220054032,0.86436603680694,0.890651426698767,0.202220742778025,0.341186105334977,0.505604229037507
0.78294376802998,0.500698008058277,0.294540931024586,0.967818316459779,0.291910384399902,0.576794817837455,0.860577322471447,0.888940588568517,0.200269116218487,0.338520150693537,0.50400033081355
0.776707348626318,0.498291540328382,0.292250291633729,0.966524480668145,0.28992455212426,0.568582328478106,0.856750271529688,0.887228613403502,0.198356235178393,0.335898174764993,0.502416784063478
0.770425129554655,0.495915420639395,0.289998760601719,0.965197723435642,0.287971564500537,0.560435949607607,0.852885915658021,0.885515615250898,0.19648093990366,0.333319066679193,0.500853108963754
0.764100186227712,0.49356899935801,0.287785301839323,0.963837778641755,0.286050548701498,0.552358667468311,0.848985297310149,0.883801705550785,0.194642116881889,0.330781753411464,0.499308842399951
0.757735595598576,0.491251646911167,0.285608916515208,0.962444390938774,0.284160663951882,0.544353261008,0.845049468677203,0.882086993205883,0.192838696545762,0.328285198158517,0.497783537196438
0.751334431040434,0.488962752967238,0.283468641362961,0.961017315987756,0.282301100025343,0.536422306406851,0.841079490654781,0.88037158464861,0.19106965111265,0.325828398798484,0.496276761390193
0.744899757366245,0.486701725659027,0.281363547081069,0.959556320689258,0.280471075827118,0.528568181984495,0.83707643181838,0.878655583905595,0.189333992551068,0.323410386429958,0.494788097545721
0.738434626000412,0.484467990845989,0.279292736819878,0.958061183408479,0.27866983805668,0.520793073437029,0.833041367408644,0.876939092659789,0.187630770665326,0.321030223985288,0.49331714210831
