"Xyleborus ferrugineus","Ambrosiodmus tachygraphus","Xyleborus germanus","Ambrosiodmus rubricollis","Euwallacea fornicatus","Euwallacea validus","Xyleborus xylographus","Ambrosiodmus obliquus","Xyleborus glabratus","Xylosandrus compactus","mutillatus"
0.877711932691228,0.604987606404679,0.6567426717683,0.681353325926676,0.820204915966119,0.841558912196108,0.943202977782615,0.315628778357086,0.998547663896595,0.649580103792537,0.52790002951454
0.874414884151405,0.593109283886402,0.652240321634648,0.671426741344863,0.815382582499511,0.836521741316888,0.938358670043899,0.309382508038924,0.998386340238598,0.643817668165005,0.520288964348606
0.871146942128923,0.581491517546414,0.647850395089781,0.661657143250529,0.810613748682356,0.831517397119621,0.9332973402995,0.303394149104973,0.9982129297832,0.638192516159553,0.512903089969412
0.867907592874907,0.570133420642562,0.643567517550925,0.652045538045304,0.805897616173617,0.826546452457235,0.928020721131463,0.297647620295163,0.998026941086629,0.632698850820654,0.505732302951872
0.864696341462217,0.559033366220171,0.63938670337358,0.642592474702271,0.801233397179361,0.821609408444192,0.922531061563547,0.29212817338048,0.997827879424569,0.62733124256603,0.49876710954071
0.861512710501856,0.54818908999148,0.635303318103644,0.633298095178431,0.796620314779249,0.816706700610604,0.916831116773432,0.28682225599886,0.997615247028257,0.622084597490909,0.491998579207817
0.85835623898978,0.537597782344491,0.631313045302059,0.624162180057528,0.792057603176268,0.811838704451012,0.91092413564126,0.281717391275038,0.997388543322076,0.616954129155326,0.485418302508914
0.855226481267122,0.527256170469046,0.627411857282157,0.615184189868192,0.787544507881217,0.807005740440949,0.904813846187138,0.276802071852651,0.997147265163003,0.611935333389871,0.479018352767661
0.852123006079498,0.517160591516192,0.623595989209699,0.606363302477735,0.783080285841673,0.802208078583758,0.898504438972056,0.272065666345738,0.996890907082315,0.607023965727922,0.472791251175721
0.849045395723193,0.507307057637463,0.619861916104856,0.597698446922832,0.778664205523619,0.797445942541268,0.892000548557306,0.267498336528327,0.996618961529843,0.602216021131995,0.466729934948742
0.845993245267852,0.497691313684173,0.616206332358269,0.589188334003585,0.774295546952732,0.792719513394532,0.885307233136675,0.263090963838192,0.996330919121066,0.597507715731173,0.460827728222317
0.842966161846764,0.488308888283319,0.612626133433227,0.580831483936696,0.769973601721227,0.788028933074662,0.878429952473159,0.258835083984369,0.996026268887302,0.592895470327503,0.45507831540985
0.839963764007085,0.47915513894667,0.609118399475459,0.5726262513359,0.765697672965362,0.783374307498536,0.871374544287637,0.254722828625947,0.995704498529202,0.588375895463427,0.449475716776966
0.836985681113371,0.470225291813089,0.60568038059305,0.564570847763084,0.761467075317922,0.778755709439756,0.864147199260473,0.250746873238427,0.995365094673739,0.583945777871005,0.44401426601539
0.834031552798708,0.461514476571177,0.602309483603202,0.556663362071312,0.75728113483942,0.774173181161447,0.856754434818427,0.246900390408911,0.995007543134859,0.579602068147797,0.438688589623798
0.831101028458416,0.453017757060047,0.599003260071205,0.548901778740846,0.753139188931233,0.769626736834288,0.849203067888374,0.243177007906614,0.994631329177918,0.575341869524743,0.433493587924532
0.828193766782001,0.44473015800021,0.595759395491024,0.541283994391137,0.749040586233437,0.765116364760396,0.841500186806022,0.239570770964246,0.994235937788022,0.571162427608693,0.428424417563766
0.825309435319504,0.436646688264307,0.592575699477263,0.5338078326353,0.744984686509742,0.760642029421314,0.833653122572211,0.23607610828129,0.99382085394236,0.567061120997075,0.423476475359091
0.82244771007892,0.428762361058365,0.589450096855455,0.526471057428631,0.7409708605216,0.756203673366285,0.825669419651324,0.232687801324495,0.993385562886579,0.563035452674792,0.418645383372823
0.819608275151709,0.421072211348514,0.586380619552289,0.519271385049208,0.73699848989329,0.751801218955243,0.817556806506026,0.229400956555727,0.992929550415261,0.559083042114379,0.413926975102022
0.816790822363788,0.413571310835271,0.583365399199855,0.512206494836245,0.733066966969536,0.747434569969354,0.809323166059951,0.22621098026432,0.992452303156513,0.555201618009745,0.40931728268733
0.813995050949702,0.406254780747563,0.580402660378704,0.505274038800669,0.729175694667033,0.743103613100639,0.800976506275292,0.223113555721372,0.991953308860671,0.551389011581983,0.404812525052621
0.811220667247885,0.399117802701335,0.577490714433696,0.498471650212172,0.725324086321037,0.738808219330975,0.792524931025624,0.220104622408142,0.9914320566931,0.547643150402688,0.400409096896172
0.808467384415199,0.392155627842782,0.57462795380453,0.491796951257686,0.721511565528078,0.734548245209763,0.783976611435843,0.217180357100669,0.990888037531052,0.543962052686381,0.396103558461828
0.805734922159101,0.385363584473673,0.571812846819685,0.485247559857729,0.717737565985675,0.730323534038616,0.775339757851171,0.214337156618661,0.990320744264521,0.540343822008909,0.391892626025532
0.80302300648597,0.378737084335809,0.569043932908424,0.478821095719381,0.714001531329829,0.726133916970612,0.766622592585736,0.211571622069182,0.98972967210102,0.536786642413361,0.387773163038712
0.800331369464281,0.372271627713181,0.566319818190682,0.472515185697572,0.710302914971004,0.721979214030942,0.757833323588831,0.208880544435215,0.989114318874187,0.533288773869122,0.383742171875535
0.797659749001428,0.365962807493658,0.56363917140911,0.466327468529962,0.706641179929143,0.717859235065134,0.748980119153453,0.206260891376227,0.9884741853561,0.529848548053245,0.379796786135908
0.795007888633145,0.359806312316992,0.561000720171506,0.460255599004831,0.703015798668281,0.713773780620488,0.740071083777707,0.203709795122725,0.987808775573174,0.526464364426498,0.375934263460508
0.792375537324548,0.353797928922321,0.558403247475252,0.454297251616057,0.699426252931168,0.709722642765811,0.731114235275064,0.201224541359819,0.987117597125499,0.523134686579206,0.372151978818078
0.789762449281924,0.347933543796122,0.555845588488428,0.448450123754416,0.695872033574308,0.70570560585414,0.722117483214719,0.198802559006239,0.986400161509431,0.519858038824484,0.368447418228734
0.787168383774489,0.342209144210566,0.553326627564881,0.442711938479967,0.69235264040375,0.701722447232683,0.713088608758496,0.19644141080525,0.985655984443279,0.516633003018637,0.364818172890228
0.784593104965371,0.336620818732361,0.550845295472893,0.437080446916275,0.688867582011913,0.697772937903876,0.704035245946091,0.1941387846528,0.98488458619587,0.513458215590426,0.361261933676983
0.782036381751196,0.331164757273261,0.548400566819125,0.431553430303517,0.685416375615708,0.693856843141121,0.694964864466232,0.191892485595967,0.984085491917785,0.510332364762667,0.357776485984287
0.779497987609647,0.32583725074551,0.545991457651364,0.426128701744164,0.681998546896168,0.689973923062449,0.685884753937501,0.1897004284417,0.983258231975028,0.507254187951104,0.354359704892394
0.776977700454472,0.320634690378322,0.543617023225202,0.420804107671875,0.678613629839758,0.68612393316513,0.676802009709496,0.187560630921916,0.982402342284879,0.504222469326946,0.351009550627371
0.774475302497443,0.315553566745138,0.541276355921203,0.415577529071432,0.675261166581552,0.682306624823964,0.667723520182645,0.185471207366447,0.981517364653683,0.501236037530629,0.347724064297453
0.771990580116795,0.310590468545677,0.538968583300429,0.410446882475018,0.671940707250371,0.678521745755793,0.65865595563348,0.183430362840098,0.980602847116263,0.498293763525496,0.344501363885419
0.769523323731741,0.305742081181701,0.536692866287295,0.405410120757817,0.668651809816033,0.67476904045258,0.649605758521649,0.181436387704363,0.979658344276705,0.495394558581084,0.341339640479053
0.767073327682666,0.301005185160842,0.534448397469766,0.400465233753796,0.66539403993877,0.671048250585187,0.640579135245369,0.179487652568173,0.978683417650167,0.492537372376579,0.338237154723214
0.76464039011666,0.296376654358778,0.532234399507825,0.395610248710624,0.662166970820917,0.66735911537987,0.631582049303503,0.177582603595388,0.977677636005421,0.48972119121582,0.335192233478319
0.762224312878046,0.291853454166392,0.530050123641931,0.390843230600899,0.658970183060918,0.6637013719693,0.622620215814926,0.175719758139848,0.976640575707768,0.486945036345948,0.33220326667125
0.759824901403623,0.287432639545328,0.527894848293957,0.386162282305303,0.655803264509701,0.660074755719844,0.613699097339439,0.173897700681451,0.975571821062,0.484207962372457,0.329268704325771
0.757441964622319,0.283111353012455,0.52576787775372,0.381565544681804,0.652665810129461,0.656479000536648,0.604823900939043,0.172115079039208,0.974470964655023,0.481509055763997,0.326387053760531
0.755075314859029,0.278886822571187,0.523668540944839,0.377051196533735,0.649557421854867,0.652913839148015,0.595999576413986,0.170370600839378,0.973337607697793,0.478847433440809,0.323556876943632
0.752724767742367,0.274756359605323,0.521596190264175,0.372617454488366,0.646477708456729,0.649379003370414,0.587230815644531,0.168663030218762,0.972171360366157,0.476222241441172,0.320776787993576
0.750390142116139,0.270717356749025,0.519550200489596,0.368262572796466,0.643426285408115,0.645874224355378,0.578522052966862,0.166991184745008,0.970971842140222,0.473632653660669,0.318045450817153
0.748071259954306,0.266767285744763,0.51752996775124,0.363984843062402,0.640402774752931,0.642399232819483,0.569877466509872,0.165353932537341,0.969738682141836,0.471077870659501,0.315361576875521
0.745767946279273,0.262903695299435,0.515534908561865,0.359782593913355,0.637406804976962,0.638953759258466,0.561300980418651,0.163750189572612,0.968471519469766,0.468557118533426,0.312723923070396
0.743480029083301,0.259124208947475,0.513564458902209,0.355654190615455,0.634438010881355,0.635537534146521,0.55279626789038,0.162178917162818,0.967170003532158,0.466069647844253,0.310131289742801
0.741207339252896,0.255426522928459,0.511618073357616,0.35159803464385,0.631496033458545,0.632150288121695,0.544366754948791,0.16063911959144,0.965833794375839,0.463614732606108,0.307582518777425
0.738949710496003,0.251808404085666,0.509695224302501,0.347612563213071,0.62858051977059,0.628791752158285,0.536015624884471,0.159129841896986,0.964462563012023,0.461191669323986,0.30507649180608
0.736706979271886,0.248267687791002,0.507795401129456,0.343696248773388,0.625691122829912,0.625461657727035,0.527745823289864,0.157650167793124,0.963055991737983,0.45879977608135,0.302612128504226
0.734478984723525,0.244802275900876,0.505918109520084,0.339847598478354,0.622827501482407,0.622159736943915,0.519560063619901,0.156199217715622,0.961613774454231,0.456438391673772,0.300188384974967
0.732265568612439,0.241410134746814,0.50406287075485,0.336065153628132,0.619989320292894,0.61888572270818,0.511460833211606,0.154776146987132,0.960135616976758,0.454106874785826,0.297804252215262
0.730066575255791,0.238089293163953,0.50222922105944,0.332347489092819,0.617176249432895,0.615639348830403,0.503450399698777,0.153380144091562,0.958621237343871,0.451804603208648,0.295458754659508
0.727881851465677,0.234837840559936,0.500416710985327,0.32869321271949,0.614387964570693,0.612420350151065,0.495530817760857,0.152010429050454,0.957070366117168,0.449530973095742,0.293150948795923
0.725711246490494,0.231653925026229,0.498624904822383,0.325100964726342,0.611624146763645,0.609228462650335,0.487703936148298,0.150666251894351,0.955482746676188,0.447285398254809,0.290879921851524
0.723554611958285,0.228535751493401,0.496853380041567,0.321569417086937,0.608884482352715,0.606063423549537,0.479971404930087,0.149346891222726,0.953858135506282,0.445067309473482,0.288644790541709
0.721411801821977,0.225481579931553,0.495101726765825,0.318097272907248,0.606168662859198,0.602924971404862,0.472334682912542,0.148051652846491,0.952196302479222,0.442876153877046,0.286444699880774
0.719282672306414,0.222489723596669,0.493369547267508,0.314683265797903,0.60347638488359,0.599812846193757,0.464795045181974,0.146779868507623,0.950497031126116,0.440711394316309,0.284278822049892
0.717167081857119,0.219558547323433,0.491656455490704,0.311326159243782,0.600807350006572,0.596726789394486,0.457353590727362,0.145530894670781,0.948760118902144,0.438572508783934,0.282146355319333
0.715064891090698,0.216686465864729,0.48996207659701,0.308024745972862,0.598161264692069,0.593666544059244,0.450011250102625,0.144304111382261,0.946985377442679,0.436458989857644,0.280046523021888
0.71297596274681,0.213871942277865,0.48828604653336,0.304777847326004,0.595537840192356,0.590631854881243,0.442768793091575,0.143098921191883,0.945172632810335,0.434370344168822,0.277978572574683
0.710900161641654,0.211113486357334,0.486628011620631,0.301584312629171,0.592936792455159,0.587622468256133,0.43562683634196,0.141914748133828,0.943321725732505,0.432306091895115,0.275941774546705
0.708837354622889,0.208409653113779,0.48498762816183,0.298443018569408,0.590357842032725,0.584638132338099,0.428585850938281,0.140751036762645,0.941432511828945,0.430265766275747,0.273935421769579
0.706787410525932,0.205759041298675,0.483364562068738,0.295352868575715,0.587800713992815,0.581678597090973,0.421646169886234,0.13960725124098,0.939504861828984,0.428248913148319,0.271958828489236
0.704750200131582,0.203160291974128,0.481758488505983,0.292312792205862,0.585265137831587,0.578743614334652,0.414807995484603,0.138482874475805,0.937538661777937,0.426255090505963,0.270011329556306
0.702725596124916,0.200612087127093,0.480169091551547,0.289321744539986,0.582750847388337,0.575832937787124,0.408071406563362,0.137377407300135,0.935533813232317,0.42428386807378,0.268092279653158
0.700713473055389,0.198113148327216,0.478596063872823,0.286378705581773,0.580257580762046,0.572946323102359,0.401436365569401,0.13629036769748,0.933490233443442,0.422334826903544,0.266201052555679
0.698713707298116,0.19566223542746,0.477039106417342,0.283482679667843,0.57778508022971,0.57008352790433,0.394902725483892,0.135221290066405,0.931407855529062,0.420407558985751,0.264337040427946
0.696726177016267,0.193258145306592,0.475497928117399,0.280632694885938,0.575333092166405,0.567244311817397,0.388470236557725,0.134169724522825,0.92928662863264,0.418501666878107,0.262499653148118
0.694750762124543,0.190899710652592,0.473972245607811,0.277827802502345,0.572901366967068,0.564428436493278,0.382138552853632,0.133135236237754,0.927126518069913,0.416616763349632,0.26068831766391
0.692787344253683,0.188585798785992,0.472461782956115,0.275067076398985,0.570489658969931,0.56163566563482,0.375907238585752,0.132117404808442,0.924927505462419,0.414752471039593,0.258902477376161
0.690835806715976,0.186315310522129,0.470966271404553,0.272349612520469,0.568097726381603,0.558865765016771,0.369775774249262,0.131115823660918,0.92268958885765,0.412908422130523,0.257141591549051
0.688896034471726,0.184087179071297,0.469485449123218,0.269674528331394,0.565725331203737,0.556118502503738,0.363743562534497,0.130130099482149,0.920412782835539,0.411084258034644,0.255405134745651
0.686967914096635,0.181900368975759,0.468019060973791,0.267040962284081,0.563372239161277,0.5533936480655,0.35780993402155,0.129159851680073,0.918097118600987,0.409279629093019,0.253692596287507
0.685051333750089,0.179753875082562,0.466566858283319,0.26444807329691,0.561038219632212,0.550690973789859,0.351974152652851,0.12820471186995,0.915742644062177,0.40749419428683,0.252003479737102
0.683146183144286,0.177646721551134,0.465128598627525,0.261895040243363,0.558723045578853,0.548010253893163,0.346235420982499,0.127264323385519,0.913349423894417,0.405727620960191,0.250337302402038
0.681252353514196,0.17557796089462,0.463704045623175,0.259381061451838,0.556426493480551,0.545351264728672,0.340592885202336,0.126338340813577,0.910917539589302,0.403979584553952,0.248693594859901
0.679369737588314,0.173546673053914,0.462292968729032,0.256905354216279,0.55414834326786,0.542713784792881,0.335045639945799,0.12542642955067,0.908447089488991,0.402249768349967,0.247071900502791
0.677498229560187,0.171551964503402,0.460895143054991,0.254467154317611,0.551888378258093,0.54009759472995,0.329592732871534,0.124528265380692,0.905938188805419,0.400537863225334,0.245471775100572
0.675637725060671,0.169592967387379,0.459510349178981,0.252065715555954,0.549646385092249,0.537502477334354,0.324233169029563,0.123643534072221,0.903390969624297,0.398843567416155,0.243892786381949
0.673788121130913,0.167668838686182,0.458138372971258,0.249700309293575,0.547422153673279,0.53492821755187,0.318965915013533,0.122771930994542,0.900805580893767,0.397166586290361,0.242334513632532
0.671949316196015,0.165778759411057,0.456779005425727,0.247370224008494,0.545215477105656,0.532374602479015,0.313789902903188,0.121913160751335,0.89818218839761,0.395506632129193,0.240796547309062
0.670121210039375,0.163921933826817,0.455432042497975,0.245074764858646,0.543026151636229,0.529841421361025,0.308704034001745,0.121066936831094,0.895520974712934,0.393863423916952,0.239278488669077
0.668303703777661,0.162097588701359,0.454097284949662,0.242813253256503,0.540853976596323,0.527328465588494,0.303707182373283,0.12023298127338,0.892822139152281,0.392236687138629,0.237779949415265
0.666496699836418,0.160304972581151,0.452774538199006,0.240585026454022,0.538698754345059,0.524835528692739,0.298798198185655,0.119411024350082,0.890085897690137,0.390626153585084,0.236300551353852
0.664700101926271,0.15854335509178,0.451463612177055,0.238389437137777,0.536560290213875,0.522362406339997,0.293975910864702,0.118600804260892,0.887312482873838,0.389031561165412,0.234839926066363
0.662913815019714,0.156812026262728,0.450164321189482,0.236225853034139,0.534438392452211,0.519908896324525,0.289239132065802,0.117802066842267,0.884502143718904,0.387452653726212,0.233397714594158
0.661137745328463,0.155110295875524,0.448876483783653,0.234093656524333,0.532332872174326,0.51747479856068,0.284586658468966,0.117014565289183,0.88165514558886,0.38588918087742,0.231973567135159
0.659371800281354,0.153437492834466,0.447599922620721,0.231992244269218,0.530243543307246,0.515059915074057,0.280017274403818,0.116238059889013,0.878771770059615,0.384340897824454,0.230567142752221
0.657615888502768,0.151792964559123,0.446334464352531,0.229921026843613,0.52817022253979,0.512664049991751,0.275529754310858,0.11547231776694,0.87585231476852,0.382807565206379,0.229178109092622
0.655869919791573,0.15017607639785,0.445079939503095,0.227879428379983,0.526112729272662,0.510287009531791,0.271122865045484,0.114717112642297,0.872897093248231,0.38128894893984,0.227806142118194
0.654133805100557,0.148586211061576,0.443836182354465,0.225866886221327,0.524070885569586,0.507928601991847,0.266795368031207,0.113972224595309,0.869906434745546,0.379784820068523,0.226450925845599
0.652407456516341,0.147022768077152,0.442603030836783,0.223882850583057,0.522044516109461,0.505588637737211,0.262546021268488,0.113237439843709,0.866880684025406,0.378294954617898,0.225112152096338
0.650690787239766,0.145485163259551,0.441380326422339,0.2219267842237,0.5200334481395,0.503266929188158,0.258373581205573,0.112512550528751,0.863820201160267,0.376819133455038,0.223789520256039
0.648983711566721,0.143972828202261,0.440167914023457,0.219998162124225,0.518037511429349,0.500963290806705,0.254276804477583,0.111797354510148,0.860725361305095,0.375357142153298,0.22248273704264
0.647286144869416,0.142485209785209,0.438965641894042,0.218096471175811,0.516056538226155,0.49867753908283,0.250254449520046,0.111091655169514,0.857596554458248,0.373908770861643,0.221191516283088
0.64559800357808,0.1410217696996,0.437773361534638,0.216221209875861,0.514090363210554,0.496409492520184,0.246305278062915,0.110395261221897,0.854434185208526,0.372473814178446,0.21991557869817
0.643919205163067,0.139581983989044,0.436590927600839,0.21437188803208,0.512138823453572,0.494158971621355,0.242428056510986,0.109707986535012,0.851238672468726,0.37105207102958,0.218654651695153
0.642249668117367,0.138165342606413,0.435418197814919,0.212548026474422,0.510201758374411,0.491925798872715,0.238621557216468,0.109029649955807,0.84801044919602,0.369643344550608,0.217408469167891
0.640589311939506,0.13677134898583,0.434255032880532,0.210749156774716,0.5082790096991,0.489709798728876,0.234884559649301,0.108360075144025,0.844749962099535,0.368247441972929,0.21617677130409
0.638938057116815,0.135399519629272,0.433101296400373,0.208974820973799,0.506370421419988,0.48751079759682,0.231215851470652,0.107699090412425,0.841457671335509,0.366864174513708,0.214959304399429
0.637295825109081,0.134049383707234,0.431956854796668,0.207224571315955,0.504475839756074,0.485328623819701,0.227614229514836,0.107046528573358,0.83813405019043,0.365493357269451,0.21375582067826
0.63566253833254,0.132720482672978,0.430821577234367,0.205497969990487,0.502595113114133,0.48316310766038,0.224078500684726,0.106402226791394,0.8347795847526,0.364134809113069,0.212566078120611
0.63403812014422,0.131412369889833,0.429695335546947,0.203794588880243,0.500728092050642,0.481014081284704,0.220607482765537,0.105766026441741,0.831394773572534,0.362788352594307,0.21138984029523
0.632422494826629,0.130124610271124,0.428578004164714,0.202114009316915,0.49887462923447,0.478881378744566,0.217200005161689,0.105137772974168,0.827980127312707,0.3614538138434,0.210226876198439
0.630815587572757,0.128856779932229,0.427469460045488,0.200455821842934,0.497034579410331,0.476764835960767,0.213854909561241,0.104517315782207,0.824536168387076,0.360131022477833,0.209076960098543
0.629217324471406,0.127608465854356,0.426369582607605,0.198819625979802,0.495207799362968,0.474664290705713,0.210571050532251,0.103904508077373,0.821063430590924,0.358819811512086,0.207939871385589
0.627627632492826,0.126379265559605,0.425278253665114,0.197205030002678,0.493394147882057,0.472579582585953,0.207347296055173,0.103299206768193,0.817562458721499,0.357520017270252,0.206815394426251
0.62604643947465,0.125168786796908,0.424195357365102,0.195611650721058,0.491593485727823,0.470510553024603,0.204182527995268,0.10270127234383,0.814033808189998,0.356231479301417,0.205703318423635
0.624473674108127,0.123976647238454,0.423120780127059,0.194039113265388,0.489805675597339,0.468457045243655,0.201075642518813,0.102110568762091,0.810478044625422,0.3549540402977,0.204603437281823
0.622909265924636,0.122802474186229,0.422054410584196,0.192487050879458,0.4880305820915,0.466418904246206,0.198025550456692,0.101526963341627,0.806895743470859,0.353687546014852,0.203515549474954
0.621353145282476,0.121645904288299,0.420996139526654,0.190955104718402,0.486268071682655,0.464395976798614,0.195031177618824,0.100950326658157,0.803287489572746,0.352431845195322,0.202439457920677
0.619805243353934,0.120506583264486,0.419945859846519,0.189442923652171,0.484518012682884,0.462388111412605,0.192091465062682,0.100380532444517,0.799653876763686,0.351186789493692,0.201374969857797
0.618265492112608,0.119384165641108,0.41890346648458,0.187950164074319,0.482780275212902,0.460395158327343,0.189205369319004,0.0998174574943953,0.795995507439389,0.349952233404401,0.200321896727958
0.616733824320989,0.118278314494445,0.417868856378765,0.186476489715968,0.481054731171582,0.458416969491482,0.186371862577652,0.0992609815695792,0.792312992130325,0.348728034191679,0.19928005406121
0.615210173518294,0.117188701202634,0.416841928414188,0.18502157146479,0.479341254206073,0.456453398545205,0.183589932836397,0.0987109873105661,0.788606949068669,0.347514051821591,0.198249261365304
0.613694474008543,0.116115005205679,0.415822583374749,0.18358508718889,0.477639719682516,0.454504300802274,0.180858584015283,0.0981673601504051,0.784878003751128,0.346310148896142,0.197229342018576
0.612186660848867,0.115056913773295,0.41481072389623,0.182166721565439,0.475950004657325,0.452569533232102,0.178176836039076,0.0976299882316248,0.781126788498248,0.345116190589345,0.196220123166293
0.610686669838056,0.114014121780299,0.41380625442083,0.180766165913931,0.474271987849033,0.450648954441844,0.175543724890151,0.0970987623261229,0.777353942010782,0.343932044585198,0.195221435620319
0.609194437505324,0.112986331489291,0.412809081153086,0.179383118033935,0.472605549610699,0.448742424658536,0.172958302634064,0.0965735757578939,0.773560108923721,0.342757581017499,0.194233113761983
0.6077099010993,0.111973252340353,0.41181911201713,0.178017282047215,0.470950571902831,0.446849805711288,0.170419637419907,0.0960543243284769,0.769745939358573,0.341592672411427,0.193254995448029
0.606232998577228,0.110974600747533,0.410836256615236,0.176668368244097,0.469306938266858,0.444970961013524,0.167926813457442,0.095540906245014,0.765912088474473,0.340437193626837,0.192286921919539
0.60476366859438,0.109990099901857,0.40986042618761,0.175336092933963,0.4676745337991,0.443105755545303,0.165478930972875,0.0950332220508101,0.762059216018715,0.339291021803203,0.191328737713705
