"Xyleborus affinis","Coptoborus pseudotenuis","mutillatus","Xyleborus ferrugineus"
0.941047331003706,0.746908671029852,0.399870074299091,0.854722836469823
0.940464380297213,0.742364989116609,0.397131630650686,0.853239762791416
0.939882788160203,0.737821205998504,0.39443080278535,0.851761338847649
0.939302542980736,0.733278292606261,0.391766816895064,0.850287548416445
0.938723633386445,0.728737197322203,0.389138920340807,0.848818375216335
0.938146048236656,0.724198845947166,0.386546380930665,0.847353802912279
0.937569776614853,0.719664141692929,0.383988486227404,0.845893815121195
0.936994807821469,0.715133965199134,0.381464542884114,0.844438395417232
0.936421131366993,0.710609174573646,0.378973876006586,0.842987527336783
0.935848736965365,0.706090605455326,0.376515828541186,0.841541194383266
0.935277614527655,0.701579071098186,0.374089760687027,0.840099380031673
0.934707754156003,0.697075362475903,0.371695049331315,0.838662067732903
0.934139146137811,0.692580248405679,0.369331087506821,0.837229240917902
0.93357178094017,0.68809447569046,0.366997283870452,0.835800883001594
0.933005649204514,0.68361876927851,0.364693062201974,0.834376977386638
0.932440741741489,0.679153832439383,0.362417860921985,0.83295750746701
0.931877049526021,0.674700346955342,0.360171132628266,0.831542456631413
0.931314563692585,0.670258973327276,0.357952343649707,0.830131808266535
0.930753275530649,0.665830350994214,0.355760973617024,0.828725545760148
0.930193176480301,0.66141509856553,0.353596515049537,0.827323652504079
0.929634258128035,0.657013814064972,0.351458472957305,0.825926111897027
0.929076512202705,0.652627075185658,0.349346364457959,0.824532907347259
0.92851993057162,0.648255439555212,0.347259718407595,0.823144022275183
0.92796450523679,0.64389944501024,0.345198075045134,0.821759440115802
0.92741022833131,0.639559609879349,0.343160985649576,0.820379144321048
0.92685709211587,0.63523643327397,0.341148012209589,0.81900311836202
0.926305088975395,0.630930395386244,0.33915872710495,0.817631345731113
0.925754211415805,0.62664195779326,0.3371927127993,0.816263809944045
0.925204452060885,0.622371563766968,0.335249561543788,0.814900494541802
0.924655803649269,0.618119638589114,0.333328875091123,0.813541383092479
0.924108259031525,0.613886589870549,0.331430264419624,0.812186459193051
0.923561811167345,0.609672807874327,0.329553349466861,0.810835706471046
0.923016453122826,0.60547866584199,0.327697758872494,0.809489108586155
0.922472178067843,0.601304520322496,0.325863129729944,0.808146649231756
0.921928979273514,0.597150711503251,0.324049107346541,0.806808312136372
0.921386850109747,0.593017563542737,0.322255345011816,0.80547408106506
0.920845784042862,0.588905384904255,0.32048150377361,0.804143939820733
0.920305774633303,0.584814468690318,0.318727252221702,0.80281787224542
0.919766815533413,0.580745092977254,0.316992266278644,0.801495862221465
0.919228900485283,0.576697521149613,0.315276228997554,0.80017789367267
0.918692023318673,0.57267200223397,0.313578830366562,0.798863950565385
0.918156177948997,0.568668771231771,0.311899767119688,0.797554016909535
0.917621358375367,0.564688049450847,0.310238742553876,0.796248076759611
0.917087558678703,0.560730044835297,0.308595466351978,0.7949461142156
0.916554773019899,0.556794952293392,0.306969654411441,0.793648113423875
0.916022995638046,0.552882954023257,0.305361028678496,0.79235405857804
0.915492220848707,0.548994219836002,0.30376931698764,0.791063933919726
0.914962443042244,0.545128907476106,0.302194252906215,0.789777723739356
0.914433656682197,0.541287162938774,0.300635575583891,0.788495412376861
0.91390585630371,0.537469120784076,0.299093029606881,0.787216984222365
0.913379036512004,0.533674904447647,0.297566364856713,0.785942423716827
0.912853191980891,0.529904626547782,0.296055336373383,0.784671715352656
0.912328317451334,0.526158389188729,0.294559704222749,0.783404843674284
0.911804407730049,0.522436284260052,0.293079233367994,0.782141793278715
0.911281457688146,0.518738393731894,0.291613693545034,0.780882548816035
0.910759462259807,0.515064789946041,0.290162859141706,0.7796270949899
0.910238416441003,0.511415535902637,0.288726509080619,0.778375416557987
0.909718315288244,0.507790685542483,0.287304426705542,0.777127498332428
0.909199153917369,0.504190284024795,0.285896399671187,0.775883325180206
0.908680927502364,0.500614368000371,0.284502219836284,0.774642882023537
0.908163631274211,0.497062965880065,0.283121683159832,0.773406153840216
0.907647260519777,0.493536098098545,0.281754589600408,0.772173125663952
0.907131810580724,0.49003377737325,0.280400743018438,0.770943782584668
0.90661727685245,0.486556008958538,0.279059951081323,0.769718109748791
0.906103654783061,0.483102790894961,0.27773202517133,0.768496092359511
0.905590939872369,0.479674114253676,0.276416780296141,0.767277715677029
0.905079127670912,0.476269963375949,0.27511403500199,0.766062965018776
0.904568213779007,0.472890316107765,0.273823611289278,0.764851825759624
0.90405819384582,0.469535144029521,0.272545334530607,0.763644283332073
0.903549063568465,0.466204412680833,0.271279033391135,0.762440323226416
0.903040818691124,0.462898081780443,0.270024539751183,0.761239930990904
0.902533455004188,0.459616105441262,0.268781688631018,0.760043092231876
0.902026968343422,0.456358432380563,0.267550318117744,0.758849792613885
0.901521354589149,0.453125006125346,0.266330269294231,0.757660017859807
0.901016609665456,0.449915765212922,0.265121386170004,0.756473753750936
0.900512729539415,0.446730643386738,0.263923515614059,0.755290986127066
0.900009710220331,0.443569569787491,0.262736507289503,0.754111700886556
0.899507547759001,0.44043246913957,0.261560213589999,0.752935883986386
0.899006238246992,0.437319261932887,0.260394489577932,0.751763521442204
0.898505777815943,0.434229864600115,0.259239192924252,0.750594599328354
0.898006162636873,0.431164189689435,0.258094183849941,0.749429103777899
0.897507388919514,0.428122146032799,0.256959325069049,0.748267020982629
0.897009452911654,0.425103638909802,0.255834481733259,0.747108337193062
0.896512350898502,0.422108570207207,0.254719521377918,0.745953038718433
0.89601607920206,0.419136838574188,0.253614313869504,0.744801111926675
0.895520634180512,0.416188339573358,0.25251873135448,0.743652543244389
0.895026012227634,0.413262965827646,0.251432648209484,0.742507319156807
0.894532209772206,0.410360607163086,0.250355940992825,0.741365426207745
0.894039223277446,0.407481150747597,0.249288488397247,0.74022685099955
0.89354704924045,0.404624481225808,0.248230171203904,0.739091580193034
0.893055684191654,0.401790480850007,0.247180872237537,0.737959600507409
0.892565124694296,0.398979029607288,0.246140476322791,0.736830898720208
0.892075367343901,0.396190005342952,0.245108870241655,0.7357054616672
0.891586408767769,0.393423283880253,0.244085942691986,0.734583276242299
0.89109824562448,0.390678739136543,0.243071584247083,0.733464329397472
0.890610874603406,0.387956243235901,0.242065687316281,0.732348608142628
0.890124292424235,0.385255666618303,0.24106814610654,0.731236099545515
0.889638495836504,0.382576878145425,0.240078856584993,0.730126790731604
0.889153481619146,0.379919745203131,0.239097716442425,0.729020668883964
0.888669246580043,0.377284133800729,0.238124625057665,0.727917721243147
0.888185787555584,0.374669908667061,0.237159483462855,0.726817935107045
0.887703101410247,0.372076933343496,0.236202194309572,0.725721297830766
0.88722118503617,0.369505070273908,0.235252661835788,0.724627796826487
0.88674003535275,0.366954180891688,0.234310791833627,0.723537419563312
0.886259649306232,0.364424125703876,0.233376491617916,0.722450153567125
0.885780023869326,0.361914764372479,0.232449669995488,0.721365986420435
0.885301156040813,0.35942595579303,0.231530237235237,0.720284905762223
0.884823042845173,0.356957558170474,0.230618105038882,0.719206899287778
0.884345681332211,0.354509429092426,0.229713186512437,0.718131954748537
0.883869068576697,0.352081425599887,0.228815396138357,0.717060059951917
0.883393201678012,0.349673404255465,0.227924649748347,0.715991202761143
0.882918077759797,0.347285221209177,0.227040864496818,0.714925371095078
0.882443693969613,0.344916732261883,0.226163958834959,0.713862552928044
0.881970047478606,0.342567792926423,0.225293852485426,0.712802736289646
0.881497135481179,0.340238258486517,0.224430466417618,0.711745909264586
0.881024955194671,0.337927984053477,0.223573722823526,0.710692059992483
0.880553503859041,0.335636824620801,0.222723545094151,0.709641176667686
0.880082778736558,0.333364635116705,0.221879857796457,0.708593247539081
0.879612777111501,0.331111270454643,0.221042586650859,0.707548260909905
0.879143496289853,0.328876585581874,0.220211658509224,0.70650620513755
0.878674933599019,0.326660435526135,0.219387001333379,0.705467068633368
0.878207086387533,0.324462675440464,0.218568544174103,0.704430839862475
0.87773995202478,0.322283160646238,0.217756217150597,0.703397507343549
0.877273527900716,0.320121746674455,0.216949951430419,0.702367059648637
0.876807811425602,0.317978289305342,0.216149679209862,0.701339485402941
0.876342800029735,0.31585264460631,0.215355333694786,0.700314773284627
0.875878491163188,0.313744668968321,0.214566849081863,0.699292912024611
0.875414882295554,0.311654219140702,0.213784160540248,0.698273890406357
0.874951970915694,0.309581152264458,0.213007204193654,0.697257697265667
0.87448975453149,0.307525325904142,0.212235917102819,0.696244321490475
0.874028230669602,0.305486598078295,0.211470237248362,0.695233752020634
0.873567396875232,0.303464827288528,0.210710103514018,0.694225977847709
0.873107250711887,0.301459872547275,0.209955455670228,0.693220988014759
0.872647789761152,0.299471593404259,0.209206234358097,0.692218771616131
0.87218901162246,0.297499849971715,0.208462381073693,0.691219317797245
0.871730913912876,0.295544502948396,0.207723838152687,0.690222615754373
0.871273494266875,0.293605413642425,0.206990548755327,0.689228654734434
0.870816750336127,0.291682443993007,0.206262456851722,0.688237424034772
0.870360679789292,0.289775456591042,0.205539507207458,0.687248913002942
0.869905280311806,0.287884314698686,0.204821645369504,0.686263111036493
0.869450549605683,0.286008882267881,0.204108817652425,0.685280007582749
0.868996485389314,0.284149023957897,0.203400971124887,0.684299592138596
0.868543085397269,0.282304605151905,0.20269805359644,0.68332185425026
0.868090347380105,0.280475491972637,0.202000013604586,0.682346783513089
0.867638269104176,0.278661551297135,0.20130680040211,0.681374369571336
0.867186848351448,0.276862650770642,0.20061836394468,0.680404602117941
0.86673608291931,0.275078658819654,0.199934654878701,0.679437470894309
0.866285970620402,0.27330944466416,0.199255624529425,0.678472965690095
0.865836509282429,0.271554878329104,0.198581224889299,0.677511076342981
0.865387696747991,0.269814830655095,0.197911408606561,0.676551792738458
0.864939530874411,0.268089173308381,0.197246128974059,0.675595104809611
0.864492009533565,0.266377778790132,0.196585339918312,0.674641002536891
0.864045130611715,0.264680520445038,0.195928995988775,0.673689475947905
0.863598892009348,0.262997272469254,0.195277052347342,0.672740515117191
0.863153291641012,0.261327909917719,0.194629464758046,0.671794110166002
0.86270832743516,0.259672308710862,0.193986189576968,0.670850251262086
0.862263997333992,0.258030345640734,0.193347183742361,0.669908928619468
0.861820299293305,0.256401898376558,0.192712404764952,0.668970132498231
0.861377231282337,0.254786845469758,0.192081810718454,0.668033853204298
0.860934791283625,0.253185066358446,0.191455360230257,0.667100081089215
0.86049297729285,0.251596441371421,0.190833012472307,0.666168806549933
0.860051787318703,0.250020851731672,0.190214727152162,0.66524002002859
0.859611219382735,0.248458179559428,0.189600464504229,0.664313712012295
0.859171271519221,0.246908307874745,0.188990185281167,0.663389873032912
0.858731941775022,0.245371120599681,0.188383850745461,0.662468493666841
0.858293228209452,0.243846502560039,0.187781422661159,0.661549564534807
0.857855128894141,0.24233433948673,0.187182863285772,0.660633076301639
0.857417641912903,0.240834518016743,0.186588135362325,0.659719019676063
0.856980765361613,0.239346925693753,0.185997202111569,0.658807385410477
0.856544497348074,0.237871450968378,0.185410027224335,0.657898164300748
0.856108835991891,0.236407983198102,0.184826574854039,0.656991347185992
0.855673779424353,0.23495641264687,0.184246809609329,0.656086924948361
0.855239325788306,0.233516630484379,0.183670696546872,0.655184888512837
0.854805473238036,0.232088528785068,0.183098201164279,0.654285228847012
0.854372219939148,0.230672000526831,0.182529289393161,0.653387936960883
0.853939564068454,0.229266939589447,0.181963927592318,0.652493003906638
0.853507503813853,0.22787324075277,0.181402082541055,0.65160042077845
0.853076037374221,0.226490799694651,0.180843721432627,0.650710178712262
0.852645162959302,0.225119512988634,0.180288811867798,0.649822268885584
0.852214878789591,0.223759278101426,0.17973732184853,0.64893668251728
0.851785183096233,0.222409993390146,0.179189219771782,0.648053410867366
0.851356074120913,0.221071558099375,0.178644474423424,0.647172445236799
0.850927550115748,0.219743872358003,0.17810305497227,0.646293776967272
0.850499609343191,0.218426837175898,0.177564930964212,0.645417397441009
0.850072250075922,0.217120354440385,0.17703007231647,0.644543298080562
0.849645470596748,0.215824326912574,0.176498449311935,0.643671470348605
0.849219269198507,0.214538658223508,0.17597003259363,0.642801905747732
0.848793644183967,0.213263252870174,0.175444793159263,0.641934595820251
0.848368593865731,0.211998016211365,0.174922702355875,0.64106953214799
0.847944116566142,0.2107428544634,0.174403731874595,0.640206706352088
0.847520210617184,0.209497674695724,0.173887853745484,0.6393461100928
0.847096874360399,0.208262384826379,0.173375040332466,0.638487735069294
0.846674106146785,0.207036893617365,0.172865264328361,0.637631573019456
0.846251904336713,0.205821110669884,0.172358498749998,0.636777615719689
0.845830267299837,0.204614946419493,0.171854716933418,0.635925854984717
0.845409193415002,0.203418312131153,0.171353892529164,0.635076282667389
0.844988681070162,0.20223111989419,0.170855999497646,0.634228890658483
0.844568728662295,0.201053282617169,0.170361012104602,0.633383670886512
0.844149334597312,0.199884714022694,0.169868904916624,0.632540615317529
0.843730497289983,0.198725328642133,0.169379652796772,0.631699715954933
0.843312215163848,0.19757504181027,0.168893230900261,0.630860964839282
0.842894486651141,0.196433769659898,0.168409614670223,0.630024354048092
0.842477310192704,0.195301429116351,0.167928779833544,0.629189875695657
0.842060684237914,0.194177937891985,0.167450702396774,0.628357521932851
0.841644607244603,0.193063214480601,0.166975358642101,0.627527284946941
0.841229077678982,0.191957178151836,0.166502725123405,0.626699156961404
0.840814094015562,0.190859748945493,0.166032778662371,0.625873130235731
0.840399654737082,0.189770847665857,0.165565496344673,0.625049197065246
0.839985758334436,0.188690395875953,0.165100855516221,0.624227349780921
0.839572403306598,0.187618315891793,0.164638833779473,0.623407580749186
0.839159588160549,0.186554530776583,0.16417940898981,0.62258988237175
0.83874731141121,0.185498964334917,0.163722559251971,0.621774247085417
0.838335571581369,0.184451541106938,0.163268262916547,0.620960667361899
0.837924367201609,0.183412186362499,0.162816498576541,0.620149135707643
0.837513696810247,0.182380826095289,0.162367245063975,0.619339644663641
0.837103558953259,0.181357387016966,0.161920481446563,0.618532186805257
0.836693952184216,0.180341796551272,0.161476187024435,0.617726754742045
0.836284875064222,0.179333982828141,0.161034341326914,0.616923341117573
0.83587632616184,0.178333874677807,0.160594924109355,0.61612193860924
0.835468304053038,0.177341401624912,0.160157915350022,0.61532253992811
0.835060807321117,0.176356493882608,0.159723295247034,0.614525137818726
0.834653834556653,0.175379082346673,0.159291044215343,0.613729725058941
0.834247384357435,0.174409098589617,0.158861142883778,0.612936294459742
0.833841455328401,0.173446474854814,0.158433572092126,0.612144838865079
0.833436046081579,0.172491144050629,0.158008312888266,0.61135535115169
0.833031155236028,0.171543039744559,0.157585346525348,0.610567824228933
0.83262678141778,0.170602096157392,0.157164654459018,0.609782251038612
0.832222923259778,0.169668248157375,0.15674621834469,0.60899862455481
0.831819579401821,0.168741431254402,0.156330020034859,0.60821693778372
0.831416748490507,0.167821581594216,0.155916041576455,0.607437183763474
0.831014429179177,0.166908635952629,0.15550426520825,0.606659355563982
0.830612620127857,0.166002531729774,0.155094673358293,0.60588344628676
0.830211320003207,0.165103206944358,0.154687248641397,0.605109449064766
0.829810527478464,0.164210600227959,0.154281973856658,0.604337357062238
0.829410241233387,0.163324650819334,0.153878831985021,0.603567163474526
0.829010459954209,0.162445298558756,0.153477806186874,0.602798861527934
0.828611182333579,0.161572483882379,0.153078879799694,0.602032444479554
0.828212407070515,0.160706147816626,0.152682036335719,0.601267905617106
0.82781413287035,0.159846231972612,0.15228725947966,0.600505238258781
0.82741635844468,0.158992678540588,0.151894533086447,0.599744435753073
0.827019082511319,0.158145430284424,0.15150384117902,0.59898549147863
0.826622303794243,0.157304430536114,0.151115167946137,0.59822839884409
0.826226021023549,0.156469623190316,0.150728497740234,0.597473151287926
0.825830232935398,0.15564095269893,0.150343815075306,0.596719742278289
0.825434938271974,0.1548183640657,0.149961104624826,0.595968165312853
0.825040135781433,0.154001802840852,0.149580351219694,0.595218413918661
0.82464582421786,0.153191215115772,0.14920153984622,0.59447048165197
0.824252002341216,0.152386547517711,0.148824655644138,0.593724362098099
0.823858668917301,0.151587747204531,0.148449683904645,0.592980048871276
0.823465822717702,0.150794761859481,0.148076610068477,0.592237535614487
0.82307346251975,0.150007539686014,0.147705419724012,0.591496815999326
0.82268158710648,0.149226029402642,0.147336098605398,0.590757883725845
0.822290195266582,0.148450180237818,0.146968632590716,0.590020732522403
0.821899285794358,0.147679941924867,0.146603007700165,0.589285356145521
0.821508857489683,0.146915264696949,0.146239210094278,0.588551748379735
0.821118909157962,0.146156099282059,0.145877226072163,0.587819903037444
0.820729439610084,0.145402396898068,0.145517042069771,0.58708981395877
0.820340447662384,0.144654109247798,0.145158644658191,0.586361475011413
0.819951932136604,0.143911188514143,0.144802020541967,0.5856348800905
0.819563891859848,0.14317358735522,0.144447156557445,0.58491002311845
0.819176325664545,0.142441258899564,0.144094039671142,0.584186898044827
0.818789232388408,0.141714156741362,0.143742656978136,0.583465498846199
0.818402610874395,0.140992234935725,0.143392995700488,0.582745819525995
0.818016459970671,0.140275447993998,0.143045043185677,0.582027854114368
0.81763077853057,0.139563750879111,0.142698786905066,0.581311596668053
0.817245565412556,0.138857099000972,0.142354214452391,0.580597041270231
0.816860819480184,0.138155448211891,0.142011313542263,0.579884182030387
0.816476539602066,0.137458754802053,0.141670072008701,0.579173013084174
0.816092724651832,0.136766975495024,0.141330477803683,0.578463528593281
0.815709373508095,0.136080067443301,0.140992518995718,0.577755722745288
0.815326485054415,0.135397988223896,0.14065618376844,0.577049589753541
0.81494405817926,0.134720695833964,0.140321460419221,0.576345123857011
0.814562091775976,0.13404814868647,0.139988337357801,0.575642319320163
0.81418058474275,0.13338030560589,0.139656803104947,0.574941170432823
0.813799535982571,0.132717125823961,0.139326846291122,0.574241671510046
0.813418944403205,0.132058568975456,0.138998455655175,0.573543816891982
0.813038808917151,0.131404595094014,0.138671620043053,0.572847600943751
0.812659128441616,0.130755164607995,0.138346328406533,0.572153018055307
0.812279901898478,0.130110238336386,0.13802256980196,0.571460062641315
0.81190112821425,0.12946977748473,0.137700333389019,0.570768729141016
0.811522806320055,0.128833743641111,0.137379608429514,0.570079012018103
0.811144935151587,0.128202098772165,0.137060384286168,0.569390905760596
0.810767513649084,0.127574805219133,0.136742650421435,0.56870440488071
0.810390540757293,0.126951825693954,0.136426396396341,0.568019503914735
0.81001401542544,0.126333123275391,0.136111611869323,0.567336197422906
0.8096379366072,0.125718661405199,0.135798286595102,0.566654479989284
0.809262303260666,0.12510840388433,0.13548641042356,0.56597434622163
0.808887114348317,0.124502314869169,0.135175973298638,0.565295790751279
0.808512368836991,0.12390035886782,0.134866965257248,0.564618808233023
0.808138065697852,0.123302500736412,0.134559376428197,0.563943393344989
0.807764203906363,0.122708705675457,0.134253197031133,0.563269540788513
0.807390782442256,0.122118939226234,0.133948417375499,0.562597245288027
0.807017800289504,0.121533167267216,0.133645027859506,0.561926501590935
0.80664525643629,0.120951356010526,0.133343018969113,0.561257304467495
0.806273149874981,0.120373471998434,0.133042381277031,0.560589648710701
0.805901479602102,0.119799482099891,0.132743105441733,0.559923529136168
0.805530244618301,0.119229353507089,0.132445182206481,0.55925894058201
0.805159443928329,0.118663053732069,0.132148602398365,0.55859587790873
0.804789076541011,0.118100550603351,0.131853356927353,0.5579343359991
0.804419141469214,0.117541812262608,0.13155943678536,0.557274309758049
0.804049637729828,0.116986807161367,0.131266833045322,0.556615794112546
0.803680564343734,0.116435504057753,0.130975536860289,0.55595878401149
0.80331192033578,0.115887872013256,0.130685539462528,0.555303274425594
0.802943704734755,0.115343880389537,0.130396832162632,0.554649260347274
0.802575916573361,0.114803498845272,0.130109406348653,0.553996736790539
0.802208554888193,0.114266697333016,0.129823253485236,0.553345698790877
0.801841618719706,0.113733446096115,0.129538365112771,0.552696141405146
0.801475107112198,0.113203715665638,0.12925473284655,0.552048059711466
0.801109019113779,0.112677476857346,0.128972348375943,0.551401448809107
0.80074335377635,0.112154700768697,0.128691203463581,0.550756303818383
0.800378110155578,0.111635358775874,0.128411289944544,0.550112619880541
0.800013287310869,0.111119422530849,0.128132599725573,0.549470392157658
0.799648884305349,0.110606863958483,0.127855124784279,0.548829615832532
0.799284900205838,0.110097655253645,0.127578857168372,0.548190286108574
0.798921334082825,0.109591768878372,0.127303788994894,0.547552398209706
0.798558185010448,0.109089177559054,0.127029912449465,0.546915947380256
0.798195452066467,0.108589854283653,0.126757219785537,0.546280928884849
0.797833134332247,0.108093772298945,0.126485703323662,0.545647338008311
0.797471230892729,0.107600905107798,0.126215355450762,0.545015170055559
0.797109740836412,0.107111226466478,0.125946168619418,0.544384420351503
0.796748663255328,0.10662471038198,0.125678135347157,0.543755084240941
0.796387997245022,0.106141331109392,0.12541124821576,0.543127157088459
0.79602774190453,0.105661063149285,0.125145499870567,0.542500634278332
0.795667896336355,0.105183881245132,0.124880883019804,0.541875511214421
0.795308459646452,0.104709760380757,0.124617390433906,0.541251783320073
0.794949430944197,0.104238675777803,0.124355014944856,0.540629446038027
0.794590809342375,0.103770602893242,0.124093749445534,0.540008494830309
0.794232593957153,0.103305517416896,0.123833586889066,0.539388925178138
0.793874783908062,0.102843395268998,0.123574520288187,0.538770732581827
0.793517378317979,0.10238421259777,0.123316542714617,0.538153912560689
0.7931603763131,0.101927945777033,0.123059647298433,0.537538460652935
0.792803777022927,0.101474571403841,0.122803827227457,0.536924372415584
0.792447579580242,0.101024066296144,0.122549075746651,0.536311643424367
0.792091783121094,0.100576407490465,0.122295386157519,0.535700269273628
0.791736386784771,0.10013157223962,0.122042751817513,0.535090245576234
0.791381389713788,0.0996895380104491,0.121791166139455,0.534481567963481
0.791026791053863,0.0992502824815768,0.121540622590955,0.533874232084999
0.790672589953902,0.0988137835411982,0.121291114693844,0.533268233608663
0.790318785565974,0.0983800192848875,0.121042636023613,0.532663568220495
0.7899653770453,0.0979489680134305,0.120795180208859,0.532060231624579
0.789612363550226,0.0975206082306829,0.120548740930732,0.531458219542967
0.789259744242214,0.0970949186414491,0.1203033119224,0.530857527715588
0.788907518285813,0.0966718781493869,0.12005888696851,0.530258151900159
0.78855568484865,0.0962514658549328,0.119815459904662,0.529660087872097
0.788204243101406,0.0958336610532522,0.119573024616886,0.529063331424426
0.787853192217803,0.0954184432322115,0.119331575041129,0.528467878367693
0.787502531374583,0.0950057920703713,0.119091105162742,0.527873724529879
0.787152259751488,0.0945956874350027,0.118851609015982,0.527280865756308
0.78680237653125,0.0941881093801264,0.118613080683515,0.526689297909565
