"Pest","FocalHost","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %"
"Fungus2078","citrullus",57.1018264259308,19956.2173110402,0.0028613552125603,0.997716971968252,-39056.3653708675,39170.5690237194,-36.3284987397316,12456.5969547099,-0.0029164063726085,0.997673047680889,-24450.8098999025,24378.152902423
"Fungus2078","cucumis",57.1018264259234,19956.2173110148,0.00286135521256356,0.997716971968249,-39056.3653708178,39170.5690236697,-36.328498739727,12456.5969546941,-0.00291640637261184,0.997673047680887,-24450.8098998714,24378.152902392
"Fungus294","ficus",195.882738954512,81371.5426585729,0.00240726343085835,0.998079283529798,-159289.410238313,159681.175716222,-117.147878860807,48664.3368463502,-0.00240726343874124,0.998079283523509,-95497.4954292328,95263.1996715111
"Fungus294","morus",20.2030672990702,12.605020399527,1.6027794211129,0.108983361754506,-4.50231870839536,44.9084533065357,-12.5402327699589,7.32935495394256,-1.71095994787555,0.0870885067921028,-26.9055045095966,1.82503896967869
"Fungus3202","cichorium",16.8088942669678,4.77620974315485,3.51929566976365,0.000432694195446326,7.447695187775,26.1700933461606,-9.20430387918626,2.29840834021657,-4.00464256856942,6.21113229863494e-05,-13.7091014477772,-4.69950631059531
"Fungus3202","cynara",22.4442165618702,5.37973796646549,4.17199066232888,3.01950013981191e-05,11.9001239013351,32.9883092224053,-11.5972278998145,2.5928937903963,-4.47269685429033,7.72392393227096e-06,-16.6792063447288,-6.51524945490017
"Fungus3202","dahlia",11.9662929924876,3.64992274936484,3.27850582442325,0.00104358210619545,4.81257585737907,19.1200101275961,-6.92574909707239,1.70691750709049,-4.05745975907037,4.9609361674978e-05,-10.2712459355506,-3.58025225859413
"Fungus3202","helianthus",10.841077468197,3.57224688464609,3.03480633289741,0.00240690187977351,3.83960223040524,17.8425527059887,-6.40443436692348,1.6528257026726,-3.87483952879458,0.000106694985800181,-9.6439132168839,-3.16495551696307
"Fungus3202","lactuca",16.8088942669679,4.77620974315493,3.51929566976361,0.000432694195446392,7.44769518777493,26.1700933461609,-9.2043038791863,2.29840834021661,-4.00464256856936,6.21113229863657e-05,-13.7091014477773,-4.69950631059525
"Fungus3202","phaseolus",-0.40922458745082,1.57353580864044,-0.260066904867196,0.794812165856193,-3.4932981007702,2.67484892586856,-1.34553738753322,0.722010263141183,-1.86359869966295,0.0623780804071337,-2.76065149975822,0.0695767246917904
"Fungus3202","sonchus",16.8088942669678,4.77620974315505,3.51929566976349,0.000432694195446583,7.44769518777456,26.170093346161,-9.2043038791863,2.2984083402167,-4.0046425685692,6.21113229864072e-05,-13.7091014477775,-4.69950631059508
"Fungus2927","acacia",0.414916403643184,1.68528184687242,0.246200007680136,0.805527409613514,-2.88817532002591,3.71800812731228,-1.07855186778153,0.732210876031327,-1.47300716649746,0.140749103392128,-2.51365881389145,0.356555078328392
"Fungus2927","acer",1.35206264108069,1.9148589129032,0.706089953661789,0.480132198913064,-2.40099186368511,5.10511714584649,-1.47908975380531,0.827365860705738,-1.78770943309609,0.0738228990391146,-3.10069704282654,0.142517535215916
"Fungus2927","actinidia",9.41213573627226,7.40121499815193,1.27170143532142,0.203479220443664,-5.09397910194321,23.9182505744877,-4.80703664003005,3.09955678111568,-1.55087871573037,0.120930752001709,-10.8820562990537,1.26798301899357
"Fungus2927","betula",0.694785321484234,1.53476082064357,0.452699412272519,0.650765202838792,-2.3132906118603,3.70286125482877,-1.20359632543169,0.668467662491093,-1.80053036663943,0.0717769331308043,-2.51376886874391,0.106576217880529
"Fungus2927","camellia",8.73112207984315,7.82511892247298,1.1157813914838,0.264515721014158,-6.60582918294675,24.068073342633,-4.51962807481768,3.27355917141634,-1.38064651901869,0.167387672627644,-10.9356861520545,1.89643000241912
"Fungus2927","casuarina",1.53802756787252,1.98152193384988,0.776184982663454,0.437639771678467,-2.3456840570494,5.42173919279445,-1.56619257097216,0.859890409615593,-1.82138625278111,0.0685481633957895,-3.25154680447012,0.119161662525797
"Fungus2927","citrus",1.45185063647057,1.94278830294105,0.747302541544396,0.454880958685364,-2.35594446687958,5.25964573982072,-1.52231209034261,0.839392127113756,-1.81358871636915,0.0697410689141477,-3.16749042839204,0.122866247706821
"Fungus2927","cycas",7.35612121518243,39.5020262049365,0.186221364367966,0.852271170647518,-70.0664274628506,84.7786698932154,-3.36318803804155,14.0403753542729,-0.239536903621172,0.81068928424461,-30.8818180618402,24.1554419857572
"Fungus2927","eucalyptus",0.892291210206997,1.76945554682181,0.504274442954883,0.614068534269681,-2.57577793380838,4.36036035422237,-1.2719927275935,0.759455661409895,-1.67487424510353,0.0939589077873707,-2.76049847181194,0.216513016624936
"Fungus2927","euonymus",2.52224122416378,3.09763415448953,0.81424761555789,0.415503112727709,-3.54901015591687,8.59349260424443,-1.96626646521625,1.3225115721317,-1.48676692639211,0.13707637953158,-4.55834151573183,0.625808585299335
"Fungus2927","fraxinus",1.10100276795516,1.71645098717687,0.641441425464778,0.521235925772866,-2.26317934813973,4.46518488405004,-1.35162261602778,0.73133390098074,-1.84816075696096,0.0645790905872573,-2.78501072262321,0.0817654905676568
"Fungus2927","hibiscus",0.584445424793754,1.66214877450067,0.351620404719385,0.725122960502944,-2.67330631017494,3.84219715976245,-1.14468712861622,0.717193852480506,-1.59606377642136,0.110474555071188,-2.55036124941155,0.260986992179101
