"pd","t29","t220","t14","t141","t195","t278","t134","t282","t268","t93","t292","t271","t159","t226","t162","t78","t35","t71","t26","t63","t165","t270"
13,0.748655735708692,0.590797068725055,0.981175357483462,0.981175357483462,0.764758590318563,0.764758590318563,0.547959976002539,0.949048665270102,0.955505334060066,0.939086913828094,0.441266367670915,0.943114015507629,0.943112217408312,0.921859328725307,0.819099859547948,0.819099859547952,0.94167346610195,0.941673466101949,0.600470831511752,0.600470831511752,0.939961280309398,0.939961280309398
14,0.738318912945124,0.583988356289376,0.978481166190452,0.978481166190452,0.754127251956649,0.754127251956649,0.542420876361935,0.9427072627716,0.94969205955152,0.933134913873756,0.439681979749958,0.936324794127186,0.936325060506744,0.915020908931714,0.809666388729196,0.809666388729199,0.934783322376794,0.934783322376793,0.592895279405933,0.592895279405934,0.932948158833382,0.932948158833382
15,0.728404494487289,0.577590029954506,0.975621547230186,0.975621547230186,0.743893337684295,0.743893337684295,0.537229856260381,0.936110647485617,0.943608905619767,0.927082593480259,0.438200995090855,0.929297090904261,0.929299718917721,0.908137136661625,0.800505507980226,0.800505507980229,0.927659503889981,0.92765950388998,0.58576853478949,0.58576853478949,0.925706534858259,0.925706534858259
16,0.71887965032076,0.571555873654058,0.972599772610891,0.972599772610891,0.734029142379373,0.734029142379373,0.532346259188602,0.929275604743874,0.937270399031983,0.920941409819535,0.436810825663753,0.922049306420904,0.922054579987343,0.901218470803151,0.791602244302163,0.791602244302167,0.920320721785808,0.920320721785808,0.579041063286464,0.579041063286464,0.918255492348432,0.918255492348432
17,0.709715527450335,0.565847131482505,0.969419235221376,0.969419235221376,0.724510021100852,0.724510021100852,0.527736181837947,0.922218514052571,0.93069096258283,0.914721897935195,0.435501047322077,0.914599163680744,0.914607352260094,0.894274298461097,0.782943026768046,0.782943026768049,0.9127849442551,0.912784944255099,0.572671192148809,0.572671192148809,0.910613298480136,0.910613298480136
18,0.700886588263285,0.560430972016241,0.966083442384429,0.966083442384429,0.715313912445006,0.715313912445006,0.523371051772538,0.914955346689707,0.923884890841561,0.908433775654951,0.434262930899367,0.906963730061954,0.906975087696024,0.887313071983138,0.774515486721188,0.774515486721192,0.905069425174396,0.905069425174396,0.566623514244738,0.566623514244738,0.902797439786326,0.902797439786326
19,0.692370087751422,0.555279330630189,0.962596008951373,0.962596008951373,0.706420957649472,0.706420957649472,0.519226561844211,0.907501659548025,0.916866324166687,0.902086030087637,0.433089093779427,0.89915943304226,0.899174197629516,0.880342421699187,0.766308296505352,0.766308296505355,0.897190725796419,0.897190725796419,0.560867680390607,0.560867680390608,0.894824650531657,0.894824650531657
20,0.684145654863036,0.550368022941921,0.958960650033584,0.958960650033584,0.69781319218298,0.69781319218298,0.515281858881732,0.899872586830305,0.90964922205112,0.895686989945549,0.431973236611033,0.89120207185392,0.891220464631729,0.873369249910772,0.758311037531616,0.75831103753162,0.889164731796392,0.889164731796391,0.555377471296468,0.555377471296468,0.886710935790279,0.886710935790279
21,0.676194953214485,0.545676056288431,0.955181173451375,0.955181173451375,0.689474293097865,0.689474293097865,0.511518917011112,0.892082830762312,0.902247336597585,0.889244386789044,0.430909941362919,0.883106826611878,0.883129051823057,0.866399810172854,0.750514091049901,0.750514091049905,0.881006667319762,0.881006667319762,0.550130074471064,0.550130074471064,0.878471590989487,0.878471590989487
22,0.668501403162649,0.541185088213276,0.951261471969314,0.951261471969314,0.681389369898565,0.681389369898565,0.507922047281777,0.884146652169649,0.894674186728258,0.882765407492803,0.429894514333698,0.874888266021249,0.874914510744109,0.859439774871843,0.742908546751256,0.74290854675126,0.872731107209649,0.872731107209649,0.545105513787866,0.545105513787866,0.870121219180647,0.870121219180647
23,0.661049951940228,0.536878995693593,0.947205515378452,0.947205515378452,0.673544789807254,0.673544789807254,0.50447750943643,0.876077861529616,0.886943033583083,0.876256739666499,0.428922862620288,0.866560354454072,0.866590788577106,0.852494293367477,0.735486125558492,0.735486125558496,0.864351988255612,0.864351988255612,0.540286194408647,0.540286194408647,0.861673746938629,0.861673746938629
24,0.653826881880603,0.532743528895603,0.943017342479184,0.943017342479184,0.665928030534702,0.665928030534702,0.501173201266309,0.867889810933056,0.879066857444796,0.869724611353266,0.427991395838217,0.8581364589535,0.858171235277429,0.845568042435404,0.728239113841422,0.728239113841426,0.855882620059423,0.855882620059422,0.535656536020744,0.535656536020744,0.853142439528859,0.853142439528859
25,0.646819649150335,0.528766030231982,0.938701053013008,0.938701053013008,0.658527555276698,0.658527555276698,0.497998407627104,0.859595387257431,0.871058336436187,0.863174826029095,0.427096947143357,0.849629356551743,0.849668611003027,0.838665270358453,0.721160306930746,0.72116030693075,0.84733569593198,0.84733569593198,0.531202674491031,0.531202674491031,0.844539915788504,0.844539915788504
26,0.640016747153815,0.524935204425118,0.934260799586889,0.934260799586889,0.651332705841538,0.651332705841538,0.494943595850166,0.851207006749874,0.862929827160768,0.856612793703091,0.426236709178657,0.841051242159724,0.841095094100882,0.831789835725519,0.714242960274604,0.714242960274608,0.838723304100561,0.83872330410056,0.526912217099959,0.52691221709996,0.83587816302568,0.83587816302568
27,0.633407590067917,0.521240928813531,0.92970077962997,0.92970077962997,0.644333610697453,0.644333610697453,0.492000247606695,0.842736611139793,0.854693347397459,0.850043558750519,0.425408181684978,0.832413737190095,0.832462289813283,0.82494524177936,0.707480746933065,0.70748074693307,0.830056939404755,0.830056939404755,0.522774040155737,0.522774040155737,0.827168552134577,0.827168552134577
28,0.626982412934484,0.517674095705735,0.925025227418913,0.925025227418913,0.63752110539569,0.63752110539569,0.489160719686084,0.834195665339264,0.846360560910318,0.843471824982654,0.42460912831708,0.823727899002859,0.823781239794231,0.818134666988657,0.700867720371765,0.70086772037177,0.821347515584122,0.821347515584121,0.518778120438037,0.518778120438037,0.818421853045561,0.818421853045561
29,0.62073218547455,0.514226480474621,0.920238406204941,0.920238406204941,0.630886663334229,0.630886663334229,0.486418127910406,0.825595156742018,0.837942764393644,0.836901978359094,0.423837540790041,0.815004231208678,0.815062432472016,0.811360992391829,0.694398281719567,0.694398281719571,0.812605378204387,0.812605378204387,0.514915393875128,0.514915393875129,0.8096482505708,0.8096482505708
30,0.614648537352761,0.51089063049143,0.915344600472739,0.915344600472739,0.624422335220264,0.624422335220264,0.483766249712499,0.816945596095178,0.829450876539266,0.830338107671818,0.423091608912157,0.806252694824586,0.806315814253648,0.804626826160461,0.688067150812881,0.688067150812885,0.803840318227505,0.803840318227504,0.511177636316842,0.511177636316842,0.800857360662932,0.800857360662932
31,0.608723693057866,0.507659771056528,0.910348108358599,0.910348108358599,0.618120695896072,0.618120695896072,0.481199441883644,0.808257019890081,0.820895429185546,0.823784023470449,0.422369695381671,0.797482720247307,0.79755080153724,0.797934525751844,0.681869340472679,0.681869340472683,0.795061586200554,0.795061586200554,0.507557362365999,0.507557362365999,0.792058247073039,0.792058247073039
32,0.602950414907066,0.504527725288388,0.905253234252574,0.905253234252574,0.611974797434087,0.611974797434087,0.478712570737839,0.799538994197516,0.812286560485432,0.817243275450907,0.421670314466712,0.788703219988149,0.788776293477165,0.791286217957974,0.675800133557662,0.675800133557666,0.786277907016841,0.78627790701684,0.504047739069089,0.50404773906909,0.783259438371967,0.783259438371967
33,0.59732195295174,0.501488845549276,0.900064281606891,0.900064281606891,0.605978127598382,0.605978127598382,0.47630095250616,0.790800619857525,0.803634010013207,0.810719168492089,0.420992113872085,0.779922602098797,0.780000685432151,0.784683817108547,0.669855062414654,0.669855062414658,0.77749749518765,0.77749749518765,0.500642511911485,0.500642511911485,0.774468945283815,0.774468945283815
34,0.591832000776406,0.498537954463715,0.894785545970446,0.894785545970446,0.600124572922837,0.600124572922837,0.473960302211645,0.782050538923205,0.794947115715698,0.804214777495026,0.42033385923798,0.771148784207784,0.771231883016857,0.778129041645322,0.664029890409636,0.664029890409641,0.768728070553477,0.768728070553476,0.497335941062291,0.497335941062291,0.765694278270558,0.765694278270558
35,0.586474656354465,0.495670293958454,0.889421308266908,0.889421308266908,0.594408385779693,0.594408385779693,0.471686689614974,0.773296942251074,0.786234812603218,0.797732961154715,0.41969442082523,0.762389208081856,0.762477316671923,0.771623429252597,0.658320595273244,0.658320595273248,0.759976874357921,0.75997687435792,0.494122746204784,0.494122746204784,0.75694246530105,0.75694246530105
36,0.581244387262768,0.492881481045692,0.883975828331656,0.883975828331656,0.588824154912275,0.588824154912275,0.469476501087515,0.764547578126708,0.777505633067862,0.791276374775029,0.41907276202722,0.753650854624044,0.753743956664982,0.765168350701713,0.652723354035653,0.652723354035657,0.751250685605027,0.751250685605026,0.490998058596257,0.490998058596257,0.748220069735111,0.748220069735111
37,0.576135999669399,0.490167469303391,0.878453338720668,0.878453338720668,0.583366778987451,0.583366778987451,0.467326406478664,0.755809761813008,0.76876770871166,0.784847482221037,0.418467929415851,0.74494025922024,0.745038328435129,0.758765022545522,0.647234529359504,0.647234529359508,0.742555837620764,0.742555837620763,0.487957379245376,0.487957379245376,0.739533208253292,0.739533208253292
38,0.57114461060093,0.487524515191509,0.872858038802337,0.872858038802337,0.578031442790616,0.578031442790616,0.465233330211516,0.747090385909107,0.760028773564167,0.77844856708977,0.417879044082171,0.736263527347933,0.736366528195107,0.75241451878037,0.641850657107341,0.641850657107345,0.733898234741157,0.733898234741156,0.48499654229031,0.48499654229031,0.730887568764541,0.730887568764541
39,0.566265623070804,0.484949148491511,0.867194089141239,0.867194089141239,0.572813595741491,0.572813595741491,0.463194425974741,0.738395931410175,0.751296168567949,0.77208174316955,0.417305294074793,0.72762635036397,0.727734238708675,0.74611778157788,0.636568435003154,0.636568435003158,0.72528336905269,0.72528336905269,0.482111682817722,0.482111682817722,0.722288428227024,0.722288428227024
40,0.561494703712822,0.482438146276353,0.861465606180931,0.861465606180931,0.567708932455243,0.567708932455243,0.46120705448618,0.729732479361899,0.742576847210989,0.765748964248906,0.416745927773248,0.719034021392502,0.719146745164857,0.739875631175943,0.631384712266916,0.63138471226692,0.716716337114743,0.716716337114742,0.47929920848955,0.479299208489551,0.713740670321297,0.713740670321297
41,0.556827762615437,0.479988509915472,0.855676657231048,0.855676657231048,0.562713375111925,0.562713375111925,0.459268763890915,0.721105723007891,0.733877382186808,0.759452033328463,0.416200248060953,0.710491451239217,0.710608951075665,0.733688775007469,0.626296480117221,0.626296480117225,0.708201856598604,0.708201856598603,0.476555774447676,0.476555774447676,0.705248802919573,0.705248802919573
42,0.552260935095753,0.477597444698752,0.849831255762231,0.849831255762231,0.557823057429633,0.557823057429633,0.457377272427551,0.71252098033353,0.725203972966135,0.753192611282873,0.415667607184761,0.702003184263447,0.702125394129376,0.727557816136188,0.621300863050778,0.621300863050782,0.699744282782866,0.699744282782865,0.473878261050869,0.473878261050869,0.696816975299854,0.696816975299854
43,0.547790565188282,0.475262341728648,0.843933357010796,0.843933357010796,0.553034310064051,0.553034310064051,0.455530453054593,0.703983206915437,0.716562454167771,0.746972225014423,0.415147402206275,0.693573414145451,0.693700261937052,0.721483261060919,0.61639511081913,0.616395110819134,0.691347624850455,0.691347624850454,0.471263754067738,0.471263754067738,0.688448995058858,0.688448995058858
44,0.543413190654022,0.472980761783359,0.83798685389352,0.83798685389352,0.548343647280138,0.548343647280138,0.453726319776546,0.695497008991911,0.70795830462094,0.740792275135401,0.414639070965042,0.685205999492057,0.685337407615892,0.715465526942938,0.611576591032805,0.611576591032809,0.683015561938164,0.683015561938163,0.468709527006588,0.468709527006588,0.68014834468294,0.68014834468294
45,0.539125529341147,0.470750420898496,0.831995573231467,0.831995573231467,0.543747754761398,0.543747754761398,0.451963015448947,0.687066656675918,0.69939665701658,0.734654043212429,0.414142088486048,0.676904479229689,0.677040365158792,0.709504948305216,0.606842782331565,0.606842782331569,0.674751458895076,0.674751458895075,0.466213025310598,0.466213025310598,0.6719181977414,0.6719181977414
46,0.534924466750493,0.468569177451726,0.825963272280481,0.825963272280481,0.539243478438885,0.539243478438885,0.450238800874246,0.678696097238627,0.690882308050604,0.728558698602595,0.413655963774104,0.668672087739573,0.668812364545205,0.703601783247239,0.602191268066649,0.602191268066653,0.6665583817117,0.666558381711699,0.463771852186237,0.463771852186237,0.663761434671645,0.663761434671645
47,0.530807044677657,0.466435020565811,0.819893635564727,0.819893635564727,0.534827814236518,0.534827814236518,0.448552045027861,0.670388968397799,0.682419728968105,0.722507304908383,0.4131802369462,0.660511769695515,0.660656346553983,0.697756219214702,0.597619730447145,0.59761973044715,0.658439112586898,0.658439112586897,0.461383755865947,0.461383755865947,0.655680658130503,0.655680658130503
48,0.526770450819435,0.464346059671443,0.813790272008532,0.813790272008532,0.530497898641603,0.530497898641603,0.44690121627658,0.662148611551623,0.674013076423492,0.716500826075876,0.412714476659962,0.652426194569969,0.652574977244169,0.691968378359491,0.59312594510804,0.593125945108043,0.650396164604644,0.650396164604643,0.459046618133898,0.459046618133899,0.647678207890611,0.647678207890611
49,0.522812009246053,0.462300515093133,0.807656712360783,0.807656712360783,0.52625100002012,0.52625100002012,0.445284874470719,0.65397808490464,0.66566620357777,0.710540132158573,0.412258277802271,0.644417770779227,0.644570662074787,0.686238322522007,0.588707776062142,0.588707776062146,0.642431795997391,0.64243179599739,0.456758443967049,0.456758443967049,0.639756175265094,0.639756175265094
50,0.518929171652353,0.460296709539884,0.8014964069052,0.8014964069052,0.522084510605571,0.522084510605571,0.443701663807683,0.645880176438289,0.657382671360296,0.704626004767239,0.41181125940711,0.636488659443318,0.636645559639396,0.680566057864852,0.584363171002214,0.584363171002218,0.634548023977232,0.634548023977231,0.454517352163592,0.454517352163592,0.631916417047788,0.631916417047788
51,0.515119509311329,0.458333060398083,0.795312723448987,0.795312723448987,0.517995939098177,0.517995939098177,0.44215030637829,0.637857416684177,0.649165759828482,0.698759142224569,0.411373062775877,0.628640787740666,0.628801594995656,0.674951539184296,0.580090156923141,0.580090156923145,0.626746638120112,0.626746638120111,0.452321566847681,0.452321566847681,0.624160568959907,0.624160568959907
52,0.511380705662153,0.45640807273735,0.789108945581656,0.789108945581656,0.513982903818208,0.513982903818208,0.440629596318899,0.629912091263517,0.641018479564871,0.692940164441956,0.410943349777016,0.620875861841688,0.621040472574186,0.669394673923558,0.575886836037142,0.575886836037146,0.619029213292134,0.619029213292133,0.450169409753699,0.450169409753699,0.616490058597482,0.616490058597482
53,0.507710549472541,0.45452033295151,0.782888271195162,0.782888271195162,0.510043126363279,0.510043126363279,0.439138394502323,0.622046253161156,0.632943583056819,0.687169617534377,0.410521801304815,0.6131953794093,0.61336368865484,0.663895325909856,0.571751381957749,0.571751381957753,0.611397122110418,0.611397122110417,0.448059293205579,0.448059293205579,0.608906117876904,0.608906117876904
54,0.504106928521937,0.452668502966575,0.776653811255999,0.776653811255999,0.506174425724843,0.506174425724843,0.437675623708992,0.614261734707309,0.624943576009609,0.68144797818821,0.410108115879839,0.605600641657754,0.605772543401906,0.658453318835318,0.567682036130686,0.56768203613069,0.603851546934102,0.603851546934102,0.445989713717215,0.445989713717215,0.601409794978682,0.601409794978682
55,0.500567823757823,0.450851314956051,0.770408588819402,0.770408588819402,0.502374712823706,0.502374712823706,0.436240264227144,0.606560159244473,0.61702072854917,0.675775657795798,0.409702008375653,0.598092764964385,0.598268152452889,0.653068439500147,0.563677104491942,0.563677104491946,0.596393491383877,0.596393491383876,0.443959246149037,0.443959246149037,0.59400196579195,0.59400196579195
56,0.497091303882582,0.44906756651105,0.764155538275478,0.764155538275478,0.498641985428597,0.498641985428597,0.434831349837078,0.598942952460994,0.609177086275646,0.670153006369589,0.409303208858415,0.590672692031648,0.590851458058344,0.647740440834952,0.559734954335195,0.559734954335199,0.589023791390935,0.589023791390934,0.441966538363622,0.441966538363622,0.58668334486444,0.58668334486444
57,0.493675520332786,0.447316116218983,0.757897504816779,0.757897504816779,0.494974323425381,0.494974323425381,0.433447964139906,0.591411353376492,0.601414481133864,0.6645803162479,0.408911461527548,0.583341202599368,0.583523239772701,0.642469044717761,0.55585401137245,0.555854011372454,0.581743125778462,0.581743125778462,0.440010306329958,0.440010306329958,0.579454495864512,0.579454495864512
58,0.490318702616752,0.445595879609964,0.751637244116629,0.751637244116629,0.491369884407777,0.491369884407777,0.432089237195924,0.583966424967698,0.593734542071251,0.659057825603504,0.408526523747096,0.576098923709348,0.57628412469831,0.637253944600048,0.552032756973211,0.552032756973215,0.574552026380723,0.574552026380723,0.43808932963183,0.43808932963183,0.572315841563469,0.572315841563469
59,0.487019153979654,0.443905825434786,0.745377422207359,0.745377422207359,0.487826899563239,0.487826899563239,0.430754342441782,0.576609064426347,0.586138705457963,0.653585721765613,0.40814816515863,0.568946339526474,0.569134597286834,0.632094807954949,0.548269725568881,0.548269725568885,0.567450887706497,0.567450887706496,0.436202447340874,0.436202447340874,0.565267673347822,0.565267673347822
60,0.483775247368578,0.442244972242397,0.739120615547542,0.739120615547542,0.484343669830222,0.484343669830222,0.429442493859136,0.569340013043538,0.578628225247881,0.648164144365136,0.407776166867581,0.561883800722148,0.562075008703864,0.626991278559868,0.54456350221025,0.544563502210254,0.560439976155091,0.56043997615509,0.434348554219279,0.434348554219279,0.558310160272297,0.558310160272297
61,0.480585421672597,0.440612385228377,0.732869311267302,0.732869311267302,0.480918562305293,0.480918562305293,0.428152943370564,0.562159865717467,0.571204182862762,0.642793188312541,0.407410320695848,0.554911533427385,0.555105585764093,0.621942978624723,0.540912720266986,0.54091272026699,0.553519438794399,0.553519438794398,0.43252659722098,0.43252659722098,0.551443357665431,0.551443357665431
62,0.47744817821539,0.439007173329023,0.726625907580775,0.726625907580775,0.477550006880525,0.477550006880525,0.426884978441188,0.555069080083655,0.563867496785119,0.637472906617072,0.407050428494298,0.548029647764175,0.548226439445651,0.616949510776263,0.537316059259038,0.537316059259042,0.546689311711503,0.546689311711502,0.430735572263582,0.430735572263582,0.544667215300341,0.544667215300341
63,0.474362077480038,0.437428486538415,0.72039271435495,0.72039271435495,0.474236493093454,0.474236493093454,0.425637919866803,0.548067985268785,0.556618931848491,0.632203313055602,0.40669630150949,0.541238145964773,0.541437572993267,0.612010459908116,0.533772242810681,0.533772242810684,0.5399495279472,0.5399495279472,0.428974521246218,0.428974521246218,0.537981585143945,0.537981585143945
64,0.471325736047582,0.435875513428195,0.714171953824171,0.714171953824171,0.470976567173437,0.470976567173437,0.424411119731371,0.541156790270958,0.549459108216467,0.626984384698929,0.406347759799587,0.534536930089481,0.534738889620799,0.607125394905523,0.530280036718733,0.530280036718737,0.533299925026519,0.533299925026518,0.427242529291168,0.427242529291168,0.531386228698354,0.531386228698354
65,0.468337823732606,0.434347478851952,0.70796576143984,0.70796576143984,0.467768829269699,0.467768829269699,0.423203959518543,0.534335591970755,0.542388510044369,0.621816064302874,0.406004631694922,0.527925809354202,0.528130199824407,0.602293870253072,0.526838247127164,0.526838247127168,0.526740252097828,0.526740252097827,0.42553872218935,0.42553872218935,0.524880823948538,0.524880823948538
66,0.465397060900648,0.432843641817927,0.701776186844992,0.701776186844992,0.464611930847656,0.464611930847656,0.422015848363495,0.527604382778741,0.535407493819747,0.616698262571166,0.405666753299201,0.521404507079611,0.521611228318198,0.597515427533156,0.523445718800939,0.523445718800943,0.52027017669357,0.520270176693569,0.423862264031854,0.423862264031855,0.518464971930597,0.518464971930597
67,0.462502215953605,0.431363293515451,0.695605194963721,0.695605194963721,0.461504572241255,0.461504572241255,0.420846221432716,0.520963057926204,0.528516296379838,0.611630860296703,0.405333968027722,0.514972667274249,0.515181620604605,0.59278959682233,0.520101333492538,0.520101333492542,0.513889291125913,0.513889291125912,0.422212355011463,0.422212355011463,0.512138202935061,0.512138202935061
68,0.459652102970534,0.429905755481931,0.689454667195651,0.689454667195651,0.458445500350103,0.458445500350103,0.419694538420706,0.514411422406893,0.521715042605948,0.60661371038744,0.405006126179355,0.508629860864125,0.508840949192104,0.588115897992266,0.516804008395072,0.516804008395075,0.50759711853082,0.507597118530819,0.420588229379712,0.420588229379712,0.505899982359739,0.505899982359739
69,0.456845579492335,0.428470377898556,0.683326402706,0.683326402706,0.455433506471132,0.455433506471132,0.41856028215358,0.507949197578259,0.515003752796299,0.601646639782805,0.404683084539377,0.502375591581675,0.502588719473026,0.583493841921495,0.513552694676429,0.513552694676432,0.501393118574097,0.501393118574097,0.418989153546459,0.418989153546459,0.499749716226516,0.499749716226516
70,0.454081544439818,0.427056538004005,0.677222119802042,0.677222119802042,0.452467424255359,0.452467424255359,0.417442957290586,0.501576027431419,0.508382349720276,0.596729451266274,0.404364706010521,0.496209301526976,0.496424375274406,0.578922931623763,0.510346376089281,0.510346376089284,0.495276692833001,0.495276692833,0.417414424310176,0.417414424310176,0.493686756376427,0.493686756376427
71,0.451358936155534,0.425663638616474,0.671143457387141,0.671143457387141,0.449546127781111,0.449546127781111,0.416342089115424,0.495291484539533,0.501850665358217,0.591861925179392,0.404050859269877,0.490130376414197,0.490347304094761,0.574402663298377,0.507184067652179,0.507184067652183,0.489247189866895,0.489247189866894,0.415863367208309,0.415863367208309,0.487710405357124,0.487710405357124
72,0.448676730560565,0.424291106755265,0.66509197648387,0.66509197648387,0.44666852973575,0.44666852973575,0.41525722241,0.489095075694727,0.495408447331947,0.587043821042304,0.403741418449492,0.484138150516199,0.484356842039714,0.569932527307597,0.50406481439734,0.504064814397344,0.483303909990335,0.483303909990335,0.414335334978069,0.414335334978069,0.48181992101664,0.48181992101664
73,0.446033939418191,0.422938392353987,0.659069161818076,0.659069161818076,0.443833579698588,0.443833579698588,0.414187920403968,0.482986247243983,0.48905536503213,0.582274879085564,0.403436262838749,0.478231911320085,0.478452278469218,0.565512009085751,0.500987690181012,0.500987690181015,0.477446109761735,0.477446109761735,0.412829706118861,0.412829706118861,0.476014520817038,0.476014520817038
74,0.443429608697029,0.421604967058158,0.653076423456123,0.653076423456123,0.441040262518251,0.441040262518251,0.413133763794017,0.476964390134609,0.482791015449295,0.577554821697778,0.403135276606746,0.47241090390636,0.472632860369022,0.561140589984493,0.497951796552653,0.497951796552657,0.471673006200571,0.47167300620057,0.411345883548431,0.411345883548431,0.470293385881266,0.470293385881266
75,0.440862817026819,0.42029032310063,0.647115098487907,0.647115098487907,0.438287596778281,0.438287596778281,0.412094349827426,0.471028844680073,0.476614928715998,0.572883354793364,0.402838348543103,0.466674335064125,0.466897796458755,0.556817748058269,0.494956261679392,0.494956261679395,0.465983780745773,0.465983780745773,0.409883293345461,0.409883293345461,0.464655664786137,0.464655664786137
76,0.438332674240588,0.418993972248891,0.641186452748621,0.641186452748621,0.435574633345223,0.435574633345223,0.411069291444886,0.465178905056985,0.470526573368099,0.568260169104545,0.402545371815737,0.461021377154509,0.46124626104881,0.552542958793848,0.49200023932249,0.492000239322493,0.460377582967667,0.460377582967666,0.40844138357203,0.40844138357203,0.459100477114028,0.459100477114028
