"pd","t220","t96","t219","t138","t293","t117","t14","t176","t82","t38","t112","t228","t284","t193","t86","t250","t153","t168","t232","t8","t200","t252","t73","t202","t160","t218"
169,0.0438219605358207,0.0682281516598841,0.0669758473166037,0.0403920441919592,0.069646527958732,0.0746949940717175,0.0751902895585828,0.0747245836809883,0.0407982620302802,0.0741308328416249,0.0613513886010889,0.0708629800832235,0.0786367650324825,0.0765164774816072,0.0757845907742178,0.0837753362673855,0.0420874566207773,0.0420874566207782,0.0611110651513824,0.0611110651513826,0.069995828858128,0.0723731329591196,0.072737795487641,0.0727377954876406,0.0694760307466673,0.0694760307466675
170,0.0434856363775701,0.0680600669091986,0.0667994459791805,0.0400619092577444,0.0693690128449381,0.0745859706291372,0.0749496768055582,0.0746118218902951,0.0404722945843562,0.0740159980276459,0.0611646278100783,0.0707297427259796,0.0785628085436207,0.0764224597856044,0.0756856622584878,0.0837312841759833,0.0417685209869378,0.0417685209869386,0.0609256439268812,0.0609256439268815,0.0697932463350548,0.0721418312600756,0.0725362570182963,0.0725362570182959,0.0692739294607159,0.069273929460716
171,0.0431537165471147,0.0678933428164754,0.0666245008934688,0.0397362633294027,0.0690941306456775,0.0744777279388651,0.0747111686467386,0.0744998727015295,0.0401507014681669,0.0739019950695586,0.0609794829596921,0.0705975117273414,0.0784893463645699,0.07632909534962,0.0755874281324463,0.0836875098142022,0.0414537371761107,0.0414537371761115,0.0607418254930229,0.0607418254930231,0.0695923827676688,0.071912554241738,0.0723364040665769,0.0723364040665767,0.0690735461259521,0.0690735461259522
172,0.0428261199978728,0.0677279606965448,0.0664509918454275,0.0394150215714813,0.0688218419270304,0.0743702559553356,0.0744747349847418,0.0743887256254255,0.0398334007486473,0.073788813200192,0.0607959310131686,0.0704662737708605,0.0784163723570892,0.076236375898834,0.0754898795540852,0.0836440098337271,0.0411430290105884,0.0411430290105892,0.0605595870117715,0.0605595870117717,0.0693932139500309,0.0716852729200442,0.0721382130937868,0.0721382130937865,0.0688748565247124,0.0688748565247126
173,0.0425027675962369,0.0675639022254464,0.0662788990145595,0.0390981011918909,0.0685521080608181,0.074263544819048,0.0742403463188527,0.0742783703674115,0.0395203124535903,0.073676441852589,0.0606139493903712,0.0703360157913314,0.0783438804940066,0.0761442933101264,0.0753930078440542,0.0836007809456578,0.0408363221088316,0.0408363221088325,0.060378906097645,0.0603789060976452,0.0691957161517051,0.0714599588861383,0.0719416610210237,0.0719416610210235,0.068677836915423,0.0686778369154232
174,0.0421835820666567,0.067401149431442,0.0661082029640696,0.0387854213823071,0.0682848912037784,0.0741575848520788,0.0740079737299241,0.0741687968229073,0.0392113585147204,0.0735648706551629,0.0604335159562185,0.0702067249686484,0.0782718648565849,0.0760528396084447,0.075296804481757,0.08355781991912,0.0405335438338916,0.0405335438338924,0.0601997608062499,0.0601997608062501,0.0689998661057943,0.0712365842917998,0.071746725217659,0.0717467252176586,0.068482464020614,0.0684824640206142
175,0.0418684879385753,0.0672396846863011,0.0659388846313232,0.0384769032606082,0.0680201542773909,0.0740523665537264,0.0737775888657422,0.0740599950727602,0.0389064627127039,0.0734540894269987,0.0602546090094695,0.0700783887218484,0.0782003196319657,0.0759620069632806,0.075201261101563,0.0835151235799178,0.0402346232435728,0.0402346232435736,0.0600221296231692,0.0600221296231694,0.0688056409973432,0.0710151218353205,0.0715533834901682,0.0715533834901679,0.0682887150153016,0.0682887150153017
176,0.0415574114951449,0.0670794906968505,0.0657709253185937,0.0381724698152674,0.0677578609483284,0.0739478805962851,0.073549163926838,0.0739519553788163,0.0386055506240212,0.0733440881732927,0.0600772072718532,0.0699509947033292,0.0781292391106876,0.0758717876852481,0.0751063694891299,0.0834726888092235,0.0399394910422702,0.039939491042271,0.0598459914531904,0.0598459914531906,0.068613018452094,0.0707955447478137,0.0713616140713021,0.0713616140713018,0.0680965675157234,0.0680965675157236
177,0.0412502807236537,0.0669205504967766,0.0656043066840891,0.037872045851625,0.0674979756095116,0.0738441178209426,0.0733226716527315,0.0738446681796212,0.0383085495696289,0.0732348570809266,0.0599012898775289,0.0698245307932408,0.0780586176842757,0.0757821742227622,0.0750121215778338,0.0834305125423059,0.0396480795344156,0.0396480795344164,0.0596713256098617,0.0596713256098619,0.0684219765255824,0.0705778267799399,0.071171395609583,0.0711713956095827,0.0679059995684161,0.0679059995684163
178,0.0409470252675998,0.0667628474386738,0.0654390107332478,0.0375755579399671,0.0672404633617459,0.0737410692337969,0.0730980853085912,0.0737381240862472,0.0380153885653427,0.07312638651417,0.059726836362866,0.0696989850940414,0.0779884498429007,0.075693159158814,0.0749185094453039,0.0833885917672941,0.039360322579473,0.0393603225794738,0.0594981118053647,0.059498111805365,0.0682324936925626,0.0703619421890339,0.0709827071591176,0.0709827071591173,0.0677169896396212,0.0677169896396213
179,0.0406475763803481,0.0666063651863284,0.065275019810294,0.0372829343653426,0.0669852899959186,0.0736387260019893,0.0728753786722944,0.0736323138782408,0.037725998273875,0.0730186670105092,0.0595538266565316,0.0695743459252122,0.0779187301731057,0.0756047352078381,0.0748255253100559,0.083346923523977,0.0390761555484207,0.0390761555484215,0.0593263301406921,0.0593263301406923,0.0680445488367484,0.0701478657266204,0.0707955281697138,0.0707955281697134,0.067529516605009,0.0675295166050092
180,0.0403518668803105,0.06645108770723,0.0651123165900432,0.0369941050790502,0.0667324219757369,0.0735370794499483,0.0726545260218749,0.0735272284996875,0.0374403109584641,0.0729116892765955,0.0593822410698752,0.0694506018181278,0.0778494533555963,0.0755168952126706,0.0747331615282228,0.0833055049026356,0.0387955152816676,0.0387955152816684,0.0591559610961193,0.0591559610961195,0.0678581212408607,0.0699355726263017,0.0706098384772899,0.0706098384772896,0.0673435597397083,0.0673435597397085
181,0.0400598311075931,0.0662969992653044,0.06495088406995,0.0367090016517332,0.0664818264209878,0.0734361210557418,0.072435502123344,0.0734228590553895,0.0371582604380347,0.0728054441843104,0.0592120602876,0.0693277415110738,0.0777806141630945,0.0754296321415937,0.0746414105903794,0.0832643330429092,0.0385183400483469,0.0385183400483477,0.0589869855219609,0.0589869855219611,0.067673190576969,0.0697250385920078,0.070425618294569,0.0704256182945688,0.0671590987086323,0.0671590987086325
182,0.0397714048820533,0.0661440844138571,0.0647907055623888,0.0364275572280213,0.0662334710913007,0.073335842447533,0.0722182822188717,0.0733191968071531,0.0368797820438314,0.0726999227669432,0.0590432653587107,0.069205753944409,0.0777122074582522,0.0753429390854631,0.0745502651184567,0.0832234051326915,0.038244569506936,0.0382445695069368,0.0588193846296001,0.0588193846296003,0.0674897368971181,0.0695162397865929,0.0702428482020449,0.0702428482020446,0.0669761135570888,0.0669761135570889
183,0.0394865254627167,0.0659923279887232,0.0646317646871596,0.0361497064826598,0.065987324370395,0.0732362354001369,0.0720028420153153,0.0732162331701807,0.0366048125774705,0.0725951162154772,0.0588758376877279,0.0690846282558658,0.0776442281916234,0.0752568092549184,0.0744597178627431,0.0831827184070592,0.0379741446671537,0.0379741446671545,0.0586531399827831,0.0586531399827834,0.0673077406242296,0.0693091528207688,0.0700615091392127,0.0700615091392124,0.0667945847016663,0.0667945847016665
184,0.0392051315085013,0.0658417151016149,0.0644740453642118,0.0358753855780718,0.0657433552507971,0.0731372918316741,0.0717891576730848,0.0731139597095656,0.0363332902703564,0.0724910158749814,0.0587097590261604,0.0689643537759848,0.0775766713996931,0.0751712359776691,0.0743697616989707,0.0831422701472284,0.0377070078530867,0.0377070078530875,0.0584882334891687,0.058488233489169,0.0671271825432681,0.069103754742362,0.0698815823960544,0.0698815823960541,0.0666144929213865,0.0666144929213866
185,0.0389271630402014,0.06569223113366,0.0643175318065779,0.0356045321232985,0.0655015333190084,0.0730390038003182,0.0715772057953311,0.0730123681368843,0.0360651547444117,0.0723876132411026,0.0585450114642266,0.068844920023679,0.0775095322029602,0.075086212695859,0.0742803896254825,0.0831020576795405,0.0374431026674995,0.0374431026675003,0.0583246473921242,0.0583246473921245,0.066948043792664,0.0689000230258842,0.0697030496047701,0.0697030496047698,0.0664358193491118,0.066435819349112
186,0.0386525614036851,0.0655438617291258,0.0641622085135096,0.0353370851342684,0.0652618287411107,0.0729413635011346,0.0713669634174487,0.0729114503068851,0.0358003469740732,0.0722848999566573,0.0583815774228151,0.0687263167019231,0.0774428058040735,0.0750017329635023,0.0741915947604785,0.0830620783744756,0.0371823739572848,0.0371823739572856,0.0581623642627594,0.0581623642627596,0.0667703058559838,0.0686979355624049,0.0695258927317474,0.0695258927317471,0.0662585454632028,0.0662585454632029
187,0.0383812692342608,0.0653965927893208,0.0640080602638108,0.0350729849953435,0.0650242122487921,0.0728443632630063,0.0711584079968795,0.0728111982142682,0.035538809249506,0.0721828678083168,0.0582194396456781,0.0686085336935631,0.0773764874860189,0.07491779044399,0.074103370339338,0.0830223296456921,0.0369247677800124,0.0369247677800132,0.0580013669921902,0.0580013669921904,0.0665939505538388,0.0684974706497161,0.06935009406976,0.0693500940697597,0.0660826530794134,0.0660826530794136
188,0.0381132304221701,0.0652504104666697,0.0638550721093592,0.0348121734220984,0.0647886551257806,0.0727479955456452,0.0709515174032098,0.0727116039905546,0.0352804851409915,0.0720815087233851,0.058058581191849,0.0684915610572443,0.0773105726103561,0.0748343789076662,0.0740157097120155,0.0829828089490928,0.036670231371536,0.0366702313715368,0.0578416387840252,0.0578416387840254,0.0664189600360255,0.0682986069827791,0.0691756362303888,0.0691756362303885,0.065908124343019,0.0659081243430191
189,0.0378483900791658,0.0651053011589548,0.0637032293688117,0.0345545934252851,0.0645551291946701,0.0726522529366855,0.0707462699085494,0.0726126599010418,0.0350253194644467,0.0719808147666652,0.0578989854282759,0.068375389023451,0.0772450566155022,0.0747514922294695,0.0739286063405079,0.0829435137819159,0.0364187131146206,0.0364187131146214,0.0576831631470654,0.0576831631470656,0.0662453167738888,0.0681013236444444,0.0690025021366569,0.0690025021366566,0.0657349417211668,0.065734941721167
190,0.037586694506137,0.064961251503719,0.0635525176214866,0.0343001892759405,0.0643236068041271,0.0725571281488558,0.0705426441781832,0.0725143583418422,0.0347732582480328,0.0718807781374111,0.0577406360226649,0.0682600079906564,0.0771799350150628,0.0746691243866388,0.0738420537963907,0.0829044416818496,0.0361701625085518,0.0361701625085526,0.0575259238882126,0.0575259238882129,0.0660730035529005,0.067905600096434,0.0688306750158721,0.0688306750158719,0.0655630879954437,0.0655630879954439
191,0.0373280911617429,0.0648182483728243,0.0634029227014164,0.0340489064715968,0.064094060816463,0.0724626140172294,0.070340619261487,0.0724166918370024,0.0345242486998149,0.0717813911663633,0.0575835169365258,0.0681454085215781,0.077115203396207,0.0745872694564816,0.0737560457584212,0.0828655902261714,0.0359245301396941,0.0359245301396948,0.0573699051055778,0.057369905105578,0.0659020034654477,0.0677114161705799,0.0686601383926708,0.0686601383926705,0.065392546254652,0.0653925462546522
192,0.0370725286320188,0.0646762788671614,0.0632544306915672,0.0338006917035525,0.0638664645955624,0.0723687034965477,0.0701401745830985,0.0723196530357008,0.0342782391764334,0.071682646312864,0.0574276124184132,0.0680315813395355,0.0770508574180862,0.0745059216142011,0.0736705760102052,0.0828269570309085,0.0356817676529617,0.0356817676529625,0.0572150911817826,0.0572150911817829,0.065732299903821,0.0675187520603073,0.0684908760822539,0.0684908760822536,0.065223299887788,0.0652232998877882
193,0.0368199566009205,0.0645353303115051,0.0631070279182168,0.0335554928251675,0.063640791995153,0.0722753896586161,0.0699412899343342,0.0722232347095199,0.0340351791527525,0.0715845361620509,0.057272906997356,0.0679185173249073,0.0769868928102947,0.0744250751307827,0.0735856384379276,0.082788539750022,0.0354418277241716,0.0354418277241724,0.0570614667774498,0.05706146677745,0.0655638765533992,0.0673275883123573,0.068322872183812,0.0683228721838117,0.0650553325772153,0.0650553325772154
194,0.0365703258217744,0.0643953902495112,0.062960700945489,0.0333132588211453,0.0634170173474077,0.0721826656897701,0.0697439454648457,0.0721274297497924,0.0337950191924492,0.0714870534221256,0.0571193854764713,0.0678062075116838,0.0769233053713707,0.074344724370936,0.0735012270281428,0.0827503360746109,0.0352046640332457,0.0352046640332465,0.0569090168248729,0.0569090168248731,0.0653967173860219,0.0671379058187385,0.0681561110741308,0.0681561110741305,0.0648886282920276,0.0648886282920277
195,0.0363235880895994,0.0642564464388494,0.0628154365700367,0.0330739397777675,0.0631951154518667,0.0720905248884082,0.0695481216745059,0.0720322311650181,0.0335577109195109,0.0713901909216952,0.056967032926754,0.0676946430841127,0.0768600909673376,0.0742648637910917,0.0734173358656239,0.0827123437321374,0.0349702312382334,0.0349702312382342,0.0567577265218629,0.0567577265218631,0.065230806653545,0.0669496858089024,0.067990577401373,0.0679905774013727,0.0647231712815944,0.0647231712815945
196,0.0360796962142722,0.0641184868464684,0.0626712218158706,0.0328374868540453,0.0629750615646695,0.0719989606625903,0.0693537994055195,0.0719376320783486,0.0333232069906088,0.0712939416071847,0.0568158346810376,0.0675838153734342,0.076797245530282,0.0741854879374508,0.0733339591312683,0.0826745604856728,0.0347384849501251,0.0347384849501259,0.0566075813257635,0.0566075813257637,0.0650661288815722,0.0667629098421342,0.0678262560790286,0.0678262560790283,0.0645589460692832,0.0645589460692834
197,0.0358386039945052,0.06398149964399,0.0625280439293279,0.0326038522537576,0.062756831388087,0.0719079665276998,0.069160959834748,0.0718436257251394,0.0330914610683157,0.0711982985403176,0.0566657763281213,0.067473715854704,0.07673476505697,0.0741065914440853,0.0732510911000588,0.0826369841331614,0.0345093817084294,0.0345093817084302,0.0564585669476306,0.0564585669476309,0.0649026688633578,0.0665775598001515,0.0676631322800311,0.0676631322800309,0.0643959374463531,0.0643959374463533
198,0.035600266192609,0.0638454732032255,0.0623858903741767,0.0323729891983438,0.0625404010603424,0.0718175361041667,0.0689695844662455,0.0717502054505655,0.0328624277951399,0.0711032548956624,0.0565168437070567,0.0673643361436994,0.0766726456074989,0.0740281690310883,0.0731687261390779,0.0825996125067044,0.0342828789574868,0.0342828789574876,0.056310669346571,0.0563106693465712,0.064740411653875,0.0663936178799052,0.0675011914310317,0.0675011914310314,0.0642341304660142,0.0642341304660144
199,0.035364638510013,0.0637103960918131,0.0622447488268524,0.0321448519006201,0.0623257471457146,0.0717276631152501,0.0687796551239954,0.0716573647072998,0.0326360627683457,0.0710088039582438,0.0563690229015896,0.0672556679939078,0.0766108833039827,0.073950215502772,0.0730868587055733,0.0825624434718619,0.0340589350234952,0.034058935023496,0.056163874724234,0.0561638747242342,0.0645793425640439,0.0662110665865758,0.0673404192068278,0.0673404192068275,0.0640735104376475,0.0640735104376477
200,0.0351316775635169,0.0635762570689711,0.0621046071718211,0.0319193955392936,0.062112846624911,0.0716383413848785,0.0685911539448437,0.0715650970532513,0.0324123225155336,0.0709149391212162,0.0562223002347527,0.067147703293594,0.0765494743292733,0.0738727257459127,0.073005483345074,0.0825254749269715,0.033837509092222,0.0338375090922228,0.0560181695194526,0.0560181695194528,0.0644194471551148,0.0660298887267588,0.0671808015249409,0.0671808015249406,0.0639140629211796,0.0639140629211798
201,0.0349013408622491,0.0634430450813637,0.0619654534970665,0.0316965762342427,0.0619016768857044,0.071549564835546,0.0684040633716223,0.0714733961493629,0.0321911644709534,0.0708216538835968,0.0560766622636025,0.0670404340629444,0.0764884149257116,0.0737956947280401,0.0729245946895545,0.0824887048024859,0.0336185611873794,0.0336185611873802,0.0558735404030281,0.0558735404030283,0.0642607112332013,0.0658500674018331,0.0670223245403386,0.0670223245403383,0.0637557737216084,0.0637557737216086
202,0.0346735867853068,0.0633107492590757,0.0618272760896957,0.0314763510225413,0.0616922157138242,0.0714613274862621,0.0682183661464551,0.0713822557574643,0.0319725469525266,0.0707289418480576,0.0559320957740981,0.0669338524512847,0.0764277013939133,0.0737191174957708,0.0728441874556462,0.0824521310603256,0.0334020521496402,0.033402052149641,0.0557299742726547,0.0557299742726549,0.0641031208439595,0.0656715860015062,0.0668649746402967,0.0668649746402964,0.0635986288836743,0.0635986288836745
203,0.0344483745600562,0.0631793589116929,0.0616900634316618,0.0312586778351981,0.0614844412840928,0.0713736234505543,0.0680340453042428,0.0712916697381817,0.0317564291395512,0.0706367967187738,0.0557885877761153,0.0668279507343708,0.0763673300915825,0.0736429891731844,0.0727642564428944,0.0824157516932478,0.0331879436162729,0.0331879436162736,0.0555874582479788,0.0555874582479791,0.0639466622674071,0.0654944281975325,0.0667087384393969,0.0667087384393966,0.0634426146866723,0.0634426146866725
204,0.0342256642410683,0.0630488635244847,0.0615538041955976,0.031043515474588,0.061278332151802,0.0712864469345222,0.0678510841663201,0.0712016320488995,0.0315427710510682,0.0705452122993277,0.0556461254985941,0.0667227213117479,0.0763072974323572,0.0735673049602404,0.0726847965320593,0.0823795647242326,0.0329761980013738,0.0329761980013745,0.0554459796657894,0.0554459796657897,0.0637913220128796,0.0653185779375968,0.0665536027746553,0.066553602774655,0.063287717639401,0.0632877176394011
205,0.0340054166896711,0.0629192527546859,0.0614184872407586,0.0308308235925521,0.0610738672443194,0.0711997922349392,0.0676694663342791,0.0711121367417739,0.0313315335248653,0.0704541824906649,0.0555046963848126,0.0666181567041787,0.0762475998846826,0.0734920601312345,0.0726058026834602,0.0823435682058818,0.0327667784766776,0.0327667784766784,0.0553055260753351,0.0553055260753354,0.0636370868141185,0.065144019439359,0.0663995547007789,0.0663995547007786,0.0631339244752439,0.063133924475244
206,0.0337875935540958,0.0627905164278747,0.0612841016090712,0.0306205626691434,0.0608710258529186,0.0711136537374041,0.0674891756839557,0.0710231779617975,0.0311226781970978,0.070363701289103,0.0553642880877862,0.0665142495511364,0.0761882339707125,0.073417250033295,0.0725272699353611,0.0823077602198351,0.0325596489529257,0.0325596489529265,0.0551660852337643,0.0551660852337645,0.0634839436244877,0.0649707371846556,0.0662465814855449,0.0662465814855447,0.0629812221473793,0.0629812221473794
207,0.0335721572501985,0.062662644534444,0.0611506365212828,0.0304126939919958,0.0606697876248262,0.0710280259145378,0.0673101963595719,0.0709347499449115,0.0309161674825055,0.0702737627843896,0.0552248884657863,0.066410992608361,0.0761291962652386,0.0733428700849149,0.0724491934023968,0.0822721388761986,0.0323547740617744,0.0323547740617752,0.0550276451016841,0.0550276451016843,0.0633318796123142,0.0647987159138528,0.0660946706053,0.0660946706052997,0.0628295978241146,0.0628295978241148
208,0.0333590709427369,0.0625356272261628,0.0610180813732111,0.0302071796362964,0.0604701325554795,0.0709429033242251,0.0671325127680306,0.0708468470161655,0.0307119645552038,0.0701843611578102,0.0550864855779755,0.0663083787454786,0.0760704833946451,0.0732689157745223,0.0723715682740377,0.0822367023129881,0.0321521191382247,0.0321521191382254,0.0548901938388349,0.0548901938388351,0.0631808821563487,0.0646279406203446,0.0659438097405748,0.0659438097405746,0.0626790388843411,0.0626790388843413
209,0.033148298527185,0.0624094548128255,0.0608864257320895,0.0300039824453403,0.0602720409809864,0.0708582806079009,0.0669561095733578,0.0707594635879237,0.0305100333300339,0.0700954906803414,0.0549490676801559,0.0662064009436787,0.07601209203589,0.0731953826590842,0.0722943898130933,0.0822014486955861,0.0319516502035559,0.0319516502035566,0.0547537197998765,0.0547537197998767,0.0630309388413437,0.0644583965451958,0.065793986771812,0.0657939867718117,0.0625295329131054,0.0625295329131056
210,0.0329398046120674,0.0622841177589861,0.060755659333005,0.0298030660116491,0.0600754935707836,0.0707741524888783,0.0667809716912877,0.0706725941581143,0.0303103384444488,0.0700071457108518,0.0548126232206271,0.0661050522934514,0.0759540189155101,0.0731222663627467,0.0722176533542523,0.0821663762162111,0.0317533339487484,0.0317533339487492,0.0546182115302832,0.0546182115302834,0.062882037453744,0.0642900691719203,0.0656451897752018,0.0656451897752016,0.0623810676972952,0.0623810676972953
211,0.0327335545017961,0.0621596066807745,0.0606257720754277,0.0296043946586333,0.0598804713204858,0.070690513770718,0.0666070842839864,0.0705862333085231,0.0301128452409209,0.0699193206943459,0.0546771408361495,0.0660043259923796,0.0758962608086517,0.0730495625755066,0.072141354302658,0.0821314830934005,0.0315571377183768,0.0315571377183776,0.0544836577623438,0.0544836577623441,0.062734165977488,0.0641229442213952,0.0654974070186248,0.0654974070186246,0.062233631221434,0.0622336312214341
212,0.0325295141799932,0.062035912342794,0.0604967540198262,0.0294079334227821,0.05968695554492,0.0706073593356375,0.0664344327549098,0.0705003757031289,0.0299175197498529,0.0698320101602518,0.0545426093480117,0.0659042153429868,0.0758388145381233,0.0729772670519165,0.0720654881325196,0.0820967675715054,0.03136302949496,0.0313630294949607,0.0543500474112635,0.0543500474112637,0.0625873125899144,0.0639570076469033,0.0653506269576964,0.0653506269576962,0.0620872116635834,0.0620872116635836
213,0.0323276502932843,0.0619130256550947,0.0603685953843692,0.0292136480363615,0.0594949278713394,0.0705246841429593,0.0662630027437923,0.0704150160864788,0.029724328672974,0.0697452087207508,0.0544090177581966,0.0658047137506372,0.0757816769734715,0.0729053756098211,0.0719900503857558,0.0820622279201971,0.031170977883752,0.0311709778837528,0.0542173695713647,0.054217369571365,0.0624414656577728,0.0637922456293021,0.0652048382319106,0.0652048382319104,0.0619417973913481,0.0619417973913482
214,0.0321279301355475,0.0617909376702236,0.0602412865417096,0.029021504910606,0.0593043702328124,0.0704424832275967,0.0660927801217618,0.0703301492821035,0.0295332393672086,0.0696589110691474,0.0542763552456454,0.0657058147214878,0.0757248450300797,0.0728338841291237,0.0719150366706727,0.0820278624339864,0.0309809520979616,0.0309809520979624,0.0540856135123847,0.0540856135123849,0.0622966137333347,0.0636286445723148,0.0650600296608812,0.065060029660881,0.0617973769579818,0.061797376957982
215,0.0319303216326018,0.0616696395803474,0.0601148180158478,0.0288314711193864,0.05911526486178,0.0703607516985765,0.0659237509865775,0.0702457701909717,0.0293442198289997,0.0695731119782787,0.0541446111626151,0.0656075118604911,0.0756683156682876,0.0727627885505825,0.0718404426606722,0.0819936694317526,0.0307929219443832,0.030792921944384,0.053954768675865,0.0539547686758652,0.0621527455506014,0.0634661910979391,0.0649161902406762,0.0649161902406759,0.0616539390985908,0.0616539390985909
216,0.0317347933273227,0.061549122714446,0.059989180479073,0.0286435143833384,0.0589275942837771,0.0702794847375966,0.0657559016579868,0.0701618737899798,0.0291572386790723,0.0694878062989625,0.0540137750311272,0.0655097988694447,0.0756120858925313,0.072692084874636,0.0717662640929925,0.0819596472562853,0.0306068578094291,0.0306068578094298,0.0538248246716322,0.0538248246716324,0.0620098500216064,0.0633048720419719,0.0647733091402426,0.0647733091402423,0.0615114727264309,0.0615114727264311
217,0.0315413143651703,0.0614293785355755,0.0598643647489812,0.0284576030544378,0.0587413413113137,0.0701986775976188,0.065589218673198,0.0700784551304801,0.028972265147625,0.0694029889584827,0.0538838365395052,0.0654126695450902,0.0755561527505051,0.0726217691602555,0.0716924967674776,0.0819257942738353,0.0304227306455491,0.0304227306455498,0.0536957712743665,0.0536957712743667,0.0618679162328095,0.0631446744496452,0.0646313756979209,0.0646313756979207,0.0613699669292985,0.0613699669292986
218,0.0313498544801167,0.0613103986381973,0.059740361785564,0.0282737061010071,0.0585564890379095,0.0701183256014947,0.065423688782465,0.0699955093368423,0.0287892690599327,0.0693186549591103,0.0537547855389973,0.0653161177772563,0.075500513332341,0.0725518375238261,0.0716191365453768,0.0818921088736773,0.030240511958024,0.0302405119580248,0.0535675984202548,0.053567598420255,0.0617269334415802,0.0629855855713698,0.0644903794180441,0.0644903794180439,0.0612294109660076,0.0612294109660078
219,0.0311603839809607,0.0611921747455735,0.0596171626883709,0.0280917930931406,0.0583730208322793,0.0700384241406243,0.065259298944781,0.0699130316050503,0.0286082208223503,0.0692347993766602,0.0536266120404839,0.0652201375470472,0.0754451647698095,0.0724822861380528,0.0715461793481722,0.0818585894676817,0.0300601737921235,0.0300601737921243,0.0534402962037268,0.053440296203727,0.0615868910727667,0.0628275928585851,0.0643503099676204,0.0643503099676202,0.0610897942629567,0.0610897942629569
220,0.0309728737380166,0.0610746987072236,0.0594947586937391,0.0279118341885331,0.0581909203326626,0.0699589686736467,0.0650960363236782,0.0698310172013314,0.0284290914087022,0.0691514173590819,0.0534993062112648,0.0651247229250743,0.0753901042355373,0.0724131112308928,0.071473621156434,0.0818252344898966,0.0298816887206144,0.0298816887206152,0.0533138548742714,0.0533138548742717,0.0614477787153496,0.0626706839597097,0.0642111571730965,0.0642111571730963,0.0609511064107769,0.060951106410777
221,0.0307872951701665,0.0609579624964443,0.0593731411720912,0.0277338001187013,0.0580101714412962,0.0698799547251608,0.0649338882831301,0.0697494614608188,0.0282518523470473,0.0690685041250835,0.0533728583719253,0.0650298680697295,0.0753353289422442,0.0723443090845133,0.0714014580087023,0.0817920423961399,0.0297050298316101,0.0297050298316108,0.0531882648333311,0.0531882648333313,0.0613095861191764,0.0625148467161924,0.0640729110171999,0.0640729110171996,0.0608133371610634,0.0608133371610635
222,0.0306036202322639,0.0608419582078879,0.0592523016252978,0.0275576621755842,0.0578307583190216,0.0698013778844769,0.0647728423835539,0.0696683597862441,0.0280764757068065,0.0689860549627878,0.0532472589932797,0.0649355672254999,0.075280836141997,0.0722758760342725,0.0713296860003951,0.0817590116635997,0.0295301707167496,0.0295301707167504,0.0530635166312717,0.0530635166312719,0.0611723031917759,0.0623600691586587,0.0639355616358572,0.0639355616358569,0.0606764764231856,0.0606764764231858
223,0.0304218214028776,0.0607266780551987,0.0591322316841029,0.0273833921985102,0.0576526653800275,0.0697232338043965,0.0646128863779088,0.0695877076466615,0.0279029340862413,0.0689040652284201,0.0531224986933873,0.0648418147213216,0.0752266231254811,0.072207808467725,0.071258301282742,0.0817261407904447,0.0293570854596964,0.0293570854596971,0.052939600964426,0.0529396009644263,0.0610359199952486,0.0622063395031509,0.0637990993151862,0.0637990993151859,0.0605405142611744,0.0605405142611746
224,0.0302418716723658,0.0606121143687057,0.0590129231056122,0.0272109625615211,0.0574758772867201,0.0696455182000209,0.0644540082078903,0.069507500576201,0.027731200600273,0.0688225303450263,0.0529985682346422,0.0647486049689729,0.0751726872212884,0.07214010282365,0.071187300061742,0.0816934282954428,0.0291857486249463,0.0291857486249471,0.0528165086722088,0.052816508672209,0.0609004267432323,0.0620536461474594,0.0636635144885605,0.0636635144885603,0.0604054408906838,0.0604054408906839
225,0.0300637445312703,0.0604982595931701,0.0588943677708399,0.0270403461610401,0.0573003789447198,0.0695682268475875,0.0642961960002141,0.0694277341728509,0.0275612488686324,0.0687414458012207,0.0528754585209317,0.0646559324615044,0.0751190257952216,0.0720727555911014,0.0711166785971457,0.0816608727175887,0.0290161352469362,0.029016135246937,0.052694230734301,0.0526942307343012,0.0607658137979405,0.0619019776675419,0.0635287977337441,0.0635287977337439,0.0602712466760258,0.060271246676026
226,0.0298874139590201,0.0603851062855862,0.0587765576823137,0.0268715164038734,0.0571261554979789,0.0694913555833321,0.06413943806299,0.0693484040972676,0.0273930530043275,0.0686608071499629,0.0527531605948638,0.0645637917717058,0.0750656362496139,0.0720057633084801,0.0710464332014604,0.0816284726157396,0.0288482208194427,0.0288482208194434,0.0525727582679014,0.0525727582679017,0.0606320716672705,0.0617513228140283,0.0633949397700931,0.0633949397700928,0.060137922127276,0.0601379221272761
227,0.0297128544129356,0.060272647113033,0.058659484961737,0.0267044471955364,0.0569531923240191,0.0694149003023784,0.063983722882182,0.0692695060716134,0.0272265876024224,0.0685806100073622,0.0526316656350602,0.064472177550608,0.0750125160226645,0.0719391225626273,0.0709765602389785,0.0815962265682589,0.0286819812852632,0.0286819812852639,0.0524520825250443,0.0524520825250445,0.0604991910019813,0.0616016705088092,0.0632619314558247,0.0632619314558245,0.0600054578974471,0.0600054578974472
