"pd","t29","t220","t14","t141","t195","t278","t134","t282","t268","t93","t292","t271","t159","t226","t162","t78","t35","t71","t26","t63","t165","t270"
46,0.210699422915657,0.172113959341109,0.385679838015162,0.385679838015165,0.243666607836784,0.243666607836784,0.159290020809471,0.235179274076399,0.232838482295331,0.21691954502209,0.164921298278531,0.228889386296461,0.233435600331613,0.184134436484111,0.257804414119777,0.257804414119777,0.228499959615403,0.228499959615403,0.173004152268107,0.173004152268107,0.221313584302572,0.221313584302574
47,0.208029552728111,0.17088326064049,0.378468033639529,0.378468033639532,0.239604364612317,0.239604364612317,0.158465515777567,0.230683647109333,0.22864458600044,0.214633774314106,0.163953079990094,0.224616529159743,0.229050867888765,0.182804634115325,0.254213488589089,0.254213488589089,0.224322203350062,0.224322203350062,0.171515506264201,0.171515506264201,0.217358133808581,0.217358133808583
48,0.205438994543839,0.169684720842809,0.37145662477999,0.371456624779993,0.235671079556172,0.235671079556172,0.157661373078227,0.226339375470098,0.224588960001162,0.212412151165462,0.163009260697594,0.220486994139074,0.224812975435942,0.181509490456939,0.25072871492148,0.25072871492148,0.22028349772093,0.22028349772093,0.170067419407438,0.170067419407438,0.213533983779645,0.213533983779646
49,0.202924048331525,0.168516892087611,0.364638953526098,0.364638953526101,0.231860794557976,0.231860794557976,0.156876696945133,0.222139318332444,0.220665090193111,0.210251746081322,0.162088757968124,0.216493972938996,0.220714987509815,0.180247450172469,0.247345314297554,0.247345314297554,0.216377245952643,0.216377245952643,0.168658033444742,0.168658033444742,0.209834861029653,0.209834861029654
50,0.200481248313603,0.167378418302758,0.35800857481404,0.358008574814043,0.22816790953033,0.22816790953033,0.156110647740699,0.218076761238445,0.216866856617622,0.208149814109948,0.161190557497125,0.21263106998891,0.216750385302317,0.179017056219511,0.244058795704943,0.244058795704943,0.212597252539568,0.212597252539568,0.167285608920372,0.167285608920372,0.206254879351232,0.206254879351233
51,0.198107344317546,0.166268027753425,0.351559254369071,0.351559254369074,0.224587156116008,0.224587156116008,0.155362437428292,0.214145385729741,0.21318850461909,0.206103780093585,0.160313707598339,0.20889227235335,0.212913036653906,0.177816941893648,0.24086493430886,0.24086493430886,0.208937693766252,0.208937693766252,0.165948515494215,0.165948515494215,0.202788510507731,0.202788510507732
52,0.195799284908299,0.16518452632393,0.345284965813922,0.345284965813926,0.221113573663326,0.221113573663326,0.154631325488296,0.210339241457544,0.209624618457294,0.204111225341168,0.159457314234737,0.205271922179417,0.209197168537197,0.176645823652778,0.237759751764714,0.237759751764714,0.205393090743748,0.205393090743748,0.164645223213731,0.164645223213731,0.199430557766589,0.199430557766591
53,0.193554202104161,0.16412679144816,0.339179887101066,0.339179887101069,0.217742487246095,0.217742487246095,0.153916615227088,0.206652720546669,0.206170097138356,0.202169875563032,0.158620536528294,0.201764691440937,0.205597341799698,0.175502494632405,0.234739498270587,0.234739498270587,0.201958284719233,0.201958284719233,0.163374294629925,0.163374294629925,0.196176131720876,0.196176131720878
54,0.191369397503314,0.163093766615398,0.333238396403956,0.333238396403959,0.214469487529224,0.214469487529224,0.153217650434647,0.203080534010852,0.202820132253117,0.200277589928234,0.157802582694591,0.198365558763875,0.202108427957832,0.174385818774083,0.231800636181217,0.231800636181217,0.198628414442217,0.198628414442217,0.162134377662083,0.162134377662083,0.193020628173904,0.193020628173905
55,0.189242329669648,0.162084456387757,0.32745506758266,0.327455067582663,0.211290412302763,0.211290412302763,0.152533812352233,0.199617690036378,0.199570187634066,0.198432351122646,0.157002706355204,0.195069788139837,0.198725587855332,0.17329472549921,0.228939825025926,0.228939825025926,0.195398895393506,0.195398895393506,0.160924199128247,0.160924199128247,0.1899597078865,0.189959707886501
56,0.187170602644968,0.161097921873512,0.321824665322291,0.321824665322294,0.208201329526188,0.208201329526188,0.151864516916414,0.196259473968764,0.196415980661607,0.196632256301012,0.156220203186753,0.191872909354194,0.195444252017765,0.172228204868916,0.226153907790938,0.226153907790938,0.192265400703288,0.192265400703288,0.15974255886888,0.15974255886888,0.186989278008248,0.186989278008249
57,0.185151955470611,0.160133276607509,0.316342140027855,0.316342140027858,0.205198521741603,0.205198521741603,0.151209212249932,0.193001429853142,0.193353465067961,0.194875508839172,0.155454407870617,0.188770699972968,0.19226010255159,0.171185303178128,0.223439898342323,0.223439898342323,0.189223843602709,0.189223843602709,0.15858832440019,0.158588324400189,0.184105475033144,0.184105475033146
58,0.183184252615311,0.159189682795819,0.31100262254647,0.311002622546473,0.20227847172932,0.20227847172932,0.150567376373475,0.189839343393291,0.190378815102516,0.193160410803842,0.154704691311696,0.185759168748254,0.189169056451065,0.170165118938221,0.220794969879514,0.220794969879514,0.186270361269167,0.186270361269167,0.157460426041329,0.157460426041329,0.181304649136985,0.181304649136986
59,0.181265475218138,0.158266347886933,0.305801418776842,0.305801418776845,0.199437849292423,0.199437849292423,0.149938515115558,0.186769226207084,0.187488410936158,0.191485356067081,0.15397045809842,0.182834540315901,0.186167250189615,0.169166799208135,0.218216444321429,0.218216444321429,0.183401299939732,0.183401299939732,0.156357852466386,0.156357852466386,0.178583349768741,0.178583349768742
60,0.179393713065756,0.157362521436255,0.300734004216458,0.300734004216461,0.196673499068537,0.196673499068537,0.149322160200372,0.183787301267651,0.18467882519444,0.189848824000986,0.15325114417945,0.179993241071605,0.183251025484196,0.168189536238553,0.21570178253779,0.21570178253779,0.180613201179677,0.180613201179677,0.155279646637867,0.155279646637867,0.175938312381359,0.17593831238136
61,0.177567157232359,0.156477492234502,0.295796018488729,0.295796018488732,0.193982429277309,0.193982429277309,0.148717867495846,0.180889989429924,0.181946810520285,0.188249373695521,0.152546214735414,0.177231886122698,0.180416916131874,0.167232564397857,0.213248575347539,0.213248575347539,0.177902789204292,0.177902789204292,0.154224902083435,0.154224902083435,0.173366446199148,0.173366446199149
62,0.175784093318571,0.155610585674,0.290983259885309,0.290983259885311,0.191361801321272,0.191361801321272,0.148125215406136,0.178073896951553,0.179289288076696,0.186685638648781,0.151855162226466,0.174547267222805,0.177661635827377,0.16629515735213,0.210854535214448,0.210854535214448,0.175266959162155,0.175266959162155,0.153192759481987,0.153192759481987,0.170864822929278,0.170864822929279
63,0.174042895232597,0.154761161329783,0.286291679952726,0.286291679952729,0.188808920165893,0.188808920165893,0.147543803394591,0.175335803925571,0.176703336908604,0.185156321884596,0.151177504598618,0.171936341605472,0.174982066878989,0.165376625474614,0.208517488577247,0.208517488577247,0.172702766296949,0.172702766296949,0.152182403529044,0.152182403529044,0.168430666334169,0.16843066633417
64,0.172342019462973,0.153928610734955,0.281717378147291,0.281717378147294,0.186321225431859,0.186321225431859,0.146973250624737,0.172672653549747,0.174186184090742,0.183660191457297,0.150512783633712,0.169396221640778,0.172375249747836,0.164476313462727,0.206235368758001,0.206235368758001,0.170207415912873,0.170207415912873,0.151193060054678,0.151193060054678,0.166061342589745,0.166061342589746
65,0.1706799997977,0.153112355332032,0.277256596577742,0.277256596577744,0.183896283139107,0.183896283139107,0.146413194708214,0.170081542164382,0.17173519559539,0.182196076307755,0.149860563429511,0.166924165246104,0.169838373342561,0.163593598143152,0.204006209398134,0.204006209398134,0.167778254075832,0.167778254075832,0.150223993370203,0.150223993370203,0.163754351361861,0.163754351361861
66,0.16905544244924,0.152311844583952,0.272905714851296,0.272905714851299,0.181531778047904,0.181531778047904,0.145863290549785,0.167559709996427,0.169347867820039,0.180762862438624,0.14922042899788,0.164517566988636,0.167368766007579,0.162727886447583,0.201828138376525,0.201828138376525,0.165412758988972,0.165412758988972,0.14927450382235,0.14927450382235,0.161507317539737,0.161507317539738
67,0.167467021549049,0.15152655423014,0.268661245035488,0.26866124503549,0.179225506547409,0.179225506547409,0.145323209280551,0.165104532553384,0.167021819720601,0.179359489380043,0.148591984970266,0.162173949822895,0.164963887148762,0.161878613543578,0.199699372168569,0.199699372168569,0.163108532986843,0.163108532986843,0.148343925535951,0.148343925535951,0.159317983571082,0.159317983571083
68,0.165913474979036,0.150755984674585,0.264519826745387,0.264519826745389,0.176975370046817,0.176975370046817,0.144792637271478,0.162713512615402,0.164754785500808,0.177984946920009,0.147974854400852,0.159890957411803,0.162621319445394,0.161045241106563,0.1976182106091,0.1976182106091,0.160863295097634,0.160863295097634,0.14743162432811,0.14743162432811,0.157184202348796,0.157184202348797
69,0.164393600510589,0.14999965949419,0.260478222363423,0.260478222363425,0.174779368828286,0.174779368828286,0.144271275220119,0.160384272778577,0.162544607812925,0.176638272076248,0.147368677658706,0.157666346984412,0.160338761601842,0.160227255720497,0.195583032025584,0.195583032025584,0.158674874127501,0.158674874127501,0.146536995778607,0.146536995778607,0.155103930603833,0.155103930603834
70,0.162906252224747,0.149257124056876,0.25653331239702,0.256533312397022,0.172635596324618,0.172635596324618,0.143758837304138,0.158114548506486,0.16038923142896,0.175318546288727,0.146773111401169,0.155497982687634,0.158114021596481,0.159424167395939,0.193592288711198,0.193592288711198,0.156541202225215,0.156541202225215,0.145659463442833,0.145659463442833,0.153075222763001,0.153075222763001
71,0.161450337189654,0.148527944239956,0.252682090977538,0.25268209097754,0.170542233787961,0.170542233787961,0.143255050395908,0.155902181650756,0.158286697345203,0.174024892814009,0.146187827621464,0.153383829393083,0.155945010389119,0.158635508195416,0.191644502710229,0.191644502710229,0.154460308889053,0.154460308889053,0.14479847719492,0.14479847719492,0.151096225234229,0.15109622523423
72,0.160024812373772,0.147811705240244,0.2489216615026,0.248921661502602,0.16849754531886,0.16849754531886,0.142759653332979,0.153745114404777,0.156235137286204,0.172756474304469,0.145612512764235,0.151321946923571,0.153829736051545,0.157860830956969,0.189738261890768,0.189738261890768,0.152430315381259,0.152430315381259,0.143953511689948,0.143953511689948,0.149165171085246,0.149165171085247
73,0.158628681775335,0.147108010468193,0.245249232422642,0.245249232422644,0.166499873227651,0.166499873227651,0.142272396239759,0.151641383657745,0.154232768577264,0.171512490557039,0.145046866903311,0.149310484666848,0.151766298288857,0.157099708107637,0.187872216281954,0.187872216281954,0.150449429518415,0.150449429518415,0.143124064935215,0.143124064935215,0.147280375084627,0.147280375084628
74,0.157260993750414,0.146416480519088,0.241662113171567,0.241662113171569,0.16454763370268,0.16454763370268,0.141793039896167,0.149589115718972,0.15227788935721,0.17029217641759,0.144490602976554,0.147347676547021,0.149752883321971,0.156351730559446,0.186045074655075,0.186045074655075,0.148515940808845,0.148515940808845,0.142309656961487,0.142309656961487,0.145440229076956,0.145440229076956
75,0.155920838523571,0.145736752214992,0.238157710240495,0.238157710240497,0.162639312762006,0.162639312762006,0.141321355149429,0.147586521384904,0.150368874105638,0.169094799828358,0.143943446073115,0.145431836326554,0.147787759104227,0.155616506681164,0.184255601329664,0.184255601329664,0.146628215910646,0.146628215910646,0.14150982858604,0.14150982858604,0.143643197666282,0.143643197666283
76,0.154607345866553,0.14506847771174,0.234733523392958,0.234733523392959,0.160773462467276,0.160773462467276,0.140857122365562,0.145631891323572,0.148504169460991,0.167919660006998,0.143405132768906,0.143561353214086,0.145869270847264,0.154893661339711,0.18250261318739,0.18250261318739,0.144784694386168,0.144784694386168,0.140724140260057,0.140724140260057,0.141887814184335,0.141887814184336
