"phy","focal","t143","t220","t96","t219","t62","t138","t293","t117","t14","t176","t82","t273","t38","t112","t64","t84","t228","t184","t284","t193","t190","t3","t59","t130","t269","t86","t300","t250","t153","t168","t151","t232","t8","t174","t121","t150","t200","t275","t110","t245","t155","t240","t213","t252","t58","t68","t182","t10","t254","t122","t39","t2","t266","t109","t78","t278","t73","t202","t98","t160","t218","t255","t287"
2,"t112",0.416990484044923,0.412578110007148,0.416990484044923,0.450620711865223,0.423386889755798,0.412578110007148,0.340950608975205,0.416990484044923,0.340950608975205,0.416990484044923,0.412578110007148,0.412578110007148,0.416990484044923,0.84747103407373,0.340950608975205,0.416990484044923,0.492763617236145,0.416990484044923,0.412578110007148,0.412578110007148,0.445700538370021,0.416990484044923,0.416990484044923,0.445700538370021,0.340950608975205,0.416990484044923,0.340950608975205,0.340950608975205,0.412578110007148,0.412578110007148,0.492763617236145,0.671942713147735,0.671942713147735,0.416990484044923,0.416990484044923,0.416990484044923,0.340950608975205,0.416990484044923,0.416990484044923,0.354793385282116,0.494812277649116,0.416990484044923,0.340950608975205,0.340950608975205,0.340950608975205,0.354793385282116,0.354793385282116,0.340950608975205,0.340950608975205,0.416990484044923,0.412578110007148,0.416990484044923,0.416990484044923,0.416990484044923,0.416990484044923,0.445700538370021,0.340950608975205,0.340950608975205,0.340950608975205,0.340950608975205,0.340950608975205,0.445700538370021,0.340950608975205
2,"t228",0.417403979809076,0.414856623302069,0.417403979809076,0.436732386286043,0.421091031669927,0.414856623302069,0.37278918230024,0.417403979809076,0.37278918230024,0.417403979809076,0.414856623302069,0.414856623302069,0.417403979809076,0.460871536518876,0.37278918230024,0.417403979809076,0.700352827984594,0.417403979809076,0.414856623302069,0.414856623302069,0.433911690762498,0.417403979809076,0.417403979809076,0.433911690762498,0.37278918230024,0.417403979809076,0.37278918230024,0.37278918230024,0.414856623302069,0.414856623302069,0.510126400324041,0.460871536518876,0.460871536518876,0.417403979809076,0.417403979809076,0.417403979809076,0.37278918230024,0.417403979809076,0.417403979809076,0.381055325832082,0.460871536518876,0.417403979809076,0.37278918230024,0.37278918230024,0.37278918230024,0.381055325832082,0.381055325832082,0.37278918230024,0.37278918230024,0.417403979809076,0.414856623302069,0.417403979809076,0.417403979809076,0.417403979809076,0.417403979809076,0.433911690762498,0.37278918230024,0.37278918230024,0.37278918230024,0.37278918230024,0.37278918230024,0.433911690762498,0.37278918230024
2,"t284",0.419244321134061,0.419984496514336,0.419244321134061,0.419244321134061,0.419244321134061,0.419984496514336,0.375162865012309,0.419244321134061,0.375162865012309,0.419244321134061,0.419984496514336,0.419984496514336,0.419244321134061,0.419244321134061,0.375162865012309,0.419244321134061,0.419244321134061,0.419244321134061,0.715149199743355,0.486926976683192,0.419244321134061,0.419244321134061,0.419244321134061,0.419244321134061,0.375162865012309,0.419244321134061,0.375162865012309,0.375162865012309,0.419984496514336,0.419984496514336,0.419244321134061,0.419244321134061,0.419244321134061,0.419244321134061,0.419244321134061,0.419244321134061,0.375162865012309,0.419244321134061,0.419244321134061,0.383822734367692,0.419244321134061,0.419244321134061,0.375162865012309,0.375162865012309,0.375162865012309,0.383822734367692,0.383822734367692,0.375162865012309,0.375162865012309,0.419244321134061,0.538554473738563,0.419244321134061,0.419244321134061,0.419244321134061,0.419244321134061,0.419244321134061,0.375162865012309,0.375162865012309,0.375162865012309,0.375162865012309,0.375162865012309,0.419244321134061,0.375162865012309
2,"t193",0.422274085619645,0.423216454405106,0.422274085619645,0.422274085619645,0.422274085619645,0.423216454405106,0.366431210506948,0.422274085619645,0.366431210506948,0.422274085619645,0.423216454405106,0.423216454405106,0.422274085619645,0.422274085619645,0.366431210506948,0.422274085619645,0.422274085619645,0.422274085619645,0.508537807298727,0.780781579443972,0.422274085619645,0.422274085619645,0.422274085619645,0.422274085619645,0.366431210506948,0.422274085619645,0.366431210506948,0.366431210506948,0.423216454405106,0.423216454405106,0.422274085619645,0.422274085619645,0.422274085619645,0.422274085619645,0.422274085619645,0.422274085619645,0.366431210506948,0.422274085619645,0.422274085619645,0.377345821651255,0.422274085619645,0.422274085619645,0.366431210506948,0.366431210506948,0.366431210506948,0.377345821651255,0.377345821651255,0.366431210506948,0.366431210506948,0.422274085619645,0.508537807298727,0.422274085619645,0.422274085619645,0.422274085619645,0.422274085619645,0.422274085619645,0.366431210506948,0.366431210506948,0.366431210506948,0.366431210506948,0.366431210506948,0.422274085619645,0.366431210506948
2,"t86",0.418466054578095,0.413843093784049,0.428570415927836,0.414904194031942,0.414904194031942,0.413843093784049,0.396122627693428,0.418466054578095,0.396122627693428,0.416443741910849,0.413843093784049,0.413843093784049,0.418466054578095,0.414904194031942,0.396122627693428,0.416443741910849,0.414904194031942,0.416443741910849,0.413843093784049,0.413843093784049,0.414904194031942,0.418466054578095,0.416443741910849,0.414904194031942,0.396122627693428,0.537283434602089,0.396122627693428,0.396122627693428,0.413843093784049,0.413843093784049,0.414904194031942,0.414904194031942,0.414904194031942,0.416443741910849,0.418466054578095,0.448296621644593,0.396122627693428,0.416443741910849,0.418466054578095,0.399639477840735,0.414904194031942,0.418466054578095,0.396122627693428,0.396122627693428,0.396122627693428,0.399639477840735,0.399639477840735,0.396122627693428,0.396122627693428,0.418466054578095,0.413843093784049,0.418466054578095,0.418466054578095,0.418466054578095,0.451496571557673,0.414904194031942,0.396122627693428,0.396122627693428,0.396122627693428,0.396122627693428,0.396122627693428,0.414904194031942,0.396122627693428
2,"t250",0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.420686269522342,0.395416781880165,0.420686269522342,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.462736188035002,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.53140768678677,0.395416781880165,0.521956771244483,0.674386640475558,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.420686269522342,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.462736188035002,0.420686269522342,0.420686269522342,0.395416781880165,0.395416781880165,0.420686269522342,0.420686269522342,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.395416781880165,0.462736188035002,0.462736188035002,0.420686269522342,0.420686269522342,0.420686269522342,0.395416781880165,0.420686269522342
2,"t153",0.421258094634367,0.588939949491135,0.421258094634367,0.421258094634367,0.421258094634367,0.724233700308022,0.305102068641831,0.421258094634367,0.305102068641831,0.421258094634367,0.766397208807763,0.446293881426157,0.421258094634367,0.421258094634367,0.305102068641831,0.421258094634367,0.421258094634367,0.421258094634367,0.423292292899718,0.423292292899718,0.421258094634367,0.421258094634367,0.421258094634367,0.421258094634367,0.305102068641831,0.421258094634367,0.305102068641831,0.305102068641831,0.956972276721173,0.873218834222257,0.421258094634367,0.421258094634367,0.421258094634367,0.421258094634367,0.421258094634367,0.421258094634367,0.305102068641831,0.421258094634367,0.421258094634367,0.326904303870367,0.421258094634367,0.421258094634367,0.305102068641831,0.305102068641831,0.305102068641831,0.326904303870367,0.326904303870367,0.305102068641831,0.305102068641831,0.421258094634367,0.423292292899718,0.421258094634367,0.421258094634367,0.421258094634367,0.421258094634367,0.421258094634367,0.305102068641831,0.305102068641831,0.305102068641831,0.305102068641831,0.305102068641831,0.421258094634367,0.305102068641831
2,"t168",0.421258094634368,0.588939949491135,0.421258094634368,0.421258094634368,0.421258094634368,0.724233700308023,0.305102068641832,0.421258094634368,0.305102068641832,0.421258094634368,0.766397208807763,0.446293881426158,0.421258094634368,0.421258094634368,0.305102068641832,0.421258094634368,0.421258094634368,0.421258094634368,0.423292292899719,0.423292292899719,0.421258094634368,0.421258094634368,0.421258094634368,0.421258094634368,0.305102068641832,0.421258094634368,0.305102068641832,0.305102068641832,0.873218834222257,0.956972276721173,0.421258094634368,0.421258094634368,0.421258094634368,0.421258094634368,0.421258094634368,0.421258094634368,0.305102068641832,0.421258094634368,0.421258094634368,0.326904303870368,0.421258094634368,0.421258094634368,0.305102068641832,0.305102068641832,0.305102068641832,0.326904303870368,0.326904303870368,0.305102068641832,0.305102068641832,0.421258094634368,0.423292292899719,0.421258094634368,0.421258094634368,0.421258094634368,0.421258094634368,0.421258094634368,0.305102068641832,0.305102068641832,0.305102068641832,0.305102068641832,0.305102068641832,0.421258094634368,0.305102068641832
2,"t232",0.416024383280626,0.411582786820081,0.416024383280626,0.449884943116712,0.422463601052506,0.411582786820081,0.339525964596724,0.416024383280626,0.339525964596724,0.416024383280626,0.411582786820081,0.411582786820081,0.416024383280626,0.672763728498542,0.339525964596724,0.416024383280626,0.492330276878139,0.416024383280626,0.411582786820081,0.411582786820081,0.444930327691843,0.416024383280626,0.416024383280626,0.444930327691843,0.339525964596724,0.416024383280626,0.339525964596724,0.339525964596724,0.411582786820081,0.411582786820081,0.492330276878139,0.848891642157976,0.734663854960442,0.416024383280626,0.416024383280626,0.416024383280626,0.339525964596724,0.416024383280626,0.416024383280626,0.353443994415231,0.494393889429002,0.416024383280626,0.339525964596724,0.339525964596724,0.339525964596724,0.353443994415231,0.353443994415231,0.339525964596724,0.339525964596724,0.416024383280626,0.411582786820081,0.416024383280626,0.416024383280626,0.416024383280626,0.416024383280626,0.444930327691843,0.339525964596724,0.339525964596724,0.339525964596724,0.339525964596724,0.339525964596724,0.444930327691843,0.339525964596724
2,"t8",0.416024383280626,0.411582786820081,0.416024383280626,0.449884943116712,0.422463601052506,0.411582786820081,0.339525964596724,0.416024383280626,0.339525964596724,0.416024383280626,0.411582786820081,0.411582786820081,0.416024383280626,0.672763728498542,0.339525964596724,0.416024383280626,0.492330276878139,0.416024383280626,0.411582786820081,0.411582786820081,0.444930327691843,0.416024383280626,0.416024383280626,0.444930327691843,0.339525964596724,0.416024383280626,0.339525964596724,0.339525964596724,0.411582786820081,0.411582786820081,0.492330276878139,0.734663854960442,0.848891642157976,0.416024383280626,0.416024383280626,0.416024383280626,0.339525964596724,0.416024383280626,0.416024383280626,0.353443994415231,0.494393889429002,0.416024383280626,0.339525964596724,0.339525964596724,0.339525964596724,0.353443994415231,0.353443994415231,0.339525964596724,0.339525964596724,0.416024383280626,0.411582786820081,0.416024383280626,0.416024383280626,0.416024383280626,0.416024383280626,0.444930327691843,0.339525964596724,0.339525964596724,0.339525964596724,0.339525964596724,0.339525964596724,0.444930327691843,0.339525964596724
2,"t200",0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.482943472087447,0.373284353389901,0.433807755979907,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.414363713567616,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.414363713567616,0.373284353389901,0.414363713567616,0.414363713567616,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.798782329958001,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.414363713567616,0.482943472087447,0.433807755979907,0.373284353389901,0.373284353389901,0.561343670921122,0.561343670921122,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.373284353389901,0.414363713567616,0.414363713567616,0.561343670921122,0.711999316351361,0.711999316351361,0.373284353389901,0.561343670921122
2,"t252",0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.717742808233403,0.366779013161449,0.46863826904974,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.435719549247735,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.435719549247735,0.366779013161449,0.435719549247735,0.435719549247735,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.551098228801193,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.435719549247735,0.932200615058334,0.46863826904974,0.366779013161449,0.366779013161449,0.551098228801193,0.551098228801193,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.366779013161449,0.435719549247735,0.435719549247735,0.551098228801193,0.551098228801193,0.551098228801193,0.366779013161449,0.551098228801193
2,"t73",0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.425324485503764,0.379609463286137,0.425324485503764,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.541086336185015,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.502316140645425,0.379609463286137,0.502316140645425,0.502316140645425,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.425324485503764,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.542096798947697,0.425324485503764,0.425324485503764,0.379609463286137,0.379609463286137,0.425324485503764,0.425324485503764,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.832651572032728,0.81622168248061,0.425324485503764,0.425324485503764,0.425324485503764,0.379609463286137,0.425324485503764
2,"t202",0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.425324485503764,0.379609463286137,0.425324485503764,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.541086336185015,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.502316140645425,0.379609463286137,0.502316140645425,0.502316140645425,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.425324485503764,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.542096798947697,0.425324485503764,0.425324485503764,0.379609463286137,0.379609463286137,0.425324485503764,0.425324485503764,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.379609463286137,0.81622168248061,0.832651572032728,0.425324485503764,0.425324485503764,0.425324485503764,0.379609463286137,0.425324485503764
2,"t160",0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.481150301355241,0.372226691961002,0.432331798486349,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.413019719262788,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.413019719262788,0.372226691961002,0.413019719262788,0.413019719262788,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.709340007466211,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.413019719262788,0.481150301355241,0.432331798486349,0.372226691961002,0.372226691961002,0.559115870839101,0.559115870839101,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.372226691961002,0.413019719262788,0.413019719262788,0.559115870839101,0.796241916471703,0.789651219936342,0.372226691961002,0.559115870839101
2,"t218",0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.48115030135524,0.372226691961001,0.432331798486349,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.413019719262787,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.413019719262787,0.372226691961001,0.413019719262787,0.413019719262787,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.709340007466211,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.413019719262787,0.48115030135524,0.432331798486349,0.372226691961001,0.372226691961001,0.559115870839101,0.559115870839101,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.372226691961001,0.413019719262787,0.413019719262787,0.559115870839101,0.789651219936342,0.796241916471704,0.372226691961001,0.559115870839101
