"pd","t29","t220","t14","t141","t195","t278","t134","t282","t268","t93","t292","t271","t159","t226","t162","t78","t35","t71","t26","t63","t165","t270"
22,0.219935915935728,0.146557549240105,0.391284753021162,0.39128475302116,0.311831373178388,0.311831373178386,0.12565254548039,0.306661066922058,0.281825336922949,0.142731273182424,0.111830043010665,0.293157381586748,0.257206570931648,0.131462813760402,0.248450421120934,0.248450421120934,0.246959003861171,0.246959003861171,0.15397543745252,0.15397543745252,0.273413296442475,0.273413296442474
23,0.213436416593191,0.143633176143892,0.378416395566797,0.378416395566796,0.300606659135595,0.300606659135593,0.123619914577647,0.294705636090557,0.271442407291836,0.14023670035594,0.110403515840089,0.281846663532486,0.247968034840915,0.129426072927442,0.241290403227029,0.241290403227029,0.23825493304389,0.238254933043891,0.150482998328306,0.150482998328306,0.263150049204742,0.263150049204741
24,0.207334839190466,0.140873989155097,0.366231968524449,0.366231968524448,0.290059993362358,0.290059993362357,0.121696872400017,0.283497371264046,0.261711973536874,0.137878360556657,0.109050231979299,0.271250589799499,0.239318146223523,0.127497789961501,0.234556143485389,0.234556143485389,0.230106506874192,0.230106506874192,0.147194648002798,0.147194648002798,0.253541644785334,0.253541644785333
25,0.201594841602177,0.138264909939118,0.354684283216085,0.354684283216084,0.28013608921094,0.280136089210939,0.119873592067515,0.272975034203476,0.252577996368572,0.135643999100265,0.10776376622677,0.261308999069027,0.231204496230085,0.125668304795632,0.228209878186067,0.228209878186067,0.222463641223672,0.222463641223672,0.144091506986946,0.144091506986946,0.244531057392048,0.244531057392048
26,0.196184437801975,0.135792729346958,0.343729887336957,0.343729887336956,0.270785154986072,0.270785154986071,0.118141456273551,0.263083329196515,0.243990385676274,0.133522869584422,0.106538474688696,0.251967838650094,0.223580553948366,0.123929141143516,0.22221824311133,0.22221824311133,0.215281982966797,0.215281982966797,0.14115704792406,0.14115704792406,0.236067396394217,0.236067396394216
27,0.191075357989416,0.133445818477352,0.333328767735617,0.333328767735616,0.261962270616724,0.261962270616722,0.116492870681918,0.253772271507153,0.235904265368084,0.131505501545,0.105369375132937,0.243178464743754,0.21640488327953,0.122272824458346,0.216551644745391,0.216551644745391,0.208522125473193,0.208522125473193,0.138376731698684,0.138376731698684,0.228105137968625,0.228105137968625
28,0.186242519094542,0.131213892687472,0.323444069415687,0.323444069415686,0.253626840532365,0.253626840532364,0.114921111545325,0.244996622483049,0.228279339425241,0.129583510631913,0.104252049182393,0.234897027603183,0.209640479088734,0.120692733195387,0.211183737145076,0.211183737145076,0.202148947766918,0.202148947766918,0.135737710128717,0.135737710128717,0.220603464035247,0.220603464035247
29,0.181663583940249,0.129087817426108,0.314041832701228,0.314041832701227,0.245742113430267,0.245742113430266,0.113420200337554,0.236715385926949,0.221079344250263,0.127749442370645,0.103182561761719,0.227083931677304,0.203254202433996,0.119182976377107,0.206090984192627,0.206090984192627,0.196131055496019,0.196131055496019,0.133228581290095,0.133228581290095,0.213525692409355,0.213525692409355
30,0.177318592116878,0.127059447381852,0.305090749307549,0.305090749307548,0.238274760572354,0.238274760572353,0.111984799893345,0.228891360052892,0.214271574631787,0.125996642679791,0.102157394292187,0.219703361649917,0.197216298395294,0.117738292110438,0.201252291304787,0.201252291304787,0.190440306100497,0.190440306100497,0.130839186794441,0.130839186794441,0.206838784564943,0.206838784564943
31,0.173189649243956,0.12512149237899,0.296561937264485,0.296561937264484,0.231194505194733,0.231194505194732,0.110610127809538,0.221490739421147,0.207826472578049,0.124319149873283,0.10117338892958,0.212722866193945,0.191499983014361,0.116353962927564,0.196648693996613,0.196648693996614,0.185051403920126,0.185051403920126,0.128560442767432,0.128560442767432,0.200512919514113,0.200512919514113
32,0.169260664063365,0.123267404906536,0.288428734127552,0.288428734127551,0.224473796504878,0.224473796504876,0.109291883802793,0.214482761525401,0.201717269915243,0.122711604042347,0.100227701738592,0.206112992168337,0.18608108826405,0.115025744735889,0.19226309325848,0.192263093258481,0.179941553645198,0.179941553645198,0.126384198095415,0.126384198095415,0.194521124096324,0.194521124096324
33,0.165517124943974,0.121491285264174,0.280666507597959,0.280666507597958,0.218087522558319,0.218087522558318,0.108026188430578,0.207839393094189,0.195919676940821,0.121169170593892,0.0993177631495211,0.199846962847409,0.180937755912782,0.113749806853531,0.188080029691553,0.188080029691553,0.175090162635638,0.175090162635638,0.124303114885356,0.124303114885356,0.188838951481369,0.188838951481369
34,0.161945909037549,0.11978780114695,0.273252482494156,0.273252482494155,0.212012757040347,0.212012757040346,0.10680953112431,0.201535051603927,0.190411610599068,0.119687475394532,0.0984412443880413,0.193900394565762,0.176050172727996,0.112522681133498,0.184085489900426,0.184085489900426,0.17047858433422,0.17047858433422,0.122310567135411,0.122310567135411,0.18344420096034,0.18344420096034
35,0.158535118624868,0.118152119135452,0.266165582932464,0.266165582932463,0.206228535628375,0.206228535628373,0.105638725900486,0.195546357945199,0.18517295663875,0.118262549486955,0.0975960288341914,0.188251046877037,0.171400340746517,0.111341218584933,0.180266739864496,0.180266739864496,0.166089896367788,0.166089896367788,0.120400554423824,0.120400554423824,0.17831667316595,0.17831667316595
36,0.155273940214891,0.116579846058517,0.259386288551867,0.259386288551866,0.200715658181566,0.200715658181565,0.104510873438832,0.189851916614359,0.18018536104838,0.116890781746672,0.0967801874725968,0.182878601960422,0.166971877387681,0.110202552214021,0.176612180978685,0.176612180978685,0.161908708036244,0.161908708036244,0.11856762805312,0.11856762805312,0.173437955759294,0.173437955759294
37,0.152152522771859,0.115066978586502,0.252896503636838,0.252896503636837,0.195456513502504,0.195456513502503,0.103423328468936,0.184432120206319,0.175432046768337,0.115568878160909,0.0959919577567867,0.177764469568443,0.162749841043353,0.109104065052721,0.173111225226709,0.173111225226709,0.157920992786706,0.157920992786707,0.116806827578671,0.116806827578671,0.168791235372037,0.168791235372037
38,0.149161872093278,0.113609859720947,0.246679438036996,0.246679438036995,0.190434923848408,0.190434923848407,0.102373671605425,0.179268975355364,0.170897652271788,0.114293826658293,0.0952297253371171,0.17289161429891,0.1587205784841,0.108043362536749,0.169754186569703,0.169754186569703,0.154113942001906,0.154113942001906,0.11511362603838,0.11511362603838,0.164361132224561,0.164361132224561
39,0.14629375888184,0.112205141090349,0.240719498843075,0.240719498843074,0.185636006744264,0.185636006744263,0.101359684929076,0.174345947606634,0.166568089106005,0.113062866613652,0.0944920082021691,0.168244402399702,0.154871591002246,0.107018248547335,0.166532186132626,0.166532186132626,0.150475837030653,0.150475837030653,0.113483882507574,0.113483882507574,0.160133554371602,0.160133554371603
40,0.143540638474061,0.110849750156275,0.235002191847687,0.235002191847686,0.181046051974193,0.181046051974192,0.100379330736613,0.169647823001759,0.162430415907315,0.1118734623083,0.0937774428635467,0.163808465684503,0.151191416693387,0.106026704553439,0.16343706917595,0.16343706917595,0.146995936880225,0.146995936880225,0.111913800848407,0.111913800848407,0.156095568973935,0.156095568973936
41,0.140895580528922,0.109540861590055,0.229514031891922,0.229514031891921,0.1766524119071,0.176652411907099,0.0994307329825305,0.165160584429671,0.158472726759264,0.110723279751363,0.0930847722782399,0.159570580457267,0.147669526677047,0.105066871389013,0.160461332170081,0.160461332170081,0.143664379396211,0.143664379396211,0.110399893719909,0.110399893719909,0.152235288371545,0.152235288371545
42,0.138352207257336,0.108275872206199,0.224242461271461,0.22424246127146,0.17244340355406,0.172443403554059,0.0985121610173737,0.160871301030206,0.154684052065205,0.109610166368727,0.0924128352545656,0.155518559619574,0.144296233389393,0.104137033279004,0.157598058560117,0.157598058560117,0.140472094091263,0.140472094091263,0.10893895107362,0.10893895107362,0.148541769052065,0.148541769052065
43,0.13590463900064,0.107052378940775,0.219175775446537,0.219175775446536,0.168408220963105,0.168408220963104,0.0976220152927136,0.15676802914656,0.151054270362211,0.108532133148131,0.0917605571297755,0.151641156373653,0.141062609358337,0.103235603791884,0.154840862030676,0.154840862030676,0.137410725063161,0.137410725063161,0.107528012488681,0.107528012488681,0.145004921877564,0.145004921877565
44,0.13354744615335,0.105868159446265,0.214303055367388,0.214303055367387,0.164536856736838,0.164536856736837,0.0967588147566465,0.152839723505758,0.14757402972042,0.107487338895778,0.091126941541741,0.147927978139959,0.137960415103767,0.102361113448791,0.15218383626397,0.15218383626397,0.134472562675197,0.134472562675197,0.106164342805314,0.106164342805314,0.14161543216108,0.14161543216108
45,0.131275606579956,0.104721154942595,0.209614105789977,0.209614105789976,0.160820031613468,0.160820031613467,0.0959211857076,0.149076157466823,0.144234677556766,0.106474076314575,0.0905110631452595,0.144369409486159,0.134982035000898,0.101512198762246,0.149621510336457,0.149621510336457,0.131650482866392,0.131650482866392,0.104845410601804,0.104845410601804,0.138364688378188,0.138364688378188
46,0.129084467803813,0.103609455020199,0.205099399015434,0.205099399015433,0.157249131185955,0.157249131185954,0.0951078519103718,0.145467851316894,0.141028197849597,0.105490759659215,0.0899120611466985,0.140956543018067,0.132120420109211,0.100687592512646,0.147148809026066,0.147148809026066,0.128937893122249,0.12893789312225,0.10356886913096,0.10356886913096,0.135244718463949,0.135244718463949
47,0.126969713352931,0.102531284137403,0.200750023540663,0.200750023540662,0.153816148949958,0.153816148949957,0.0943176258082192,0.142006007718503,0.137947154875315,0.104535913760597,0.0893291335498637,0.137681117316046,0.129369037108479,0.0998861150999776,0.144761017407866,0.144761017407866,0.126328684274148,0.126328684274149,0.102332539390707,0.102332539390707,0.132248132786282,0.132248132786282
48,0.124927332736846,0.101484989592904,0.196557637157001,0.196557637157,0.15051363497167,0.150513634971669,0.093549400689638,0.138682453518774,0.134984642703376,0.103608164243032,0.088761532021902,0.134535461115307,0.126721822601141,0.0991066668323627,0.142453749204851,0.142453749204851,0.123817187411429,0.123817187411429,0.101134395052113,0.101134395052113,0.129368073007071,0.129368073007071
49,0.122953594603626,0.100469030786332,0.192514424078858,0.192514424078857,0.147334649553678,0.147334649553678,0.0928021436891553,0.135489587225314,0.132134239784803,0.102706228783515,0.0882085573013388,0.131512443028158,0.124173142140332,0.0983482210333142,0.140222918435259,0.140222918435259,0.121398135288428,0.121398135288429,0.0999725490087605,0.0999725490087606,0.126598166145289,0.126598166145289
50,0.121045022689208,0.0994819696066694,0.188613055725129,0.188613055725128,0.144272721352547,0.144272721352546,0.0920748895187797,0.132420331535851,0.129389968054267,0.101828909283942,0.087669555081475,0.128605426192556,0.121717753428141,0.0976098178664651,0.138064713960977,0.138064713960977,0.119066627692108,0.119066627692108,0.0988452413453374,0.0988452413453376,0.123932483244749,0.12393248324475
51,0.119198374224545,0.0985224618109709,0.184846654813183,0.184846654813182,0.141321809467447,0.141321809467446,0.0913667348412949,0.129468090380581,0.126746256038887,0.100975084845331,0.087143912311722,0.125808227306271,0.119350773201414,0.0968905587907687,0.135975576595079,0.135975576595079,0.116818100306897,0.116818100306897,0.0977508285518404,0.0977508285518404,0.12136550212506,0.121365502125061
52,0.117410620511247,0.0975892492748129,0.181208762458621,0.18120876245862,0.138476269076306,0.138476269076306,0.0906768332088499,0.126626709999232,0.124197905529961,0.100143705448388,0.0866310538673462,0.123115079571058,0.117067647384741,0.0961896015711535,0.133952178471984,0.133952178471984,0.114648296673995,0.114648296673995,0.0966877738338551,0.0966877738338552,0.118892073759763,0.118892073759763
53,0.115678929414773,0.0966811530120219,0.177693308004142,0.177693308004141,0.135730820245729,0.135730820245728,0.0900043905006705,0.123890443629998,0.121740061428344,0.0993337862577388,0.086130439544773,0.120520599127921,0.114864124143761,0.0955061557797634,0.13199140442251,0.13199140442251,0.112553242894253,0.112553242894253,0.0956546383897027,0.0956546383897028,0.116507391882116,0.116507391882117
54,0.114000649557027,0.0957970668748969,0.174294581327962,0.174294581327961,0.133080519584376,0.133080519584375,0.0893486608025262,0.121253919435895,0.119368184421371,0.0985444024781477,0.0856415613452749,0.11801975461392,0.112736229517861,0.0948394787315313,0.130090335129187,0.130090335129187,0.110529224768259,0.11052922476826,0.0946500735425078,0.0946500735425079,0.114206965467813,0.114206965467814
55,0.112373296018185,0.0949359518577701,0.171007207406642,0.171007207406641,0.130520734447465,0.130520734447464,0.0887089426780789,0.118712111336541,0.117078026190173,0.0977746847003821,0.0851639410147021,0.115607839514044,0.110680245351046,0.0941888718051684,0.128246231865638,0.128246231865638,0.108572767105561,0.108572767105561,0.0936728136299397,0.0936728136299399,0.111986593786228,0.111986593786229
56,0.110794537381606,0.0940968309366852,0.16782612292914,0.167826122929139,0.128047119433277,0.128047119433276,0.0880845757886511,0.116260312450655,0.114865606881813,0.0970238146824176,0.0846971278110482,0.113280447019325,0.108692689273985,0.093553677106924,0.126456522648204,0.126456522648204,0.106680614967946,0.106680614967947,0.0927216695669175,0.0927216695669176,0.109842343748521,0.109842343748521
57,0.109262183976326,0.0932787843864808,0.164746554778593,0.164746554778592,0.125655594941657,0.125655594941656,0.0874749378234301,0.113894110887348,0.112727194611664,0.0962910215185071,0.0842406964751804,0.1110334471353,0.106770296519921,0.0929332744398388,0.124718789649076,0.124718789649076,0.104849716640261,0.104849716640261,0.091795523007315,0.0917955230073151,0.107770529312862,0.107770529312862
58,0.107774177189433,0.0924809455238683,0.161764000216095,0.161764000216094,0.123342327590081,0.12334232759008,0.0868794417068404,0.111609367653145,0.110659286788447,0.0955755781545352,0.0837942453831133,0.108862965813772,0.104910003382865,0.0923270785458326,0.12303075773833,0.12303075773833,0.103077208146929,0.10307720814693,0.0908933210399231,0.0908933210399232,0.105767692734882,0.105767692734883
59,0.106328579735997,0.0917024968313902,0.158874208616638,0.158874208616637,0.121103712305293,0.121103712305292,0.0862975330538742,0.109402196467088,0.108658593078002,0.0948767982131498,0.0833573948608264,0.106765365906166,0.103108932148891,0.0917345365919415,0.121390284038028,0.121390284038028,0.101360399153802,0.101360399153803,0.0900140713618682,0.0900140713618683,0.103830587475723,0.103830587475724
60,0.104923566787548,0.0909426664225711,0.156073164621713,0.156073164621712,0.118936355928297,0.118936355928296,0.0857286878476766,0.107268945298719,0.106722019842493,0.0941940330965442,0.0829297856448924,0.104737229758995,0.101364377350831,0.0911551258754575,0.119795348385208,0.119795348385208,0.0996967601136011,0.0996967601136012,0.0891568378795406,0.0891568378795406,0.101956162601322,0.101956162601322
61,0.103557417871664,0.0902007248132793,0.153357072585926,0.153357072585925,0.116837062187934,0.116837062187934,0.0851724103167144,0.105206179463537,0.104846655909908,0.0935266693385537,0.0825110774741512,0.102775343291547,0.0996737932137148,0.0905883517256963,0.118244044612456,0.118244044612456,0.098083910529495,0.0980839105294951,0.0883207366930176,0.0883207366930177,0.100141548525142,0.100141548525143
62,0.102228509465291,0.0894759819683934,0.150722342206557,0.150722342206556,0.114802817913609,0.114802817913608,0.0846282309914946,0.10321066612802,0.103029759544593,0.092874126181028,0.0821009477993683,0.10087668141315,0.0980347821731726,0.0900337455827042,0.116734572565147,0.116734572565147,0.0965196082255397,0.0965196082255399,0.0875049324251146,0.0875049324251147,0.0983840439629086,0.0983840439629091
63,0.100935308213192,0.0887677845964192,0.148165575235406,0.148165575235405,0.112830780371372,0.112830780371371,0.0840957049230898,0.101279360091836,0.101268746503593,0.0922358533522992,0.0816990905993032,0.0990383946525684,0.0964450843620676,0.0894908632354595,0.115265230783465,0.115265230783465,0.0950017395251275,0.0950017395251276,0.0867086348606688,0.0867086348606689,0.09668110398221,0.0966811039822103
64,0.0996763647105915,0.0880755136677912,0.14568355318162,0.145683553181619,0.110918265619569,0.110918265619569,0.0835744100477241,0.099409390728575,0.0995611790758736,0.0916113290280706,0.0813052152929091,0.0972577968855682,0.0949025679720837,0.0889592832040903,0.113834409785268,0.113834409785268,0.0935283102494925,0.0935283102494926,0.0859310958655623,0.0859310958655623,0.0950303290424897,0.0950303290424901
65,0.0984503077958,0.0873985821352995,0.143273225922642,0.143273225922641,0.109062737790939,0.109062737790938,0.083063945683424,0.0975980499785322,0.0979047560124089,0.0910000579572281,0.0809190457385199,0.0955323540585476,0.0934052204070546,0.0884386052523365,0.112440585892802,0.112440585892802,0.0920974374578775,0.0920974374578776,0.0851716065583961,0.0851716065583962,0.0934294549320458,0.0934294549320462
66,0.0972558393044874,0.0867364328374452,0.140931701148016,0.140931701148015,0.107261799217497,0.107261799217496,0.0825639311462639,0.0958427812978924,0.096297303264719,0.0904015697369933,0.0805403193118724,0.0938596738166922,0.0919511401536953,0.0879284490179944,0.111082315552391,0.111082315552391,0.0907073418593799,0.09070734185938,0.0844294947107089,0.084429494710709,0.0918763435184988,0.0918763435184993
67,0.0960917292424621,0.0860885365676037,0.138656234567631,0.13865623456763,0.105513181322976,0.105513181322976,0.0820740044750817,0.0941411694782999,0.0947367654579592,0.0898154172235132,0.0801687860556857,0.0922374959544507,0.0905385293032192,0.0874284527503912,0.109758230101608,0.109758230101608,0.0893563408339115,0.0893563408339116,0.0837041223542469,0.083704122354247,0.0903689742378714,0.0903689742378718
68,0.0949568113383679,0.0854543902937017,0.136444220822172,0.136444220822171,0.103814736215043,0.103814736215042,0.0815938212547198,0.0924909312593597,0.0932211980322134,0.0892411750654588,0.0798042078942878,0.0906636836144388,0.0891656866642448,0.0869382721451044,0.108467030943182,0.108467030943182,0.0880428420062542,0.0880428420062544,0.0829948835760928,0.0829948835760929,0.088905436255114,0.0889054362551144
69,0.0938499789417385,0.0848335155147175,0.134293185039101,0.1342931850391,0.1021644289162,0.1021644289162,0.0811230535288861,0.0908899066642577,0.0917487599923306,0.0886784383495037,0.0794463579074538,0.0891362151682554,0.0878310014135086,0.0864575792671572,0.107207485089104,0.107207485089104,0.0867653373229785,0.0867653373229786,0.0823012024844806,0.0823012024844806,0.0874839212357399,0.0874839212357404
70,0.0927701812354066,0.084225456741735,0.132200774982565,0.132200774982564,0.100560330178225,0.100560330178225,0.0806613887946501,0.0893360509955075,0.090317707212607,0.0881268213477047,0.0790950196582223,0.0876531767192808,0.0865329472363383,0.0859860615548257,0.105978421042091,0.105978421042091,0.0855223975871198,0.0855223975871199,0.0816225313299129,0.0816225313299131,0.0861027166742877,0.0861027166742882
71,0.0917164197344137,0.0836297800925347,0.130164753750134,0.130164753750133,0.0990006098303024,0.0990006098303018,0.080208529071399,0.0878274274339136,0.0889263862479053,0.0875859563578194,0.0787499865699819,0.0862127551733825,0.0852700769136463,0.0855234208969926,0.104778724984883,0.104778724984883,0.0843126674100551,0.0843126674100552,0.0809583487677717,0.0809583487677718,0.0847601997307225,0.0847601997307229
72,0.090687745046361,0.0830460719898147,0.128182992973433,0.128182992973432,0.0974835306157549,0.0974835306157542,0.0797641900378006,0.0863622001892958,0.0875732286075343,0.0870554926284973,0.0784110613485916,0.0848132318286954,0.0840410173164997,0.0850693727776876,0.103607337250758,0.103607337250758,0.0831348605440617,0.0831348605440617,0.0803081582500105,0.0803081582500105,0.0834548315306865,0.083454831530687
73,0.0896832538706214,0.0824739379541207,0.126253466483432,0.126253466483432,0.0960074424765421,0.0960074424765415,0.0793281002309577,0.0849386281563875,0.0862567454524191,0.0865350953620776,0.0780780554457145,0.083452976440315,0.0828444647731253,0.0846236454820839,0.102463249051273,0.102463249051273,0.0819877555626318,0.0819877555626319,0.0796714865347576,0.0796714865347577,0.0821851518897905,0.082185151889791
74,0.0887020862160442,0.0819130014834401,0.124374244404542,0.124374244404542,0.0945707772484895,0.0945707772484889,0.0789000003025065,0.0835550590336972,0.0849755226798643,0.0860244447884393,0.0777507885599155,0.0821304417199347,0.0816791807766187,0.0841859793587798,0.101345499439533,0.101345499439533,0.0808701918588243,0.0808701918588244,0.0790478823037574,0.0790478823037575,0.0809497744259601,0.0809497744259606
75,0.0877434228187455,0.0813629030121912,0.122543487644723,0.122543487644722,0.0931720437336423,0.0931720437336417,0.0784796423269169,0.0822099238670409,0.0837282163635799,0.0855232353039795,0.077429088172403,0.0808441582342049,0.0805439880046599,0.083756126133688,0.100253172489379,0.100253172489379,0.0797810659347855,0.0797810659347856,0.0784369148785564,0.0784369148785565,0.0797473820272697,0.0797473820272703
