"pd","t225","t140","t175","t27","t172","t86","t275","t219","t66","t158","t231","t8","t59","t252","t90","t105","t125","t226","t242","t136","t238","t114"
20,0.453615406389893,0.10291122000686,0.696732744175862,0.100968804812077,0.707984411394868,0.818933968031094,0.741209634695532,0.741209634695533,0.705545955384195,0.691040772173499,0.14511517148682,0.14511517148682,0.695826847486341,0.695826847486341,0.690409379715643,0.690409379715643,0.818458522363536,0.818458522363539,0.704269221757333,0.704269221757333,0.705314078667782,0.705314078667782
21,0.4391251585162,0.103802339385544,0.670163651184047,0.101904085404024,0.681544299914263,0.7970108553905,0.715473251728864,0.715473251728865,0.679090716023535,0.664452369603606,0.144837572147614,0.144837572147613,0.669262787864806,0.669262787864806,0.663821769872302,0.663821769872301,0.796516762932407,0.796516762932411,0.677809631732253,0.677809631732253,0.678859558467269,0.678859558467269
22,0.425375096070219,0.10466020752727,0.643715105074011,0.102804951729014,0.655134619119421,0.774269401735057,0.689494059470046,0.689494059470048,0.652686190468945,0.63802995654382,0.144572726968421,0.144572726968421,0.64282681457646,0.64282681457646,0.637405195481903,0.637405195481903,0.773761071921668,0.773761071921671,0.651411407557841,0.651411407557841,0.652457742802195,0.652457742802195
23,0.41231733453346,0.105487420239332,0.617540784190563,0.103674071853895,0.628915908153243,0.750857675503488,0.663445537010103,0.663445537010105,0.626491172917483,0.611922827148022,0.144319532504315,0.144319532504315,0.61667174561203,0.61667174561203,0.611308408258755,0.611308408258754,0.750339652336975,0.75033965233698,0.625232358041562,0.625232358041562,0.626267216166695,0.626267216166695
24,0.399907336998544,0.106286272902462,0.591775427806483,0.104513806444634,0.603030973590671,0.726927322585023,0.637488448562729,0.637488448562731,0.600646471479836,0.586260880855879,0.144077021915055,0.144077021915054,0.590931399986365,0.590931399986365,0.585660723611421,0.58566072361142,0.726404159286252,0.726404159286257,0.599412183371826,0.599412183371826,0.600428557150666,0.600428557150666
25,0.388103727051955,0.107058805686886,0.566534441907505,0.105326254879207,0.577604027770455,0.702630007339135,0.611768642503518,0.61176864250352,0.57527415583367,0.561154469462314,0.14384434335851,0.143844343358509,0.565720245576402,0.565720245576402,0.560571894784741,0.56057189478474,0.702106150641867,0.702106150641871,0.574071780784108,0.574071780784108,0.575063597327203,0.575063597327202
26,0.376868092807678,0.10780684050854,0.541914174427516,0.106113292958653,0.552740550513235,0.678114146408268,0.586415635195946,0.586415635195949,0.550477514616671,0.536694876716094,0.143620742488328,0.143620742488328,0.54113370912637,0.54113370912637,0.536132614892605,0.536132614892604,0.677593834893793,0.677593834893798,0.549313252090718,0.549313252090718,0.55027538817619,0.55027538817619
27,0.36616478962679,0.108532011480777,0.517992719052874,0.106876603998014,0.528527745332312,0.653522044739085,0.561541912131877,0.561541912131879,0.526341591065858,0.512955286131766,0.143405548155247,0.143405548155247,0.517249007151585,0.517249007151585,0.512415502291337,0.512415502291335,0.653009224275418,0.653009224275424,0.525220480387313,0.525220480387313,0.526148744365232,0.526148744365232
28,0.355960746575473,0.109235790195157,0.494831109499929,0.107617704651581,0.50503545655981,0.628987508256711,0.537242851941252,0.537242851941255,0.502934162484009,0.489992099125562,0.143198160633748,0.143198160633748,0.494126359887714,0.494126359887714,0.489476431564802,0.489476431564801,0.628485766228873,0.628485766228879,0.501860141244379,0.501860141244379,0.502751228960557,0.502751228960557
29,0.346225279904029,0.109919506855409,0.472474777378338,0.108337966513057,0.482317419154945,0.604633972232524,0.513597164053163,0.513597164053164,0.48030703582506,0.467846479427466,0.142998041857512,0.142998041857512,0.471810462080302,0.471810462080302,0.467356086507177,0.467356086507176,0.604146490957244,0.60414649095725,0.479283021103325,0.479283021103325,0.480134452982686,0.480134452982686
30,0.336929915572619,0.11058436805881,0.450955163209177,0.109038634298151,0.46041272526611,0.580573151637108,0.490667726570292,0.490667726570294,0.458497544948961,0.446546017847041,0.142804707266279,0.142804707266279,0.450332101127516,0.450332101127516,0.446081629776173,0.446081629776171,0.580102680243304,0.58010268024331,0.457525529330365,0.457525529330365,0.458335575065633,0.458335575065633
31,0.328048221962561,0.111231471846628,0.430291389143903,0.109720841241929,0.439347408037938,0.556904191939913,0.468502714988918,0.468502714988919,0.437530152087866,0.426106431290592,0.142617718955449,0.142617718955448,0.429709832179898,0.429709832179898,0.425668403778636,0.425668403778634,0.556453035125735,0.556453035125741,0.436611307643937,0.436611307643937,0.437378904014915,0.437378904014914
32,0.319555653292294,0.111861820514396,0.410491921302517,0.110385622210379,0.419136061308079,0.533713277243636,0.447136922317549,0.447136922317551,0.417418074472706,0.406533229497832,0.142436679886573,0.142436679886573,0.409951639174473,0.409951639174473,0.406121596920603,0.406121596920601,0.53328329871564,0.533283298715646,0.416552859143617,0.416552859143617,0.417277525479838,0.417277525479838
33,0.311429403830053,0.11247633157252,0.39155616791776,0.111033924923787,0.399783431915891,0.511073637782433,0.426593184625429,0.426593184625431,0.398164875158375,0.387823300976247,0.142261228967669,0.142261228967669,0.391056528973442,0.391056528973442,0.387437827316138,0.387437827316136,0.510666275835685,0.51066627583569,0.397353137238863,0.397353137238863,0.39803489203445,0.39803489203445
34,0.303648272707107,0.113075847170283,0.373475975705637,0.111666619610804,0.381285938104761,0.489045890398751,0.406883841140699,0.406883841140701,0.379765973690527,0.369966385298501,0.142091036851241,0.14209103685124,0.373016021889847,0.373016021889847,0.369606611660779,0.369606611660778,0.488662182978874,0.48866218297888,0.379007051279065,0.379007051279065,0.379646332541053,0.379646332541053
35,0.296192538947044,0.113661142235969,0.3562370006142,0.112284507350763,0.363633082200378,0.467678642852924,0.388012173209441,0.388012173209443,0.36221004670252,0.352946411964069,0.14192580232803,0.141925802328029,0.355815515471926,0.355815515471926,0.352611699922844,0.352611699922842,0.467319259509144,0.467319259509149,0.361502859982361,0.361502859982361,0.362100451082368,0.362100451082368
36,0.289043846209458,0.114232931538479,0.339819940212922,0.112888327313603,0.346808738048746,0.447009294617343,0.369973780661398,0.3699737806614,0.345480300530021,0.33674269639492,0.141765249218031,0.141765249218031,0.339435509383149,0.339435509383149,0.336432266784529,0.336432266784527,0.446674572960503,0.446674572960508,0.344823435589693,0.344823435589693,0.345380397711242,0.345380397711242
37,0.282185096679981,0.114791875838323,0.324201623591426,0.113478763068654,0.330792303553849,0.42706497195598,0.352757866749736,0.352757866749738,0.32955560747563,0.32133099152483,0.141609123678767,0.141609123678767,0.32385268768531,0.32385268768531,0.321043958570117,0.321043958570116,0.42675495652968,0.426754956529685,0.328947391044707,0.328947391044707,0.329465002776367,0.329465002776367
38,0.275600353507739,0.115338587266067,0.309355960998911,0.114056448103142,0.315559716214804,0.407863542422524,0.336348413514103,0.336348413514105,0.314411504621669,0.306684399156205,0.141457191865436,0.141457191865436,0.309040861074404,0.309040861074404,0.306419800038439,0.306419800038437,0.407578024236328,0.407578024236334,0.313850069607259,0.313850069607259,0.314329773816182,0.314329773816182
39,0.269274751185108,0.115873634042399,0.295254759904476,0.114621970666958,0.301084335089429,0.389414662397781,0.320725238079886,0.320725238079888,0.300021059354591,0.292774149149775,0.14130923788919,0.14130923788919,0.294971775966893,0.294971775966893,0.29253096924532,0.292530969245318,0.38915321772449,0.389153217724496,0.299504401434191,0.299504401434191,0.299947759250757,0.299947759250757
40,0.26319441327518,0.116397544634702,0.281868417042641,0.115175878040575,0.287337696420661,0.371720820095483,0.305864927143235,0.305864927143237,0.286355609351688,0.279570256936593,0.141165062029137,0.141165062029137,0.281615800136333,0.281615800136333,0.279347451055042,0.27934745105504,0.37148284747389,0.371482847473895,0.285881635131368,0.285881635131368,0.286290286665863,0.286290286665863
41,0.257346376913833,0.11691081142937,0.269166497660888,0.115718680307055,0.274290152578268,0.354778344971946,0.291741651896535,0.291741651896537,0.273385387015463,0.267042071128944,0.141024479161175,0.141024479161175,0.268942496189503,0.268942496189503,0.266838581127225,0.266838581127223,0.354563099664995,0.354563099665001,0.272951954421177,0.272951954421177,0.273327585700002,0.273327585700002
42,0.251718523541669,0.117413893986383,0.257118213905681,0.116250853696113,0.261911405295369,0.338578362256884,0.278327869170247,0.278327869170249,0.261080039525608,0.255158723446317,0.140887317372884,0.140887317372884,0.256921094843449,0.256921094843449,0.254973492615327,0.254973492615325,0.338384987682649,0.338384987682654,0.260684991180978,0.260684991180978,0.261029306715928,0.261029306715927
43,0.246299515353411,0.117907221932178,0.245692814324626,0.116772843557504,0.250170944687379,0.32310767813145,0.265594916866946,0.265594916866948,0.249409056078694,0.243889493007254,0.140753416738674,0.140753416738674,0.245520879972245,0.245520879972245,0.243721477626119,0.243721477626118,0.32293523400659,0.322935234006595,0.249050246453174,0.249050246453174,0.249364946828251,0.249364946828251
44,0.241078736986441,0.118391197538245,0.234859896034019,0.117285067012264,0.239038405458488,0.30834958680599,0.25351351309483,0.253513513094831,0.238342113724609,0.233204096463673,0.140622628233456,0.140622628233455,0.234711496941004,0.234711496941004,0.2330522749005,0.233052274900499,0.308197073918567,0.308197073918573,0.238017430827167,0.238017430827167,0.238304194690604,0.238304194690604
45,0.236046242004785,0.118866198025761,0.224589650368042,0.117787915323002,0.22848385121362,0.29428459538825,0.24205416899902,0.242054168999021,0.227849352667149,0.223072914623953,0.140494812766473,0.140494812766472,0.224463194997347,0.224463194997347,0.222936294336387,0.222936294336385,0.294150977051924,0.294150977051929,0.227556735024989,0.227556735024989,0.22781720489958,0.22781720489958
46,0.231192703768768,0.119332577630646,0.214853051914893,0.118281756018449,0.218477997048481,0.280891066047465,0.23118752533601,0.231187525336012,0.217901591115404,0.213467165240508,0.140369840319705,0.140369840319705,0.214747013571795,0.214747013571795,0.213344787998355,0.213344787998353,0.280775286387018,0.280775286387023,0.21763904072469,0.21763904072469,0.217874812089197,0.217874812089197
47,0.226509370313371,0.119790669458457,0.205621999849981,0.118766934802359,0.20899237969841,0.268145777678693,0.220884622502109,0.22088462250211,0.208470488859852,0.20435903061077,0.140247589177563,0.140247589177563,0.205534921340247,0.205534921340247,0.204249976229621,0.204249976229619,0.268046776963138,0.268046776963143,0.208236080733432,0.208236080733432,0.208448693875578,0.208448693875578
48,0.221988022889416,0.120240787154418,0.196869419463757,0.11924377727268,0.199999483570566,0.256024411183614,0.211117113140726,0.211117113140728,0.199528667780987,0.195721747616996,0.140127945236512,0.140127945236512,0.196799915889447,0.196799915889447,0.195625136458093,0.195625136458092,0.255941138463598,0.255941138463603,0.199320556652119,0.199320556652119,0.199511490845112,0.199511490845112
49,0.217620937850994,0.120683226410372,0.188569330797753,0.119712590473278,0.191472830021883,0.244501963743271,0.201857425716595,0.201857425716597,0.191049796534015,0.187529666849396,0.140010801384893,0.140010801384893,0.188516090844722,0.188516090844722,0.187444661308444,0.187444661308442,0.244433387069567,0.244433387069571,0.190866221209083,0.190866221209083,0.191036890815478,0.191036890815478
50,0.213400851599812,0.12111826632749,0.180696890376062,0.120173664297541,0.183387036316877,0.23355309819382,0.193078886633096,0.193078886633097,0.183008645727958,0.17975828654339,0.139896056944548,0.139896056944548,0.180658676396827,0.180658676396827,0.17968409172056,0.179684091720559,0.233498212698306,0.233498212698311,0.182847931517684,0.182847931517684,0.182999683674503,0.182999683674503
51,0.209320928322438,0.121546170651093,0.173228411168309,0.120627272760599,0.17571784982972,0.223152433945521,0.184755807636632,0.184755807636634,0.17538111905452,0.172384266229011,0.139783617167014,0.139783617167014,0.173204058318068,0.173204058318068,0.172320129944455,0.172320129944453,0.223110268059441,0.223110268059446,0.175241678653881,0.175241678653881,0.17537579223995,0.17537579223995
52,0.205374730279728,0.121967188891782,0.166141365152154,0.121073675154726,0.168442162258596,0.213274785910062,0.176863544437502,0.176863544437503,0.168144265034279,0.165385424243956,0.139673392778011,0.139673392778011,0.166129779794789,0.166129779794789,0.165330636538043,0.165330636538042,0.213244405979974,0.213244405979978,0.168024598167202,0.168024598167202,0.168142283796748,0.168142283796748
53,0.201556190429123,0.122381557345288,0.159414372160863,0.121513117100635,0.1615380079036,0.203895357707544,0.169378531705076,0.169378531705077,0.161276273340769,0.158740722602032,0.139565299564783,0.139565299564783,0.159414529725656,0.159414529725656,0.158694614837278,0.158694614837276,0.203875871250094,0.203875871250098,0.161174965437006,0.161174965437006,0.161277366262403,0.161277366262403
54,0.197859587180119,0.122789500021872,0.153027178102257,0.121945831505793,0.154984549423596,0.194989895082155,0.162278298881514,0.162278298881515,0.15475645903708,0.152430242132079,0.139459258001546,0.139459258001546,0.153038120540632,0.153038120540632,0.152392185794233,0.152392185794232,0.194980452896726,0.19498045289673,0.154672179165671,0.154672179165671,0.154760372306663,0.154760372306663
55,0.194279521101106,0.123191229494794,0.146960625114671,0.122372039439499,0.148762053929954,0.186534805019832,0.155541470610592,0.155541470610593,0.148565237511899,0.14643515030345,0.139355192908899,0.139355192908898,0.146981458079224,0.146981458079224,0.146404555582322,0.14640455558232,0.186534602354989,0.186534602354992,0.148496735757944,0.148496735757944,0.148571734204902,0.148571734204902
56,0.190810893412122,0.123586947676203,0.141196615777219,0.122791950933309,0.14285186179113,0.178507245574969,0.149147754999292,0.149147754999293,0.142684092427211,0.140737663725859,0.139253033143576,0.139253033143576,0.141226505622177,0.141226505622177,0.140713977941952,0.140713977941951,0.178515522521479,0.178515522521483,0.14263019686608,0.14263019686608,0.142692951731077,0.142692951731077
57,0.187448886112895,0.1239768465278,0.13571807310851,0.123205765714355,0.137236350105639,0.170885190907975,0.143077922418585,0.143077922418587,0.137095538581935,0.135321006946657,0.139152711315355,0.139152711315355,0.1357562437912,0.1357562437912,0.135303712877302,0.135303712877301,0.170901232169009,0.170901232169012,0.137055151977051,0.137055151977051,0.137106554989115,0.137106554989115
58,0.184188943609103,0.124361108712803,0.130508897762889,0.123613673878246,0.131898892445302,0.163647475534308,0.137313777103298,0.137313777103299,0.131783081247849,0.130169368859932,0.139054163528315,0.139054163528315,0.130554627709376,0.130554627709376,0.130157983008153,0.130157983008151,0.163670609702604,0.163670609702607,0.131755177574347,0.131755177574347,0.131796063734528,0.131796063734528
59,0.181026755712016,0.124739908194945,0.125553923559229,0.124015856507456,0.126823816168989,0.156773821304237,0.131838123424225,0.131838123424226,0.126731173239383,0.125267857782329,0.138957329143986,0.138957329143985,0.125606542543528,0.125606542543528,0.125261928622873,0.125261928622871,0.156803419756971,0.156803419756974,0.12671479411579,0.12671479411579,0.126745944443976,0.126745944443976
60,0.177958241897881,0.125113410789628,0.120838872247577,0.124412486240439,0.121996358352863,0.150244850181184,0.126634728373582,0.126634728373583,0.121925170730658,0.120602456033534,0.138862150564198,0.138862150564197,0.120897758322501,0.120897758322501,0.120601562263148,0.120601562263147,0.150280325686105,0.150280325686108,0.121919421823825,0.121919421823825,0.121941566143015,0.121941566143015
61,0.174979536723487,0.125481774671757,0.11635030822755,0.124803727796151,0.117402621170065,0.144042085471188,0.121688281521558,0.121688281521559,0.117351288625419,0.11615997467897,0.138768573031706,0.138768573031705,0.116414884735888,0.116414884735888,0.116163723491915,0.116163723491913,0.144082890582294,0.144082890582297,0.117355336079791,0.117355336079791,0.117369155795028,0.117369155795028
62,0.172086976303558,0.125845150844319,0.112075593773772,0.125189738458106,0.113029527375335,0.138147943779519,0.11698435346177,0.116984353461771,0.112996556112586,0.111928008943177,0.138676544446861,0.138676544446861,0.112145326460825,0.112145326460825,0.111936034347924,0.111936034347923,0.138193569087155,0.138193569087158,0.1130096230432,0.1130096230432,0.113015753881917,0.113015753881917
63,0.169277085763934,0.126203683571281,0.108002845192876,0.125570668521699,0.108864776402985,0.132545719633458,0.11250935356118,0.112509353561181,0.108848772897003,0.107894894679726,0.138586015198822,0.138586015198822,0.108077239435204,0.108077239435204,0.107906855868671,0.107906855868669,0.132595691922056,0.132595691922059,0.10887013597596,0.10887013597596,0.108869170664391,0.108869170664391
64,0.166546567592071,0.126557510778072,0.104120890229513,0.125946661708102,0.104896801465499,0.127219564411696,0.108250487660811,0.108250487660812,0.104896466477177,0.104049666183299,0.138496938009928,0.138496938009928,0.104199488389703,0.104199488389703,0.104065245963956,0.104065245963955,0.127273444768341,0.127273444768344,0.104925452635393,0.104925452635393,0.104917943492221,0.104917943492221
65,0.163892290813239,0.126906764422498,0.100419226951521,0.126317855547693,0.101114727940766,0.122154460958736,0.104195716232535,0.104195716232536,0.101128850745341,0.100382015548174,0.138409267792038,0.138409267792037,0.100501605864849,0.100501605864849,0.100400918841613,0.100400918841612,0.122211842867173,0.122211842867176,0.101164834005001,0.101164834005001,0.101151295438663,0.101151295438663
66,0.161311280927023,0.127251570838715,0.0968879842738333,0.126684381735705,0.0975083332551957,0.117336195034414,0.100333713380514,0.100333713380515,0.0975357861067804,0.096882253711653,0.138322961513734,0.138322961513734,0.0969737528695003,0.0969737528695003,0.0969042061217333,0.0969042061217322,0.117396702481865,0.117396702481868,0.0975781845547028,0.0975781845547028,0.0975590954550993,0.0975590954550993
67,0.158800710544379,0.127592051056564,0.0935178842239661,0.127046366462471,0.0940680084045587,0.112751324551284,0.0966538269796999,0.0966538269797007,0.0941077412520125,0.0935412732683365,0.138237978077437,0.138237978077437,0.0936066812811488,0.0936066812811488,0.0935660197236012,0.0935660197236,0.112814610169344,0.112814610169346,0.0941560141599988,0.0941560141599988,0.0941318201787784,0.0941318201787783
68,0.156357890670633,0.127928321098389,0.0903002060067416,0.127403930720438,0.0907847212019825,0.108387147383026,0.093146040165104,0.0931460401651049,0.090835756664606,0.0903505130994249,0.138154278205541,0.13815427820554,0.0903916980438143,0.0903916980438143,0.0903778165681204,0.0903778165681193,0.108452890638812,0.108452890638814,0.0908894017595487,0.0908894017595487,0.0908605174758976,0.0908605174758976
69,0.153980262584453,0.128260492255201,0.0872267518902464,0.127757190589883,0.0876499813007611,0.104231668382149,0.0898009343215814,0.0898009343215823,0.08771140990707,0.0873019248283683,0.138071824334796,0.138071824334795,0.0873206311840905,0.0873206311840905,0.0873315651060192,0.0873315651060181,0.104299573831696,0.104299573831698,0.0877699607910217,0.0877699607910217,0.0877367717620469,0.0877367717620469
70,0.151665390267083,0.128588671343924,0.084289814907218,0.128106257505102,0.0846558070067453,0.100273566122282,0.0866096536721626,0.0866096536721634,0.0847267826954857,0.0843879410887512,0.137990580518237,0.137990580518237,0.0843857976384925,0.0843857976384925,0.0844197136569037,0.0844197136569026,0.100343361734681,0.100343361734683,0.0847898064139004,0.0847898064139004,0.0847526711103792,0.0847526711103792
71,0.149410953339942,0.128912960947245,0.0814821483446761,0.128451238502649,0.0817946938694676,0.0965021597763427,0.0835638715215834,0.0835638715215841,0.0818744297488855,0.0816014455708351,0.13791051233401,0.13791051233401,0.0815799728641769,0.0815799728641769,0.0816351605249844,0.0816351605249833,0.0965735953343362,0.0965735953343384,0.0819415245037303,0.0819415245037303,0.0819007761332933,0.0819007761332933
72,0.147214740472239,0.129233459637478,0.0787969369785009,0.128792236453074,0.0790595850215346,0.0929073764545704,0.0806557581788126,0.0806557581788134,0.0791473493805306,0.0789357447986497,0.137831586800527,0.137831586800527,0.0788963621892299,0.0788963621892299,0.0789712258429257,0.0789712258429247,0.0929802220350319,0.0929802220350339,0.0792181423838479,0.0792181423838479,0.0791740906046274,0.0791740906046273
73,0.145074643223388,0.129550262185716,0.0762277699977903,0.129129350277467,0.076443843221056,0.0894797192533804,0.0778779505565818,0.0778779505565825,0.0765389557841022,0.0763845415789332,0.137753772297434,0.137753772297434,0.0763285738470494,0.0763285738470494,0.0764216250848158,0.0764216250848147,0.0895537637892884,0.0895537637892905,0.0766131012467982,0.0766131012467982,0.0765660337752831,0.076566033775283
74,0.142988650287941,0.129863459757403,0.0737686155554184,0.129462675149988,0.0739412245410878,0.0862102362052797,0.0752235234259753,0.0752235234259759,0.0740430529575408,0.0739419100558483,0.137677038491919,0.137677038491918,0.0738705936310835,0.0738705936310835,0.0739804441819857,0.0739804441819846,0.0862852861293716,0.0862852861293734,0.0741202302076285,0.0741202302076285,0.0740704143249619,0.0740704143249619
75,0.140954842113403,0.130173140095398,0.0714137968755509,0.129792302687468,0.0715458536424642,0.0830904902699106,0.0726859622889449,0.0726859622889456,0.0716538102000683,0.0716022723005718,0.137601356269926,0.137601356269926,0.0715167611006452,0.0715167611006452,0.0716421161706613,0.0716421161706603,0.0831663682390791,0.0831663682390809,0.0717337219242474,0.0717337219242474,0.0716814058855291,0.0716814058855291
