"phy","focal","t143","t2","t31","t44","t29","t98","t220","t286","t45","t4","t151","t184","t246","t150","t95","t14","t141","t227","t195","t278","t13","t293","t41","t231","t68","t34","t242","t265","t134","t282","t76","t40","t268","t110","t244","t281","t49","t186","t47","t247","t11","t93","t128","t7","t79","t89","t52","t137","t85","t18","t294","t138","t292","t269","t101","t55","t249","t271","t222","t74","t86","t8","t257","t168","t46","t32","t288","t9","t94","t66","t232","t171","t6","t262","t122","t70","t283","t272","t173","t295","t224","t228","t166","t42","t159","t221","t226","t112","t176","t102","t192","t238","t97","t215","t297","t161","t120","t156","t248","t144","t188","t5","t185","t81","t175","t163","t116","t233","t17","t275","t153","t54","t241","t264","t240","t162","t78","t182","t202","t37","t106","t290","t225","t250","t255","t245","t178","t115","t16","t298","t214","t121","t253","t291","t58","t145","t218","t140","t35","t71","t187","t104","t123","t26","t63","t43","t191","t261","t51","t289","t60","t216","t165","t270","t38","t36","t136","t3","t174","t108","t100"
3,"t29",0.138379898710906,0.0878520540481008,0.162180829070197,0.112530370600447,0.836023753360567,0.140761644272911,0.138379898710906,0.102918170369093,0.102918170369093,0.162180829070197,0.138379898710906,0.102918170369093,0.138379898710906,0.139619041701225,0.102918170369093,0.102918170369093,0.102918170369093,0.0878520540481008,0.178789309850312,0.178789309850312,0.138379898710906,0.138379898710906,0.139619041701225,0.138379898710906,0.102918170369093,0.138379898710906,0.0878520540481008,0.138379898710906,0.139619041701225,0.139619041701225,0.140761644272911,0.162180829070197,0.139619041701225,0.198014233340788,0.139619041701225,0.139619041701225,0.139619041701225,0.139619041701225,0.178789309850312,0.138379898710906,0.138379898710906,0.102918170369093,0.139619041701225,0.112530370600447,0.0878520540481008,0.102918170369093,0.178789309850312,0.139619041701225,0.0878520540481008,0.102918170369093,0.112530370600447,0.112530370600447,0.138379898710906,0.138379898710906,0.138379898710906,0.139619041701225,0.139619041701225,0.139619041701225,0.102918170369093,0.112530370600447,0.0878520540481008,0.138379898710906,0.139619041701225,0.139619041701225,0.112530370600447,0.138379898710906,0.178789309850312,0.139619041701225,0.162180829070197,0.102918170369093,0.140761644272911,0.162180829070197,0.162180829070197,0.139619041701225,0.0878520540481008,0.0878520540481008,0.178789309850312,0.138379898710906,0.138379898710906,0.138379898710906,0.138379898710906,0.138379898710906,0.102918170369093,0.162180829070197,0.139619041701225,0.102918170369093,0.102918170369093,0.139619041701225,0.162180829070197,0.102918170369093,0.112530370600447,0.112530370600447,0.0878520540481008,0.0878520540481008,0.102918170369093,0.102918170369093,0.102918170369093,0.138379898710906,0.0878520540481008,0.102918170369093,0.102918170369093,0.178789309850312,0.102918170369093,0.138379898710906,0.178789309850312,0.139619041701225,0.138379898710906,0.112530370600447,0.274726132145962,0.274726132145962,0.0878520540481008,0.0878520540481008,0.102918170369093,0.138379898710906,0.138379898710906,0.102918170369093,0.102918170369093,0.138379898710906,0.140761644272911,0.162180829070197,0.162180829070197,0.162180829070197,0.198014233340788,0.102918170369093,0.138379898710906,0.0878520540481008,0.139619041701225,0.139619041701225,0.139619041701225,0.0878520540481008,0.138379898710906,0.138379898710906,0.138379898710906,0.139619041701225,0.138379898710906,0.138379898710906,0.138379898710906,0.138379898710906,0.139619041701225,0.139619041701225,0.139619041701225,0.102918170369093,0.0878520540481008,0.162180829070197,0.162180829070197,0.138379898710906,0.0878520540481008,0.140761644272911,0.139619041701225,0.139619041701225,0.138379898710906,0.138379898710906,0.139619041701225,0.139619041701225,0.0878520540481008,0.178789309850312,0.178789309850312,0.139619041701225,0.102918170369093,0.138379898710906,0.138379898710906
3,"t220",0.139879950547301,0.107343627063851,0.136629285171631,0.122336268839192,0.136629285171631,0.136629285171631,0.503319568810308,0.116682894765066,0.116682894765066,0.136629285171631,0.168621784766951,0.116682894765066,0.139879950547301,0.136629285171631,0.116682894765066,0.116682894765066,0.116682894765066,0.107343627063851,0.136629285171631,0.136629285171631,0.139879950547301,0.208070305746361,0.136629285171631,0.139879950547301,0.116682894765066,0.208070305746361,0.107343627063851,0.139879950547301,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.168621784766951,0.168621784766951,0.116682894765066,0.136629285171631,0.122336268839192,0.107343627063851,0.116682894765066,0.136629285171631,0.136629285171631,0.107343627063851,0.116682894765066,0.122336268839192,0.122336268839192,0.139879950547301,0.139879950547301,0.153553689893164,0.136629285171631,0.136629285171631,0.136629285171631,0.116682894765066,0.122336268839192,0.107343627063851,0.139879950547301,0.136629285171631,0.136629285171631,0.122336268839192,0.153553689893164,0.136629285171631,0.136629285171631,0.136629285171631,0.116682894765066,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.107343627063851,0.107343627063851,0.136629285171631,0.139879950547301,0.168621784766951,0.168621784766951,0.168621784766951,0.168621784766951,0.116682894765066,0.136629285171631,0.136629285171631,0.116682894765066,0.116682894765066,0.136629285171631,0.136629285171631,0.116682894765066,0.122336268839192,0.122336268839192,0.107343627063851,0.107343627063851,0.116682894765066,0.116682894765066,0.116682894765066,0.168621784766951,0.107343627063851,0.116682894765066,0.116682894765066,0.136629285171631,0.116682894765066,0.139879950547301,0.136629285171631,0.136629285171631,0.139879950547301,0.122336268839192,0.136629285171631,0.136629285171631,0.107343627063851,0.107343627063851,0.116682894765066,0.168621784766951,0.168621784766951,0.116682894765066,0.116682894765066,0.139879950547301,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.136629285171631,0.116682894765066,0.139879950547301,0.107343627063851,0.136629285171631,0.136629285171631,0.136629285171631,0.107343627063851,0.153553689893164,0.168621784766951,0.168621784766951,0.136629285171631,0.139879950547301,0.139879950547301,0.168621784766951,0.168621784766951,0.136629285171631,0.136629285171631,0.136629285171631,0.116682894765066,0.107343627063851,0.136629285171631,0.136629285171631,0.168621784766951,0.107343627063851,0.136629285171631,0.136629285171631,0.136629285171631,0.168621784766951,0.168621784766951,0.136629285171631,0.136629285171631,0.107343627063851,0.136629285171631,0.136629285171631,0.136629285171631,0.116682894765066,0.168621784766951,0.168621784766951
3,"t14",0.112556073001879,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698493,0.235494272698493,0.112556073001879,0.112556073001879,0.235494272698493,0.112556073001879,0.112556073001879,0.235494272698493,0.994064191328525,0.732336820202405,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.264690361322255,0.112556073001879,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698493,0.112556073001879,0.112556073001879,0.0834628198923078,0.235494272698493,0.112556073001879,0.112556073001879,0.0834628198923078,0.235494272698493,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.147013414646074,0.112556073001879,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698493,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923078,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698493,0.112556073001879,0.112556073001879,0.235494272698493,0.235494272698493,0.112556073001879,0.112556073001879,0.147013414646074,0.112556073001879,0.112556073001879,0.0834628198923078,0.0834628198923078,0.235494272698493,0.235494272698493,0.235494272698493,0.112556073001879,0.0834628198923078,0.147013414646074,0.147013414646074,0.112556073001879,0.264690361322255,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923078,0.0834628198923078,0.235494272698493,0.112556073001879,0.112556073001879,0.235494272698493,0.235494272698493,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698493,0.112556073001879,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698493,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923078,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698493,0.112556073001879,0.112556073001879
3,"t141",0.112556073001879,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698495,0.235494272698495,0.112556073001879,0.112556073001879,0.235494272698495,0.112556073001879,0.112556073001879,0.235494272698495,0.732336820202409,0.994064191328526,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.264690361322258,0.112556073001879,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698495,0.112556073001879,0.112556073001879,0.0834628198923083,0.235494272698495,0.112556073001879,0.112556073001879,0.0834628198923083,0.235494272698495,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.147013414646075,0.112556073001879,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698495,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923083,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698495,0.112556073001879,0.112556073001879,0.235494272698495,0.235494272698495,0.112556073001879,0.112556073001879,0.147013414646075,0.112556073001879,0.112556073001879,0.0834628198923083,0.0834628198923083,0.235494272698495,0.235494272698495,0.235494272698495,0.112556073001879,0.0834628198923083,0.147013414646075,0.147013414646075,0.112556073001879,0.264690361322258,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923083,0.0834628198923083,0.235494272698495,0.112556073001879,0.112556073001879,0.235494272698495,0.235494272698495,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698495,0.112556073001879,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698495,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.112556073001879,0.0834628198923083,0.112556073001879,0.112556073001879,0.112556073001879,0.235494272698495,0.112556073001879,0.112556073001879
3,"t195",0.138116760133012,0.0735215922283474,0.171591922293324,0.103785802099915,0.195782309476307,0.141393844390566,0.138116760133012,0.091672949425839,0.091672949425839,0.171591922293324,0.138116760133012,0.091672949425839,0.138116760133012,0.139819533300321,0.091672949425839,0.091672949425839,0.091672949425839,0.0735215922283474,0.948893193498439,0.520607241303373,0.138116760133012,0.138116760133012,0.139819533300321,0.138116760133012,0.091672949425839,0.138116760133012,0.0735215922283474,0.138116760133012,0.139819533300321,0.139819533300321,0.141393844390566,0.171591922293324,0.139819533300321,0.195782309476307,0.139819533300321,0.139819533300321,0.139819533300321,0.139819533300321,0.206363167361221,0.138116760133012,0.138116760133012,0.091672949425839,0.139819533300321,0.103785802099915,0.0735215922283474,0.091672949425839,0.206363167361221,0.139819533300321,0.0735215922283474,0.091672949425839,0.103785802099915,0.103785802099915,0.138116760133012,0.138116760133012,0.138116760133012,0.139819533300321,0.139819533300321,0.139819533300321,0.091672949425839,0.103785802099915,0.0735215922283474,0.138116760133012,0.139819533300321,0.139819533300321,0.103785802099915,0.138116760133012,0.206363167361221,0.139819533300321,0.171591922293324,0.091672949425839,0.141393844390566,0.171591922293324,0.171591922293324,0.139819533300321,0.0735215922283474,0.0735215922283474,0.206363167361221,0.138116760133012,0.138116760133012,0.138116760133012,0.138116760133012,0.138116760133012,0.091672949425839,0.171591922293324,0.139819533300321,0.091672949425839,0.091672949425839,0.139819533300321,0.171591922293324,0.091672949425839,0.103785802099915,0.103785802099915,0.0735215922283474,0.0735215922283474,0.091672949425839,0.091672949425839,0.091672949425839,0.138116760133012,0.0735215922283474,0.091672949425839,0.091672949425839,0.206363167361221,0.091672949425839,0.138116760133012,0.206363167361221,0.139819533300321,0.138116760133012,0.103785802099915,0.195782309476307,0.195782309476307,0.0735215922283474,0.0735215922283474,0.091672949425839,0.138116760133012,0.138116760133012,0.091672949425839,0.091672949425839,0.138116760133012,0.141393844390566,0.171591922293324,0.171591922293324,0.171591922293324,0.195782309476307,0.091672949425839,0.138116760133012,0.0735215922283474,0.139819533300321,0.139819533300321,0.139819533300321,0.0735215922283474,0.138116760133012,0.138116760133012,0.138116760133012,0.139819533300321,0.138116760133012,0.138116760133012,0.138116760133012,0.138116760133012,0.139819533300321,0.139819533300321,0.139819533300321,0.091672949425839,0.0735215922283474,0.171591922293324,0.171591922293324,0.138116760133012,0.0735215922283474,0.141393844390566,0.139819533300321,0.139819533300321,0.138116760133012,0.138116760133012,0.139819533300321,0.139819533300321,0.0735215922283474,0.206363167361221,0.206363167361221,0.139819533300321,0.091672949425839,0.138116760133012,0.138116760133012
3,"t278",0.138116760133012,0.0735215922283474,0.171591922293324,0.103785802099915,0.195782309476307,0.141393844390566,0.138116760133012,0.091672949425839,0.091672949425839,0.171591922293324,0.138116760133012,0.091672949425839,0.138116760133012,0.139819533300321,0.091672949425839,0.091672949425839,0.091672949425839,0.0735215922283474,0.520607241303373,0.948893193498439,0.138116760133012,0.138116760133012,0.139819533300321,0.138116760133012,0.091672949425839,0.138116760133012,0.0735215922283474,0.138116760133012,0.139819533300321,0.139819533300321,0.141393844390566,0.171591922293324,0.139819533300321,0.195782309476307,0.139819533300321,0.139819533300321,0.139819533300321,0.139819533300321,0.206363167361221,0.138116760133012,0.138116760133012,0.091672949425839,0.139819533300321,0.103785802099915,0.0735215922283474,0.091672949425839,0.206363167361221,0.139819533300321,0.0735215922283474,0.091672949425839,0.103785802099915,0.103785802099915,0.138116760133012,0.138116760133012,0.138116760133012,0.139819533300321,0.139819533300321,0.139819533300321,0.091672949425839,0.103785802099915,0.0735215922283474,0.138116760133012,0.139819533300321,0.139819533300321,0.103785802099915,0.138116760133012,0.206363167361221,0.139819533300321,0.171591922293324,0.091672949425839,0.141393844390566,0.171591922293324,0.171591922293324,0.139819533300321,0.0735215922283474,0.0735215922283474,0.206363167361221,0.138116760133012,0.138116760133012,0.138116760133012,0.138116760133012,0.138116760133012,0.091672949425839,0.171591922293324,0.139819533300321,0.091672949425839,0.091672949425839,0.139819533300321,0.171591922293324,0.091672949425839,0.103785802099915,0.103785802099915,0.0735215922283474,0.0735215922283474,0.091672949425839,0.091672949425839,0.091672949425839,0.138116760133012,0.0735215922283474,0.091672949425839,0.091672949425839,0.206363167361221,0.091672949425839,0.138116760133012,0.206363167361221,0.139819533300321,0.138116760133012,0.103785802099915,0.195782309476307,0.195782309476307,0.0735215922283474,0.0735215922283474,0.091672949425839,0.138116760133012,0.138116760133012,0.091672949425839,0.091672949425839,0.138116760133012,0.141393844390566,0.171591922293324,0.171591922293324,0.171591922293324,0.195782309476307,0.091672949425839,0.138116760133012,0.0735215922283474,0.139819533300321,0.139819533300321,0.139819533300321,0.0735215922283474,0.138116760133012,0.138116760133012,0.138116760133012,0.139819533300321,0.138116760133012,0.138116760133012,0.138116760133012,0.138116760133012,0.139819533300321,0.139819533300321,0.139819533300321,0.091672949425839,0.0735215922283474,0.171591922293324,0.171591922293324,0.138116760133012,0.0735215922283474,0.141393844390566,0.139819533300321,0.139819533300321,0.138116760133012,0.138116760133012,0.139819533300321,0.139819533300321,0.0735215922283474,0.206363167361221,0.206363167361221,0.139819533300321,0.091672949425839,0.138116760133012,0.138116760133012
3,"t134",0.13495052884558,0.113701641410094,0.135413556602556,0.124740648059118,0.135413556602556,0.135413556602556,0.13495052884558,0.120621349743265,0.120621349743265,0.135413556602556,0.13495052884558,0.120621349743265,0.13495052884558,0.19781304337665,0.120621349743265,0.120621349743265,0.120621349743265,0.113701641410094,0.135413556602556,0.135413556602556,0.13495052884558,0.13495052884558,0.21290195455016,0.13495052884558,0.120621349743265,0.13495052884558,0.113701641410094,0.13495052884558,0.369301552809211,0.139323196818714,0.135413556602556,0.135413556602556,0.139323196818714,0.135413556602556,0.17559442484283,0.222320894596504,0.222320894596504,0.139323196818714,0.135413556602556,0.13495052884558,0.13495052884558,0.120621349743265,0.17559442484283,0.124740648059118,0.113701641410094,0.120621349743265,0.135413556602556,0.139323196818714,0.113701641410094,0.120621349743265,0.124740648059118,0.124740648059118,0.13495052884558,0.13495052884558,0.13495052884558,0.139323196818714,0.139323196818714,0.139323196818714,0.120621349743265,0.124740648059118,0.113701641410094,0.13495052884558,0.17559442484283,0.17559442484283,0.124740648059118,0.13495052884558,0.135413556602556,0.216630890040893,0.135413556602556,0.120621349743265,0.135413556602556,0.135413556602556,0.135413556602556,0.139323196818714,0.113701641410094,0.113701641410094,0.135413556602556,0.13495052884558,0.13495052884558,0.13495052884558,0.13495052884558,0.13495052884558,0.120621349743265,0.135413556602556,0.139323196818714,0.120621349743265,0.120621349743265,0.139323196818714,0.135413556602556,0.120621349743265,0.124740648059118,0.124740648059118,0.113701641410094,0.113701641410094,0.120621349743265,0.120621349743265,0.120621349743265,0.13495052884558,0.113701641410094,0.120621349743265,0.120621349743265,0.135413556602556,0.120621349743265,0.13495052884558,0.135413556602556,0.17559442484283,0.13495052884558,0.124740648059118,0.135413556602556,0.135413556602556,0.113701641410094,0.113701641410094,0.120621349743265,0.13495052884558,0.13495052884558,0.120621349743265,0.120621349743265,0.13495052884558,0.135413556602556,0.135413556602556,0.135413556602556,0.135413556602556,0.135413556602556,0.120621349743265,0.13495052884558,0.113701641410094,0.139323196818714,0.139323196818714,0.139323196818714,0.113701641410094,0.13495052884558,0.13495052884558,0.13495052884558,0.17559442484283,0.13495052884558,0.13495052884558,0.13495052884558,0.13495052884558,0.139323196818714,0.139323196818714,0.139323196818714,0.120621349743265,0.113701641410094,0.135413556602556,0.135413556602556,0.13495052884558,0.113701641410094,0.135413556602556,0.222320894596504,0.222320894596504,0.13495052884558,0.13495052884558,0.139323196818714,0.139323196818714,0.113701641410094,0.135413556602556,0.135413556602556,0.139323196818714,0.120621349743265,0.13495052884558,0.13495052884558
3,"t282",0.122182607434671,0.0589890086107583,0.123925589331043,0.0878150269147925,0.123925589331043,0.123925589331043,0.122182607434671,0.0760894334154033,0.0760894334154033,0.123925589331043,0.122182607434671,0.0760894334154033,0.122182607434671,0.139288806000282,0.0760894334154033,0.0760894334154032,0.0760894334154032,0.0589890086107583,0.123925589331043,0.123925589331043,0.122182607434671,0.122182607434671,0.139288806000282,0.122182607434671,0.0760894334154032,0.122182607434671,0.0589890086107583,0.122182607434671,0.139288806000282,0.968389471537502,0.123925589331043,0.123925589331043,0.213133094617515,0.123925589331043,0.139288806000282,0.139288806000282,0.139288806000282,0.279680140689098,0.123925589331043,0.122182607434671,0.122182607434671,0.0760894334154033,0.139288806000282,0.0878150269147925,0.0589890086107583,0.0760894334154033,0.123925589331043,0.338017387524217,0.0589890086107583,0.0760894334154033,0.0878150269147925,0.0878150269147925,0.122182607434671,0.122182607434671,0.122182607434671,0.338017387524217,0.338017387524217,0.627834144586141,0.0760894334154032,0.0878150269147925,0.0589890086107583,0.122182607434671,0.139288806000282,0.139288806000282,0.0878150269147925,0.122182607434671,0.123925589331043,0.139288806000282,0.123925589331043,0.0760894334154033,0.123925589331043,0.123925589331043,0.123925589331043,0.349448711116958,0.0589890086107583,0.0589890086107583,0.123925589331043,0.122182607434671,0.122182607434671,0.122182607434671,0.122182607434671,0.122182607434671,0.0760894334154033,0.123925589331043,0.213133094617515,0.0760894334154032,0.0760894334154032,0.279680140689098,0.123925589331043,0.0760894334154032,0.0878150269147925,0.0878150269147925,0.0589890086107583,0.0589890086107583,0.0760894334154033,0.0760894334154032,0.0760894334154032,0.122182607434671,0.0589890086107583,0.0760894334154033,0.0760894334154033,0.123925589331043,0.0760894334154032,0.122182607434671,0.123925589331043,0.139288806000282,0.122182607434671,0.0878150269147925,0.123925589331043,0.123925589331043,0.0589890086107583,0.0589890086107583,0.0760894334154033,0.122182607434671,0.122182607434671,0.0760894334154033,0.0760894334154033,0.122182607434671,0.123925589331043,0.123925589331043,0.123925589331043,0.123925589331043,0.123925589331043,0.0760894334154032,0.122182607434671,0.0589890086107583,0.213133094617515,0.213133094617515,0.349448711116958,0.0589890086107583,0.122182607434671,0.122182607434671,0.122182607434671,0.139288806000282,0.122182607434671,0.122182607434671,0.122182607434671,0.122182607434671,0.213133094617515,0.213133094617515,0.349448711116958,0.0760894334154033,0.0589890086107583,0.123925589331043,0.123925589331043,0.122182607434671,0.0589890086107583,0.123925589331043,0.139288806000282,0.139288806000282,0.122182607434671,0.122182607434671,0.627834144586141,0.627834144586141,0.0589890086107583,0.123925589331043,0.123925589331043,0.338017387524217,0.0760894334154032,0.122182607434671,0.122182607434671
3,"t268",0.126013794472045,0.0638201056046982,0.127693780713068,0.0925498385811029,0.127693780713068,0.127693780713068,0.126013794472045,0.0809526197343022,0.0809526197343022,0.127693780713068,0.126013794472045,0.0809526197343022,0.126013794472045,0.142442946476473,0.0809526197343022,0.0809526197343021,0.0809526197343021,0.0638201056046982,0.127693780713068,0.127693780713068,0.126013794472045,0.126013794472045,0.142442946476473,0.126013794472045,0.0809526197343021,0.126013794472045,0.0638201056046982,0.126013794472045,0.142442946476473,0.212240909549847,0.127693780713068,0.127693780713068,0.95805898797028,0.127693780713068,0.142442946476473,0.142442946476473,0.142442946476473,0.212240909549847,0.127693780713068,0.126013794472045,0.126013794472045,0.0809526197343022,0.142442946476473,0.0925498385811029,0.0638201056046982,0.0809526197343022,0.127693780713068,0.212240909549847,0.0638201056046982,0.0809526197343022,0.0925498385811029,0.0925498385811029,0.126013794472045,0.126013794472045,0.126013794472045,0.212240909549847,0.212240909549847,0.212240909549847,0.0809526197343021,0.0925498385811029,0.0638201056046982,0.126013794472045,0.142442946476473,0.142442946476473,0.0925498385811029,0.126013794472045,0.127693780713068,0.142442946476473,0.127693780713068,0.0809526197343022,0.127693780713068,0.127693780713068,0.127693780713068,0.212240909549847,0.0638201056046982,0.0638201056046982,0.127693780713068,0.126013794472045,0.126013794472045,0.126013794472045,0.126013794472045,0.126013794472045,0.0809526197343022,0.127693780713068,0.510960245550618,0.0809526197343021,0.0809526197343021,0.212240909549847,0.127693780713068,0.0809526197343021,0.0925498385811029,0.0925498385811029,0.0638201056046982,0.0638201056046982,0.0809526197343022,0.0809526197343021,0.0809526197343021,0.126013794472045,0.0638201056046982,0.0809526197343022,0.0809526197343022,0.127693780713068,0.0809526197343021,0.126013794472045,0.127693780713068,0.142442946476473,0.126013794472045,0.0925498385811029,0.127693780713068,0.127693780713068,0.0638201056046982,0.0638201056046982,0.0809526197343022,0.126013794472045,0.126013794472045,0.0809526197343022,0.0809526197343022,0.126013794472045,0.127693780713068,0.127693780713068,0.127693780713068,0.127693780713068,0.127693780713068,0.0809526197343021,0.126013794472045,0.0638201056046982,0.6264484287356,0.6264484287356,0.212240909549847,0.0638201056046982,0.126013794472045,0.126013794472045,0.126013794472045,0.142442946476473,0.126013794472045,0.126013794472045,0.126013794472045,0.126013794472045,0.510960245550618,0.510960245550618,0.212240909549847,0.0809526197343022,0.0638201056046982,0.127693780713068,0.127693780713068,0.126013794472045,0.0638201056046982,0.127693780713068,0.142442946476473,0.142442946476473,0.126013794472045,0.126013794472045,0.212240909549847,0.212240909549847,0.0638201056046982,0.127693780713068,0.127693780713068,0.212240909549847,0.0809526197343021,0.126013794472045,0.126013794472045
3,"t93",0.120155117860252,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.227244486507132,0.19030998404486,0.120155117860252,0.120155117860252,0.317009661589267,0.120155117860252,0.120155117860252,0.22797459520087,0.168181192203367,0.168181192203367,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.168181192203367,0.120155117860252,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.766127702892065,0.120155117860252,0.120155117860252,0.10550817676181,0.227244486507132,0.120155117860252,0.120155117860252,0.10550817676181,0.22797459520087,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.135245976335942,0.120155117860252,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.22797459520087,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.10550817676181,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.22797459520087,0.120155117860252,0.120155117860252,0.22797459520087,0.22797459520087,0.120155117860252,0.120155117860252,0.135245976335942,0.120155117860252,0.120155117860252,0.10550817676181,0.10550817676181,0.22797459520087,0.227244486507132,0.227244486507132,0.120155117860252,0.10550817676181,0.135245976335942,0.135245976335942,0.120155117860252,0.168181192203367,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.10550817676181,0.10550817676181,0.22797459520087,0.120155117860252,0.120155117860252,0.19030998404486,0.19030998404486,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.227244486507132,0.120155117860252,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.22797459520087,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.120155117860252,0.10550817676181,0.120155117860252,0.120155117860252,0.120155117860252,0.227244486507132,0.120155117860252,0.120155117860252
