"pd","t225","t140","t175","t27","t172","t86","t275","t219","t66","t158","t231","t8","t59","t252","t90","t105","t125","t226","t242","t136","t238","t114"
10,0.534720268666704,0.0451217335668896,0.925913020483755,0.0489949577946292,0.931849468404637,0.974075550396242,0.947658184796949,0.947658184796949,0.930747532647849,0.923143050046275,0.090276997344186,0.090276997344186,0.925616415661078,0.925616415661078,0.92288589750753,0.922885897507531,0.973983295457443,0.973983295457443,0.930236376322639,0.930236376322639,0.930710997230469,0.930710997230469
11,0.505729746879228,0.0460077635139588,0.906150132688432,0.0497886789745816,0.913195815825599,0.965265433247328,0.932243395452647,0.932243395452647,0.911891302382249,0.90289233035515,0.0895138011260046,0.0895138011260046,0.90580455957828,0.90580455957828,0.90259121374011,0.902591213740111,0.965149800813846,0.965149800813846,0.91128758889697,0.91128758889697,0.911848411250258,0.911848411250258
12,0.479022368785412,0.0468374349205515,0.883925685461139,0.0505295785711185,0.892077016157995,0.954661093084332,0.914442997181449,0.914442997181449,0.890571836860731,0.880190445150523,0.0888168711792924,0.0888168711792924,0.883533317369889,0.88353331736989,0.879846709559587,0.879846709559589,0.954519957633467,0.954519957633467,0.889876880278281,0.889876880278281,0.890522770190325,0.890522770190325
13,0.454398310979476,0.0476182580595684,0.859407251624811,0.0512248405014658,0.868624865419874,0.94214870994506,0.894288715515149,0.894288715515149,0.866927628694248,0.855220989691257,0.0881759847384968,0.0881759847384968,0.858971953530179,0.858971953530179,0.854837436497476,0.854837436497478,0.94198047505217,0.94198047505217,0.866145823277603,0.866145823277603,0.866872785490493,0.866872785490493
14,0.431670159859626,0.0483562895197491,0.832824316471899,0.0518802402510688,0.843035006970685,0.927648449229226,0.871875057377365,0.871875057377365,0.841160604524751,0.828228010552112,0.0875830915646663,0.0875830915646663,0.832351430772538,0.832351430772538,0.827808738650493,0.827808738650496,0.927452162795003,0.927452162795003,0.840299206338293,0.840299206338293,0.841100582187961,0.841100582187961
15,0.410664881300092,0.049056489970375,0.804457244473623,0.0525004946989407,0.815557984383147,0.911119882766181,0.847356605942744,0.847356605942744,0.813526789159519,0.799504099171433,0.0870317418933092,0.0870317418933092,0.80395328931913,0.803953289319131,0.79905426982294,0.799054269822943,0.910895327005231,0.910895327005231,0.812595521462438,0.812595521462438,0.813462350878268,0.813462350878268
16,0.391224355485267,0.0497229773565006,0.774623841425108,0.0530895089678455,0.786487473799347,0.892566028828322,0.820942007580319,0.820942007580319,0.784324229508721,0.769376320390539,0.0865166905661388,0.0865166905661388,0.774096151463811,0.774096151463812,0.768901869572406,0.76890186957241,0.892313776480562,0.892313776480562,0.783334751394243,0.783334751394243,0.784256262676097,0.784256262676097
17,0.373205071720442,0.0503592103644268,0.743664661345385,0.0536505548042609,0.756146692489124,0.87203559301649,0.792885064558544,0.792885064558544,0.753879203491289,0.738191175718558,0.0860336161089416,0.0860336161089416,0.743121004823234,0.743121004823234,0.737698501680807,0.73769850168081,0.871757023272922,0.871757023272922,0.752844493544914,0.752844493544914,0.753808673118943,0.753808673118943
18,0.356477356421271,0.0509681241194834,0.711928260660771,0.0541864021784186,0.724874118659867,0.849623106065509,0.763473641898279,0.763473641898279,0.722531861353308,0.706299811977966,0.0855789169662538,0.0855789169662538,0.711376466094925,0.711376466094925,0.705795465522182,0.705795465522186,0.849320376791678,0.849320376791678,0.721465572823346,0.721465572823346,0.722459762662014,0.722459762662014
19,0.340924366654017,0.0515522323815358,0.679757494837734,0.0546994181566295,0.69300963867778,0.825466818837281,0.733017295625839,0.733017295625839,0.690622411189972,0.674044539435642,0.0851495608296352,0.0851495608296352,0.679205115573905,0.679205115573905,0.673534940741241,0.673534940741245,0.825142795491524,0.825142795491524,0.689538252157695,0.689538252157695,0.690549725200721,0.690549725200721
20,0.326440991894952,0.0521137057507217,0.64747772059208,0.0551916423933657,0.660882080184458,0.799744409945187,0.701834604610577,0.701834604610577,0.65847878863474,0.641747462520419,0.0847429713096063,0.0847429713096063,0.646931757770821,0.646931757770821,0.641238662219869,0.641238662219874,0.799402555613974,0.799402555613974,0.657389971322086,0.657389971322086,0.658406443792445,0.658406443792445
21,0.312932749553368,0.0526544323754042,0.615387463862685,0.055664845607819,0.628798835157229,0.772666761092565,0.670241136109214,0.670241136109214,0.626406486985196,0.609701708236691,0.0843569413890951,0.0843569413890951,0.614854159321309,0.614854159321309,0.609199203226488,0.609199203226493,0.772310995712744,0.772310995712744,0.625325277013671,0.625325277013671,0.626335328803777,0.626335328803777
22,0.300314723540507,0.053176065685355,0.583751796932759,0.0561205754696728,0.597037978742373,0.744470230399525,0.638538816675961,0.638538816675961,0.594680922276504,0.578165419419389,0.0839895664204452,0.0839895664204452,0.583236498911871,0.583236498911871,0.577674026856495,0.5776740268565,0.744104769960566,0.744104769960566,0.59361830406093,0.59361830406093,0.594611691898265,0.594611691898265
23,0.288510572304318,0.0536800623602348,0.552798385189294,0.0565601930279602,0.565842998491788,0.715407979328942,0.607007252268658,0.607007252268658,0.56354241825638,0.54735840693022,0.0836391916090017,0.0836391916090017,0.552305482551048,0.552305482551048,0.54688219395483,0.546882193954835,0.715037167259981,0.715037167259981,0.562507879131689,0.562507879131689,0.563475739837476,0.563475739837476
24,0.277451618505969,0.0541677128499485,0.522715946143969,0.0569849019401889,0.535420003263381,0.685740967666778,0.575897287455432,0.575897287455432,0.533193656208635,0.517461153530337,0.0833043703878346,0.0833043703878346,0.522248861766193,0.522248861766192,0.517003416000525,0.51700341600053,0.685369110563689,0.685369110563689,0.532195080979437,0.532195080979437,0.533130032285441,0.533130032285441
25,0.267076023810046,0.0546401661441167,0.493654723260695,0.0573957721523885,0.505937103633387,0.655729218631017,0.545426853245402,0.545426853245402,0.503799264439663,0.488615740824731,0.0829838310865323,0.0829838310865323,0.49321595446397,0.493215954463969,0.488179021866169,0.488179021866174,0.655360437075721,0.655360437075721,0.502842924596113,0.502842924596113,0.503739077943362,0.503739077943362
26,0.257328047107194,0.0550984500513917,0.465728512084142,0.0577937592540287,0.477525551952557,0.625623879955259,0.51577895530574,0.51577895530574,0.475487126065735,0.460928223084639,0.0826764499909122,0.0826764499909122,0.465319705117043,0.465319705117043,0.460514361363493,0.460514361363498,0.625261982745499,0.625261982745499,0.474577743957154,0.474577743957154,0.475430647425393,0.475430647425393
27,0.248157381597082,0.0555434879369634,0.439017773057652,0.0581797204269272,0.450282193200323,0.59566048363069,0.48710151476794,0.48710151476794,0.448350953359164,0.434471982662004,0.0823812293805133,0.0823812293805133,0.438639819335319,0.438639819335318,0.43408218062077,0.434082180620775,0.595308870724502,0.595308870724502,0.447491820660673,0.447491820660673,0.448298351121548,0.448298351121548
28,0.239518564695701,0.0559761126399129,0.413573406412556,0.0585544276864281,0.42427279302315,0.566053658952485,0.459508695295476,0.459508695295476,0.422453697144385,0.409291652404818,0.0820972794818134,0.0820972794818134,0.413226549840785,0.413226549840784,0.40892655584377,0.408926555843775,0.565715255313049,0.565715255313049,0.421646828219446,0.421646828219446,0.422405050679804,0.422405050679804
29,0.231370454152804,0.0563970781254534,0.389420831524945,0.0589185789510713,0.399535859569151,0.536993402969381,0.433083325796262,0.433083325796262,0.397831413193093,0.385407263018817,0.0818238035300267,0.0818238035300267,0.389104778358232,0.389104778358232,0.385067044975241,0.385067044975246,0.536670622681797,0.536670622681797,0.397077716619653,0.397077716619653,0.397786726287501,0.397786726287501
30,0.223675763722937,0.0568070693031686,0.366564090771188,0.0592728073566244,0.376086644706646,0.508642878025528,0.407880045771313,0.407880045771313,0.374497278173621,0.362818353030004,0.0815600853197146,0.0815600853197146,0.366278115666122,0.366278115666122,0.362502796597803,0.362502796597808,0.50833761583062,0.50833761583062,0.373796733031476,0.373796733031476,0.374456492574497,0.374456492574497
31,0.216400652002012,0.0572067103491782,0.34498977478051,0.0596176891399862,0.353921084799974,0.481137600314207,0.383928845653297,0.383928845653297,0.352445522672247,0.341507855461951,0.0813054787637533,0.0813054787637533,0.344732818756714,0.344732818756714,0.341216431793891,0.341216431793896,0.480851246202677,0.480851246202677,0.351797349622494,0.351797349622494,0.352408530919701,0.352408530919701
32,0.209514358477417,0.0575965717993709,0.324670634832628,0.0599537503499296,0.333019512158072,0.454585811940933,0.361238734442861,0.361238734442861,0.331655119268596,0.321445642250138,0.0810593990848766,0.0810593990848766,0.324441392596089,0.324441392596089,0.321177581370212,0.321177581370217,0.454319283678003,0.454319283678003,0.331057939618103,0.331057939618103,0.331621776378659,0.331621776378659
33,0.202988881352921,0.0579771766265688,0.305568805278076,0.0602814725891616,0.313350030035555,0.42906979163693,0.339801330911241,0.339801330911241,0.312093124443775,0.302591661855456,0.0808213153434399,0.0808213153434399,0.305365800739055,0.305365800739054,0.302346015025744,0.302346015025749,0.428823579948695,0.428823579948695,0.311545103071182,0.311545103071182,0.312063258205144,0.312063258205144
34,0.196798692244716,0.0583490054724931,0.287638603212248,0.0606012979516304,0.294871494148599,0.404647851376742,0.31959423516365,0.31959423516365,0.293717622011988,0.284898647025219,0.0805907440658711,0.0805907440658711,0.287460253046252,0.287460253046251,0.284674340255532,0.284674340255537,0.404422072874527,0.404422072874527,0.293216592158722,0.293216592158722,0.293691041807166,0.293691041807166
35,0.190920483368712,0.0587125011726483,0.270828904885378,0.0609136332874152,0.277536081732761,0.381356780758995,0.300584089997551,0.300584089997551,0.276480252657568,0.268314399220081,0.0803672437852573,0.0803672437852573,0.270673570681023,0.270673570681022,0.268110278104792,0.268110278104796,0.381151234339874,0.381151234339874,0.276023822167564,0.276023822167564,0.27645675682697,0.27645675682697
36,0.18533294333299,0.0590680726864943,0.25508512010861,0.0612188539027378,0.261291456231603,0.359214530475509,0.282729284230005,0.282729284230005,0.260328340164193,0.252783675702748,0.080150410342091,0.080150410342091,0.254951150077617,0.254951150077616,0.25259854215752,0.252598542157525,0.359028753761003,0.359028753761003,0.259913979850739,0.259913979850739,0.260307722003121,0.260307722003121
37,0.1800165581038,0.0594160985248885,0.240350799231994,0.0615173067830144,0.246082553469307,0.338222963496039,0.265982282747722,0.265982282747722,0.245206641805341,0.23824971675196,0.0799398728218995,0.0799398728218995,0.240236560684334,0.240236560684334,0.238082358447827,0.238082358447831,0.338056286731545,0.338056286731545,0.244831757317678,0.244831757317678,0.245188694326036,0.245188694326036
38,0.174953434124933,0.0597569297505264,0.226568914139915,0.0618093134112542,0.231853025554601,0.318370542046632,0.250291591292678,0.250291591292678,0.231058760067138,0.224655455932889,0.0797352900291514,0.0797352900291514,0.226472818006999,0.226472818006999,0.22450466932822,0.224504669328224,0.318222137692132,0.318222137692132,0.23072074901266,0.23072074901266,0.231043279678414,0.231043279678414
39,0.170127140938426,0.0600908926140706,0.213682856940841,0.0620951722415888,0.218546383639344,0.299634855979018,0.235603379347993,0.235603379347993,0.217828257237427,0.211944457580186,0.0795363474148718,0.0795363474148718,0.213603375608843,0.213603375608842,0.211809065468803,0.211809065468807,0.299503782922773,0.299503782922773,0.217524553470372,0.217524553470372,0.21781504649909,0.21781504649909
40,0.165522570981436,0.0604182908781254,0.20163719912374,0.062375160877622,0.206106881630254,0.281984931181972,0.221862793537496,0.221862793537496,0.205459515010646,0.200061624066066,0.0793427543898333,0.0793427543898333,0.201572878755103,0.201572878755103,0.199940488521492,0.199940488521496,0.281870173078059,0.281870173078059,0.205187621995441,0.205187621995441,0.205448384614171,0.205448384614171
41,0.161125814522386,0.0607394078726722,0.190378251090576,0.062649537997107,0.194480181345646,0.265383284030281,0.209014998249989,0.209014998249989,0.193898379416351,0.188953712138915,0.0791542419668162,0.0791542419668162,0.190327719492628,0.190327719492628,0.188845743662901,0.188845743662905,0.265283781694301,0.265283781694301,0.193655894469538,0.193655894469538,0.193889149531291,0.193889149531291
42,0.156924047952905,0.0610545083185963,0.179854458030079,0.0629185450577735,0.183613836439096,0.249787709223196,0.197005981110847,0.197005981110847,0.1830926280692,0.178569693439307,0.0789705606848452,0.0789705606848452,0.179816428995416,0.179816428995415,0.17847385703384,0.178473857033843,0.249702387328613,0.249702387328613,0.182877259120776,0.182877259120776,0.183085129179458,0.183085129179458
43,0.152905433873951,0.0613638399502136,0.17001666369381,0.0631824078136612,0.17345762842642,0.235152804090224,0.185783159571755,0.185783159571755,0.172992292682053,0.168860989796296,0.0787914787759786,0.0787914787759786,0.169989938601311,0.16998993860131,0.168776308583581,0.168776308583584,0.235080592608702,0.235080592608702,0.172801869005871,0.172801869005871,0.172986366019661,0.172986366019661
44,0.149059031608475,0.0616676349629804,0.160818269189228,0.0634413376668007,0.163963783874241,0.221431243259606,0.17529582214835,0.17529582214835,0.163549865483087,0.159781609450831,0.0786167805414964,0.0786167805414964,0.160801736525574,0.160801736525573,0.159707166372746,0.15970716637275,0.221371094203274,0.221371094203274,0.163382343647816,0.163382343647816,0.163545363150803,0.163545363150803
45,0.145374716942334,0.0619661113086585,0.152215309677927,0.0636955328753546,0.155087097582801,0.208574824369347,0.165495434353407,0.165495434353407,0.154720413961112,0.151288206173799,0.0784462649094968,0.0784462649094968,0.152207943022188,0.152207943022188,0.151223144215573,0.151223144215576,0.208525724441909,0.208525724441909,0.154573880061728,0.154573880061728,0.154717198819925,0.154717198819925
46,0.141843110042757,0.0622594738569492,0.144166468009737,0.0639451796362249,0.146784982634486,0.196535309139848,0.156335835608045,0.156335835608045,0.146461624430067,0.143340079468352,0.0782797441501722,0.0782797441501722,0.144167322920179,0.144167322920178,0.143283600773047,0.14328360077305,0.196496288905407,0.196496288905407,0.146334293483014,0.146334293483014,0.146459569813929,0.146459569813929
47,0.138455510632452,0.062547915439892,0.136633040905067,0.0641904530575444,0.139017464598442,0.185265085433846,0.147773349671671,0.147773349671671,0.138733791360657,0.135899130722781,0.0781170427285726,0.0781170427285726,0.1366412510583,0.136641251058299,0.135850494894733,0.135850494894736,0.185235225582666,0.185235225582666,0.138624004587825,0.138624004587825,0.138732780668777,0.138732780668777
48,0.135203839609605,0.0628316177930354,0.129578870336353,0.0644315180342935,0.131747134029959,0.174717675598017,0.139766827604236,0.139766827604236,0.131499766317687,0.128929787317802,0.0779579962776138,0.0779579962776138,0.129593643193855,0.129593643193854,0.12888830915431,0.128888309154312,0.174696110839667,0.174696110839667,0.131405986906601,0.131405986906601,0.131499692524393,0.131499692524393
49,0.132080586401877,0.0631107524054665,0.122970250239596,0.0646685300384608,0.124939068686876,0.164848114973934,0.132277639069108,0.132277639069108,0.124724877667507,0.122398904268086,0.0778024506765555,0.0778024506765555,0.122990862454234,0.122990862454234,0.122363951109015,0.122363951109018,0.164834036029334,0.164834036029334,0.124645685477412,0.124645685477412,0.12472564278106,0.12472564278106
50,0.129078761427829,0.0633854812891598,0.116775816574305,0.0649016358336135,0.118560734583104,0.1556132224186,0.125269624950121,0.125269624950121,0.118376829957848,0.116275650953881,0.0776502612222442,0.0776502612222442,0.116801609298433,0.116801609298432,0.116246639797528,0.11624663979753,0.155605876520319,0.155605876520319,0.118310915542323,0.118310915542323,0.118378344452399,0.118378344452399
51,0.126191853113678,0.0636559576767207,0.110966427001257,0.0651309741224417,0.112581873075386,0.146971782308451,0.118709021801528,0.118709021801528,0.112425589984736,0.110531388828939,0.0775012918821645,0.0775012918821645,0.110996801216661,0.11099680121666,0.110507783328506,0.110507783328509,0.146970472557396,0.146970472557396,0.112371748219349,0.112371748219349,0.112427772223776,0.112427772223776
52,0.123413788978342,0.0639223266554307,0.105515035015418,0.0653566761347202,0.106974379590917,0.138884655042599,0.112564366559735,0.112564366559735,0.106843265004772,0.105139544628186,0.0773554146198199,0.0773554146198199,0.105549446972442,0.105549446972442,0.105120852055594,0.105120852055596,0.13888873891201,0.13888873891201,0.106800388540939,0.106800388540939,0.106846040669696,0.106846040669696
53,0.120738900356581,0.0641847257444904,0.10039656221056,0.0655788661621837,0.101712178305672,0.131314830663614,0.106806388191527,0.106806388191527,0.101603977281109,0.100075482497026,0.0772125087842204,0.0772125087842204,0.100434519037675,0.100434519037674,0.100061250738577,0.100061250738579,0.1313237178895,0.1313237178895,0.101571049992709,0.101571049992709,0.101607278814733,0.101607278814733
54,0.118161890379806,0.0644432854215011,0.0955877714197062,0.0657976620459962,0.0967710960334221,0.124227437972231,0.101407891498938,0.101407891498938,0.0966837381251454,0.0953163775819796,0.0770724605563195,0.0770724605563195,0.0956288269444994,0.0956288269444989,0.0953061922126283,0.0953061922126305,0.124240588023768,0.124240588023768,0.096659828670667,0.096659828670667,0.0966875041970736,0.0966875041970736
55,0.115677804877693,0.0646981296034841,0.0910671427334739,0.0660131756217949,0.0921287377437818,0.117589719478806,0.0963436371077568,0.0963436371077568,0.0920603237741999,0.090841092921929,0.0769351624461597,0.0769351624461597,0.0911108935403704,0.09111089354037,0.0908345743909868,0.0908345743909889,0.117606638762927,0.117606638762927,0.0920445793623493,0.0920445793623493,0.0920644987725727,0.0920644987725727
56,0.113282005901947,0.0649493760870989,0.0868147538129258,0.0662255131266879,0.0877643654590401,0.111370980732349,0.0915902206974024,0.0915902206974024,0.0877131547931478,0.086630060928393,0.0768005128352678,0.0768005128352678,0.0868608355510614,0.0868608355510609,0.0866268618785232,0.0866268618785251,0.11139121965344,0.11139121965344,0.0877047952124975,0.0877047952124975,0.0877176883455585,0.0877176883455585
57,0.110970147607112,0.0651971369521731,0.0828121654561369,0.0664347755720649,0.0836587817531207,0.105542521000378,0.0871259537498613,0.0871259537498613,0.0836231801751299,0.0826651703139008,0.07666841555951,0.07666841555951,0.0828602494019071,0.0828602494019067,0.0826649730468684,0.0826649730468702,0.105565670968248,0.105565670968248,0.0836214921270828,0.0836214921270828,0.0836280267001192,0.0836280267001192
58,0.108738154252773,0.0654415189321756,0.0790423130238041,0.0666410590856263,0.0797942186656333,0.100077550929897,0.0829307474731863,0.0829307474731863,0.0797727669169612,0.0789296589965744,0.0765387795282024,0.0765387795282024,0.079092102896097,0.0790921028960966,0.0789321730927643,0.0789321730927661,0.100103241386315,0.100103241386315,0.0797770986749238,0.0797770986749238,0.0797778852064921,0.0797778852064921
59,0.106582200117446,0.0656826237548528,0.07548940405868,0.0668444552256506,0.0761542325273401,0.0949511016840159,0.0789860010633134,0.0789860010633134,0.0761455955370577,0.0754080132568171,0.0764115183757681,0.0764115183757681,0.0755406330801408,0.0755406330801405,0.0754129733507108,0.0754129733507125,0.0949789971995891,0.0949789971995891,0.0761553519423024,0.0761553519423024,0.0761509483696323,0.0761509483696323
60,0.104498691137288,0.065920548455885,0.0721388222295064,0.0670450512701724,0.0727236049520295,0.0901399290989629,0.0752744950829921,0.0752744950829921,0.0727265617694294,0.0720858732325904,0.0762865501426686,0.0762865501426686,0.0721912504239764,0.072191250423976,0.0720930369428244,0.0720930369428262,0.0901697265771949,0.0901697265771949,0.0727411995648499,0.0727411995648499,0.07273211555298,0.07273211555298
61,0.102484248102892,0.0661553856681041,0.0689770375787164,0.067242930483452,0.0694882500684751,0.0856224156199,0.071780290438417,0.071780290438417,0.0695016844915722,0.0689499446999773,0.0761637969827146,0.0761637969827146,0.0690304492928857,0.0690304492928854,0.0689590907100457,0.0689590907100475,0.085653841633497,0.085653841633497,0.0695207079877645,0.0695207079877645,0.0695074089348967,0.0695074089348967
62,0.100535691265254,0.0663872238885372,0.0659915229432206,0.0674381723618545,0.066435127932361,0.0813784721289865,0.0684886332058606,0.0684886332058606,0.0664580198147121,0.0659879169849362,0.0760431848941863,0.0760431848941863,0.0660457245792867,0.0660457245792862,0.0659988432688083,0.0659988432688099,0.0814112804042319,0.0814112804042319,0.0664809768779942,0.0664809768779942,0.066463887625988,0.066463887625988
63,0.0986500262176782,0.0666161477253002,0.0631706763400402,0.0676308528610278,0.0635521639616163,0.0773894412547438,0.0653858653883089,0.0653858653883089,0.0635835811718652,0.0631883867817416,0.0759246434724852,0.0759246434724852,0.0632254942855428,0.0632254942855424,0.063200908967482,0.0632009089674835,0.077423410312629,0.077423410312629,0.0636100595205509,0.0636100595205509,0.0635895677826368,0.0635895677826368
64,0.0968244309343543,0.06684223812615,0.0605037490560974,0.067821044606072,0.06082817417129,0.0736380033290424,0.0624593415542875,0.0624593415542875,0.0608672651745377,0.0605407876066824,0.0758081056822832,0.0758081056822832,0.0605590277969532,0.0605590277969528,0.0605547374704392,0.0605547374704407,0.073672934286432,0.073672934286432,0.0608968889676552,0.0608968889676552,0.0608733484875068,0.0608733484875068
65,0.0950562438586468,0.0670655725903182,0.0579807791483039,0.0680088170862128,0.0582527959393382,0.070108085820254,0.0596973512183894,0.0596973512183894,0.0582987829661827,0.0580353245866633,0.0756935076473605,0.0756935076473605,0.0580363795512499,0.0580363795512496,0.0580505486690089,0.0580505486690102,0.0701438003503281,0.0701438003503281,0.0583312096675983,0.0583312096675983,0.0583049431251168,0.0583049431251168
66,0.0933429529451011,0.0672862253650811,0.0555925300415647,0.0681942368353375,0.0558164240072023,0.0667847768036498,0.0570890467578346,0.0570890467578346,0.0558685967745871,0.0556629142670364,0.0755807884565131,0.0755807884565131,0.0556483277926491,0.0556483277926487,0.0556792726035343,0.0556792726035356,0.0668211152519248,0.0668211152519248,0.0559035142749393,0.0559035142749393,0.0558748159546884,0.0558748159546884
67,0.0916821855688893,0.0675042676283778,0.0533304339047876,0.068377367599615,0.053510151404656,0.0636542428204375,0.0546243766155939,0.0546243766155939,0.0535678613521275,0.0534151291178606,0.0754698899840804,0.0754698899840804,0.0533863180911295,0.0533863180911291,0.053432494075806,0.0534324940758074,0.0636910624706051,0.0636910624706051,0.0536049853309134,0.0536049853309134,0.0535741235692578,0.0535741235692578
68,0.0900716992250743,0.0677197676586551,0.0511865394855698,0.0685582704932999,0.0513257149837908,0.0607036513143004,0.0522940235132631,0.0522940235132631,0.0513883699890726,0.0512841464201301,0.0753607567237968,0.0753607567237968,0.0512424113083033,0.051242411308303,0.0513024016336216,0.0513024016336229,0.0607408247967293,0.0607408247967293,0.051427441499537,0.051427441499537,0.0513946609262999,0.0513946609262999
69,0.0885093729477706,0.0679327909930027,0.0491534640906892,0.0687370041437094,0.049255445249574,0.0579210977099377,0.0500893473820536,0.0500893473820536,0.0493225047882919,0.0492627012212196,0.0752533356347985,0.0752533356347985,0.0492092356977502,0.0492092356977499,0.0492817406170256,0.0492817406170268,0.0579585115448184,0.0579585115448184,0.0493632880483216,0.0493632880483216,0.0493288116383081,0.0493288116383081
70,0.086993199386154,0.068143400574543,0.047224349410098,0.0689136248262715,0.0472922201821617,0.0552955371044983,0.0480023327148615,0.0480023327148615,0.047363190897897,0.0473440430602428,0.075147575998738,0.075147575998738,0.0472799428382858,0.0472799428382855,0.0473637699672958,0.047363769967297,0.0553330903711428,0.0553330903711428,0.0474054712708603,0.0474054712708603,0.0473695022199473,0.0473695022199473
71,0.0855212774803981,0.0683516568899444,0.0453928208954691,0.0690881865904515,0.0454294227574719,0.0528167204737378,0.0460255400439342,0.0460255400439342,0.045503854409949,0.0455218961779428,0.0750434292870601,0.0750434292870601,0.0454481671119904,0.0454481671119901,0.0455422225136959,0.045542222513697,0.0528543235973797,0.0528543235973797,0.0455474365602573,0.0455474365602573,0.0455101600000014,0.0455101600000014
72,0.0840918056861008,0.068557618097847,0.0436529504194524,0.0692607413772915,0.0436609018862401,0.0504751352451847,0.0441520612552476,0.0441520612552476,0.0437383836472506,0.043790422941182,0.0749408490375877,0.0749408490375877,0.0437079884539077,0.0437079884539074,0.0438112684684882,0.0438112684684893,0.0505127088926778,0.0505127088926778,0.0437830898563286,0.0437830898563286,0.0437446744202332,0.0437446744202332
73,0.0827030757006594,0.0687613401489179,0.0419992219578631,0.069431339129228,0.041980936506948,0.0482619500563891,0.0423754784608334,0.0423754784608334,0.0420610935755014,0.0421441902283458,0.0748397907396459,0.0748397907396459,0.0420538981163722,0.0420538981163719,0.0421654818769495,0.0421654818769505,0.0482994241324185,0.0482994241324185,0.0421067622047804,0.0421067622047804,0.0420673614585179,0.0420673614585179
