"pd","t220","t96","t219","t138","t293","t117","t14","t176","t82","t38","t112","t228","t284","t193","t86","t250","t153","t168","t232","t8","t200","t252","t73","t202","t160","t218"
10,0.772150171485498,0.525788335840341,0.572639266648872,0.791685638450055,0.757560648515248,0.399935840188446,0.649617445679603,0.405271727043796,0.789034947512085,0.431696408964762,0.646637476518132,0.551913078041999,0.56247720931568,0.603438475197905,0.470597185596253,0.54706753175698,0.780001457023291,0.780001457023291,0.647300275786185,0.647300275786185,0.620411781690477,0.757560648515249,0.651147238532368,0.651147238532368,0.617938707122138,0.617938707122138
11,0.760838057285915,0.521151398317198,0.566215934417881,0.780096956652356,0.747550057502889,0.400467840312267,0.641780154553169,0.405578919710813,0.777410475154963,0.430902634445086,0.637375491845595,0.546157966856044,0.55649153804889,0.596030940644363,0.468182710645907,0.542214560343766,0.768354581080033,0.768354581080033,0.637977803602497,0.637977803602497,0.612799586779164,0.747550057502889,0.643022883557971,0.643022883557971,0.610353319273781,0.610353319273781
12,0.750096985690969,0.516882589358638,0.560287278700009,0.769033840332162,0.738102684527659,0.400957440325076,0.634502907173817,0.405861574866967,0.766319526070979,0.430172745995816,0.628764098196306,0.540852825288105,0.550970690711699,0.589177713398685,0.465962921250923,0.537743152117973,0.757266031725763,0.757266031725763,0.629309087985058,0.629309087985058,0.605747959989176,0.738102684527659,0.635475731100662,0.635475731100662,0.603327871858787,0.603327871858787
13,0.73986963830091,0.512928077880093,0.554782783335624,0.758448909682007,0.729155004195824,0.401410915470288,0.627709932544865,0.406123328296011,0.75571350756352,0.429497245257349,0.620717446515798,0.535932735035379,0.545847932577152,0.582801549867877,0.4639089164002,0.533597838674284,0.746682859499378,0.746682859499378,0.621208009426118,0.621208009426118,0.599179606930499,0.729155004195824,0.628428162278522,0.628428162278522,0.596785035741624,0.596785035741624
14,0.730107620328553,0.509245050196991,0.549646082826684,0.748301605814269,0.720654292873767,0.401833242483698,0.621340103051628,0.406367062861853,0.745550870042158,0.428868604997511,0.613165930193989,0.531345924708368,0.541069995022293,0.576840443838553,0.461997782199849,0.529734457442909,0.736560009759398,0.736560009759399,0.613604719824737,0.613604719824737,0.59303236727649,0.720654292873767,0.621817486140864,0.621817486140864,0.590662639319046,0.590662639319046
15,0.720769592379075,0.505798891356724,0.54483139861531,0.738556834544764,0.712556220858935,0.40222843496053,0.615343351163221,0.406595103078153,0.735795700945341,0.42828075897121,0.606052278830516,0.527050434870112,0.536593669196702,0.571243840324663,0.460211044901401,0.52611726827163,0.726858718087852,0.726858718087852,0.606441733509199,0.606441733509199,0.587255475380964,0.712556220858935,0.615592300824305,0.615592300824305,0.584909920244889,0.584909920244889
16,0.711819885013248,0.502561214705708,0.540301033977619,0.729183948937547,0.704823095624684,0.402599776969724,0.609678126432304,0.406809350617246,0.726416670732737,0.427728746807236,0.599328769926788,0.523011779618263,0.532383415238152,0.565969961880554,0.458533593348246,0.522716935558557,0.717545312053449,0.71754531205345,0.59967113599561,0.59967113599561,0.581806914741986,0.704823095624684,0.609709907810161,0.609709907810161,0.579484874316219,0.579484874316219
17,0.703227450114493,0.499508450488877,0.536023570540076,0.720155970545555,0.697422552479094,0.402949989856622,0.604309548541614,0.407011381046964,0.717386226790012,0.427208460618652,0.592955192988755,0.519201266973346,0.528409643514538,0.560983875635483,0.456952909652085,0.519509081440061,0.708590298206559,0.708590298206559,0.593252545292406,0.593252545292406,0.576651502117948,0.697422552479094,0.604134431709959,0.604134431709959,0.574352336028901,0.574352336028901
18,0.694965052948493,0.496620813213552,0.53197254262975,0.711448982890702,0.690326560408853,0.403281353930437,0.599208038564735,0.407202514390949,0.708679966109193,0.426716460259979,0.586897333379787,0.515594766894756,0.524647452887074,0.556256066938094,0.455458508003356,0.516473226271821,0.699967654121964,0.699967654121964,0.587151593216826,0.587151593216826,0.571759471527629,0.690326560408854,0.598835425359281,0.598835425359281,0.569482560275623,0.569482560275623
19,0.687008639884939,0.493881531916352,0.528125444874174,0.703041651836528,0.683510654823925,0.403595798932611,0.594348286475844,0.407383867578235,0.700276139593568,0.426249836059032,0.581125823464325,0.51217179080733,0.521075687286284,0.551761367712364,0.454041517503035,0.513591998179947,0.691654270949009,0.69165427094901,0.581338774297852,0.581338774297852,0.567105408805004,0.683510654823925,0.593786816526786,0.593786816526786,0.564850155400418,0.564850155400418
20,0.679336836715966,0.491276266841784,0.524462977135719,0.694914841168535,0.676953336798061,0.403894972431114,0.589708459964028,0.407556394089331,0.692155255058874,0.425806105097957,0.575615258561839,0.508914792536568,0.517676218706726,0.547478138359078,0.452694366822354,0.510850533560214,0.683629508479436,0.683629508479436,0.575788559777166,0.575788559777166,0.562667437098959,0.676953336798061,0.588966100031468,0.588966100031468,0.560433267717769,0.560433267717769
21,0.671930545674888,0.488792660821266,0.520968461647464,0.687051300775116,0.670635596571765,0.404180292305086,0.585269589586975,0.407720914375656,0.684299755448648,0.425383131661853,0.570343507257819,0.505808629590686,0.514433394295595,0.543387634250704,0.451410542249208,0.508236015666684,0.675874835710582,0.675874835710583,0.570478706229464,0.570478706229464,0.558426585326992,0.670635596571766,0.584353709370643,0.584353709370643,0.556212949327422,0.556212949327422
22,0.664772618151496,0.486419989647828,0.517627387190664,0.679435410995889,0.664540531215211,0.40445298756464,0.581015084897941,0.407878139515037,0.676693755203281,0.424979065398006,0.565291166655962,0.502840142532242,0.51133360437241,0.539473508846788,0.450184399536717,0.505737314763401,0.668373537320884,0.668373537320884,0.56538970935549,0.56538970935549,0.554366292213605,0.664540531215211,0.579932521796813,0.579932521796813,0.552172661741121,0.552172661741121
23,0.657847586232094,0.48414888632268,0.514427048412698,0.672052970991426,0.658653034621593,0.404714130485332,0.576930349282959,0.408028689831618,0.669322822179543,0.424592292655773,0.560441127282955,0.499997822641494,0.508364940922605,0.535721419431835,0.449011015807977,0.503344704117802,0.661110471626752,0.661110471626753,0.560504367628354,0.560504367628354,0.550472012299383,0.658653034621593,0.575687464055663,0.575687464055663,0.548297881632411,0.548297881632411
24,0.651141440500851,0.481971121190983,0.51135625736817,0.664891022021358,0.652959543752597,0.404964662184948,0.573002470183088,0.408173109714214,0.662173795669298,0.424221397773716,0.555778222033965,0.497271546500707,0.505516924707248,0.532118710977443,0.447886071701324,0.501049633412396,0.654071869225496,0.654071869225496,0.555807430152874,0.555807430152874,0.54673089966938,0.652959543752597,0.571605195060259,0.571605195060259,0.544575784408524,0.544575784408524
25,0.644641444617994,0.479879424894965,0.508405110566757,0.657937698699942,0.647447829125527,0.405205413185913,0.569219967584898,0.408311879528145,0.655234633332875,0.423865131969701,0.551288940295071,0.494652361935517,0.502780285060677,0.52865416020757,0.446805756636753,0.498844546173351,0.647245164137853,0.647245164137854,0.551285309849058,0.551285309849058,0.543131551639514,0.647447829125528,0.567673848077184,0.567673848077184,0.540994987809732,0.540994987809732
26,0.638335979424752,0.477867344507508,0.505564799163899,0.651182102892383,0.642106820454417,0.40543712009879,0.565572588046481,0.408445425278954,0.648494281517835,0.423522388109866,0.546961193161809,0.492132313818963,0.500146780605804,0.525317766575948,0.445766691965821,0.496722731329865,0.640618851164837,0.640618851164838,0.546925847857198,0.546925847857198,0.539663799213782,0.642106820454418,0.563882819453214,0.563882819453214,0.537545342326414,0.537545342326414
27,0.632214410969417,0.475929125649563,0.502827453032849,0.644614196096009,0.636926460487823,0.405660439273224,0.562051134669033,0.408574126518733,0.641942564659468,0.423192180071925,0.542784119113763,0.489704301140104,0.497609052077852,0.522100580173832,0.44476586810131,0.494678201517075,0.634182364578299,0.6341823645783,0.542718118505943,0.542718118505943,0.53631853439796,0.636926460487823,0.560222594105718,0.560222594105718,0.534217758504067,0.534217758504067
28,0.626266978074705,0.474059615153194,0.500186011699052,0.638224707036432,0.631897581659235,0.405875958054752,0.558647325708178,0.408698322865159,0.635570090378528,0.422873625734198,0.538747922014192,0.487361958829633,0.495160500585661,0.518994558984606,0.443800592682221,0.492705592536969,0.627925974315912,0.627925974315913,0.538652266696623,0.538652266696623,0.5330875668299,0.631897581659236,0.556684600323439,0.556684600323439,0.531004063585763,0.531004063585763
29,0.620484695991273,0.472254180115776,0.497634116759888,0.632005051881283,0.62701180134201,0.406084204134379,0.555353676200482,0.408818319415508,0.629368167589092,0.422565932851923,0.534843735156361,0.485099559363682,0.492795186204295,0.515992449662246,0.442868447528662,0.49080007970793,0.621840696647313,0.621840696647313,0.534719371412205,0.534719371412205,0.529963503931233,0.62701180134201,0.55326108813573,0.55326108813573,0.527896881689535,0.527896881689535
30,0.61485927338732,0.470508640139419,0.495166021629543,0.625947264990152,0.622261432389473,0.406285653366068,0.552163398232578,0.408934391273061,0.623328735464347,0.422268387252118,0.53106350646208,0.482911930298245,0.490507742951026,0.513087687318217,0.441967252656755,0.488957307806575,0.615918216887434,0.615918216887435,0.530911330445168,0.530911330445168,0.526939650082505,0.622261432389473,0.549945026783661,0.549945026783661,0.524889533017637,0.524889533017637
31,0.609383040467266,0.468819210258498,0.492776515360389,0.620043938519278,0.617639406319607,0.406480736343926,0.549070316422895,0.409046787355034,0.617444301522433,0.42198034290479,0.527399900982738,0.480794384733236,0.488293307064059,0.51027431078333,0.441095036008274,0.487173332033002,0.610150822204111,0.610150822204112,0.527220762485119,0.527220762485119,0.524009921298694,0.617639406319607,0.54673001778711,0.54673001778711,0.521975948571114,0.521975948571114
32,0.604048886434744,0.467182452593227,0.490460857982238,0.614288169512274,0.613139207026937,0.406669843968,0.54606879590263,0.409155733614671,0.611707887418454,0.421701213523664,0.523846217649698,0.4787426623452,0.486147456159266,0.507546890555862,0.440250007839558,0.485444567980049,0.604531342934585,0.604531342934586,0.523640923505036,0.523640923505036,0.521168772622304,0.613139207026937,0.543610220832888,0.543610220832889,0.519150597584465,0.519150597584465
33,0.598850204846228,0.465595235175146,0.488214725328138,0.608673513354976,0.608754813311271,0.406853332179794,0.543153680632713,0.409261435782459,0.6061129812842,0.421430465422148,0.520396317833986,0.476752879116223,0.484066157341166,0.504900467217618,0.439430538934896,0.483767749006237,0.599053101114814,0.599053101114815,0.520165634999305,0.520165634999305,0.518411136018547,0.608754813311271,0.54058029027031,0.54058029027031,0.516408425463234,0.516408425463234
34,0.593780845663411,0.464054696704121,0.486034161721877,0.603193942668701,0.604480648832175,0.407031526011855,0.540320240319385,0.409364081710094,0.600653495660231,0.421167611405987,0.517044563751013,0.474821484262818,0.482045722730274,0.502330498540231,0.438635141979012,0.48213988973455,0.593709865154978,0.593709865154978,0.516789222103562,0.516789222103562,0.515732366995749,0.604480648832175,0.537635320435496,0.537635320435496,0.513744800446557,0.513744800446557
35,0.588835073020952,0.462558216239824,0.483915539218417,0.597843810873451,0.600311538350358,0.407204723067326,0.53756412452351,0.409463843384346,0.595323730227563,0.420912205527167,0.513785765118427,0.472945223160761,0.480082771168834,0.499832813847152,0.437862455554494,0.480558254649498,0.588495809778017,0.588495809778018,0.513506459999566,0.513506459999566,0.513128198516043,0.600311538350358,0.534770798365343,0.534770798365343,0.511155467558966,0.511155467558966
36,0.584007527893519,0.461103387020929,0.481855522336086,0.592617819779419,0.596242669318073,0.407373196523125,0.534881322820203,0.409560878665091,0.590118338677405,0.420663838557359,0.510615132768725,0.471121105290564,0.478174195101728,0.49740357446621,0.437111230332537,0.479020330960609,0.583405480485705,0.583405480485705,0.510312527302597,0.510312527302597,0.510594701030006,0.596242669318073,0.531982562729386,0.531982562729386,0.508636508684651,0.508636508684651
37,0.579293194981126,0.459687993755106,0.479851037414796,0.587510990668195,0.592269558041669,0.407537197732964,0.532268130072576,0.409655332791634,0.585032299163828,0.420422134065627,0.507528238151347,0.469346376408592,0.47631713181454,0.495039239320598,0.436380317105911,0.477523805054763,0.578433761936395,0.578433761936396,0.507202965362542,0.507202965362542,0.508128247681424,0.592269558041669,0.529266768019678,0.529266768019678,0.50618430781006,0.506184307810059
38,0.574687373241586,0.45830999284177,0.477899245889864,0.582518638409251,0.588388019769359,0.407696958492515,0.529721116048662,0.409747339693449,0.580060887871276,0.420186745006138,0.504520977845296,0.467618494292042,0.474508938357891,0.492736534875689,0.435668656376959,0.47606654198216,0.573575849716149,0.573575849716149,0.504173642596704,0.504173642596704,0.505725483897702,0.588388019769359,0.526619853207871,0.526619853207871,0.503795520650185,0.503795520650185
39,0.570185649588607,0.456967495084407,0.47599752089527,0.577636348226474,0.584594142162756,0.40785269301805,0.527237098743206,0.40983702313503,0.575199655300229,0.419957350738317,0.501589542353199,0.465935107520413,0.472747169604742,0.490492428794975,0.434975269264324,0.474646567518435,0.568827225064916,0.568827225064917,0.501220723122616,0.501220723122616,0.503383300717158,0.584594142162757,0.524038514214506,0.524038514214506,0.501467048009742,0.501467048009742
40,0.565783875347871,0.455658750525563,0.474143426710151,0.572859954786695,0.580884261696821,0.408004599680961,0.524813120873202,0.409924497719426,0.570444404933413,0.419733654415318,0.498730388568978,0.464294036848129,0.471029558981972,0.488304106767905,0.434299249532961,0.473262052424027,0.564183632185451,0.564183632185452,0.498340639080816,0.498340639080816,0.50109881131397,0.580884261696821,0.521519679645213,0.521519679645213,0.499196012339964,0.499196012339964
41,0.56147814512436,0.454382135099145,0.472334700643292,0.568185523329675,0.577254942603523,0.408152862533452,0.522446429103025,0.410009869770911,0.565791173993936,0.419515380687499,0.495940215410028,0.462693258797406,0.46935400149409,0.486168952061201,0.433639756584959,0.471911298585351,0.55964105781727,0.55964105781727,0.495530066136529,0.495530066136529,0.498869330270366,0.577254942603523,0.519060489337684,0.519060489337684,0.496979737040677,0.496979737040677
42,0.557264777784855,0.453136138844779,0.470569237016266,0.563609332598677,0.573702958032861,0.408297652654865,0.52013445562609,0.410093238113817,0.561236216047658,0.41930227367639,0.493215942185511,0.461130891160993,0.467718538719206,0.484084527417627,0.432996009275488,0.470592726774003,0.55519571280355,0.555195712803551,0.492785901730185,0.492785901730185,0.49669235521814,0.573702958032861,0.516658275336129,0.516658275336129,0.494815728129782,0.494815728129782
43,0.553140299301734,0.451919355469802,0.468845072959759,0.559127859363977,0.570225273153174,0.408439129343367,0.517874801788313,0.410174694761888,0.556775985236375,0.419094095181797,0.490554689338759,0.459605180153912,0.466121345508327,0.48204855898546,0.432367280440004,0.469304865802347,0.550844015416959,0.55084401541696,0.490105245713328,0.490105245713328,0.49456555053097,0.570225273153174,0.514310544969692,0.514310544969692,0.492701657961715,0.492701657961715
44,0.549101427239634,0.450730473078112,0.467160375781995,0.554737764359725,0.566819029952978,0.408577441173834,0.515665223486723,0.41025432553018,0.552407121957302,0.418890623090595,0.48795376125666,0.458114488993986,0.464560718160903,0.480058922010798,0.431752892036773,0.468046342888525,0.54658257624244,0.54658257624244,0.487485383061511,0.487485383061511,0.492486732797993,0.566819029952978,0.512014965760716,0.512014965760716,0.490635350725435,0.490635350725435
45,0.54514505669632,0.449568265912703,0.465513431704756,0.550435879478242,0.563481533540212,0.408712726939584,0.513503618116466,0.410332210579757,0.548126439828732,0.418691649960565,0.485410630884399,0.456657287724543,0.463035063884132,0.478113628065215,0.431152210823539,0.466815875072473,0.542408184442042,0.542408184442043,0.484923768401452,0.484923768401452,0.490453857849615,0.563481533540212,0.50976935192958,0.50976935192958,0.488614769493008,0.488614769493008
46,0.541268247534296,0.448431586981741,0.463902635792927,0.546219196085984,0.56021023976308,0.408845116492909,0.511388012872629,0.410408424903821,0.543930913802489,0.418496981756678,0.482922925921903,0.455232144120511,0.461542891372198,0.476210813614856,0.430564644499387,0.465612261548269,0.538317795249795,0.538317795249796,0.482418012127838,0.482418012127838,0.48846500914023,0.56021023976308,0.507571652296957,0.507571652296957,0.486638004623573,0.486638004623573
47,0.537468212761049,0.447319361457083,0.462326482928813,0.54208485434254,0.557002744000536,0.408974731497213,0.509316554241013,0.41048303876269,0.539817669301471,0.418306436720557,0.480488416410101,0.453837715542323,0.46008280236554,0.47434872976511,0.429989638253001,0.464434376797804,0.534308518564113,0.534308518564113,0.479965867917027,0.479965867917027,0.486518387320668,0.557002744000536,0.505419939412788,0.505419939412788,0.484703263355603,0.484703263355603
48,0.53374230793402,0.446230580750123,0.460783559703698,0.538030133418746,0.553856770990643,0.409101686101659,0.507287498535297,0.410556118073952,0.535783972275662,0.41811984435661,0.478105003541807,0.452472741621465,0.4586534840702,0.472525733038457,0.429426671667038,0.46328116442734,0.530377608521898,0.530377608521899,0.477565221471743,0.477565221471743,0.484612300856782,0.553856770990643,0.503312399765167,0.503312399765167,0.482808860443963,0.482808860443962
49,0.530088021481941,0.445164297183241,0.459272537116908,0.534052442522582,0.550770165582242,0.409226087547731,0.505299203357619,0.410627724763214,0.53182722008298,0.417937044520687,0.475770709554591,0.451136037677757,0.457253702334143,0.470740277062847,0.428875255935411,0.462151631622273,0.526522453952741,0.526522453952741,0.47521408035344,0.47521408035344,0.482745157570438,0.550770165582242,0.501247324942528,0.501247324942528,0.480953209718134,0.480953209718134
50,0.5265029658475,0.44411961918641,0.457792163987692,0.530149312652363,0.547740884309941,0.409348036715785,0.503350119876185,0.41069791708014,0.527944933112489,0.417757886599076,0.473483668582035,0.44982648878223,0.455882295491538,0.468990905064655,0.428334931356301,0.461044844147159,0.522740569623901,0.522740569623901,0.472910564778178,0.472910564778178,0.480915456995957,0.547740884309941,0.499223103639489,0.499223103639489,0.479134816454725,0.479134816454725
51,0.522984869367762,0.443095706958041,0.456341260997939,0.526318389006161,0.544766987705024,0.409467628618581,0.501438785827576,0.410766749883818,0.524134747077143,0.417582228767281,0.471242118356018,0.448543044391038,0.454538168798013,0.467276243074383,0.42780526506875,0.459959921827866,0.519029588197323,0.519029588197324,0.470652899268141,0.470652899268141,0.479121783459263,0.544766987705024,0.497238214411255,0.497238214411255,0.477352270471621,0.47735227047162
52,0.519531568818677,0.442091768537257,0.454918715294552,0.522557423984476,0.541846633265562,0.40958495284785,0.499563819163419,0.410834274900952,0.520394405911582,0.417409937319483,0.469044392666461,0.447284713485713,0.453220289390046,0.465594993765293,0.427285849004988,0.458896034461103,0.51538725282909,0.515387252829091,0.468439405064772,0.468439405064772,0.477362799799102,0.541846633265562,0.495291219093731,0.495291219093731,0.475604239863195,0.475604239863195
53,0.51614100255855,0.441107056241638,0.453523475589504,0.518864270730286,0.538978069018313,0.409700093979159,0.497723912271296,0.410900540959939,0.516721755217783,0.41724088606073,0.466888914496806,0.446050560163487,0.451927681710306,0.463945930855409,0.426776298034279,0.457852398103705,0.511811410349647,0.511811410349648,0.466268493221403,0.466268493221403,0.475637241660016,0.538978069018313,0.493380756817071,0.493380756817071,0.473889465306365,0.473889465306365
54,0.512811204212794,0.440140863430382,0.452154547703469,0.515236877156731,0.536159627612943,0.409813131939664,0.495917826708536,0.410965594203475,0.513114736207656,0.417074955754943,0.464774189763619,0.444839699628539,0.450659423348169,0.462327894012094,0.426276248277206,0.456828271700121,0.508300004970045,0.508300004970046,0.464138658303396,0.464138658303396,0.47394391229559,0.536159627612943,0.491505538549371,0.491505538549371,0.472206754876048,0.472206754876048
55,0.509540296848744,0.439192521557847,0.450810990505668,0.511673280418097,0.533389720896052,0.409924142342759,0.494144388395074,0.411029478282015,0.509571380097248,0.416912033622721,0.462698801597429,0.443651294541199,0.44941464125099,0.460739784205953,0.425785355571936,0.455822954011759,0.504851072465464,0.504851072465465,0.462048472632624,0.462048472632624,0.472281677828086,0.533389720896052,0.48966434211499,0.48966434211499,0.470554979316221,0.470554979316221
56,0.50632648759494,0.438261397486769,0.449491912208363,0.508171601784468,0.530666834918458,0.410033196793138,0.492402483218054,0.411092234530122,0.506089802912014,0.416752012883617,0.460661405109468,0.442484551687422,0.448192508267136,0.459180559467249,0.425303294076343,0.454835780816344,0.501462734792553,0.501462734792554,0.459996581020632,0.459996581020632,0.470649462917115,0.530666834918459,0.487856007638671,0.487856007638671,0.468933067719267,0.468933067719267
57,0.503168062664253,0.437346891034155,0.448196466979453,0.504730041884567,0.527989525334461,0.410140363165348,0.490691053006432,0.411153902127481,0.502668200666902,0.416594792338272,0.458660722595447,0.441338718935372,0.44699223998651,0.457649231003671,0.42482975499178,0.45386612234927,0.498133195101735,0.498133195101736,0.457981695941393,0.457981695941393,0.469046246795627,0.527989525334462,0.486079433372386,0.486079433372386,0.467340003571964,0.467340003571963
58,0.500063382744507,0.43644843272611,0.44692385184092,0.501346876284948,0.525356413156322,0.410245705858554,0.489009091838754,0.411214518246165,0.49930484488871,0.416440275986299,0.456695539133183,0.440213082449931,0.445813091848359,0.45614485964309,0.424364445396033,0.45291338096228,0.494860733109683,0.494860733109684,0.456002593100222,0.456002593100222,0.467471059636403,0.525356413156322,0.484333571866863,0.484333571866863,0.465774821131342,0.465774821131342
59,0.497010878724102,0.43556548174058,0.445673303824657,0.498020451376918,0.52276618083123,0.410349286029921,0.487355642651444,0.411274118185522,0.495998078451493,0.416288372676304,0.4547646985358,0.439106964139315,0.444654356489651,0.45466655256915,0.423907087174435,0.451976988977683,0.491643700800753,0.491643700800754,0.45405810736038,0.45405810736038,0.465922979216477,0.52276618083123,0.482617426454095,0.482617426454095,0.46423660209787,0.464236602097869
60,0.494009047723453,0.434697524019473,0.444444097360446,0.494749180545436,0.520217568611496,0.410451161808714,0.485729794118667,0.411332735495925,0.492746311698705,0.416138995784877,0.452867099626484,0.438019719310982,0.443515361310423,0.45321346032121,0.423457416039395,0.451056406718836,0.488480518429314,0.488480518429315,0.45214712899317,0.45214712899317,0.464401127850579,0.520217568611496,0.480930048010924,0.480930048010924,0.462724472557127,0.462724472557127
61,0.491056449406032,0.433844070533689,0.443235541873705,0.49153154059672,0.517709371191807,0.410551388493016,0.484130677777998,0.41139040209246,0.489548018828353,0.415992062921693,0.451001692804559,0.436950734516556,0.442395466235106,0.451784774033326,0.423015180629716,0.450151120699791,0.485369670797701,0.485369670797702,0.4502686002211,0.4502686002211,0.462904669567956,0.517709371191807,0.479270531977095,0.479270531977095,0.46123760016434,0.461237600164339
62,0.488151702545421,0.433004655686428,0.442046979573087,0.488366068423579,0.515240434590066,0.410650018730716,0.482557465378988,0.41144714835953,0.486401734519718,0.41584749565824,0.449167476875882,0.435899425567782,0.441294061651201,0.450379722889748,0.422580141682039,0.449260641958905,0.482309703786997,0.482309703786998,0.448421512027003,0.448421512027003,0.461432807509699,0.515240434590066,0.477638015604094,0.477638015604094,0.459775191548949,0.459775191548949
63,0.485293481827093,0.43217883584177,0.440877783410219,0.485251357889442,0.512809653250749,0.410747102686262,0.481009366434132,0.411503003247214,0.483306050782256,0.415705219277925,0.447363496123474,0.434865235707462,0.440210566508706,0.448997571776849,0.422152071267588,0.448384504522909,0.479299221120052,0.479299221120053,0.44660490120485,0.44660490120485,0.459984781526213,0.512809653250749,0.476031675413595,0.476031675413595,0.458336489918887,0.458336489918887
64,0.482480514865692,0.431366187966909,0.439727355195723,0.482186056913852,0.510415967351825,0.410842688194495,0.479485625953935,0.411557994360174,0.480259614009113,0.415565162545575,0.445588837596794,0.433847633921072,0.439144426565467,0.447637619113553,0.421730752088143,0.44752226398934,0.476336881338093,0.476336881338094,0.444817847630585,0.444817847630585,0.458559865956594,0.510415967351825,0.474450724846602,0.474450724846602,0.456920772846352,0.456920772846352
