"pd","t220","t96","t219","t138","t293","t117","t14","t176","t82","t38","t112","t228","t284","t193","t86","t250","t153","t168","t232","t8","t200","t252","t73","t202","t160","t218"
22,0.483264477508815,0.216894395169669,0.23003966443472,0.504819363926585,0.348531415421057,0.175684913971657,0.318012284285369,0.196664314021749,0.496447573118295,0.174428060866185,0.278792294462002,0.239933570719182,0.20368224592278,0.228414091906699,0.171952235686387,0.19231152570509,0.476842875109378,0.47684287510938,0.280847973532561,0.280847973532561,0.26621752382956,0.327669093105036,0.287973816474805,0.287973816474805,0.266311133524288,0.266311133524286
23,0.471617240305864,0.214943905359819,0.227602902678626,0.492259909433657,0.342532789891852,0.175161378998051,0.313249934646594,0.19544787203463,0.484088057987719,0.173946573161312,0.274227565753274,0.237068875214996,0.20221550749513,0.226072199762529,0.171550697088172,0.191396402557299,0.46504135463692,0.465041354636922,0.276167314679084,0.276167314679084,0.262727765995268,0.322357207307374,0.283950674348701,0.283950674348701,0.262784751879258,0.262784751879256
24,0.460474334115545,0.213085047915335,0.225282788282834,0.480222201301029,0.336825944638473,0.1746603741853,0.308718708261049,0.194286455151256,0.472251224207144,0.17348573000768,0.269893162236697,0.234343371877837,0.200816075151235,0.223841940284355,0.171166251397198,0.190521768638232,0.453758155951954,0.453758155951956,0.271723372274561,0.271723372274561,0.259408280950641,0.31730493287466,0.280123830055448,0.280123830055449,0.259430711486592,0.25943071148659
25,0.449805467289484,0.211310173653391,0.22306952842054,0.468678101558515,0.331387388611427,0.174180086554425,0.304399605791944,0.193175536265051,0.460907849865067,0.173043873014907,0.265769690423722,0.231745331891685,0.199478378954422,0.221713954295235,0.170797530180583,0.189684324862659,0.442961969403674,0.442961969403676,0.267496223617799,0.267496223617799,0.256244785787271,0.312491041230564,0.276476926502269,0.27647692650227,0.256234549788055,0.256234549788053
26,0.439582586910996,0.209612532546623,0.22095448351875,0.45760114799552,0.326196249685551,0.173718911841424,0.300275803107594,0.192111116486622,0.450030582977234,0.17261953450343,0.261840014551419,0.229264408249037,0.198197500957748,0.219679984277091,0.17044332203285,0.188881154869812,0.432623789983232,0.432623789983234,0.263468262316266,0.263468262316266,0.25322466970042,0.307896713043435,0.272995506738099,0.2729955067381,0.253183497426821,0.253183497426819
27,0.429779691971694,0.207986139488302,0.218929995044349,0.446966471477567,0.321233905033634,0.173275423758485,0.296332335763536,0.191089646624089,0.439593827961176,0.172211409439208,0.258088925001742,0.226891429590447,0.196969078088346,0.217732709879722,0.170102549503413,0.188109668353281,0.422716728830002,0.422716728830004,0.259623858646235,0.259623858646235,0.250336746153613,0.303505192123622,0.269666734466898,0.269666734466899,0.250266227314842,0.25026622731484
28,0.420372662430291,0.206425664070285,0.216989244081748,0.436750710552909,0.316483674085343,0.172848348701692,0.292555838339958,0.190107962672693,0.429573634320013,0.171818332338229,0.254502864927111,0.224618230851323,0.195789222382857,0.215865612842502,0.169774250104842,0.187367554472884,0.413215839822682,0.413215839822684,0.255949079433598,0.255949079433598,0.247571049009601,0.29930149891446,0.266479163784904,0.266479163784904,0.247472648207567,0.247472648207565
29,0.411339103101984,0.20492633941441,0.215126134348299,0.426931925703741,0.31193056180351,0.172436544788272,0.288934327610236,0.189163232425059,0.419947589080703,0.171439258122116,0.251069703294145,0.222437513133955,0.194654454992769,0.214072865258532,0.169457560566248,0.186652743274289,0.404097960506343,0.404097960506345,0.252431455421158,0.252431455421158,0.244918663625476,0.29527219171148,0.263422548130811,0.263422548130812,0.244793733675045,0.244793733675044
30,0.402658201274111,0.203483886250483,0.213335194768703,0.417489514891913,0.307561042724373,0.172038984364609,0.285457021013161,0.18825291098418,0.410694713965064,0.171073246141511,0.247778545244062,0.220342726979631,0.193561651210508,0.212349236520489,0.169151703689054,0.185963373522857,0.395341566468318,0.395341566468319,0.249059786826534,0.249059786826534,0.242371585983941,0.2914051664081,0.260487680730144,0.260487680730145,0.242221379457269,0.242221379457268
31,0.394310596944817,0.202094449290815,0.211611497826533,0.408404131529194,0.303362878257537,0.171654739318453,0.282114183772759,0.187374703459728,0.401795367865736,0.17071944675914,0.244619572678407,0.218327974523132,0.192507994385611,0.210690015335489,0.168855977306084,0.185297765715779,0.386926638214168,0.38692663821417,0.245823979844632,0.245823979844632,0.239922604479026,0.287689487567986,0.257666260527299,0.2576662605273,0.23974828375628,0.239748283756278
32,0.386278264616043,0.200754543594819,0.20995059073529,0.399657605619253,0.299324961303137,0.171282968673334,0.278896999426317,0.186526533503004,0.39323115491014,0.170377090016341,0.241583909497906,0.216387926994913,0.191490937064943,0.209090943983865,0.168569744953036,0.184654399305388,0.378834539583577,0.378834539583579,0.24271490839854,0.24271490839854,0.237565200139254,0.284115245143838,0.254950778890852,0.254950778890853,0.237367846196279,0.237367846196277
33,0.378544405626705,0.199461009105449,0.208348437096957,0.391232868537343,0.295437183444885,0.17092290805304,0.275797459603846,0.185706516620092,0.384984838191901,0.170045476006971,0.238663507081248,0.214517754782729,0.19050816804344,0.207548162594361,0.168292427943562,0.184031893370602,0.371047906766875,0.371047906766877,0.239724296625719,0.239724296625719,0.235293461957008,0.280673432326399,0.252334423362107,0.252334423362107,0.235074082079432,0.23507408207943
34,0.371093350077281,0.198210971913021,0.206801367195066,0.383113881708337,0.291690320909197,0.170573860688248,0.272808269736803,0.184912937420465,0.377040259107966,0.169723966659468,0.235851046482551,0.212713067836348,0.189557584281708,0.206058161665888,0.168023498602194,0.183428990129809,0.363550547023649,0.363550547023651,0.236844618497182,0.236844618497182,0.233102014672598,0.277355840906932,0.24981099547352,0.249810995473521,0.232861549253024,0.232861549253022
35,0.363910467467225,0.19700181109061,0.205306035439279,0.375285569294974,0.288075936208863,0.170235189702492,0.269922768022516,0.184144230126475,0.369382262143967,0.169411978687216,0.23313985451842,0.210969864640932,0.18863726685526,0.204617741419422,0.167762474458115,0.182844540809304,0.356327346257076,0.356327346257078,0.234069011674426,0.234069011674426,0.230985956887499,0.274154971237016,0.247374840250118,0.247374840250119,0.230725285436014,0.230725285436013
36,0.356982085237602,0.195831130169849,0.203859383766554,0.36773375490164,0.284586292963143,0.169906311465429,0.267134855478821,0.183398961800022,0.361996624887881,0.169108977513653,0.23052383145674,0.209284488328874,0.187745460262359,0.203223976838804,0.16750891324074,0.182277493475516,0.349364184655625,0.349364184655627,0.231391203262054,0.231391203262054,0.22894080779148,0.271063954419368,0.245020785465113,0.245020785465114,0.228660754268351,0.228660754268349
37,0.350295414480694,0.194696732502133,0.202458610029939,0.36044510222398,0.281214281840979,0.169586689841217,0.264438935324155,0.182675817845429,0.354869993013572,0.168814472014978,0.227997388445684,0.207653588769983,0.186880554544731,0.201874187475008,0.16726240854797,0.181726882513105,0.342647859673711,0.342647859673713,0.228805445549813,0.228805445549813,0.226962461110743,0.268076484798026,0.242744089081457,0.242744089081458,0.226663798672701,0.2266637986727
38,0.343838482144435,0.193596599889426,0.201101140584538,0.353407059523114,0.277953355936999,0.169275831191355,0.261829860236673,0.181973589428691,0.347989819954655,0.168528009952025,0.225555393159486,0.206074089693405,0.186041069775873,0.200565911258968,0.167022586081572,0.181191819489384,0.33616601568236,0.336166015682362,0.226306460183586,0.226306460183586,0.22504714513922,0.265186761162093,0.240540393596664,0.240540393596665,0.224730600376515,0.224730600376513
39,0.337600069121591,0.192528873979478,0.199784606422172,0.346607807769153,0.274797474181509,0.168973280016424,0.259302886300418,0.181291162517776,0.341344310980375,0.168249173985814,0.223193122407404,0.204543160064463,0.185225642551676,0.199296881703657,0.166789100362952,0.180671485192007,0.329907079678306,0.329907079678308,0.223889389480923,0.223889389480923,0.223191387918383,0.262389435354173,0.238405686236061,0.238405686236062,0.222857644647987,0.222857644647986
40,0.331569653671132,0.191491840008821,0.198506822319855,0.340036212277553,0.271741051621238,0.168678615141296,0.256853632651167,0.18062750830035,0.334922371385124,0.16797757818964,0.220906220669027,0.203058189075571,0.184433014181995,0.198065007984576,0.166561631857688,0.180165122664006,0.323860202494303,0.323860202494305,0.221549753828482,0.221549753828482,0.221391986793719,0.259679567197764,0.23633626412242,0.236336264122421,0.221041689464368,0.221041689464366
41,0.325737359672179,0.190483912548178,0.197265768558685,0.333681777650172,0.268778915598884,0.168391446364585,0.254478046000119,0.179981674776866,0.32871355850918,0.167712864985345,0.218690663694088,0.20161676421985,0.183662020333321,0.196868357475231,0.166339884449312,0.179672031090288,0.318015205004239,0.31801520500424,0.219283414277923,0.219283414277923,0.219645981707298,0.257052584838603,0.234328703697454,0.234328703697454,0.219279738463934,0.219279738463932
42,0.320093909259236,0.18950362296261,0.196059574843816,0.327534605828151,0.265906267015784,0.168111411506247,0.252172369348163,0.179352779360661,0.322708037318242,0.167454702443428,0.216542726447118,0.200216652004742,0.182911581914428,0.195705140384842,0.166123583212706,0.179191560413932,0.312362528863667,0.312362528863669,0.217086539602345,0.217086539602345,0.217950631692272,0.254504249742195,0.232379833790433,0.232379833790433,0.217569017140718,0.217569017140716
43,0.314630579431426,0.18854960834569,0.194886506116416,0.321585357063947,0.263118645990243,0.16783817379797,0.249933114313527,0.17874000234411,0.31689653928188,0.167202781896405,0.214458954793337,0.198855780935109,0.182180697030761,0.194573696203133,0.165912472445515,0.178723106580418,0.306893191369628,0.30689319136963,0.214955577194233,0.214955577194233,0.216303394121869,0.252030625710255,0.230486711826846,0.230486711826847,0.215906951828878,0.215906951828876
44,0.309339162268256,0.187620601725399,0.193744949997894,0.315825213623567,0.26041190132979,0.167571419569728,0.247757036585947,0.178142581112359,0.311270324305117,0.166956815822874,0.212436140417332,0.197532226454372,0.181468433861148,0.193472481704147,0.16570631392254,0.178266107324106,0.301598744063127,0.301598744063129,0.212887227283367,0.212887227283367,0.214701906336482,0.249628051377973,0.228646602750161,0.228646602750162,0.21429115109552,0.214291151095518
45,0.304211928420479,0.186715423371031,0.192633405647157,0.310245846036197,0.257782163323209,0.167310856193141,0.245641114095148,0.177559805004577,0.305821145482189,0.166716535966289,0.210471298544602,0.196244197580834,0.180773924333219,0.192400060299714,0.165504885343528,0.1778200384246,0.29647123473363,0.296471234733632,0.210878420033601,0.210878420033601,0.21314396933091,0.247293115735916,0.226856960295721,0.226856960295721,0.212719389220003,0.212719389220002
46,0.299241593577092,0.185832973056455,0.191550473845199,0.304839381716151,0.255225819431069,0.167056210248211,0.243582527543209,0.176991010737943,0.300541216456577,0.166481691657931,0.208561648100961,0.194990025016436,0.180096358492795,0.191355092565241,0.165307978949212,0.177384410371622,0.291503172517597,0.291503172517599,0.208926295143965,0.208926295143965,0.211627533232151,0.245022636288403,0.225115410310431,0.225115410310432,0.211189591486681,0.21118959148668
47,0.29442128763874,0.184972223156727,0.190494848149055,0.299598375790769,0.252739492514295,0.166807225884993,0.241578643001925,0.17643557832223,0.295423181186286,0.166252048318085,0.206704593998856,0.19376815053851,0.179434979478143,0.190336327786945,0.165115400284228,0.176958765386183,0.286687495812612,0.286687495812613,0.207028183634946,0.207028183634946,0.210150684338273,0.242813639516879,0.223419735857296,0.223419735857297,0.209699821058683,0.209699821058682
48,0.289744526354125,0.184132212473063,0.189465306980337,0.294515783977142,0.250320021291412,0.166563663355878,0.239626996319265,0.175892927403371,0.290460085927807,0.166027386113189,0.204897711284719,0.192577117512811,0.178789079023032,0.189342596401812,0.164926967088597,0.176542674753429,0.2820175427554,0.282017542755401,0.205181591547029,0.205181591547029,0.208711633522365,0.240663343364254,0.221767863881724,0.221767863881724,0.208248267234245,0.208248267234243
49,0.285205185199697,0.183312040696246,0.188460706532879,0.28958493736002,0.247964442757999,0.166325297697635,0.237725279115161,0.175362513983235,0.285645353266021,0.165807498749922,0.203138730919284,0.191415562389336,0.178157993423431,0.188372803220001,0.164742508302101,0.176135736428925,0.277487024036137,0.277487024036139,0.203384185317352,0.203384185317352,0.207308705833585,0.238569141496027,0.220157853248288,0.220157853248289,0.20683323491544,0.206833234915438
50,0.280797475304103,0.182510863431206,0.187479974400292,0.284799518932642,0.245669976338213,0.166091917545272,0.235871326177289,0.174843827470252,0.280972758030489,0.165592192389812,0.201425526994621,0.190282207061898,0.177541099911849,0.187425921334963,0.164561863168032,0.175737572885493,0.273089997843183,0.273089997843185,0.201633778632937,0.201633778632937,0.205940331150849,0.236528589127635,0.218587883983309,0.21858788398331,0.205453135143035,0.205453135143034
51,0.276515921238043,0.181727887716158,0.186522103837932,0.280153541771483,0.243434009568999,0.165863324062232,0.234063104093178,0.17433638802173,0.276436404950888,0.165381284670234,0.199756105218441,0.189175851988863,0.176937813391022,0.186500986639595,0.16438488042467,0.175347829172234,0.268820846751966,0.268820846751968,0.199928320586527,0.199928320586527,0.204605035764594,0.234539390235862,0.217056247581156,0.217056247581157,0.204106476571285,0.204106476571284
52,0.27235534050729,0.18096236797873,0.185586148585329,0.275641328724808,0.241254085143751,0.165639329973505,0.232298700976823,0.173839744144057,0.272030707915986,0.165174603819526,0.198128592519011,0.188095369986342,0.176347583485202,0.185597092877823,0.164211417574393,0.174966171161186,0.264674256389412,0.264674256389414,0.198265884984348,0.198265884984348,0.203301434778808,0.232599385996339,0.215561338251264,0.215561338251265,0.202791857773498,0.202791857773497
53,0.268310824602079,0.180213602379115,0.184671218184991,0.271257493503438,0.23912788916453,0.165419758690033,0.230576317166522,0.173353470521396,0.2677503707113,0.164971987855593,0.196541227643329,0.187039700616906,0.175769891872815,0.184713387170391,0.164041340221649,0.174592283960326,0.260645195721177,0.260645195721178,0.196644660675011,0.196644660675011,0.202028225239838,0.230706544309684,0.214101644999063,0.214101644999064,0.201507960283671,0.201507960283669
54,0.264377721469924,0.17948092949685,0.183776473741828,0.26699692307023,0.237053240471031,0.165204443514263,0.228894256786485,0.172877166047355,0.263590369120614,0.164773283858738,0.194992352637704,0.186007845106951,0.175204249868996,0.183849065961609,0.163874521472167,0.174225870474355,0.25672889882328,0.256728898823281,0.195062942785649,0.195062942785649,0.200784179910601,0.228858950296412,0.212675744447857,0.212675744447857,0.200253542291786,0.200253542291785
55,0.260551619291377,0.17876372532335,0.182901124074615,0.262854761232385,0.23502808093089,0.164993226918,0.227250920078335,0.172410452037337,0.25954593428578,0.164578347310622,0.193480405113967,0.184998861734386,0.174650196230525,0.183003371340656,0.163710841386735,0.173866650097122,0.252920848012612,0.252920848012613,0.193519124765868,0.193519124765868,0.199568141619241,0.227054797655803,0.211282294320497,0.211282294320497,0.199027432920905,0.199027432920904
56,0.256828331449477,0.178061400527101,0.182044422216999,0.258826393347833,0.233050466590053,0.164785959884826,0.225644796420271,0.171952970602099,0.255612537227785,0.164387041492287,0.19200391121666,0.184011861635661,0.174107295159148,0.182175587696858,0.163550186483705,0.173514357521507,0.249216758222423,0.249216758222424,0.192011691152515,0.192011691152515,0.198379018120165,0.225292380796857,0.209920027509858,0.209920027509859,0.197828527023185,0.197828527023184
57,0.253203882593696,0.177373397962505,0.181205662230847,0.254907432063672,0.231118559594066,0.164582501310284,0.224074457961677,0.171504383165435,0.251785874439936,0.164199236935026,0.19056147921692,0.183046004987487,0.173575134482221,0.181365038673381,0.163392449285124,0.173168741654372,0.245612562519348,0.245612562519349,0.190539210978924,0.190539210978924,0.197215777413046,0.223570087660599,0.208587746675818,0.208587746675819,0.196655780439717,0.196655780439716
58,0.249674495708303,0.176699190396915,0.180384176299221,0.251093704010803,0.229230620801725,0.164382717453852,0.222538553809619,0.171064369110974,0.24806185447127,0.164014810918631,0.189151793667774,0.182100497523983,0.173053323992185,0.180571084388127,0.163237527901969,0.172829564625665,0.242104398667982,0.242104398667984,0.189100331761556,0.189100331761556,0.196077443471983,0.221886393162641,0.207284319313987,0.207284319313988,0.195508205675762,0.195508205675761
59,0.246236580103243,0.1760382784334,0.179579332070206,0.247381237384734,0.227385003021658,0.164186481437445,0.221035804711186,0.170632624544864,0.244436585424927,0.16383364701221,0.187773610063304,0.181174587354731,0.172541493928568,0.179793118894316,0.163085325654526,0.172496600882058,0.238688596657526,0.238688596657528,0.187693774004861,0.187693774004861,0.194963092342694,0.220239853193257,0.206008673247925,0.206008673247925,0.194384867948722,0.194384867948721
60,0.242886720253012,0.175390188609483,0.178790530226199,0.243766250347878,0.225580144810334,0.163993672785785,0.219564998182111,0.170208861162689,0.240906363302362,0.163655634653322,0.186425749950868,0.18026756205324,0.172039293588153,0.179030567856509,0.162935750724392,0.172169636356647,0.235361667112698,0.235361667112699,0.186318326172157,0.186318326172157,0.193871848570579,0.218629099119478,0.204759792502227,0.204759792502227,0.193284881571199,0.193284881571197
61,0.239621665415672,0.174754471654303,0.178017202256178,0.240245140193613,0.223814564776959,0.163804177004533,0.218124984037774,0.169792805210263,0.237467661129851,0.163480668761651,0.185107096451419,0.17937874598888,0.171546390050575,0.178282886420613,0.162788715835016,0.171848467707179,0.232120290518068,0.232120290518069,0.184972840076288,0.184972840076288,0.192802881926765,0.217052832739992,0.203536713518757,0.203536713518758,0.192207406635835,0.192207406635834
62,0.236438319970171,0.174130700888723,0.17725880841108,0.23681447321699,0.222086856346757,0.163617885192503,0.216714670287637,0.169384196529185,0.23411711880889,0.163308649383881,0.183816590148056,0.178507497878393,0.171062467008074,0.177549557258851,0.162644137957995,0.171532901616165,0.228961307191226,0.228961307191228,0.183656226649066,0.183656226649066,0.191755404402973,0.215509821649199,0.202338521682581,0.202338521682582,0.191151645972412,0.191151645972411
63,0.233333734415553,0.173518470754592,0.176514835824594,0.233470975241198,0.22039568293944,0.163434693684739,0.215333019358447,0.168982787678979,0.230851533636793,0.163139481366813,0.182553225307364,0.177653208535783,0.170587223689409,0.176830088772827,0.162501938042691,0.171222754146946,0.225881707945871,0.225881707945872,0.182367452053084,0.182367452053084,0.190728667449328,0.213998894971523,0.201164348127865,0.201164348127865,0.190116842350978,0.190116842350976
64,0.230305096980591,0.172917395460907,0.175784796783659,0.230211522752796,0.218739773524306,0.163254503723541,0.213979044615347,0.168588343128623,0.227667851448098,0.162973074056051,0.181316046402028,0.176815298801719,0.17012037386899,0.176124013439664,0.162362040766984,0.170917850150443,0.222878625391027,0.222878625391029,0.181105534103455,0.181105534103455,0.189721959432075,0.212518939431347,0.200013366797291,0.200013366797292,0.189102275907679,0.189102275907677
