"Pest","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error.1","z value.1","Pr(>|z|).1","2.5 %.1","97.5 %.1"
"p1",329.508947235734,173671.494770769,0.23178050617822,0.828731933049677,-340060.365944707,340719.383839179,-302.006363368732,159177.218376018,-0.216306802857818,0.838606457593073,-312283.621539631,311679.608812894
"p2",329.508961632497,173671.52143711,0.231780506039737,0.828731933160171,-340060.41819538,340719.436118645,-302.006376563963,159177.242816829,-0.216306802719334,0.838606457703567,-312283.669455935,311679.656702807
"p3",13.7213015968591,2184.78840678655,0.485492691883729,0.644135499715537,-4268.38528954542,4295.82789273914,-12.554709603112,1926.85401831405,-0.49182942167072,0.640266587041424,-3789.11918896492,3764.0097697587
