"Pest","FocalHost","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %"
"p1","t12",6.74717773926731,12.0957615981627,0.557813386491692,0.576971820693584,-16.9600793587143,30.4544348372489,-2.92123717441083,7.512163304002,-0.388867634554028,0.697374065376778,-17.6448066962382,11.8023323474165
"p1","t18",6.97539152919151,11.5182163458407,0.605596502075634,0.544782725678071,-15.5998976747968,29.5506807331798,-3.07147604150519,7.15379374723811,-0.429349258593178,0.667669074392146,-17.0926541389197,10.9497020559093
"p1","t5",6.34529170078659,10.3699163808353,0.611894201240941,0.540607758442729,-13.9793709283426,26.6699543299158,-2.68538038559505,6.46442237530459,-0.415409178065739,0.677842388978392,-15.3554154220469,9.98465465085681
"p1","t15",6.02770134820586,9.69674995982719,0.621620787704965,0.534191248738133,-12.9775793401456,25.0329820365574,-2.48732081555116,6.04201038266005,-0.411671059468801,0.680580540007412,-14.3294435597819,9.35480192867961
"p1","t2",6.02770134820584,9.69674995982716,0.621620787704964,0.534191248738133,-12.9775793401456,25.0329820365573,-2.48732081555114,6.04201038266003,-0.4116710594688,0.680580540007413,-14.3294435597819,9.35480192867959
"p1","t1",6.3010430420632,9.49664167546301,0.663502241886576,0.507008944130358,-12.3120326159264,24.9141187000528,-2.66756365430117,5.91817298408209,-0.450741075239947,0.652176174503826,-14.26696955738,8.93184224877766
"p1","t8",6.30104304206321,9.49664167546302,0.663502241886577,0.507008944130358,-12.3120326159264,24.9141187000528,-2.66756365430118,5.91817298408209,-0.450741075239949,0.652176174503825,-14.26696955738,8.93184224877766
"p1","t4",1.72971789324415,2.30830466666647,0.749345577393871,0.453648943753586,-2.79447611876786,6.25391190525617,0.305087781337418,1.65106256463156,0.184782689567854,0.853399485766938,-2.93093538156277,3.54111094423761
"p1","t7",1.39300278460128,2.09480345866825,0.664980181714453,0.506063169041092,-2.71273654907844,5.498742118281,0.566988987133662,1.53658332607109,0.36899332272686,0.712132701831851,-2.44465899121044,3.57863696547777
"p1","t17",3.3159086472928,2.9383591354301,1.12848991374481,0.259113074154589,-2.44316943179445,9.07498672638006,-0.855096524111398,1.97897269210433,-0.432091118550068,0.665675189469033,-4.73381172702415,3.02361867880136
"p1","t14",3.33720349231359,2.86261218046002,1.16578959423603,0.243699525408228,-2.27341328309372,8.9478202677209,-0.874811822162814,1.92524417284357,-0.454390063609813,0.649548102814974,-4.64822106238183,2.8985974180562
"p1","t13",3.07327310450323,3.08593921979021,0.995895539612137,0.319300902741898,-2.97505662476522,9.12160283377167,-0.667992364789721,2.08081541077291,-0.321024326007657,0.748191956286478,-4.74631562838055,3.41033089880111
"p1","t10",3.07327310450323,3.08593921979021,0.995895539612136,0.319300902741898,-2.97505662476522,9.12160283377168,-0.667992364789722,2.08081541077292,-0.321024326007657,0.748191956286478,-4.74631562838055,3.41033089880111
"p1","t3",3.34093365721743,2.83677199406196,1.17772371703147,0.238906768554313,-2.21903728349589,8.90090459793075,-0.879003427534286,1.906838251525,-0.460974299645656,0.644817043933981,-4.61633772486662,2.85833086979805
"p1","t6",3.34093365721743,2.83677199406196,1.17772371703147,0.238906768554313,-2.21903728349589,8.90090459793075,-0.879003427534286,1.906838251525,-0.460974299645656,0.644817043933981,-4.61633772486662,2.85833086979805
"p1","t19",6.02625287505469,9.69936697103212,0.621303729723036,0.534399800160466,-12.9841570610056,25.036662811115,-2.50088941555314,6.01781741277378,-0.415580806796264,0.677716773660754,-14.2955948101278,9.29381597902148
"p1","t9",6.02625287505467,9.69936697103211,0.621303729723035,0.534399800160467,-12.9841570610056,25.0366628111149,-2.50088941555312,6.01781741277378,-0.415580806796263,0.677716773660755,-14.2955948101277,9.29381597902148
"p2","t5",0.922429949670382,2.11763360260575,0.435594688587927,0.663130825107413,-3.2280556438887,5.07291554322946,-0.0318533948373595,1.38931826562964,-0.0229273562619746,0.98170821898669,-2.75486715853511,2.69116036886039
"p2","t15",1.67435238126222,2.64709471604766,0.632524545159525,0.527044174843664,-3.51385792585746,6.86256268838191,-0.529712423011275,1.699419134502,-0.311702047044741,0.755266972099384,-3.86051272127342,2.80108787525087
"p2","t17",4.47951506677517,3.15660280959629,1.4190936703082,0.155871709067207,-1.7073127535315,10.6663428870818,-2.49663978832723,2.0089353084964,-1.24276763804597,0.213953471102212,-6.43408064025105,1.44080106359658
"p2","t14",4.37229141450434,3.08909089674294,1.41539746179511,0.1569519934159,-1.68221548808236,10.426798317091,-2.4340914606963,1.96443454522288,-1.23907995133538,0.215315890890611,-6.28431241931946,1.41612949792686
"p2","t13",4.70559861386125,3.63424270226882,1.29479481679184,0.195391020511133,-2.41738619366316,11.8285834213857,-2.59914719725037,2.3136572839155,-1.12339334581642,0.26127047464068,-7.13383214629351,1.93553775179278
"p2","t10",4.70559861386125,3.63424270226882,1.29479481679184,0.195391020511133,-2.41738619366316,11.8285834213857,-2.59914719725037,2.3136572839155,-1.12339334581642,0.26127047464068,-7.13383214629351,1.93553775179278
"p2","t11",2.79612226568633,3.08313561840419,0.906908618938269,0.364455122945927,-3.24671250583851,8.83895703721116,-1.28211506734462,1.9602258625219,-0.654064968663935,0.513069949643427,-5.1240871594515,2.55985702476226
"p2","t16",2.79612226568632,3.08313561840418,0.906908618938269,0.364455122945927,-3.2467125058385,8.83895703721114,-1.28211506734462,1.96022586252189,-0.654064968663935,0.513069949643427,-5.12408715945149,2.55985702476226
"p2","t3",4.33680321036275,3.07195491061724,1.4117405159086,0.158026378950309,-1.684117776578,10.3577241973035,-2.41305982414089,1.95301834238528,-1.23555410196186,0.216624354425107,-6.24090543636216,1.41478578808037
"p2","t6",4.33680321036276,3.07195491061724,1.41174051590861,0.158026378950309,-1.68411777657799,10.3577241973035,-2.4130598241409,1.95301834238528,-1.23555410196187,0.216624354425106,-6.24090543636216,1.41478578808037
"p2","t19",1.84686631345894,2.03737037294304,0.906495126259783,0.364673843369879,-2.14630624067836,5.84003886759625,-0.674807546337508,1.32950782225855,-0.507561922570078,0.611760599916083,-3.28059499512855,1.93097990245353
"p2","t9",1.84686631345894,2.03737037294304,0.90649512625978,0.364673843369881,-2.14630624067836,5.84003886759624,-0.674807546337506,1.32950782225855,-0.507561922570076,0.611760599916084,-3.28059499512855,1.93097990245354
"p3","t15",2.06345806575271,2.73109040711412,0.755543668703782,0.449922840851991,-3.2893807707138,7.41629690221922,-1.67318330059748,1.76629677483239,-0.947283222411053,0.343494477771415,-5.13506136527822,1.78869476408326
"p3","t1",7.08593004226093,10.2671553411491,0.690155141011809,0.490096630079892,-13.0373246500694,27.2091847345913,-4.82202531983279,6.46145650968537,-0.746275288335508,0.455501136055316,-17.486247366488,7.84219672682241
"p3","t4",0.342157765474949,1.64819595533898,0.207595319213473,0.835544959475237,-2.88824694645403,3.57256247740393,-0.558803175216737,1.16941420013484,-0.477848802547724,0.632757823197227,-2.85081289049073,1.73320654005726
"p3","t20",0.227794239886604,1.60483234865667,0.141942702038179,0.887125264424936,-2.91761936470529,3.3732078444785,-0.476095500036336,1.14266322464612,-0.416654259774381,0.676931315241541,-2.71567426680113,1.76348326672846
"p3","t11",6.10690367746728,7.99610970924399,0.763734353270233,0.445025564365068,-9.56518336908197,21.7789907240165,-4.29849910484829,4.9969272027706,-0.860228482509198,0.389663106980585,-14.0922964556471,5.49529824595057
"p3","t16",6.10690367746722,7.99610970924399,0.763734353270224,0.445025564365073,-9.56518336908203,21.7789907240165,-4.29849910484824,4.9969272027706,-0.86022848250919,0.389663106980589,-14.0922964556471,5.4952982459506
