"Pest","FocalHost","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %"
"Bacterium90","murraya",20.9193388523868,21156.0226487364,0.000988812462518151,0.999211041931195,-41444.1231087846,41485.9617864894,-41.6755889075308,26903.1316310522,-0.00154909805590915,0.99876399907236,-52770.8446571102,52687.4934792951
"Bacterium89","murraya",20.9193388523868,21156.0226487364,0.000988812462518151,0.999211041931195,-41444.1231087846,41485.9617864894,-41.6755889075308,26903.1316310522,-0.00154909805590915,0.99876399907236,-52770.8446571102,52687.4934792951
"Bacterium1824","malus",0.841676437863072,1.73202458655688,0.485949474618171,0.627002989249902,-2.55302937212629,4.23638224785244,-2.04535096621354,0.837422835523529,-2.44243514679756,0.014588550497735,-3.68666956367107,-0.404032368756012
"Bacterium1824","prunus",32.0223370169242,19.0061124149101,1.68484413423773,0.0920186473533194,-5.22895880241922,69.2736328362676,-15.2388049332972,8.20646696209357,-1.85692637327204,0.0633216298072052,-31.3231846193184,0.84557475272403
"Bacterium1824","pyrus",50.0503877252261,25.3081701955599,1.97763755097581,0.0479696098854134,0.447285627318706,99.6534898231335,-22.9341862605195,10.9457358759052,-2.09526216606454,0.0361476937313715,-44.3874343615816,-1.48093815945735
"Bacterium1829","pisum",1.13233026766238,2.19521199869268,0.515818184456316,0.605981400728149,-3.17020618820546,5.43486672353022,-1.43574093635629,0.923315662248682,-1.55498384253509,0.119949917470846,-3.24540638072545,0.373924508012878
"Bacterium1829","beta",-0.339080901587947,1.14254395869283,-0.296777116546032,0.766636677146358,-2.57842591137972,1.90026410820382,-0.831124466228927,0.495905632355022,-1.67597303196976,0.093743475089201,-1.80308164537533,0.140832712917477
"Bacterium1829","triticum",0.993582692838939,2.12159738773786,0.468318210882764,0.639557047331466,-3.16467177682152,5.1518371624994,-1.38272698397018,0.896879996250975,-1.54170790936366,0.123144589059777,-3.14057947507651,0.375125507136152
"Bacterium1829","allium",3.70128306089929,5.43569338780136,0.680921972016599,0.49592086434612,-6.95248021019388,14.3550463319925,-2.37690193825657,2.1416516852778,-1.1098452444886,0.267065718889247,-6.57446210883056,1.82065823231743
"Bacterium1829","phaseolus",0.182202261538506,1.64561742987061,0.110719695982335,0.911838626873787,-3.04314863333927,3.40755315641628,-1.05741572138544,0.713322128165006,-1.48238177344308,0.138238740921691,-2.45550140196431,0.340669959193441
"Bacterium1829","brassica",-0.362555607577472,1.13694470352788,-0.318885875849969,0.749813055075723,-2.59092627890569,1.86581506375075,-0.821145079179746,0.493400813305769,-1.66425562551894,0.0960613561089937,-1.78819290320182,0.145902744842332
"Bacterium1829","pyrus",1.39015263016699,2.39016421393447,0.581613858187028,0.560826806239534,-3.29448314628106,6.07478840661505,-1.54172807554712,1.00146487199074,-1.53947294474985,0.123688877961595,-3.504563156431,0.42110700533675
"Bacterium1829","dianthus",0.807132494075101,2.03627395869528,0.396377162625142,0.691826810937886,-3.18389112762444,4.79815611577465,-1.30581772885901,0.863340057298761,-1.51251840780409,0.130402033371758,-2.99793314757533,0.386297689857305
"Bacterium1829","cicer",5.22782607976459,11.6530481720848,0.448623055750169,0.653703598978865,-17.6117286476319,28.0673808071611,-2.95515267470152,4.54602411113879,-0.650052134008866,0.5156585464946,-11.8651962053843,5.95489085598121
"Bacterium1829","morus",0.459981812415629,1.7051616892457,0.269758472358776,0.78734607299142,-2.88207368632342,3.80203731115467,-1.17078974365481,0.732857345676904,-1.59756840886053,0.110139061800859,-2.60716374698716,0.265584259677547
"Bacterium2584","saccharum",0.889715920891034,1.97124019673968,0.451348304667577,0.651738535373099,-2.97384386959638,4.75327571137845,-1.39930924837937,0.841869369709608,-1.66214533837006,0.0964836368518363,-3.04934289269764,0.250724395938898
"Bacterium2584","allium",4.17335741989175,6.39720275596193,0.652372228784268,0.51416107517012,-8.36492958359401,16.7116444233775,-2.61387997952084,2.52133485443427,-1.03670481329515,0.299873448120513,-7.55560548717755,2.32784552813587
"Bacterium2584","oryza",0.740650956862404,1.95920475398282,0.378036524950622,0.705403460849468,-3.09931979928358,4.58062171300839,-1.33951494324615,0.839771739074957,-1.59509409630965,0.110691195479009,-2.98543730706763,0.306407420575332
"Bacterium2584","digitaria",1.35414375506778,2.22614112909329,0.608291961983258,0.542993851184177,-3.00901268245839,5.71730019259395,-1.59993235839819,0.949080767228216,-1.68577049882781,0.0918400120670331,-3.46009648058513,0.260231763788758
"Bacterium2584","cassia",-0.724171999650163,1.20801841048999,-0.599470995939894,0.548858845776136,-3.09184457687187,1.64350057757154,-0.712069162118706,0.521879310862042,-1.36443263279111,0.172431443214476,-1.73493381568489,0.31079549144748
"Bacterium2584","brassica",-0.707506475592205,1.20599115074868,-0.586659757124241,0.557432240418191,-3.07120569673363,1.65619274554922,-0.718735554549736,0.52060649021228,-1.38057355807583,0.167410118143991,-1.73910552548361,0.301634416384136
"Bacterium2584","cucumis",1.39575616477458,2.32767634409822,0.599634982893345,0.548749527496322,-3.16640563732379,5.95791796687294,-1.60515568150539,0.983125913594013,-1.63270610540356,0.102530822749437,-3.5320470644177,0.321735701406908
"Bacterium2584","zea",0.736176210760725,1.85311490331793,0.397264200640031,0.691172643635845,-2.89586225895683,4.36821468047828,-1.33422512599608,0.792149366011234,-1.68431003450069,0.0921217671397555,-2.88680935375434,0.218359101762173
