"Pest","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error.1","z value.1","Pr(>|z|).1","2.5 %.1","97.5 %.1"
"Bacterium1095",38.1394059088178,11634.5658573368,0.00327811165250889,0.997384450008333,-22765.1906502307,22841.4694620483,-26.8336610473504,8039.59471923119,-0.00333768827714196,0.99733691499943,-15784.1497610389,15730.4824389442
"Bacterium1185",132.042771634852,21324.033025782,2.40242030507587,0.249998602271995,-41662.2939640404,41926.3795073101,-59.1003214280515,9389.75467407408,-2.55202780879424,0.249474437982017,-18462.6813062799,18344.4806634238
"Bacterium1188",537.02884008756,133529.896472392,0.266688871408806,0.807310739851463,-261176.759105163,262250.816785339,-222.106843939668,54867.4760367693,-0.654801838492609,0.681330574133562,-107760.383798622,107316.170110743
"Bacterium1253",477.688052538482,105817.596087819,2.21030455527587,0.173611350195416,-206920.989210193,207876.36531527,-213.290752444039,47009.9019778822,-2.39064809777589,0.170448701220063,-92351.0055458513,91924.4240409632
"Bacterium1824",122.462663723292,29814.5303953819,0.00410748256300764,0.996722712294624,-58312.9431271999,58557.8684546465,-65.1305217240363,15804.2278836728,-0.00412108216886206,0.996711861470918,-31040.8479771863,30910.5869337383
"Bacterium1829",2.39369928194643,2.48107923638312,0.859768003335943,0.444122700309784,-2.46912666415461,7.25652522804748,-1.8886505259369,1.06424078198644,-1.80931034536453,0.100882516462454,-3.97452412950907,0.197223077635269
"Bacterium2196",2.9066972543464,2.17811735440474,1.30950708101805,0.277728488603208,-1.36233431438854,7.17572882308134,-2.38857478473845,0.967942987979348,-2.47451375706532,0.0350634259093159,-4.28570818026606,-0.491441389210845
"Bacterium2199",2.74865110009103,5.40987991589637,0.681243608198051,0.513196507188439,-7.85451869575243,13.3518208959345,-2.15210277653695,2.2290748950651,-1.46949403860381,0.176197782256485,-6.52100928970695,2.21680373663305
"Bacterium2218",1.75341078643688,2.82463630263647,0.550142498098784,0.541078841391802,-3.78277463615498,7.28959620902874,-1.85559158231251,1.20844868790615,-1.5914861137316,0.120695495982092,-4.22410748777325,0.51292432314823
"Bacterium247",120.483507618176,112123.885169095,0.00107455701732484,0.999142627711172,-219638.293230513,219879.260245749,-72.1504652074292,61948.0588231126,-0.00116469291497008,0.999070709715167,-121488.114670677,121343.813740262
"Bacterium2584",9.29433163072411,3.64986088354956,2.02659472076645,0.300088503889832,2.14073575038543,16.4479275110628,-4.74877918326096,1.55366422757821,-2.64889621911587,0.127407446964163,-7.79390511338249,-1.70365325313943
"Bacterium2657",104.221240879126,35160.2825738924,0.00296417529239409,0.997634933762063,-68808.6662902013,69017.1087719596,-60.7348684459101,20489.6343520616,-0.00296417531920472,0.997634933740672,-40219.6802548812,40098.2105179894
"Bacterium27",221.964535045161,152101.179254793,0.00145932159193412,0.998835630245827,-297890.86881042,298334.797880511,-121.530784253658,80396.3297416196,-0.00151164592518386,0.99879388151424,-157695.441567035,157452.379998527
"Bacterium528",51.1814937017718,25.0233183815473,2.22261267032138,0.0363176063150635,2.13669090025993,100.226296503284,-24.5927575828969,11.8096775935045,-2.27553345400467,0.0336778994811757,-47.7393003351953,-1.44621483059845
"Bacterium530",3.38088403676282,3.3967478220302,0.934684221163742,0.389141508141345,-3.27661935898123,10.0383874325069,-1.34761451032691,1.41929792266356,-0.868045211451006,0.427238471403043,-4.12938732208,1.43415830142618
"Bacterium531",5.45188390767842,3.52129396413697,1.27238942219551,0.315437510006369,-1.4497254410083,12.3534932563652,-2.60650037559453,1.47111188628748,-1.56996623257737,0.222025317028043,-5.48982668994678,0.276825938757708
"Bacterium601",24.6381736630856,32.4386708567888,0.876548108842106,0.38829588585498,-38.9404529225695,88.2168002487408,-12.9791978211614,15.0054317793279,-1.07694527861196,0.306169696021631,-42.389303681117,16.4309080387941
"Bacterium89",14.7697571273691,5.51979997302252,2.45755448217132,0.0994639938326861,3.9511479783798,25.5883662763584,-8.28823349609388,2.61037761602708,-3.02026503748507,0.0130193131128586,-13.4044796095565,-3.17198738263127
"Bacterium90",93.3889563636064,31021.2469723963,0.003010483635513,0.997597985214923,-60707.1378650553,60893.9157777825,-56.4030876047301,18875.6548137901,-0.00298813938701206,0.997615813265635,-37052.0067072435,36939.200532034
