"Sampsonius dampfi","Xyleborus ferrugineus","Euwallacea fornicatus","Xyleborus glabratus","Xyleborus xylographus","Xylosandrus crassiusculus","Xyleborus seriatus","Xyleborinus saxeseni","Xyleborus posticus","Ambrosiodmus rubricollis","Xyleborus germanus","Xyleborus obesus","Xylosandrus morigerus","mutillatus","Coptoborus pseudotenuis","Xyleborus affinis","Ambrosiodmus tachygraphus","Ambrosiodmus obliquus","Xylosandrus compactus","Euwallacea validus"
0.752956847118651,0.677032206352037,0.635145908618371,0.99939688017802,0.949062566841807,0.776528802907757,0.51317590030958,0.614182473337353,0.367109766239845,0.761607372393013,0.610799469513659,0.326681677298979,0.788851666780099,0.61493238639576,0.927951567278247,0.668659733826746,0.625085055677356,0.327590231061353,0.609559437362048,0.835718615792502
0.734349712760997,0.668836775199143,0.6250658553949,0.999276474105258,0.941891146303765,0.770385860897389,0.499974931239542,0.603464801728878,0.356415416206392,0.745990306952052,0.601677660199591,0.31315969493545,0.780901925043192,0.600260360482844,0.92076683510838,0.662683967071373,0.605089017385598,0.315753692408941,0.598587573653272,0.826524328273375
0.71594691148975,0.660989068480135,0.615429921077544,0.999140551545882,0.934244844469443,0.764466924194068,0.48748761249311,0.593234320323912,0.34642932274555,0.730610130573934,0.592983585835679,0.30065439853482,0.773185998264708,0.586213780457488,0.913373878859178,0.656983094784577,0.585843866858352,0.30477269078968,0.588117166815263,0.817457526159202
0.697795815380413,0.653461204303625,0.606203738142099,0.998988095573602,0.926135608900298,0.758754837013994,0.475655131224038,0.583453227027249,0.337078833737936,0.715487181065138,0.584681282403777,0.28905826618048,0.765690245285792,0.572756561869881,0.905788729882058,0.651532496854263,0.567339586971634,0.294556273796818,0.578109510945093,0.808519656594593
0.679936141298162,0.646228645357177,0.59735683674433,0.998818081924379,0.917577585138619,0.753234484161255,0.464425186451737,0.574087959889892,0.328301290386796,0.700637737763811,0.576739193862278,0.278278129795054,0.758402332725776,0.559855027059132,0.898026978285727,0.646310800916614,0.549561423689785,0.285026070332235,0.568530198772479,0.799711606636121
0.662400711412328,0.639269667773587,0.588862059737331,0.998629479778295,0.908586951495174,0.747892465687561,0.453751083734775,0.565108571095023,0.320042319281836,0.686074554221092,0.56912946588315,0.268232898096157,0.75131105562641,0.547477756623635,0.890103762451036,0.641299325631672,0.532491094096787,0.276114170889732,0.559348494136068,0.791033792256116
0.645216177255708,0.632564933833713,0.58069508645243,0.998421252529891,0.89918174174373,0.742716835643799,0.443590981352295,0.556488215333557,0.312254470443644,0.671807326468277,0.56182737804497,0.258851692359486,0.744406189940575,0.535595441221143,0.882033758616633,0.636481639692113,0.516107762578486,0.267761425253308,0.550536817884553,0.78248623233921
0.628403701545363,0.626097144656895,0.572834041307361,0.998192358551823,0.889381657593119,0.73769689008034,0.433907258349104,0.548202727799902,0.304896120894104,0.657843104989483,0.554810882688297,0.250072311824553,0.737678370018883,0.524180737215466,0.873831171143819,0.631843208618578,0.500388825847027,0.259916064198128,0.542070322878925,0.774068610639769
0.611979593986906,0.619850755262924,0.565259169340947,0.99794175195583,0.879207873113516,0.732822993363146,0.424665981435882,0.540230273195185,0.29793058428488,0.64418665724576,0.548060226935588,0.24183996379221,0.731118985953497,0.513208128327619,0.865509723889434,0.627371109008931,0.485310540728472,0.252532575061574,0.53392653976811,0.76578032797947
0.595955899019668,0.613811738810716,0.557952565106727,0.997668383354368,0.868682833499509,0.728086434637996,0.415836452701344,0.532551051566684,0.291325382067636,0.630840786615836,0.541557640267762,0.234106207422425,0.724720096866185,0.502653794531255,0.857082652979267,0.623053795230608,0.470848522937211,0.245570777968738,0.52608507954741,0.757620546458442
0.580340934900775,0.607967390004164,0.550897944516231,0.997371200625668,0.857830050666203,0.723479308261818,0.407390823854361,0.52514705006443,0.285051642493833,0.617806612839288,0.535287074296245,0.226828070985725,0.71847435712483,0.492495488813592,0.848562701169957,0.618880907325437,0.456978140270593,0.238995061935483,0.518527382093145,0.749588227076304
0.565139784677167,0.602306159983336,0.544080451556521,0.997049149684544,0.846673898203994,0.718994413468156,0.399303765594654,0.518001832109721,0.279083601640864,0.60508381841127,0.529233984474739,0.219967310632196,0.712374953137586,0.482712422009508,0.839962113906714,0.614843111621642,0.443674819637628,0.232773749318406,0.511236502235984,0.74168216187447
0.550354740478616,0.596817516742458,0.53748649355303,0.996701175260856,0.835239408171222,0.714625169603145,0.391552182939116,0.511100357284192,0.273398186520107,0.592670864845202,0.523385145795164,0.213489785201935,0.70641554887291,0.473285155643768,0.831292637121854,0.610931967539177,0.430914283970892,0.226878564023612,0.5041969267199,0.733901001492961
0.535985703213339,0.591491826407215,0.531103599970773,0.996326221687202,0.823552072091328,0.710365544067711,0.384114969070595,0.504428826626671,0.267974664710625,0.580565182265614,0.517728496236342,0.207364926648261,0.700590238632793,0.464195502541092,0.822565516771037,0.607139815548067,0.418672732261516,0.221284184148303,0.497394416753084,0.726243278866109
0.522030540195693,0.586320251681951,0.52492030075851,0.995923233697132,0.811637648352287,0.706209990705915,0.376972791645736,0.497974549083808,0.262794348282212,0.568763335400185,0.512253003040438,0.201565289609291,0.694893505897559,0.455426434855519,0.8137915000672,0.603459682342226,0.406926973617597,0.215967863752562,0.49081587190345,0.718707429649409
0.508485403517282,0.581294664525829,0.518926021021913,0.995491157234894,0.799521977991932,0.702153396840845,0.370107906585291,0.491725825681536,0.257840342307284,0.557261168696049,0.506948547892217,0.196066166792911,0.689320187286248,0.446961999108583,0.804980838344245,0.599885200125421,0.395654524302646,0.210909111560328,0.48444921190447,0.711291809865346
0.495345012120879,0.576407570695236,0.513110989421167,0.995028940277516,0.787230810603918,0.698191037515241,0.363503995238887,0.485671848626787,0.253097330214887,0.546053932982016,0.501805827848875,0.190845259323223,0.683865440853326,0.438787237795536,0.796143291461828,0.59641053754336,0.384833675099332,0.206089416797921,0.478283273574547,0.703994711172768
0.482602900579937,0.571652044240424,0.507466158167561,0.994535533669804,0.774789641826605,0.694318535770899,0.357146021514989,0.479802613055741,0.248551389757853,0.535136395829375,0.496816269470451,0.185882393176358,0.678524718081879,0.43088811710995,0.7872881336477,0.593030340287184,0.374443535010622,0.201492014263764,0.472307720557029,0.69681437409744
0.470251637549981,0.567021670398498,0.501983132873404,0.99400989197265,0.762223563591102,0.690531828018066,0.351020106132485,0.474108839547788,0.244189834552304,0.524502937524595,0.491971954074091,0.181159274419828,0.673293739044542,0.423251460342428,0.778424160663966,0.589739679775716,0.364464056209534,0.197101682208165,0.466512963989415,0.68974899950715
0.458283016763175,0.562510495605308,0.496654110812809,0.993450974324887,0.74955712801487,0.686827133717729,0.345113415610931,0.468581905847158,0.240001077085483,0.514147634353832,0.487265552410131,0.17665927724645,0.668168470292399,0.415864886523789,0.769559698177333,0.586534008623321,0.354876044240919,0.192904567779564,0.460890092532272,0.682796758570459
0.446688223301119,0.558112983572481,0.491471826394645,0.992857745318738,0.736814225542162,0.683200928736467,0.339414063993602,0.463213786494284,0.235974509831541,0.504064330708701,0.482690267356825,0.172367259826424,0.663145105104013,0.408716753903405,0.76070261121037,0.583409121836764,0.34566115673151,0.188888035733065,0.455430810448528,0.675955801401811
0.435457977717637,0.553823976555436,0.486429502846248,0.992229175888795,0.724017977659529,0.679649921843187,0.333911025607841,0.457996999280126,0.23210040170901,0.494246701352708,0.4782397834704,0.168269403839731,0.65822004578525,0.401796107876972,0.751860314550226,0.580361122872582,0.336801893250142,0.185040536850671,0.450127382635168,0.669224264565623
0.424582660403977,0.549638661083368,0.481520809267019,0.991564244214276,0.711190644259873,0.676171033905568,0.328594057423813,0.452924557608989,0.228369807591145,0.484688305035972,0.473908222420978,0.164353074235088,0.65338988775833,0.395092633003106,0.743039783992762,0.577386393837147,0.328281578455771,0.181351493130653,0.444972585682172,0.66260027758698
0.414052418402171,0.545552537540184,0.476739822342594,0.990861936634228,0.698353545496655,0.672761379415905,0.32345362978596,0.447989927996802,0.224774488966275,0.475382630510424,0.469690103502383,0.160606696321875,0.648651405217961,0.388596608773756,0.734247568303175,0.57448156923294,0.320084340257432,0.177811197296452,0.439959664175615,0.65608196859563
0.403857256684725,0.541561393081864,0.472080992118456,0.990121248575168,0.685526997764507,0.669418250034743,0.318480864469314,0.443186992048551,0.221306844158907,0.466323135876915,0.465580308532596,0.157019647762192,0.644001538164955,0.382298868828501,0.725489801778602,0.571643512752973,0.312195084371754,0.174410724577261,0.435082291579262,0.649667469212408
0.393987115735086,0.537661277455007,0.46753911132149,0.989341185490576,0.672730263265624,0.666139099888872,0.313667479161818,0.438510012355376,0.217959846778533,0.457503282088161,0.461574050567401,0.15358216341041,0.639437380654833,0.376190763327161,0.716772217303505,0.568869296705435,0.304599466386801,0.171141855041362,0.430334535126461,0.643354918772385
0.384431937086896,0.533848481346837,0.463109287792428,0.988520763811499,0.659981512474016,0.662921532400053,0.309005737599116,0.43395360183246,0.214726991273319,0.448916561335658,0.45766684593707,0.15028525126272,0.634956170121575,0.37026412421817,0.708100159794754,0.566156183716363,0.297283862215006,0.16799700503379,0.42571082423554,0.637142467966457
0.375181718313067,0.530119516951348,0.458786919654358,0.987659011907445,0.647297798691965,0.65976328845381,0.304488404684078,0.429512696086392,0.211602244639281,0.440556520963649,0.453854489188445,0.147120618041104,0.630555277655714,0.364511233161909,0.699478599939852,0.563501610412251,0.290235337633651,0.164969166493345,0.421205922030044,0.631028281972398
0.36622655879967,0.52647110048159,0.454567672894659,0.986754971056629,0.634695043803848,0.656662235745145,0.300108706012885,0.425182528457402,0.208580003479113,0.432416783477568,0.450133030575135,0.144080603154797,0.626232199131999,0.358924791888422,0.690912148138606,0.560903172829253,0.28344161746143,0.162051853109259,0.416814899602587,0.625010543137223
0.357556697495194,0.52290013639613,0.450447461081706,0.985807696424516,0.622188034270397,0.653616359161014,0.29586029130573,0.42095860742978,0.20565505572428,0.424491063147329,0.446498755789133,0.141158119965304,0.621984547095487,0.353497894787742,0.68240506856561,0.55835861333289,0.276891054797766,0.159239052432102,0.412533112709524,0.619087453264903
0.349162543693172,0.519403703139622,0.446422426974858,0.984816258049541,0.609790426369208,0.650623752078759,0.291737201305087,0.416836696144359,0.202822546433723,0.416773179646261,0.442948167669624,0.138346603434767,0.617810043326481,0.348224003548374,0.67396129327792,0.555865808863212,0.270572600652878,0.156525183182459,0.408356180624825,0.613257235556681
0.341034701785374,0.51597904022444,0.44248892581784,0.983779741834751,0.597514759672431,0.647682608476004,0.28773383776009,0.412812793781453,0.200077947166105,0.409257069113832,0.439477969660645,0.135639963366973,0.613706512014596,0.34309692367542,0.665584436299327,0.553422760346427,0.264475774216745,0.15390505710906,0.404279966916512,0.607518136245455
0.333163990813251,0.512623536503175,0.438643510132507,0.982697250544054,0.585372477757276,0.644791215761331,0.283844936163224,0.408883118612081,0.197417028492874,0.40193679298359,0.436085050819604,0.133032542559786,0.609671873480738,0.338110782734431,0.657277807619451,0.551027583135946,0.258590633950832,0.151373844839031,0.400300561938934,0.601868425960616
0.325541459546729,0.509334719501231,0.434882915852981,0.981567904801659,0.573373955166458,0.641947948246845,0.280065540946522,0.405044092540531,0.194835835278788,0.394806544876464,0.432766472204482,0.130519079280518,0.605704138393053,0.333260010180476,0.649044427052489,0.548678498364274,0.252907749634782,0.148927045239847,0.396414266859805,0.596306400855383
0.31815839773083,0.506110245695393,0.431204049659877,0.98039084409322,0.561528529671013,0.639151261193701,0.276390982879859,0.401292326982942,0.192330664406851,0.387860655823083,0.429519454489579,0.128094673554663,0.601801402429171,0.328539318644077,0.640887037906815,0.546373825102939,0.247418175458983,0.146560457877645,0.392617579062938,0.590830383524857
0.311006344061541,0.502947891638415,0.427603977391313,0.979165227767094,0.5498445389344,0.636399685370309,0.272816858444523,0.397624609945291,0.189898044667366,0.381093598046496,0.426341366678479,0.125754756825586,0.597961841342545,0.323943686556832,0.632808120422651,0.544111973240952,0.242113424221059,0.144270158211904,0.388907178786631,0.585438723739683
0.30407709138182,0.499845545841925,0.424079913422022,0.97789023603408,0.538329360731786,0.63369182207027,0.269339010981781,0.394037894180234,0.187534718567243,0.374499987508239,0.423229715799103,0.123495064600246,0.594183706395393,0.319468342009691,0.62480990494072,0.541891437003745,0.236985442658389,0.142052475213646,0.385279916874109,0.580129799017355
0.297362689526053,0.496801201340435,0.420629210914592,0.97656507096392,0.526989455939486,0.631026338543442,0.265953513439214,0.390529286316267,0.185237625846881,0.368074585395545,0.420182137479621,0.121311611745229,0.590465320124874,0.315108747746071,0.61689438477015,0.539710789044273,0.232026587928375,0.139903971134643,0.381732803526633,0.574902015050586
0.290855446185875,0.493812948868367,0.417249352857836,0.975188957476779,0.515830413574614,0.628401963799044,0.262656652557722,0.387096036864776,0.183003888518635,0.361812298705347,0.417196387316056,0.119200670139634,0.586805072412718,0.310860587200447,0.60906332872887,0.537568675046366,0.227229605232358,0.137821423189626,0.378262997962354,0.569753806010011
0.284547926121285,0.490878970589863,0.413937943816863,0.973761144327855,0.504856997232179,0.625817484744434,0.259444914359598,0.383735531021155,0.180830797263898,0.355708180061223,0.414270332952765,0.117158748427801,0.583201416831695,0.306719751500677,0.601318293334341,0.535463808787651,0.222587606566967,0.13580180694322,0.374867798894719,0.564683634736467
0.278432948997859,0.487997534328015,0.410692702327817,0.972280905083249,0.494073192334431,0.623271742627344,0.256314970813485,0.380445280185362,0.178715799045595,0.34975742688218,0.411401946806079,0.115182573646238,0.579652867245058,0.302682327359298,0.593660634626726,0.533394967615587,0.218094050577512,0.133842281218865,0.371544635753753,0.559689992836417
0.272503586092935,0.485166988246097,0.407511453877486,0.970747539085124,0.48348225367407,0.62076362975293,0.253263667565459,0.377222914135407,0.176656485810049,0.343955380007097,0.408589299369214,0.113269074526322,0.576157994637527,0.298744585785387,0.586091519610459,0.531360988295606,0.213742723481301,0.131940174369107,0.368291060581749,0.554771400692523
0.266753156080324,0.48238575593862,0.404392124414445,0.969160372404188,0.473086752797633,0.618292086450166,0.250288012637336,0.374066173794333,0.174650584166997,0.338297521865262,0.405830553043437,0.111415366297893,0.572715424158554,0.294902971554311,0.578611937303731,0.529360763194992,0.209527721023915,0.130092971765757,0.365104740542223,0.549926407400056
0.261175220073931,0.47965233189455,0.401332734344001,0.967518758777474,0.462888624837337,0.615856098264828,0.247385166003721,0.370972904537498,0.172695945949418,0.332779474271745,0.403123956446486,0.10961873683933,0.569323832360477,0.291154093377979,0.57122270938859,0.527393236770297,0.205443431428211,0.128298304385011,0.361983450987327,0.545153590638629
0.255763576085163,0.476965277299078,0.398331392964144,0.965822080529367,0.452889214458015,0.613454693358744,0.244552429968512,0.367941049992456,0.170790539566091,0.327396995916047,0.400467839154494,0.107876634037543,0.565981944615867,0.287494714722964,0.56392450045724,0.52545740232958,0.201484519293731,0.126553938377052,0.358925069034605,0.540451556487688
0.250512253026696,0.474323216143821,0.395386293304117,0.964069749473801,0.443089320640289,0.611086940097112,0.241787240269697,0.364968646288609,0.168932442069551,0.322145979603405,0.397860606838298,0.106186654236837,0.562688532699884,0.283921745228224,0.556717827852659,0.523552299043963,0.197645910403155,0.124857765522258,0.355927567608901,0.535818939193254
0.245415504375769,0.471724831618445,0.392495707331043,0.962261207795537,0.433489240071274,0.60875194480754,0.239087157848485,0.362053816718059,0.167119831870703,0.317022449300171,0.395300736759079,0.104546531669216,0.55944241252475,0.280432232678122,0.549603071103981,0.521677009185667,0.193922777392038,0.123207794487112,0.352989009909699,0.531254400892594
0.240467801593254,0.469168862759433,0.389657981493512,0.960395928908432,0.424088808959929,0.606448849696129,0.23644986122518,0.359194766772952,0.165350982038852,0.312022557027738,0.39278677359189,0.10295412877059,0.556242442014684,0.277023355490045,0.542580480959055,0.519830655572147,0.190310526238369,0.121602142802528,0.350107544268032,0.526756631302758
0.235663827380037,0.466654101334169,0.386871532574025,0.958473418288582,0.414887443135488,0.604176830907375,0.233873139429895,0.356389779527921,0.163624254132484,0.307142579643321,0.390317325548776,0.101407427297807,0.553087519110655,0.273692415679246,0.535650188018363,0.518012399198042,0.186804783529173,0.120039029495758,0.347281399360613,0.522324347378234
0.230998468839542,0.464179388940627,0.384134843824945,0.956493214280252,0.405884176324367,0.601935096715961,0.231354885441238,0.353637211339313,0.161938092511962,0.302378915540592,0.387891060776037,0.0999045201705821,0.549976579895302,0.270436832266502,0.528812210976006,0.516221437038538,0.183401384462418,0.118516768314426,0.344508879751913,0.517956292942456
0.22646681060411,0.461743614304888,0.381446461364972,0.95445488887252,0.397077696533638,0.59972288583967,0.228893090090602,0.350935487835525,0.160291019090362,0.297728081298409,0.385506704002654,0.0984436039705259,0.546908596829184,0.267254135096966,0.522066464474781,0.51445700000939,0.180096361543778,0.117033761487813,0.341788361737692,0.513651238297295
0.222064127973465,0.459345710760402,0.378804990815329,0.95235804844455,0.388466380497799,0.597539465863661,0.226485836393708,0.348283100175171,0.158681628483238,0.293186708301818,0.383163033419133,0.0970229720365667,0.543882577090319,0.26414195904107,0.515412766583445,0.512718351070312,0.176885933939248,0.115588493976194,0.33911828946593,0.509407979814269
0.217785880105196,0.456984653894414,0.376209094156767,0.950202334477483,0.38004832617038,0.595384131767276,0.224131294274635,0.345678601551975,0.157108583522065,0.288751539355885,0.380858877768004,0.0956410081023863,0.540897561009641,0.261098038550641,0.508850845905237,0.511004783459774,0.173766497446234,0.114179528164193,0.336497171313341,0.50522533951076
0.213627703290081,0.454659459348356,0.373657486790214,0.947987424230944,0.371821383263168,0.593256204545358,0.221827715650802,0.343120603927172,0.155570611099665,0.284419425309765,0.378593113628961,0.0942961804270563,0.537952620595633,0.258120202545484,0.502380348327459,0.509315619050345,0.17073461504733,0.112805498958563,0.333923576497608,0.501102164614155
0.209585404338997,0.452369180760182,0.371148934785433,0.945713031382203,0.363783181853806,0.591155029916797,0.219573429850214,0.340607774971942,0.154066498319047,0.280187321705702,0.376364662883209,0.0929870363750093,0.535046858141946,0.255206369607608,0.496000843422558,0.507650206814822,0.167787008012723,0.111465109254801,0.331396131907258,0.497037327116521
0.205654954102861,0.450112907837737,0.368682252303439,0.943378906626114,0.355931159097469,0.589079977113658,0.217366839334912,0.338138835203937,0.152595088919904,0.276052285465234,0.374172490343024,0.0917121974058659,0.532179404912332,0.252354543462006,0.489711830511595,0.506007921394242,0.164920547518873,0.110157125740564,0.328913519132707,0.493029723322098
0.201832481142593,0.447889764553214,0.366256299179697,0.940984838233965,0.348262584090616,0.587030437744854,0.215206415706866,0.335712555303359,0.151155279959479,0.272011471622801,0.372015601533738,0.0904703544385438,0.529349419897666,0.249562808724547,0.483512744401397,0.504388161759743,0.162132246752739,0.108880375006988,0.326474471683416,0.489078273389652
0.198114265562219,0.445698907449616,0.363869978656192,0.938530652569493,0.340774580944607,0.585005824728845,0.213090695974653,0.333327753595314,0.149746018726755,0.268062130115155,0.36989304061657,0.0892602635575472,0.526556088640262,0.246829326898964,0.4774029608069,0.502790349960939,0.159419253472555,0.107633739941804,0.324077772377415,0.485181920871496
0.194496733014996,0.44353952405096,0.361522235251538,0.93601621456036,0.333464150134684,0.583005571290323,0.21101827906115,0.330983293686267,0.148366299870874,0.264201602633387,0.367803888441677,0.0880807420324354,0.523798622121048,0.244152332606315,0.471381801470376,0.501213929954169,0.156778842997687,0.106416156380674,0.32172225089061,0.481339632250744
0.190976448889634,0.441410831368625,0.359212052759166,0.933441428123471,0.326328188195596,0.581029130016267,0.208987822534178,0.328678082243488,0.147015162726508,0.260427319543015,0.36574726072177,0.0869306646242367,0.521076255705526,0.241530130031503,0.465448538989294,0.499658366504538,0.154208411601717,0.10522660999538,0.319406781454354,0.477550396478225
0.187550112681359,0.439312074496933,0.356938452364468,0.930806236542635,0.319363505839262,0.579075971967142,0.206998039543559,0.326411066907273,0.145691688820437,0.256736796876421,0.363722306317443,0.085808960155045,0.518388248144741,0.238961089572604,0.459602401364592,0.498123144156229,0.151705470284364,0.10406413339952,0.317130280690705,0.473813224510263
0.184214552550584,0.437242525291601,0.354700490872535,0.928110622797121,0.312566844572588,0.57714558583938,0.205047695949468,0.324181234326571,0.144394999545086,0.253127633400878,0.361728205626118,0.0847146083192584,0.515733880627779,0.236443644679781,0.453842576281039,0.496607766266027,0.149267638899293,0.102927803454122,0.314891705575681,0.470127148848415
0.180966720070288,0.435201481125228,0.352497259038793,0.925354609839811,0.305934891894999,0.575237477175563,0.203135607628191,0.321987608309425,0.14312425398598,0.249597507764561,0.359764169067192,0.0836466367168974,0.51311245588257,0.233976288871539,0.448168215131283,0.495111754095433,0.146892640616241,0.101816738757233,0.312690051521584,0.466491223082105
0.177803685161833,0.433188263714483,0.350327879995475,0.922538260823733,0.29946429515572,0.57335116761907,0.201260637942572,0.319829248080297,0.141878646891294,0.246144175722144,0.35782943565657,0.0826041180912305,0.510523297322009,0.231557572916943,0.442578436795004,0.493634645957151,0.144578296697171,0.100730097302959,0.310524350570208,0.46290452143497
0.174722631217796,0.43120221801405,0.348191507767399,0.919661679275883,0.293151674150361,0.571486194210145,0.199421695365442,0.317705246637008,0.140657406772663,0.242765467440981,0.355923271664346,0.0815861677545341,0.507965748232625,0.229186102173259,0.437072331184366,0.492175996412051,0.142322521567422,0.0996670742967242,0.308393669689361,0.459366138315636
0.171720850409465,0.429242711172819,0.346087325871072,0.916725009217375,0.286993632535263,0.569642108720647,0.197617731245307,0.315614729200558,0.139459794127392,0.239459284888299,0.354044969349882,0.0805919411872571,0.505439171003232,0.226860534069203,0.431648962566763,0.490735375513068,0.140123318163965,0.098626900114706,0.306297109165763,0.455875187873541
0.168795739175879,0.42730913154813,0.344014545991575,0.913728435229078,0.280986768136268,0.567818477024905,0.195847737704383,0.313556851751657,0.138285099773018,0.236223599299346,0.352193845768994,0.0796206317971598,0.502942946391172,0.224579575724709,0.426307372675552,0.489312368092767,0.137978773544005,0.0976088383964402,0.304233801087884,0.452430803560325
0.165944793890684,0.425400887774247,0.341972406732114,0.910672182462021,0.275127682226425,0.566014878504331,0.194110745659878,0.311530799648227,0.137132643285979,0.233056448726088,0.350369241648378,0.0786714688261703,0.500476472823935,0.222341981698716,0.42104658361919,0.487906573091566,0.135887054738199,0.0966121842605443,0.302202907912802,0.449032137697239
