"Pest","FocalHost","intercept","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %","slope","Std. Error","z value","Pr(>|z|)","2.5 %","97.5 %"
"Bacterium90","citrus",23.1052320912695,38.3827524661727,0.601969129536307,0.547194686467969,-52.1235803699449,98.334044552484,-11.1477192611289,15.7301882660803,-0.708683143047132,0.478521127898905,-41.978321732681,19.6828832104231
"Bacterium90","fortunella",4.80061793279944,10.0190571294157,0.479148673452008,0.631832865220366,-14.8363731999047,24.4376090655036,-3.76365501546812,4.20128745175205,-0.895833731609719,0.370341571380448,-11.9980271096022,4.47071707866595
"Bacterium90","murraya",1.34056958332641,2.05384624082707,0.652711754501431,0.513942123107566,-2.68489507847764,5.36603424513045,-2.37201348001134,0.947630136828107,-2.50310051129327,0.0123110576074509,-4.2293344188592,-0.51469254116349
"Bacterium89","citrus",130.630825462007,895.298655630501,0.145907541176874,0.883994378306059,-1624.1222949809,1885.38394590492,-55.0433606260296,367.073206133371,-0.149951997874861,0.880802487088259,-774.493624337083,664.406903085024
"Bacterium89","fortunella",5.44808073173339,12.3852162839551,0.439885796648648,0.660019823433637,-18.8264971255576,29.7226585890244,-3.87558117741195,5.20295049188366,-0.744881425156297,0.456343405109602,-14.0731767548489,6.32201440002497
"Bacterium89","lycopersicon",3.88466112807014,6.38690581487494,0.608222704493757,0.543039778104584,-8.63344424173418,16.4027664978745,-3.24095404461746,2.71196512796672,-1.19505741839953,0.23206459726066,-8.5563080227608,2.07439993352587
"Bacterium89","murraya",1.22204205241736,1.98012784095639,0.617153108572586,0.537133741508012,-2.65893720064223,5.10302130547695,-2.1508672570982,0.897205066208521,-2.39729727138914,0.0165165178339086,-3.90935687361377,-0.392377640582622
"Bacterium1824","malus",1.15341520507248,1.90641955161049,0.605016458259732,0.54516806115224,-2.58309845550707,4.88992886565203,-2.31154655170923,0.902067722482531,-2.56249779711412,0.0103922246901157,-4.07956679939107,-0.5435263040274
"Bacterium1824","prunus",4.50519583733906,5.808406062781,0.775633760560814,0.437965260716533,-6.8790708532958,15.8894625279739,-3.715643527178,2.52276156034116,-1.47284768627738,0.140792110738605,-8.66016532702875,1.22887827267275
"Bacterium1824","pyrus",5.85585835935564,7.29312723240072,0.802928314940151,0.422016169123011,-8.43840835081804,20.1501250695293,-4.27766561760933,3.14495463930116,-1.36016766796989,0.173776871484603,-10.4416634436518,1.88633220843309
"Bacterium1829","allium",4.25860127037738,5.58217550209889,0.762892759064302,0.445527354914238,-6.68226166911824,15.199464209873,-2.55689754036839,2.20701653841723,-1.15853120983048,0.246647322926087,-6.88257046895041,1.76877538821363
