"Xyleborus germanus","Coptoborus pseudotenuis","Euwallacea validus","Xyleborus affinis"
0.548630664073807,0.486284688844405,0.690064459128159,0.941033849160591
0.547273914225375,0.482548153858463,0.687607831560384,0.94038996619695
0.545926194951624,0.478840333008693,0.685158340400019,0.939744188979904
0.544587401835613,0.475161206720933,0.682716049830829,0.9390965350805
0.543257432237514,0.471510746539528,0.680281021752276,0.938447021953584
0.541936185253947,0.467888915466362,0.677853315824397,0.937795666939151
0.540623561678485,0.4642956682921,0.675432989511994,0.937142487263647
0.539319463963309,0.460730951919633,0.673020098128146,0.936487500041253
0.538023796181957,0.457194705679786,0.670614694877065,0.935830722275129
0.536736463993134,0.453686861639295,0.668216830896278,0.935172170858636
0.535457374605544,0.450207344901131,0.665826555298158,0.934511862576521
0.534186436743715,0.446756073897209,0.663443915210818,0.933849814106082
0.532923560614777,0.443332960673553,0.661068955818348,0.9331860420183
0.531668657876157,0.439937911167998,0.658701720400432,0.932520562778952
0.530421641604178,0.436570825480488,0.656342250371327,0.931853392749689
0.529182426263502,0.433231598136077,0.653990585318234,0.931184548189098
0.527950927677422,0.429920118340709,0.651646763039046,0.93051404525374
0.526727062998949,0.426636270229874,0.649310819579492,0.929841899999156
0.525510750682679,0.423379933110247,0.646982789269688,0.929168128380865
0.524301910457417,0.420150981694405,0.644662704760084,0.928492746255327
0.523100463299522,0.416949286328736,0.642350597056836,0.927815769380892
0.521906331406969,0.413774713214648,0.640046495556591,0.927137213418731
0.520719438174076,0.410627124623184,0.637750428080705,0.92645709393374
0.51953970816691,0.407506379103179,0.635462420908895,0.92577542639543
0.51836706709932,0.404412331683051,0.633182498812329,0.925092226178799
0.51720144180959,0.401344834066362,0.630910685086163,0.924407508565185
0.516042760237701,0.398303734821266,0.628647001581543,0.923721288743098
0.514890951403164,0.395288879563967,0.626391468737059,0.923033581809041
0.513745945383418,0.392300111136299,0.624144105609664,0.922344402768311
0.512607673292783,0.389337269777568,0.621904929905082,0.921653766535785
0.511476067261925,0.38640019329077,0.619673958007684,0.920961687936692
0.510351060417853,0.383488717203303,0.617451205009859,0.920268181707367
0.509232586864397,0.380602674922313,0.615236684740875,0.919573262495992
0.508120581663179,0.377741897884779,0.613030409795252,0.918876944863323
0.507014980815044,0.374906215702469,0.610832391560628,0.918179243283406
0.505915721241954,0.372095456301889,0.608642640245148,0.917480172144272
0.504822740769314,0.36930944605935,0.606461164904376,0.916779745748628
0.503735978108728,0.366548009931254,0.604287973467728,0.916077978314528
0.502655372841174,0.363810971579748,0.60212307276444,0.915374883976038
0.501580865400576,0.36109815349384,0.599966468549084,0.914670476783883
0.500512397057767,0.358409377106097,0.597818165526617,0.913964770706088
0.499449909904839,0.355744462905062,0.595678167376992,0.913257779628606
0.498393346839858,0.353103230543467,0.593546476779329,0.912549517355929
0.497342651551927,0.350485498942387,0.591423095435643,0.911839997611701
0.49629776850662,0.347891086391434,0.58930802409415,0.911129234039308
0.49525864293173,0.345319810645086,0.587201262572149,0.910417240202463
0.494225220803363,0.342771489015291,0.585102809778487,0.909704029585787
0.493197448832343,0.340245938460416,0.583012663735611,0.908989615595369
0.492175274450932,0.337742975670666,0.580930821601223,0.908274011559324
0.491158645799848,0.335262417150072,0.578857279689524,0.907557230728343
0.490147511715582,0.332804079295141,0.576792033492081,0.906839286276229
0.489141821717993,0.330367778470277,0.574735077698291,0.90612019130043
0.488141525998193,0.327953331080055,0.572686406215477,0.905399958822557
0.487146575406687,0.325560553638455,0.5706460121886,0.904678601788901
0.486156921441794,0.323189262835139,0.568613888019608,0.903956133070939
0.485172516238302,0.320839275598873,0.566590025386413,0.903232565465829
0.484193312556399,0.318510409158168,0.564574415261518,0.902507911696905
0.483219263770818,0.316202481099232,0.562567047930283,0.901782184414156
0.482250323860243,0.313915309421326,0.56056791300885,0.901055396194708
0.481286447396928,0.311648712589593,0.558576999461725,0.900327559543285
0.48032758953655,0.309402509585449,0.556594295619016,0.899598686892682
0.479373706008271,0.30717651995461,0.55461978919335,0.898868790604212
0.478424753105025,0.304970563852839,0.552653467296455,0.89813788296816
0.477480687673994,0.302784462089478,0.550695316455428,0.897405976204226
0.476541467107308,0.300618036168842,0.54874532262868,0.896673082461962
0.475607049332919,0.298471108329557,0.546803471221578,0.895939213821203
0.474677392805682,0.296343501581886,0.544869747101771,0.895204382292493
0.473752456498615,0.294235039743139,0.542944134614227,0.894468599817506
0.472832199894345,0.292145547471214,0.541026617595965,0.893731878269457
0.471916582976728,0.290074850296336,0.539117179390496,0.892994229453515
0.471005566222642,0.288022774651067,0.537215802861987,0.892255665107204
0.470099110593952,0.285989147898628,0.53532247040913,0.891516196900804
0.469197177529635,0.283973798359617,0.533437163978745,0.890775836437742
0.468299728938067,0.281976555337153,0.531559865079102,0.890034595254985
0.467406727189469,0.279997249140525,0.529690554792983,0.889292484823418
0.466518135108498,0.278035711107389,0.527829213790478,0.88854951654823
0.465633915966998,0.276091773624555,0.525975822341514,0.887805701769284
0.464754033476884,0.274165270147451,0.524130360328145,0.887061051761489
0.463878451783177,0.272256035218261,0.522292807256576,0.886315577735169
0.463007135457172,0.270363904482839,0.520463142268953,0.885569290836421
0.462140049489745,0.2684887147064,0.518641344154906,0.884822202147474
0.461277159284786,0.266630303788066,0.516827391362851,0.884074322687045
0.460418430652768,0.264788510774293,0.515021262011069,0.883325663410686
0.459563829804434,0.262963175871229,0.513222933898542,0.882576235211133
0.458713323344611,0.261154140456039,0.511432384515575,0.881826048918645
0.457866878266145,0.259361247087243,0.509649591054193,0.881075115301346
0.457024461943948,0.257584339514103,0.507874530418312,0.880323445065558
0.456186042129164,0.255823262685092,0.506107179233712,0.879571048856135
0.455351586943443,0.254077862755494,0.504347513857789,0.878817937256788
0.454521064873327,0.252347987094148,0.502595510389098,0.878064120790412
0.453694444764738,0.250633484289403,0.500851144676706,0.877309609919408
0.452871695817579,0.248934204154281,0.499114392329335,0.876554415046002
0.452052787580424,0.247249997730903,0.497385228724308,0.875798546512555
0.451237689945319,0.245580717294208,0.495663629016318,0.875042014601885
0.450426373142672,0.243926216354981,0.493949568145989,0.874284829537566
0.449618807736243,0.242286349662233,0.492243020848266,0.873527001484242
0.448814964618225,0.240660973204952,0.490543961660617,0.872768540547927
0.448014815004415,0.239049944213263,0.488852364931056,0.872009456776308
0.447218330429475,0.237453121159002,0.487168204825997,0.871249760159038
0.446425482742279,0.23587036375576,0.485491455337926,0.87048946062804
0.445636244101343,0.234301532958388,0.483822090292914,0.869728568057791
0.444850586970345,0.232746490962012,0.482160083357957,0.868967092265617
0.444068484113717,0.231205101200571,0.480505408048157,0.86820504301198
0.44328990859232,0.229677228344902,0.478858037733743,0.867442430000762
0.442514833759203,0.22816273830038,0.477217945646932,0.866679262879551
0.441743233255424,0.226661498204162,0.475585104888642,0.865915551239917
0.440975081005962,0.225173376422028,0.473959488435047,0.865151304617693
0.440210351215685,0.223698242544847,0.472341069143994,0.86438653249325
0.439449018365406,0.222235967384693,0.470729819761256,0.863621244291771
0.438691057207993,0.22078642297062,0.46912571292667,0.862855449383525
0.437936442764558,0.219349482544114,0.467528721180104,0.862089157084129
0.437185150320711,0.217925020554247,0.465938816967315,0.861322376654825
0.436437155422872,0.216512912652533,0.464355972645651,0.860555117302738
0.435692433874657,0.215113035687522,0.462780160489632,0.859787388181143
0.434950961733322,0.213725267699127,0.4612113526964,0.859019198389724
0.434212715306265,0.21234948791271,0.459649521391038,0.858250556974835
0.433477671147597,0.210985576732935,0.458094638631769,0.857481472929758
0.43274580605476,0.209633415737411,0.456546676415028,0.856711955194957
0.432017097065215,0.208292887670117,0.455005606680418,0.855942012658332
0.431291521453178,0.206963876434649,0.453471401315545,0.855171654155472
0.430569056726409,0.205646267087278,0.451944032160742,0.854400888469907
0.429849680623071,0.204339945829836,0.450423471013674,0.85362972433335
0.429133371108619,0.203044800002454,0.448909689633838,0.852858170425953
0.428420106372759,0.201760718076137,0.447402659746951,0.852086235376546
0.427709864826454,0.200487589645218,0.445902353049229,0.851313927762881
0.427002625098969,0.199225305419664,0.444408741211566,0.850541256111878
0.426298366034984,0.197973757217284,0.442921795883612,0.84976822889986
0.425597066691738,0.196732837955806,0.441441488697739,0.848994854552797
0.424898706336225,0.195502441644866,0.439967791272926,0.84822114144654
0.424203264442446,0.194282463377902,0.43850067521853,0.847447097907059
0.423510720688687,0.193072799323952,0.437040112137978,0.846672732210677
0.422821054954861,0.191873346719388,0.435586073632351,0.8458980525843
0.422134247319877,0.190684003859568,0.43413853130389,0.845123067205654
0.421450278059063,0.18950467009043,0.432697456759406,0.844347784203511
0.420769127641628,0.188335245800024,0.431262821613604,0.843572211657921
0.420090776728157,0.18717563241,0.429834597492322,0.842796357600436
0.419415206168158,0.186025732367043,0.428412756035687,0.842020230014339
0.418742396997643,0.184885449134273,0.426997268901184,0.841243836834869
0.418072330436741,0.183754687182614,0.425588107766653,0.840467185949441
0.417404987887364,0.182633351982129,0.424185244333199,0.839690285197873
0.416740350930894,0.181521349993335,0.422788650328031,0.838913142372607
0.416078401325919,0.180418588658505,0.421398297507218,0.838135765218922
0.415419121005994,0.179324976392946,0.420014157658381,0.837358161435162
0.414762492077447,0.178240422576276,0.418636202603301,0.836580338672948
0.414108496817214,0.177164837543694,0.417264404200465,0.835802304537396
0.413457117670706,0.176098132577251,0.415898734347539,0.835024066587331
0.412808337249715,0.175040219897122,0.41453916498377,0.834245632335504
0.412162138330345,0.173991012652884,0.413185668092325,0.833467009248801
0.411518503850984,0.17295042491481,0.411838215702565,0.832688204748457
0.410877416910299,0.171918371665173,0.410496779892251,0.831909226210267
0.410238860765264,0.170894768789564,0.40916133278969,0.831130080964797
0.409602818829224,0.169879533068241,0.407831846575821,0.830350776297589
0.408969274669977,0.168872582167484,0.406508293486235,0.829571319449371
0.408338212007896,0.167873834630998,0.405190645813143,0.828791717616264
0.407709614714078,0.166883209871321,0.403878875907284,0.828011977949987
0.407083466808511,0.165900628161284,0.40257295617977,0.827232107558061
0.40645975245828,0.164926010625486,0.401272859103893,0.826452113504012
0.405838455975797,0.163959279231819,0.399978557216851,0.825672002807578
0.405219561817054,0.163000356783025,0.398690023121453,0.824891782444904
0.404603054579903,0.162049166908287,0.397407229487743,0.82411145934875
0.403988919002368,0.161105634054874,0.396130149054593,0.823331040408682
0.403377139960971,0.160169683479818,0.394858754631236,0.82255053247128
0.402767702469092,0.159241241241639,0.393593019098757,0.821769942340331
0.402160591675352,0.158320234192124,0.392332915411532,0.820989276777027
0.40155579286201,0.157406589968141,0.391078416598618,0.820208542500159
0.400953291443399,0.156500236983513,0.38982949576511,0.819427746186317
0.400353072964374,0.155601104420937,0.388586126093437,0.818646894470081
0.399755123098786,0.154709122223962,0.387348280844626,0.817865993944216
0.399159427647973,0.153824221089006,0.386115933359519,0.817085051159863
0.398565972539288,0.152946332457445,0.384889057059951,0.816304072626733
0.397974743824626,0.152075388507741,0.383667625449882,0.815523064813296
0.397385727678994,0.151211322147641,0.382451612116495,0.814742034146973
0.396798910399085,0.150354067006415,0.381240990731251,0.813960987014324
0.396214278401882,0.149503557427174,0.38003573505091,0.813179929761239
0.395631818223277,0.148659728459222,0.37883581891851,0.812398868693122
0.395051516516714,0.147822515850491,0.377641216264312,0.811617810075081
0.394473360051847,0.146991856040011,0.37645190110671,0.810836760132113
0.393897335713219,0.146167686150466,0.375267847553104,0.810055725049289
0.393323430498961,0.145349943980788,0.374089029800744,0.809274710971941
0.392751631519506,0.144538567998826,0.372915422137531,0.808493724005843
0.392181925996321,0.143733497334074,0.371746998942797,0.807712770217396
0.391614301260665,0.142934671770454,0.370583734688044,0.806931855633809
0.39104874475235,0.14214203173917,0.369425603937657,0.806150986243282
0.390485244018533,0.14135551831162,0.368272581349586,0.805370167995188
0.389923786712515,0.140575073192372,0.367124641675996,0.804589406800248
0.389364360592563,0.139800638712201,0.365981759763889,0.803808708530717
0.388806953520746,0.139032157821189,0.364843910555702,0.80302807902056
0.388251553461783,0.138269574081893,0.36371106908987,0.802247524065628
0.387698148481914,0.137512831662567,0.362583210501366,0.801467049423839
0.387146726747784,0.136761875330457,0.361460310022214,0.800686660815352
0.386597276525336,0.136016650445153,0.360342342981977,0.799906363922744
0.386049786178729,0.135277102952003,0.35922928480822,0.799126164391185
0.385504244169265,0.134543179375597,0.358121111026946,0.798346067828614
0.384960639054329,0.133814826813307,0.357017797263009,0.797566079805911
0.384418959486351,0.133091992928896,0.355919319240504,0.79678620585707
0.38387919421177,0.13237462594618,0.354825652783137,0.796006451479375
0.383341332070024,0.131662674642766,0.353736773814566,0.795226822133565
0.382805361992545,0.130956088343843,0.352652658358726,0.794447323244015
0.382271273001773,0.130254816916037,0.351573282540129,0.793667960198897
0.381739054210179,0.12955881076133,0.350498622584148,0.792888738350357
0.381208694819303,0.128868020811039,0.349428654817273,0.792109663014681
0.380680184118805,0.128182398519858,0.348363355667356,0.791330739472462
0.380153511485528,0.127501895859963,0.347302701663828,0.790551972968774
0.379628666382571,0.126826465315169,0.346246669437907,0.789773368713332
0.379105638358381,0.126156059875163,0.345195235722777,0.788994931880665
0.378584417045848,0.125490633029784,0.344148377353757,0.788216667610279
0.37806499216142,0.124830138763367,0.343106071268449,0.787438581006821
0.377547353504221,0.124174531549154,0.34206829450687,0.78666067714025
0.37703149095519,0.12352376634375,0.341035024211568,0.785882961045993
0.376517394476225,0.122877798581654,0.340006237627719,0.785105437725116
0.376005054109336,0.122236584169838,0.33898191210321,0.784328112144482
0.375494459975819,0.121600079482386,0.337962025088709,0.783550989236917
0.374985602275428,0.120968241355195,0.336946554137715,0.78277407390137
0.374478471285566,0.120341027080729,0.3359354769066,0.781997371003074
0.373973057360485,0.119718394402835,0.334928771154626,0.781220885373708
0.373469350930494,0.119100301511611,0.333926414743963,0.780444621811555
0.372967342501178,0.118486707038332,0.33292838563968,0.779668585081665
0.372467022652628,0.117877570050434,0.331934661909728,0.778892779916011
0.371968382038681,0.117272850046549,0.330945221724916,0.778117211013647
0.371471411386166,0.116672506951601,0.329960043358861,0.777341883040867
0.370976101494165,0.116076501111951,0.328979105187941,0.776566800631364
0.370482443233276,0.115484793290601,0.328002385691225,0.775791968386382
0.369990427544897,0.114897344662446,0.327029863450395,0.775017390874877
0.369500045440504,0.114314116809586,0.32606151714966,0.774243072633668
0.369011288000949,0.113735071716684,0.325097325575654,0.773469018167594
0.368524146375767,0.113160171766384,0.324137267617329,0.772695231949671
0.368038611782479,0.112589379734774,0.323181322265828,0.77192171842124
0.367554675505923,0.112022658786902,0.322229468614362,0.771148481992124
0.367072328897575,0.111459972472349,0.321281685858066,0.77037552704078
0.366591563374888,0.11090128472084,0.320337953293848,0.769602857914452
0.366112370420643,0.110346559837922,0.319398250320233,0.768830478929319
0.365634741582294,0.109795762500676,0.318462556437192,0.76805839437065
0.365158668471335,0.109248857753485,0.317530851245969,0.767286608492953
0.364684142762667,0.108705811003853,0.316603114448892,0.766515125520123
0.364211156193976,0.108166588018268,0.315679325849185,0.765743949645596
0.363739700565115,0.107631154918113,0.314759465350761,0.764973085032492
0.363269767737502,0.107099478175628,0.313843512958016,0.764202535813766
0.362801349633509,0.106571524609911,0.312931448775613,0.763432306092359
0.362334438235879,0.106047261382979,0.312023253008259,0.762662399941337
0.361869025587132,0.105526655995857,0.311118905960471,0.761892821404047
0.361405103788991,0.105009676284728,0.310218388036344,0.761123574494256
0.360942665001805,0.104496290417121,0.309321679739301,0.760354663196298
0.360481701443987,0.103986466888141,0.308428761671845,0.759586091465225
0.360022205391455,0.10348017451675,0.307539614535305,0.758817863226941
0.359564169177076,0.102977382442085,0.306654219129569,0.758049982378356
0.359107585190126,0.102478060119824,0.30577255635282,0.757282452787523
0.358652445875746,0.10198217731859,0.304894607201256,0.756515278293782
0.358198743734412,0.101489704116404,0.304020352768816,0.755748462707907
0.357746471321408,0.101000610897169,0.303149774246892,0.754982009812239
0.357295621246304,0.10051486834721,0.30228285292404,0.754215923360838
0.356846186172446,0.100032447451838,0.301419570185687,0.753450207079615
0.356398158816443,0.0995533194919705,0.300559907513827,0.752684864666477
0.355951531947667,0.0990774560407798,0.299703846486721,0.751919899791465
0.355506298387757,0.0986048289603872,0.298851368778588,0.751155316096895
0.355062451010128,0.0981354103985952,0.298002456159289,0.750391117197493
0.354619982739485,0.0976691727856566,0.297157090494014,0.74962730668054
0.354178886551345,0.0972060888310843,0.296315253742958,0.748863888106001
0.353739155471563,0.0967461315204965,0.295476927960999,0.748100865006671
0.353300782575864,0.0962892741125017,0.294642095297367,0.747338240888305
0.352863760989378,0.0958354901356185,0.293810737995315,0.746576019229758
0.352428083886185,0.0953847533852335,0.292982838391781,0.745814203483119
0.351993744488861,0.0949370379205938,0.29215837891705,0.745052797073846
0.351560736068032,0.0944923180618382,0.291337342094415,0.744291803400905
0.35112905194193,0.0940505683870591,0.290519710539829,0.743531225836896
0.350698685475958,0.0936117637294039,0.289705466961559,0.742771067728195
0.350269630082255,0.0931758791742077,0.288894594159835,0.742011332395082
0.349841879219274,0.0927428900561625,0.2880870750265,0.741252023131876
0.349415426391352,0.0923127719565175,0.287282892544649,0.740493143207067
0.348990265148299,0.0918855007003156,0.286482029788277,0.739734695863446
0.348566389084982,0.0914610523536607,0.285684469921914,0.738976684318239
0.348143791840916,0.091039403221018,0.284890196200268,0.738219111763235
0.347722467099862,0.0906205298425476,0.284099191967856,0.737461981364919
0.347302408589428,0.0902044089914687,0.283311440658638,0.736705296264601
0.346883610080671,0.0897910176714555,0.282526925795652,0.735949059578542
0.34646606538771,0.0893803331140643,0.281745630990644,0.735193274398087
0.346049768367338,0.088972332776191,0.280967539943692,0.734437943789793
0.345634712918641,0.0885669943375604,0.280192636442834,0.733683070795553
0.34522089298262,0.0881642956982428,0.279420904363699,0.732928658432728
0.344808302541817,0.0877642149762019,0.278652327669124,0.73217470969427
0.344396935619948,0.0873667305048729,0.277886890408778,0.731421227548853
0.343986786281533,0.0869718208307669,0.277124576718789,0.730668214940992
0.343577848631541,0.0865794647111066,0.276365370821354,0.729915674791176
0.343170116815026,0.0861896411114876,0.275609257024369,0.729163609995987
0.34276358501678,0.0858023292035702,0.274856219721038,0.728412023428228
0.342358247460977,0.085417508362797,0.274106243389499,0.727660917937046
0.341954098410833,0.0850351581661379,0.27335931259243,0.726910296348055
0.34155113216826,0.0846552583898627,0.272615411976677,0.726160161463458
0.341149343073528,0.0842777890073396,0.271874526272856,0.725410516062173
0.340748725504934,0.0839027301868607,0.27113664029498,0.72466136289995
0.340349273878464,0.0835300622894922,0.270401738940061,0.723912704709499
0.339950982647474,0.083159765866952,0.269669807187733,0.723164544200607
0.339553846302359,0.0827918216595105,0.26894083009986,0.722416884060256
0.339157859370233,0.0824262105939178,0.268214792820149,0.721669726952749
0.338763016414618,0.0820629137813561,0.267491680573763,0.720923075519829
0.338369312035123,0.0817019125154142,0.266771478666934,0.720176932380794
0.337976740867136,0.0813431882700888,0.266054172486571,0.719431300132617
